Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,7717,7682,35,0.46,2599
ADANIENT,11598,11484,114,0.99,2671
ADANIPORTS,9124,9172,-48,-0.52,2847
ADANIPOWER,7724,7735,-11,-0.14,105
AJANTPHARM,1801,1744,57,3.27,813
ALBK,2397,2549,-152,-5.96,1074
AMARAJABAT,4667,4902,-235,-4.79,3502
AMBUJACEM,10071,10183,-112,-1.10,1896
APOLLOHOSP,2935,2959,-24,-0.81,1424
APOLLOTYRE,4528,4500,28,0.62,2334
ARVIND,3215,3209,6,0.19,2853
ASHOKLEY,26413,26344,69,0.26,20399
ASIANPAINT,12524,11151,1373,12.31,10889
AUROPHARMA,18993,18559,434,2.34,14128
AXISBANK,35637,35596,41,0.12,18304
BAJAJ-AUTO,16621,16584,37,0.22,6659
BAJAJFINSV,6618,6526,92,1.41,2381
BAJFINANCE,26489,26142,347,1.33,12214
BALKRISIND,2778,2855,-77,-2.70,932
BANKBARODA,18344,17617,727,4.13,10690
BANKINDIA,5612,5490,122,2.22,5624
BANKNIFTY,1011601,896555,115046,12.83,11803838
BATAINDIA,4753,4890,-137,-2.80,2359
BEL,8379,8242,137,1.66,2759
BEML,3186,3257,-71,-2.18,2807
BERGEPAINT,1588,1529,59,3.86,704
BHARATFIN,8774,8768,6,0.07,1746
BHARATFORG,8532,8509,23,0.27,1946
BHARTIARTL,23145,24512,-1367,-5.58,12930
BHEL,11858,11872,-14,-0.12,3379
BIOCON,7567,7787,-220,-2.83,9405
BOSCHLTD,5168,5134,34,0.66,330
BPCL,9038,9102,-64,-0.70,4941
BRITANNIA,11897,11679,218,1.87,3385
BSOFT,1905,1851,54,2.92,639
CADILAHC,7666,7627,39,0.51,2098
CANBK,7668,8099,-431,-5.32,8115
CANFINHOME,2467,2460,7,0.28,1667
CASTROLIND,2633,2689,-56,-2.08,809
CEATLTD,3841,3726,115,3.09,2313
CENTURYTEX,7718,7876,-158,-2.01,2364
CESC,3390,3307,83,2.51,1887
CGPOWER,2656,2692,-36,-1.34,809
CHENNPETRO,682,687,-5,-0.73,253
CHOLAFIN,1359,1291,68,5.27,1075
CIPLA,13162,13020,142,1.09,18973
COALINDIA,17270,16732,538,3.22,7115
COLPAL,2936,2841,95,3.34,1351
CONCOR,1071,1038,33,3.18,393
CUMMINSIND,2454,2539,-85,-3.35,1013
DABUR,13289,12914,375,2.90,5096
DCBBANK,1750,1801,-51,-2.83,698
DHFL,22338,22123,215,0.97,23578
DISHTV,9692,9375,317,3.38,3561
DIVISLAB,7866,8022,-156,-1.94,3734
DLF,29347,31449,-2102,-6.68,8390
DRREDDY,18123,17540,583,3.32,17108
EICHERMOT,21859,22220,-361,-1.62,9406
ENGINERSIN,2993,2859,134,4.69,1125
EQUITAS,3272,3285,-13,-0.40,1319
ESCORTS,4908,4719,189,4.01,6345
EXIDEIND,5725,5839,-114,-1.95,3478
FEDERALBNK,11325,11342,-17,-0.15,4036
GAIL,5900,5412,488,9.02,2556
GLENMARK,4415,4421,-6,-0.14,1271
GMRINFRA,5499,5655,-156,-2.76,1713
GODFRYPHLP,1070,924,146,15.80,1999
GODREJCP,11328,10451,877,8.39,3267
GODREJIND,932,936,-4,-0.43,368
GRASIM,16533,16697,-164,-0.98,2397
GSFC,2599,2588,11,0.43,1154
HAVELLS,4960,4852,108,2.23,2897
HCLTECH,13403,13615,-212,-1.56,5361
HDFC,58084,57209,875,1.53,13987
HDFCBANK,69250,49424,19826,40.11,103745
HEROMOTOCO,21068,20425,643,3.15,10250
HEXAWARE,2682,2620,62,2.37,1239
HINDALCO,12611,11833,778,6.57,14344
HINDPETRO,9507,9498,9,0.09,4215
HINDUNILVR,23328,24148,-820,-3.40,13308
HINDZINC,1611,1616,-5,-0.31,860
IBULHSGFIN,58555,56397,2158,3.83,41889
ICICIBANK,49248,47872,1376,2.87,35121
ICICIPRULI,6666,6828,-162,-2.37,3287
IDBI,3566,3715,-149,-4.01,476
IDEA,34240,32998,1242,3.76,10780
IDFC,7637,7581,56,0.74,912
IDFCFIRSTB,12771,12873,-102,-0.79,2159
IFCI,2256,2228,28,1.26,225
IGL,1957,1978,-21,-1.06,1503
INDIACEM,7038,6930,108,1.56,3494
INDIANB,2237,2354,-117,-4.97,2828
INDIGO,5426,5246,180,3.43,6497
INDUSINDBK,27507,27780,-273,-0.98,12616
INFIBEAM,4558,3657,901,24.64,5361
INFRATEL,3585,3510,75,2.14,712
INFY,52016,51036,980,1.92,23309
IOC,19121,19700,-579,-2.94,5026
IRB,4022,3820,202,5.29,2315
ITC,33558,32714,844,2.58,10198
JETAIRWAYS,5201,5410,-209,-3.86,1029
JINDALSTEL,13544,13774,-230,-1.67,9859
JISLJALEQS,4616,4683,-67,-1.43,1498
JSWSTEEL,30107,29949,158,0.53,6002
JUBLFOOD,8555,8286,269,3.25,6109
JUSTDIAL,3691,3521,170,4.83,2580
KAJARIACER,1579,1569,10,0.64,331
KOTAKBANK,16988,17264,-276,-1.60,22060
KPIT,2,2,0,0.00,0
KSCL,785,830,-45,-5.42,357
KTKBANK,4236,4125,111,2.69,2151
LICHSGFIN,8192,7906,286,3.62,6192
LT,34847,34299,548,1.60,12011
L&TFH,6949,6311,638,10.11,5956
LUPIN,16541,16448,93,0.57,12653
MANAPPURAM,1926,2045,-119,-5.82,1803
MARICO,2947,2804,143,5.10,2047
MARUTI,55863,55053,810,1.47,34518
MCDOWELL-N,10968,11421,-453,-3.97,5113
MCX,3385,3183,202,6.35,1251
MFSL,1712,1622,90,5.55,586
MGL,1100,1101,-1,-0.09,593
MINDTREE,11107,11147,-40,-0.36,7771
M&M,23088,23269,-181,-0.78,9465
M&MFIN,10118,10077,41,0.41,1563
MOTHERSUMI,12818,12488,330,2.64,3376
MRF,3334,3275,59,1.80,759
MRPL,807,803,4,0.50,222
MUTHOOTFIN,2223,2317,-94,-4.06,1066
NATIONALUM,6355,6245,110,1.76,3446
NBCC,7222,6997,225,3.22,2073
NCC,6470,6284,186,2.96,4367
NESTLEIND,6739,6742,-3,-0.04,1073
NHPC,1263,1268,-5,-0.39,138
NIFTY,1641375,1595083,46292,2.90,4095143
NIFTYIT,572,510,62,12.16,400
NIITTECH,5066,4865,201,4.13,2379
NMDC,3992,3994,-2,-0.05,1253
NTPC,17554,17317,237,1.37,3700
OFSS,1998,2001,-3,-0.15,530
OIL,2499,2467,32,1.30,473
ONGC,16456,16403,53,0.32,5060
ORIENTBANK,2785,2871,-86,-3.00,1769
PAGEIND,4036,3993,43,1.08,1445
PCJEWELLER,4656,5178,-522,-10.08,1998
PEL,11636,11601,35,0.30,4322
PETRONET,4351,4201,150,3.57,1521
PFC,6725,6811,-86,-1.26,3517
PIDILITIND,5430,5439,-9,-0.17,1820
