Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,10801,10620,181,1.70,6892
ADANIENT,8694,8592,102,1.19,3302
ADANIPORTS,16657,16472,185,1.12,6517
ADANIPOWER,9237,8844,393,4.44,2389
AMARAJABAT,2427,2511,-84,-3.35,1371
AMBUJACEM,9486,9011,475,5.27,3645
APOLLOHOSP,6281,6706,-425,-6.34,6294
APOLLOTYRE,5530,5469,61,1.12,2560
ASHOKLEY,15307,14457,850,5.88,9427
ASIANPAINT,17653,16748,905,5.40,12080
AUROPHARMA,22372,22061,311,1.41,8564
AXISBANK,62392,59474,2918,4.91,26429
BAJAJ-AUTO,12120,11610,510,4.39,3635
BAJAJFINSV,14253,14151,102,0.72,5708
BAJFINANCE,39018,38528,490,1.27,19614
BALKRISIND,3164,2949,215,7.29,2951
BANKBARODA,28089,25390,2699,10.63,21735
BANKNIFTY,832018,754748,77270,10.24,11719081
BATAINDIA,5019,5002,17,0.34,4206
BEL,7329,7307,22,0.30,1456
BERGEPAINT,5589,5222,367,7.03,2393
BHARATFORG,8787,8470,317,3.74,5695
BHARTIARTL,36066,35672,394,1.10,26090
BHEL,14315,13836,479,3.46,4049
BIOCON,8650,8449,201,2.38,3394
BOSCHLTD,4325,4309,16,0.37,126
BPCL,26272,25027,1245,4.97,10061
BRITANNIA,11255,10891,364,3.34,4203
CADILAHC,5764,5268,496,9.42,2938
CANBK,8713,8391,322,3.84,11785
CASTROLIND,2373,2278,95,4.17,658
CENTURYTEX,6693,6664,29,0.44,2303
CESC,2245,2218,27,1.22,885
CHOLAFIN,1651,1607,44,2.74,658
CIPLA,15906,15534,372,2.39,3591
COALINDIA,10804,10653,151,1.42,4
COLPAL,3527,3392,135,3.98,1406
CONCOR,4926,4837,89,1.84,1905
CUMMINSIND,3153,3139,14,0.45,1211
DABUR,12018,11612,406,3.50,2543
DISHTV,9791,9936,-145,-1.46,1260
DIVISLAB,7047,6863,184,2.68,2160
DLF,19131,19535,-404,-2.07,17388
DRREDDY,15076,15306,-230,-1.50,6686
EICHERMOT,15211,14998,213,1.42,6022
EQUITAS,7737,7813,-76,-0.97,2956
ESCORTS,7705,7244,461,6.36,4774
EXIDEIND,5284,5036,248,4.92,1011
FEDERALBNK,11754,11612,142,1.22,2832
GAIL,16562,15553,1009,6.49,5813
GLENMARK,7837,7805,32,0.41,4713
GMRINFRA,4817,4805,12,0.25,904
GODREJCP,5897,5779,118,2.04,1042
GRASIM,32557,31719,838,2.64,5711
HAVELLS,6664,6472,192,2.97,4614
HCLTECH,19463,18608,855,4.59,5058
HDFC,148920,139266,9654,6.93,63820
HDFCBANK,76797,71449,5348,7.49,68232
HEROMOTOCO,33982,30881,3101,10.04,15625
HEXAWARE,1187,1070,117,10.93,969
HINDALCO,15906,14686,1220,8.31,14620
HINDPETRO,14162,13752,410,2.98,3257
HINDUNILVR,43838,37144,6694,18.02,34807
IBULHSGFIN,52630,50562,2068,4.09,49303
ICICIBANK,104463,100834,3629,3.60,44774
ICICIPRULI,9479,9240,239,2.59,2235
IDEA,29219,29787,-568,-1.91,15398
IDFCFIRSTB,26151,25322,829,3.27,5277
IGL,4622,4554,68,1.49,3120
INDIGO,18014,17823,191,1.07,9546
INDUSINDBK,35176,33937,1239,3.65,16841
INFRATEL,9881,9781,100,1.02,3683
INFY,51689,49208,2481,5.04,29749
IOC,12731,12282,449,3.66,3031
ITC,66468,64804,1664,2.57,41035
JINDALSTEL,14737,15016,-279,-1.86,19129
JSWSTEEL,34615,27466,7149,26.03,30765
JUBLFOOD,6036,5894,142,2.41,3951
JUSTDIAL,3660,3561,99,2.78,4086
KOTAKBANK,37054,35583,1471,4.13,24520
LICHSGFIN,12252,11451,801,7.00,5947
LT,77367,75703,1664,2.20,26266
L&TFH,11033,10638,395,3.71,6476
LUPIN,14986,14950,36,0.24,6416
MANAPPURAM,4440,4408,32,0.73,1530
MARICO,11630,11326,304,2.68,4401
MARUTI,59328,59938,-610,-1.02,34082
MCDOWELL-N,11709,11101,608,5.48,6624
