Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,12943,10495,2448,23.33,8449
ADANIENT,13005,9107,3898,42.80,13594
ADANIPORTS,22829,17684,5145,29.09,17892
ADANIPOWER,10459,10415,44,0.42,4649
AMARAJABAT,3215,2905,310,10.67,3135
AMBUJACEM,13309,9824,3485,35.47,8325
APOLLOHOSP,6753,5659,1094,19.33,5449
APOLLOTYRE,5402,5249,153,2.91,3129
ASHOKLEY,16790,15057,1733,11.51,17316
ASIANPAINT,24407,16763,7644,45.60,16438
AUROPHARMA,26769,22012,4757,21.61,19232
AXISBANK,83177,62107,21070,33.93,56012
BAJAJ-AUTO,15893,12066,3827,31.72,10150
BAJAJFINSV,16848,13808,3040,22.02,8842
BAJFINANCE,50453,38531,11922,30.94,44899
BALKRISIND,3626,3155,471,14.93,2767
BANKBARODA,30183,26478,3705,13.99,23959
BANKNIFTY,737640,604034,133606,22.12,7275434
BATAINDIA,6231,5005,1226,24.50,8065
BEL,9415,7098,2317,32.64,6851
BERGEPAINT,7180,5248,1932,36.81,8341
BHARATFORG,10638,8147,2491,30.58,10229
BHARTIARTL,41710,32980,8730,26.47,39045
BHEL,15727,15350,377,2.46,8587
BIOCON,9227,8335,892,10.70,11955
BOSCHLTD,4532,4271,261,6.11,2017
BPCL,36027,27221,8806,32.35,31890
BRITANNIA,15739,11943,3796,31.78,8909
CADILAHC,5847,5200,647,12.44,5871
CANBK,8839,8351,488,5.84,13982
CASTROLIND,2633,2501,132,5.28,1332
CENTURYTEX,7335,6596,739,11.20,6517
CESC,2454,2204,250,11.34,1608
CHOLAFIN,2128,1820,308,16.92,1667
CIPLA,17760,15501,2259,14.57,8199
COALINDIA,12583,9853,2,27.71,1
COLPAL,5115,3562,1553,43.60,3322
CONCOR,5741,5107,634,12.41,4278
CUMMINSIND,3730,3197,533,16.67,2047
DABUR,16784,11858,4926,41.54,9567
DISHTV,9625,10344,-719,-6.95,7455
DIVISLAB,8399,6885,1514,21.99,4944
DLF,20828,17696,3132,17.70,22692
DRREDDY,18623,15057,3566,23.68,12264
EICHERMOT,16507,14645,1862,12.71,9367
EQUITAS,7909,7381,528,7.16,4689
ESCORTS,8338,8123,215,2.65,9634
EXIDEIND,6634,5916,718,12.14,3380
FEDERALBNK,13391,11574,1817,15.70,7563
GAIL,21971,16282,5689,34.94,18234
GLENMARK,8542,7345,1197,16.30,5267
GMRINFRA,5650,5095,555,10.89,2950
GODREJCP,8056,5739,2317,40.37,4938
GRASIM,48075,33368,14707,44.08,28318
HAVELLS,10195,6805,3390,49.82,11753
HCLTECH,22731,19086,3645,19.10,8574
HDFC,185607,140040,45567,32.54,82026
