Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,4680,4686,-6,-0.13,4068
ADANIENT,13999,14250,-251,-1.76,1140
ADANIPORTS,9340,9295,45,0.48,6561
ADANIPOWER,9404,9474,-70,-0.74,374
AJANTPHARM,1435,1482,-47,-3.17,770
ALBK,2079,2033,46,2.26,1869
AMARAJABAT,2216,2309,-93,-4.03,1865
AMBUJACEM,7915,7565,350,4.63,4482
APOLLOHOSP,2584,2691,-107,-3.98,1509
APOLLOTYRE,4009,4047,-38,-0.94,3369
ARVIND,12148,12195,-47,-0.39,4925
ASHOKLEY,27412,26897,515,1.91,20426
ASIANPAINT,9009,8604,405,4.71,5109
AUROPHARMA,24852,24423,429,1.76,11195
AXISBANK,39922,39538,384,0.97,26658
BAJAJ-AUTO,11930,11610,320,2.76,14120
BAJAJFINSV,5712,5614,98,1.75,2103
BAJFINANCE,31711,30860,851,2.76,23691
BALKRISIND,3973,4199,-226,-5.38,2850
BANKBARODA,20132,20669,-537,-2.60,15450
BANKINDIA,6074,6358,-284,-4.47,11960
BANKNIFTY,1249743,1093780,155963,14.26,12735599
BATAINDIA,5116,4810,306,6.36,7839
BEL,11182,11289,-107,-0.95,3827
BEML,2874,2802,72,2.57,2670
BERGEPAINT,1030,931,99,10.63,798
BHARATFIN,11416,10908,508,4.66,3526
BHARATFORG,11125,11519,-394,-3.42,5624
BHARTIARTL,24536,24640,-104,-0.42,15795
BHEL,11111,11119,-8,-0.07,3915
BIOCON,7811,8004,-193,-2.41,8645
BOSCHLTD,5230,5307,-77,-1.45,1215
BPCL,8817,8978,-161,-1.79,8927
BRITANNIA,15236,15127,109,0.72,1717
CADILAHC,5690,5724,-34,-0.59,1612
CANBK,8140,7453,687,9.22,10815
CANFINHOME,3827,3652,175,4.79,3340
CAPF,8505,8566,-61,-0.71,2236
CASTROLIND,2592,2515,77,3.06,437
CEATLTD,3341,3087,254,8.23,6303
CENTURYTEX,9045,9266,-221,-2.39,3472
CESC,2994,2948,46,1.56,968
CGPOWER,4259,4344,-85,-1.96,869
"CHENNPETRO","564","572","-8","-1.40","436"
CHOLAFIN,1755,1504,251,16.69,2228
CIPLA,10879,11110,-231,-2.08,5836
COALINDIA,25214,26134,-920,-3.52,7847
COLPAL,2624,2489,135,5.42,2666
CONCOR,2628,2519,109,4.33,961
CUMMINSIND,2468,2377,91,3.83,719
DABUR,9563,9471,92,0.97,8187
DALMIABHA,1250,1250,0,0.00,0
DCBBANK,1064,1102,-38,-3.45,479
DHFL,20010,19458,552,2.84,9271
DISHTV,8758,8862,-104,-1.17,1994
DIVISLAB,10941,10894,47,0.43,7223
DLF,14268,13756,512,3.72,16077
DRREDDY,20827,17114,3713,21.70,38762
EICHERMOT,12126,12531,-405,-3.23,5567
ENGINERSIN,1934,1881,53,2.82,580
EQUITAS,3910,3638,272,7.48,3804
ESCORTS,7205,7430,-225,-3.03,9694
EXIDEIND,3436,3494,-58,-1.66,2386
FEDERALBNK,11542,11245,297,2.64,10142
GAIL,7948,8122,-174,-2.14,3841
GLENMARK,5263,5270,-7,-0.13,3180
GMRINFRA,4826,4733,93,1.96,1510
"GODFRYPHLP","770","770","0","0.00","513"
GODREJCP,8941,8926,15,0.17,1646
GODREJIND,1346,1164,182,15.64,1833
GRASIM,13596,13258,338,2.55,3863
GSFC,3822,3835,-13,-0.34,973
HAVELLS,5980,5799,181,3.12,6042
HCLTECH,18604,18976,-372,-1.96,8786
HDFC,54766,54245,521,0.96,13273
HDFCBANK,58944,58549,395,0.67,30641
HEROMOTOCO,11290,7988,3302,41.34,31917
HEXAWARE,2723,2779,-56,-2.02,3996
HINDALCO,13744,13371,373,2.79,12618
HINDPETRO,17477,16475,1002,6.08,10284
HINDUNILVR,22095,21635,460,2.13,12785
HINDZINC,2244,2233,11,0.49,1205
IBULHSGFIN,51308,47055,4253,9.04,36768
ICICIBANK,41753,39395,2358,5.99,40881
ICICIPRULI,3281,3177,104,3.27,1036
IDBI,9854,9084,770,8.48,4540
IDEA,26696,27430,-734,-2.68,9190
IDFC,9242,9307,-65,-0.70,1240
IDFCBANK,14575,14646,-71,-0.48,3129
IFCI,2434,2420,14,0.58,699
IGL,2841,2495,346,13.87,1063
INDIACEM,6816,7117,-301,-4.23,5736
INDIANB,2626,2647,-21,-0.79,1842
INDIGO,5603,5482,121,2.21,2519
INDUSINDBK,21468,20456,1012,4.95,16335
INFIBEAM,4793,4652,141,3.03,3882
INFRATEL,5509,5220,289,5.54,1560
INFY,44949,44891,58,0.13,16118
IOC,36073,35493,580,1.63,11678
IRB,3792,3676,116,3.16,2343
ITC,43551,42842,709,1.65,16425
JETAIRWAYS,7200,7073,127,1.80,4336
JINDALSTEL,16423,16957,-534,-3.15,20746
JISLJALEQS,4562,4635,-73,-1.57,2173
JPASSOCIAT,4082,3958,124,3.13,1645
JSWSTEEL,35945,34975,970,2.77,13609
JUBLFOOD,6921,6466,455,7.04,10187
JUSTDIAL,2484,2477,7,0.28,1675
KAJARIACER,2156,2194,-38,-1.73,1023
KOTAKBANK,25759,26097,-338,-1.30,35702
KPIT,2993,2915,78,2.68,1450
KSCL,915,840,75,8.93,1790
KTKBANK,3774,3657,117,3.20,2742
L&TFH,6330,6148,182,2.96,5233
LICHSGFIN,10022,10044,-22,-0.22,4614
LT,32766,32220,546,1.69,20448
LUPIN,17356,15882,1474,9.28,17696
M&M,20295,20947,-652,-3.11,13490
M&MFIN,9447,8549,898,10.50,11228
MANAPPURAM,2747,2607,140,5.37,2971
MARICO,4204,3861,343,8.88,2126
MARUTI,46497,46594,-97,-0.21,44169
MCDOWELL-N,8632,8582,50,0.58,4002
MCX,3873,3890,-17,-0.44,2199
MFSL,1954,1928,26,1.35,829
MGL,1746,1714,32,1.87,520
MINDTREE,4604,4761,-157,-3.30,5020
MOTHERSUMI,11791,12290,-499,-4.06,6089
MRF,2708,2804,-96,-3.42,894
MRPL,1147,1137,10,0.88,387
MUTHOOTFIN,4332,4320,12,0.28,3374
NATIONALUM,4087,4154,-67,-1.61,1228
NBCC,7907,7937,-30,-0.38,3139
NCC,8077,8113,-36,-0.44,4018
NESTLEIND,5554,5537,17,0.31,955
NHPC,1042,1051,-9,-0.86,196
NIFTY,1771746,1779015,-7269,-0.41,2364723
"NIFTYIT","366","381","-15","-3.94","297"
NIFTYMID50,5379,5379,0,0.00,0
NIITTECH,2952,2935,17,0.58,2332
NMDC,4142,4138,4,0.10,1220
NTPC,21759,22150,-391,-1.77,4373
OFSS,1141,1140,1,0.09,288
OIL,4457,4390,67,1.53,482
ONGC,27314,27860,-546,-1.96,7256
ORIENTBANK,2801,2378,423,17.79,5044
PAGEIND,5497,5569,-72,-1.29,2129
PCJEWELLER,9540,9462,78,0.82,5311
PEL,10303,10015,288,2.88,3261
PETRONET,5206,5202,4,0.08,1316
PFC,11849,11458,391,3.41,7032
PIDILITIND,6714,6600,114,1.73,2423
PNB,24510,24180,330,1.36,19640
POWERGRID,10106,10167,-61,-0.60,1981
PTC,1087,1051,36,3.43,515
PVR,3751,3626,125,3.45,2454
"RAMCOCEM","749","781","-32","-4.10","369"
RAYMOND,5268,5287,-19,-0.36,1832
RBLBANK,6660,6609,51,0.77,4270
RCOM,5581,5687,-106,-1.86,4137
RECLTD,11628,11297,331,2.93,5978
RELCAPITAL,13662,13614,48,0.35,10014
RELIANCE,129099,120723,8376,6.94,110450
RELINFRA,11344,10580,764,7.22,11227
REPCOHOME,2083,1865,218,11.69,1574
RPOWER,4105,4066,39,0.96,1402
SAIL,10435,10369,66,0.64,5873
SBIN,42220,41855,365,0.87,38102
SHREECEM,1980,1984,-4,-0.20,338
SIEMENS,5160,4911,249,5.07,3597
SOUTHBANK,4018,3916,102,2.60,788
SREINFRA,2155,1960,195,9.95,762
SRF,1672,1595,77,4.83,2121
SRTRANSFIN,7090,7352,-262,-3.56,5084
STAR,5559,5635,-76,-1.35,3457
SUNPHARMA,84040,86579,-2539,-2.93,44320
SUNTV,9863,9592,271,2.83,7365
SUZLON,7188,7162,26,0.36,780
SYNDIBANK,3197,3218,-21,-0.65,2470
TATACHEM,3963,4122,-159,-3.86,2244
TATACOMM,3290,3257,33,1.01,469
TATAELXSI,4082,4283,-201,-4.69,3217
TATAGLOBAL,5939,6372,-433,-6.80,3506
TATAMOTORS,65378,63911,1467,2.30,57136
TATAMTRDVR,10748,10525,223,2.12,3006
TATAPOWER,6305,6210,95,1.53,2046
TATASTEEL,46560,47092,-532,-1.13,42482
TCS,65372,64400,972,1.51,30755
TECHM,12333,12352,-19,-0.15,7465
TITAN,20422,20152,270,1.34,10932
TORNTPHARM,772,777,-5,-0.64,1655
TORNTPOWER,1051,1127,-76,-6.74,1265
TV18BRDCST,6178,6220,-42,-0.68,1378
TVSMOTOR,8832,6230,2602,41.77,18592
UBL,3276,3073,203,6.61,2469
UJJIVAN,2822,2840,-18,-0.63,2994
ULTRACEMCO,10872,10783,89,0.83,2253
UNIONBANK,7937,7876,61,0.77,5043
UPL,16161,15768,393,2.49,9528
VEDL,26855,26987,-132,-0.49,19428
VGUARD,1371,1322,49,3.71,877
VOLTAS,7548,7082,466,6.58,5350
WIPRO,13267,13085,182,1.39,2947
WOCKPHARMA,4516,4563,-47,-1.03,1741
YESBANK,136681,136180,501,0.37,96231
ZEEL,11558,11423,135,1.18,4156
