Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,9610,9767,-157,-1.61,7618
ADANIENT,9712,9891,-179,-1.81,4081
ADANIPORTS,11463,11042,421,3.81,18663
ADANIPOWER,7376,7395,-19,-0.26,2931
AJANTPHARM,867,1040,-173,-16.63,880
ALBK,1348,1400,-52,-3.71,391
AMARAJABAT,2588,2660,-72,-2.71,2583
AMBUJACEM,8456,8548,-92,-1.08,4315
APOLLOHOSP,4284,4155,129,3.10,8786
APOLLOTYRE,6615,6842,-227,-3.32,3747
ARVIND,5634,5793,-159,-2.74,6412
ASHOKLEY,25791,25721,70,0.27,31275
ASIANPAINT,11702,11252,450,4.00,6067
AUROPHARMA,21077,21598,-521,-2.41,8405
AXISBANK,46428,42760,3668,8.58,35735
BAJAJ-AUTO,12367,12635,-268,-2.12,7721
BAJAJFINSV,7372,6777,595,8.78,4465
BAJFINANCE,34123,31407,2716,8.65,27637
BALKRISIND,3704,3789,-85,-2.24,1478
BANKBARODA,26646,27265,-619,-2.27,15507
BANKINDIA,6715,6790,-75,-1.10,5287
BANKNIFTY,1041635,876582,165053,18.83,28214397
BATAINDIA,4501,4611,-110,-2.39,3365
BEL,5706,5871,-165,-2.81,2904
BEML,2530,2433,97,3.99,7356
BERGEPAINT,1680,1682,-2,-0.12,793
BHARATFIN,10133,10479,-346,-3.30,7311
BHARATFORG,8074,7932,142,1.79,3045
BHARTIARTL,22588,22354,234,1.05,6411
BHEL,9666,10560,-894,-8.47,7367
BIOCON,13913,13853,60,0.43,4887
BOSCHLTD,5325,5290,35,0.66,570
BPCL,8386,8193,193,2.36,5746
BRITANNIA,11883,11207,676,6.03,7239
BSOFT,1252,1272,-20,-1.57,593
CADILAHC,12555,12608,-53,-0.42,3643
CANBK,8199,7963,236,2.96,9709
CANFINHOME,1877,1934,-57,-2.95,1211
CASTROLIND,2677,2691,-14,-0.52,540
CEATLTD,2780,3181,-401,-12.61,2774
CENTURYTEX,6704,6670,34,0.51,2548
CESC,2519,2375,144,6.06,1193
CGPOWER,1556,1536,20,1.30,1408
CHENNPETRO,418,441,-23,-5.22,199
CHOLAFIN,1540,1329,211,15.88,1240
CIPLA,13854,13710,144,1.05,7032
COALINDIA,16231,16716,-485,-2.90,4345
COLPAL,3796,3696,100,2.71,853
CONCOR,1493,1448,45,3.11,1011
CUMMINSIND,2588,2548,40,1.57,869
DABUR,11130,11265,-135,-1.20,2988
DCBBANK,1050,1124,-74,-6.58,842
DHFL,17599,18983,-1384,-7.29,5278
DISHTV,12072,12425,-353,-2.84,3532
DIVISLAB,9910,10090,-180,-1.78,7128
DLF,26147,25780,367,1.42,20547
DRREDDY,19468,19460,8,0.04,6472
EICHERMOT,18288,17296,992,5.74,5609
ENGINERSIN,2022,2042,-20,-0.98,815
EQUITAS,2500,2586,-86,-3.33,2509
ESCORTS,9060,9394,-334,-3.56,9600
EXIDEIND,5049,5486,-437,-7.97,3064
FEDERALBNK,9295,9056,239,2.64,9157
GAIL,13003,13423,-420,-3.13,4807
GLENMARK,6094,6057,37,0.61,2364
GMRINFRA,5455,5653,-198,-3.50,2196
GODFRYPHLP,552,603,-51,-8.46,327
GODREJCP,9286,9143,143,1.56,2051
GODREJIND,952,1036,-84,-8.11,423
GRASIM,17403,16742,661,3.95,10049
GSFC,1908,1939,-31,-1.60,462
HAVELLS,7332,7335,-3,-0.04,3813
HCLTECH,15281,15161,120,0.79,3681
HDFC,56193,54591,1602,2.93,22348
HDFCBANK,77830,76790,1040,1.35,30936
HEROMOTOCO,18074,18210,-136,-0.75,10637
HEXAWARE,2013,1707,306,17.93,3520
HINDALCO,14475,14508,-33,-0.23,8011
HINDPETRO,10330,9594,736,7.67,6706
HINDUNILVR,40120,39448,672,1.70,6256
HINDZINC,2634,2623,11,0.42,626
IBULHSGFIN,61708,61974,-266,-0.43,143448
ICICIBANK,87393,80977,6416,7.92,74416
ICICIPRULI,4820,4947,-127,-2.57,3412
IDBI,3423,3454,-31,-0.90,158
IDEA,26107,26330,-223,-0.85,5295
IDFC,4455,4561,-106,-2.32,567
IDFCFIRSTB,13386,13592,-206,-1.52,3625
IFCI,1201,1258,-57,-4.53,355
IGL,1730,1824,-94,-5.15,1181
INDIACEM,5391,5693,-302,-5.30,3250
INDIANB,1846,2042,-196,-9.60,2252
INDIGO,7495,6988,507,7.26,13738
INDUSINDBK,48869,48638,231,0.47,89260
INFIBEAM,2163,2341,-178,-7.60,1334
INFRATEL,4142,4153,-11,-0.26,1489
