Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,6426,6263,163,2.60,8325
ADANIENT,12808,11761,1047,8.90,8449
ADANIPORTS,12452,11420,1032,9.04,14642
ADANIPOWER,7973,7859,114,1.45,2809
AJANTPHARM,2191,2100,91,4.33,1878
ALBK,1814,1682,132,7.85,1970
AMARAJABAT,1918,1727,191,11.06,2739
AMBUJACEM,4913,4892,21,0.43,2463
APOLLOHOSP,1869,1781,88,4.94,1194
APOLLOTYRE,5091,5186,-95,-1.83,6947
ARVIND,3915,3837,78,2.03,2492
ASHOKLEY,28256,28302,-46,-0.16,10322
ASIANPAINT,11936,11943,-7,-0.06,9571
AUROPHARMA,21048,20876,172,0.82,9812
AXISBANK,46608,46030,578,1.26,36048
BAJAJ-AUTO,11753,11468,285,2.49,10999
BAJAJFINSV,6449,6536,-87,-1.33,2864
BAJFINANCE,30933,30252,681,2.25,29793
BALKRISIND,3829,3826,3,0.08,1448
BANKBARODA,19747,19949,-202,-1.01,8393
BANKINDIA,5554,5899,-345,-5.85,5474
BANKNIFTY,991787,903280,88507,9.80,7506948
BATAINDIA,5392,4949,443,8.95,5877
BEL,6544,6682,-138,-2.07,2669
BEML,2932,3096,-164,-5.30,6261
BERGEPAINT,2554,2520,34,1.35,571
BHARATFIN,9963,9422,541,5.74,2860
BHARATFORG,12157,11327,830,7.33,7457
BHARTIARTL,24478,24102,376,1.56,9239
BHEL,10091,10081,10,0.10,9717
BIOCON,7646,7366,280,3.80,4824
BOSCHLTD,5233,5269,-36,-0.68,440
BPCL,4150,4123,27,0.65,2316
BRITANNIA,17198,16201,997,6.15,5599
CADILAHC,5546,5487,59,1.08,1477
CANBK,7167,7288,-121,-1.66,7667
CANFINHOME,2585,2591,-6,-0.23,637
CAPF,8,8,0,0.00,0
CASTROLIND,2188,2216,-28,-1.26,817
CEATLTD,3631,3683,-52,-1.41,2650
CENTURYTEX,8674,8643,31,0.36,2642
CESC,3080,2408,672,27.91,5959
CGPOWER,4121,4164,-43,-1.03,1771
CHENNPETRO,780,779,1,0.13,334
CHOLAFIN,1777,1812,-35,-1.93,836
CIPLA,16800,9848,6952,70.59,41290
COALINDIA,12104,12130,-26,-0.21,4612
COLPAL,2322,2311,11,0.48,627
CONCOR,1763,1642,121,7.37,519
CUMMINSIND,2209,2207,2,0.09,1569
DABUR,12523,12819,-296,-2.31,3349
DCBBANK,871,903,-32,-3.54,684
DHFL,23751,25625,-1874,-7.31,7207
DISHTV,9883,7962,1921,24.13,18173
DIVISLAB,10461,10253,208,2.03,6117
DLF,13776,13458,318,2.36,22105
DRREDDY,20420,20173,247,1.22,8982
EICHERMOT,16962,16554,408,2.46,10970
ENGINERSIN,2044,2003,41,2.05,664
EQUITAS,3691,3747,-56,-1.49,1030
ESCORTS,5404,5396,8,0.15,5287
EXIDEIND,6397,6099,298,4.89,4569
FEDERALBNK,7893,7747,146,1.88,3422
GAIL,4801,5092,-291,-5.71,5989
GLENMARK,4005,3979,26,0.65,904
GMRINFRA,4974,4451,523,11.75,4093
GODFRYPHLP,729,658,71,10.79,632
GODREJCP,10011,9988,23,0.23,1605
GODREJIND,1090,1103,-13,-1.18,561
GRASIM,16210,16635,-425,-2.55,7223
GSFC,3160,3227,-67,-2.08,410
HAVELLS,6892,6291,601,9.55,5584
HCLTECH,15306,15074,232,1.54,4854
HDFC,59920,59102,818,1.38,10681
HDFCBANK,53859,51958,1901,3.66,25389
HEROMOTOCO,16405,16552,-147,-0.89,9937
HEXAWARE,3177,3216,-39,-1.21,1678
HINDALCO,12451,12404,47,0.38,10084
HINDPETRO,10165,9619,546,5.68,12963
HINDUNILVR,19406,19477,-71,-0.36,5077
HINDZINC,2107,2161,-54,-2.50,646
IBULHSGFIN,38443,38194,249,0.65,19511
ICICIBANK,46769,45217,1552,3.43,31587
ICICIPRULI,5156,5152,4,0.08,1417
IDBI,3723,3960,-237,-5.98,576
IDEA,15071,14438,633,4.38,5679
IDFC,8737,8496,241,2.84,2238
IDFCBANK,1825,1825,0,0.00,0
IDFCFIRSTB,14390,14232,158,1.11,6205
IFCI,1684,1705,-21,-1.23,275
IGL,2134,1890,244,12.91,4252
INDIACEM,6140,6257,-117,-1.87,3157
INDIANB,2064,2087,-23,-1.10,2505
INDIGO,4763,4587,176,3.84,4434
INDUSINDBK,29632,27958,1674,5.99,17136
INFIBEAM,4250,4225,25,0.59,1751
INFRATEL,4570,4315,255,5.91,2016
INFY,42257,40882,1375,3.36,20331
IOC,10013,9923,90,0.91,2609
IRB,3194,3282,-88,-2.68,4471
ITC,39450,39589,-139,-0.35,12301
JETAIRWAYS,6319,6488,-169,-2.60,884
JINDALSTEL,15035,14951,84,0.56,17843
JISLJALEQS,6058,5995,63,1.05,2720
JPASSOCIAT,2193,2259,-66,-2.92,776
JSWSTEEL,37974,37111,863,2.33,16392
JUBLFOOD,12434,11186,1248,11.16,47343
JUSTDIAL,2497,2458,39,1.59,2236
KAJARIACER,1675,1708,-33,-1.93,568
KOTAKBANK,13786,13598,188,1.38,7692
KPIT,1932,1851,81,4.38,1049
KSCL,707,695,12,1.73,388
KTKBANK,3259,3304,-45,-1.36,975
LICHSGFIN,10491,10421,70,0.67,3992
LT,28174,28024,150,0.54,17754
L&TFH,7303,7371,-68,-0.92,3308
LUPIN,16192,13892,2300,16.56,54047
MANAPPURAM,1729,1520,209,13.75,2369
MARICO,2905,2971,-66,-2.22,1630
MARUTI,50935,51138,-203,-0.40,42754
MCDOWELL-N,10642,10776,-134,-1.24,2542
MCX,3275,3369,-94,-2.79,1271
MFSL,2099,2128,-29,-1.36,2500
MGL,1464,1599,-135,-8.44,1068
MINDTREE,4966,4643,323,6.96,6777
M&M,22451,22599,-148,-0.65,7186
M&MFIN,10518,10480,38,0.36,2656
MOTHERSUMI,10977,10946,31,0.28,1646
MRF,2995,2989,6,0.20,441
MRPL,811,810,1,0.12,391
MUTHOOTFIN,1637,1241,396,31.91,6424
NATIONALUM,3569,3637,-68,-1.87,870
NBCC,4536,4546,-10,-0.22,1678
NCC,7141,7212,-71,-0.98,2703
NESTLEIND,6195,6182,13,0.21,550
NHPC,854,844,10,1.18,346
NIFTY,1550589,1453637,96952,6.67,1728344
NIFTYIT,638,573,65,11.34,421
NIITTECH,2945,2813,132,4.69,2614
NMDC,5059,5092,-33,-0.65,1848
NTPC,7985,8422,-437,-5.19,3288
OFSS,994,983,11,1.12,84
OIL,1844,1791,53,2.96,2016
ONGC,10229,10098,131,1.30,3451
ORIENTBANK,2184,2227,-43,-1.93,1898
PAGEIND,6980,7194,-214,-2.97,1817
PCJEWELLER,2913,2766,147,5.31,5535
PEL,12492,12508,-16,-0.13,3428
PETRONET,5091,5048,43,0.85,1643
PFC,6141,6166,-25,-0.41,2978
PIDILITIND,5073,5040,33,0.65,891
PNB,22010,22771,-761,-3.34,15505
POWERGRID,3036,3004,32,1.07,1554
PVR,4512,4708,-196,-4.16,792
RAMCOCEM,690,760,-70,-9.21,572
RAYMOND,5281,5262,19,0.36,2160
RBLBANK,6258,6023,235,3.90,3631
RCOM,5612,5383,229,4.25,7177
RECLTD,6654,6343,311,4.90,5235
RELCAPITAL,13197,15457,-2260,-14.62,20165
RELIANCE,130644,126314,4330,3.43,99660
RELINFRA,21437,12928,8509,65.82,138311
REPCOHOME,893,880,13,1.48,590
RPOWER,8116,7332,784,10.69,14893
SAIL,8929,9258,-329,-3.55,5929
SBIN,46863,49297,-2434,-4.94,34782
SHREECEM,1652,1634,18,1.10,368
SIEMENS,3158,3097,61,1.97,3605
SOUTHBANK,4943,5000,-57,-1.14,701
SREINFRA,1503,1640,-137,-8.35,1244
SRF,2936,2254,682,30.26,10746
SRTRANSFIN,8616,8518,98,1.15,3450
STAR,5212,4786,426,8.90,5333
SUNPHARMA,55945,56157,-212,-0.38,14552
SUNTV,8343,8212,131,1.60,6607
SUZLON,3783,3838,-55,-1.43,1014
SYNDIBANK,1975,2032,-57,-2.81,731
TATACHEM,4673,3752,921,24.55,12324
TATACOMM,3019,2988,31,1.04,1333
TATAELXSI,4849,5070,-221,-4.36,3041
TATAGLOBAL,6112,6161,-49,-0.80,7171
TATAMOTORS,38429,38787,-358,-0.92,26249
TATAMTRDVR,8583,8715,-132,-1.51,1288
TATAPOWER,5247,5220,27,0.52,1182
TATASTEEL,44647,45612,-965,-2.12,42347
TCS,71328,66888,4440,6.64,26071
TECHM,17423,13475,3948,29.30,49212
TITAN,25905,27064,-1159,-4.28,14468
TORNTPHARM,1000,989,11,1.11,692
TORNTPOWER,756,770,-14,-1.82,1544
TV18BRDCST,5034,4948,86,1.74,1023
TVSMOTOR,6011,5979,32,0.54,3533
UBL,3416,3129,287,9.17,1443
UJJIVAN,2810,2755,55,2.00,3107
ULTRACEMCO,11639,11587,52,0.45,3517
UNIONBANK,5171,5272,-101,-1.92,2898
UPL,15972,15756,216,1.37,10226
VEDL,35605,35937,-332,-0.92,21803
VGUARD,1109,1126,-17,-1.51,360
VOLTAS,6066,5449,617,11.32,7539
WIPRO,14651,14590,61,0.42,3939
WOCKPHARMA,5270,5151,119,2.31,5608
YESBANK,117025,115310,1715,1.49,60896
ZEEL,23349,23739,-390,-1.64,35285
