Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,6121,6020,101,1.68,3930
ADANIENT,9329,9279,50,0.54,3230
ADANIPORTS,7762,7707,55,0.71,3565
ADANIPOWER,8264,8674,-410,-4.73,5207
AMARAJABAT,2279,2230,49,2.20,1977
AMBUJACEM,7815,7714,101,1.31,2166
APOLLOHOSP,3859,3906,-47,-1.20,2095
APOLLOTYRE,4849,4801,48,1.00,1767
ARVIND,2742,2185,557,25.49,5606
ASHOKLEY,19569,19433,136,0.70,6868
ASIANPAINT,12851,12526,325,2.59,5646
AUROPHARMA,19278,19273,5,0.03,10454
AXISBANK,45703,44449,1254,2.82,29496
BAJAJ-AUTO,12105,11425,680,5.95,6489
BAJAJFINSV,9161,9203,-42,-0.46,10713
BAJFINANCE,34603,34270,333,0.97,53869
BALKRISIND,3510,3654,-144,-3.94,1876
BANKBARODA,16623,16559,64,0.39,8680
BANKINDIA,7272,7407,-135,-1.82,4602
BANKNIFTY,871006,826236,44770,5.42,10735667
BATAINDIA,4268,3971,297,7.48,4880
BEL,6291,5994,297,4.95,3465
BERGEPAINT,1110,1129,-19,-1.68,378
BHARATFIN,3411,3411,0,0.00,0
BHARATFORG,7028,6883,145,2.11,1981
BHARTIARTL,21069,21030,39,0.19,5858
BHEL,8958,8770,188,2.14,2884
BIOCON,9412,9436,-24,-0.25,1700
BOSCHLTD,5262,5294,-32,-0.60,432
BPCL,9647,9137,510,5.58,7697
BRITANNIA,12909,12694,215,1.69,3380
BSOFT,843,718,125,17.41,1041
CADILAHC,11709,11683,26,0.22,1745
CANBK,8113,8054,59,0.73,9009
CASTROLIND,3154,3125,29,0.93,725
CENTURYTEX,9284,8969,315,3.51,3575
CESC,1365,1465,-100,-6.83,1382
CHOLAFIN,1349,1368,-19,-1.39,452
CIPLA,12430,12359,71,0.57,2768
COALINDIA,17487,17102,385,2.25,6954
COLPAL,3071,3037,34,1.12,1821
CONCOR,1821,1774,47,2.65,736
CUMMINSIND,2848,2833,15,0.53,333
DABUR,9967,9794,173,1.77,2763
DHFL,8917,8988,-71,-0.79,852
DISHTV,9440,8690,750,8.63,3014
DIVISLAB,7923,7979,-56,-0.70,4152
DLF,19438,19328,110,0.57,15722
DRREDDY,17309,17160,149,0.87,3435
EICHERMOT,18594,17960,634,3.53,5548
ENGINERSIN,2473,2533,-60,-2.37,600
EQUITAS,3846,3734,112,3.00,1258
ESCORTS,9550,9683,-133,-1.37,5874
EXIDEIND,4448,4444,4,0.09,1232
FEDERALBNK,8201,8254,-53,-0.64,2550
GAIL,10477,10228,249,2.43,3685
GLENMARK,9500,9846,-346,-3.51,3022
GMRINFRA,5138,5056,82,1.62,730
GODREJCP,7497,7323,174,2.38,1214
GRASIM,17349,17323,26,0.15,3336
HAVELLS,7768,7319,449,6.13,6420
HCLTECH,16559,16559,0,0.00,4052
HDFC,59662,59239,423,0.71,11308
HDFCBANK,77194,79085,-1891,-2.39,30766
HEROMOTOCO,19583,19413,170,0.88,7186
HEXAWARE,1749,1848,-99,-5.36,1835
HINDALCO,13224,12780,444,3.47,6508
HINDPETRO,9651,9685,-34,-0.35,7087
HINDUNILVR,40803,39912,891,2.23,8479
HINDZINC,2624,2504,120,4.79,767
IBULHSGFIN,34438,33565,873,2.60,32250
ICICIBANK,76158,76097,61,0.08,31176
ICICIPRULI,4507,4218,289,6.85,1938
IDBI,3747,2984,763,25.57,1526
IDEA,17507,17352,155,0.89,2019
IDFCFIRSTB,12200,11521,679,5.89,3101
IGL,2235,2417,-182,-7.53,2495
INDIGO,11635,6792,4843,71.30,58607
INDUSINDBK,38906,37518,1388,3.70,27760
INFRATEL,4090,4077,13,0.32,820
INFY,58442,55919,2523,4.51,27301
IOC,14254,13773,481,3.49,7349
ITC,52107,51859,248,0.48,11868
JINDALSTEL,16823,16014,809,5.05,10744
JSWSTEEL,29001,27942,1059,3.79,10173
JUBLFOOD,7804,7540,264,3.50,9615
JUSTDIAL,3751,3493,258,7.39,8662
KAJARIACER,2071,2089,-18,-0.86,451
KOTAKBANK,26639,26825,-186,-0.69,16821
LICHSGFIN,10131,8930,1201,13.45,14199
LT,44374,43765,609,1.39,33978
L&TFH,10458,10171,287,2.82,7634
LUPIN,14999,15181,-182,-1.20,6189
MANAPPURAM,3370,3114,256,8.22,2597
MARICO,3312,3213,99,3.08,1025
