Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,9411,9227,184,1.99,5295
ADANIENT,8299,8241,58,0.70,2822
ADANIPORTS,17337,17269,68,0.39,8039
ADANIPOWER,8820,8681,139,1.60,2342
AMARAJABAT,2204,2068,136,6.58,1439
AMBUJACEM,8394,8523,-129,-1.51,2494
APOLLOHOSP,4074,3434,640,18.64,5654
APOLLOTYRE,3582,3672,-90,-2.45,2801
ASHOKLEY,15018,14368,650,4.52,9185
ASIANPAINT,17340,17302,38,0.22,4711
AUROPHARMA,18882,18974,-92,-0.48,6695
AXISBANK,55306,54303,1003,1.85,26898
BAJAJ-AUTO,11715,11925,-210,-1.76,5992
BAJAJFINSV,12168,12204,-36,-0.29,5223
BAJFINANCE,37737,37765,-28,-0.07,21775
BALKRISIND,2650,2490,160,6.43,2065
BANKBARODA,23413,22888,525,2.29,18578
BANKNIFTY,812003,724157,87846,12.13,16802007
BATAINDIA,4568,4588,-20,-0.44,6172
BEL,6462,6456,6,0.09,1653
BERGEPAINT,5042,4957,85,1.71,945
BHARATFORG,8057,7574,483,6.38,5068
BHARTIARTL,31650,28778,2872,9.98,26277
BHEL,10441,9291,1150,12.38,5984
BIOCON,8393,8681,-288,-3.32,5679
BOSCHLTD,4487,4473,14,0.31,266
BPCL,19810,19598,212,1.08,8022
BRITANNIA,10647,10627,20,0.19,1333
CADILAHC,6184,5942,242,4.07,3375
CANBK,7906,7512,394,5.24,11580
CASTROLIND,2045,2035,1,0.50,4
CENTURYTEX,6482,6376,106,1.66,2043
CESC,2019,1876,143,7.62,1347
CHOLAFIN,1539,1520,19,1.25,698
CIPLA,14463,14308,155,1.08,4017
COALINDIA,9607,8878,729,8.21,5660
COLPAL,3752,3717,35,0.94,986
CONCOR,4867,4806,61,1.27,1027
CUMMINSIND,2843,2847,-4,-0.14,933
DABUR,11555,10593,962,9.08,4778
DISHTV,8599,7603,996,13.10,7135
DIVISLAB,7064,6836,228,3.34,4734
DLF,17096,16254,842,5.18,18135
DRREDDY,14579,14524,55,0.38,3336
EICHERMOT,14143,14002,141,1.01,7085
EQUITAS,5185,4405,780,17.71,4431
