Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,9932,9461,471,4.98,6595
ADANIENT,8575,8561,14,0.16,3792
ADANIPORTS,8248,8163,85,1.04,2077
ADANIPOWER,9008,9084,-76,-0.84,2716
AMARAJABAT,2109,2134,-25,-1.17,915
AMBUJACEM,8889,9060,-171,-1.89,2434
APOLLOHOSP,3971,3992,-21,-0.53,2365
APOLLOTYRE,6313,5860,453,7.73,3501
ASHOKLEY,16497,14804,1693,11.44,21736
ASIANPAINT,15139,15862,-723,-4.56,7900
AUROPHARMA,22711,21483,1228,5.72,9505
AXISBANK,54673,51108,3565,6.98,32162
BAJAJ-AUTO,10864,10917,-53,-0.49,5159
BAJAJFINSV,13304,13003,301,2.31,6736
BAJFINANCE,39810,39280,530,1.35,22942
BALKRISIND,2221,2162,59,2.73,655
BANKBARODA,28133,24408,3725,15.26,28378
BANKINDIA,6830,6841,-11,-0.16,3278
BANKNIFTY,589570,421991,167579,39.71,7280673
BATAINDIA,5967,5805,162,2.79,3913
BEL,7646,7075,571,8.07,7104
BERGEPAINT,4453,4328,125,2.89,4808
BHARATFORG,9197,6575,2622,39.88,22948
BHARTIARTL,20964,21270,-306,-1.44,9971
BHEL,10851,10914,-63,-0.58,5650
BIOCON,7781,7536,245,3.25,4421
BOSCHLTD,5058,5041,17,0.34,521
BPCL,16215,14952,1263,8.45,21987
BRITANNIA,11585,10969,616,5.62,3963
CADILAHC,6258,6333,-75,-1.18,1125
CANBK,9736,9804,-68,-0.69,11101
CASTROLIND,1849,1822,27,1.48,1023
CENTURYTEX,4589,4250,339,7.98,6876
CESC,1739,1762,-23,-1.31,871
CHOLAFIN,1806,1856,-50,-2.69,896
CIPLA,17611,17547,64,0.36,7774
COALINDIA,15050,14087,963,6.84,8728
COLPAL,4398,4110,288,7.01,8388
CONCOR,3939,3747,192,5.12,1294
CUMMINSIND,3222,3230,-8,-0.25,1401
DABUR,10546,10661,-115,-1.08,4732
DISHTV,7771,7715,56,0.73,2011
DIVISLAB,6411,6470,-59,-0.91,1293
DLF,20383,20038,345,1.72,59134
DRREDDY,16247,16070,177,1.10,4299
EICHERMOT,14332,13350,982,7.36,13548
EQUITAS,3436,3294,142,4.31,1727
ESCORTS,5932,5814,118,2.03,6786
EXIDEIND,5957,6072,-115,-1.89,2378
FEDERALBNK,11950,11365,585,5.15,4262
GAIL,12590,10476,2114,20.18,14287
GLENMARK,7469,7112,357,5.02,4293
GMRINFRA,3663,3654,9,0.25,1471
GODREJCP,5975,5801,174,3.00,1720
GRASIM,28066,27923,143,0.51,4042
HAVELLS,5997,5921,76,1.28,4278
HCLTECH,16803,17202,-399,-2.32,3835
HDFC,146751,146871,-120,-0.08,38916
HDFCBANK,64335,63251,1084,1.71,42433
HEROMOTOCO,22214,22314,-100,-0.45,8178
HEXAWARE,1293,1285,8,0.62,804
HINDALCO,11984,11767,217,1.84,10248
HINDPETRO,12418,11432,986,8.62,10240
HINDUNILVR,33012,32332,680,2.10,14760
IBULHSGFIN,47970,43073,4897,11.37,103012
ICICIBANK,75505,75092,413,0.55,113310
ICICIPRULI,5648,5649,-1,-0.02,4862
IDEA,29538,28107,1431,5.09,11045
IDFCFIRSTB,23024,22762,262,1.15,4707
IGL,3006,1675,1331,79.46,15938
INDIGO,17591,19269,-1678,-8.71,21040
INDUSINDBK,34267,34050,217,0.64,58296
INFRATEL,6937,6670,267,4.00,3455
INFY,70107,70064,43,0.06,24048
IOC,14382,14165,217,1.53,4383
ITC,51331,49837,1494,3.00,15417
JINDALSTEL,18849,19589,-740,-3.78,19765
JSWSTEEL,29174,29035,139,0.48,10955
JUBLFOOD,6480,6653,-173,-2.60,6491
JUSTDIAL,4606,4387,219,4.99,5426
KOTAKBANK,26719,25742,977,3.80,29828
LICHSGFIN,10736,11311,-575,-5.08,8992
LT,41281,39681,1600,4.03,19064
L&TFH,9395,9300,95,1.02,8275
LUPIN,15082,14580,502,3.44,6963
MANAPPURAM,3599,3709,-110,-2.97,2339
MARICO,9180,9419,-239,-2.54,1465
MARUTI,55008,53846,1162,2.16,46675
MCDOWELL-N,9669,9583,86,0.90,3247
MFSL,4882,4624,258,5.58,8371
MGL,3495,2858,637,22.29,4198
MINDTREE,2642,2617,25,0.96,814
M&M,26212,23826,2386,10.01,40216
M&MFIN,11272,10940,332,3.03,3019
MOTHERSUMI,10009,10129,-120,-1.18,8568
MRF,1863,1955,-92,-4.71,4092
MUTHOOTFIN,2238,2173,65,2.99,1091
NATIONALUM,5746,5724,22,0.38,1255
NBCC,6060,6137,-77,-1.25,4104
NCC,8538,8748,-210,-2.40,15999
NESTLEIND,9971,9687,284,2.93,3481
NIFTY,1435253,1330894,104359,7.84,4449432
NIFTYIT,169,139,30,21.58,92
NIITTECH,1680,1609,71,4.41,707
NMDC,4613,4401,212,4.82,3734
NTPC,13103,12717,386,3.04,4130
OIL,2733,2749,-16,-0.58,216
ONGC,7986,7247,739,10.20,4295
PAGEIND,6777,6920,-143,-2.07,1659
PEL,17638,18175,-537,-2.95,8838
PETRONET,7210,7287,-77,-1.06,1164
PFC,6456,6584,-128,-1.94,2661
PIDILITIND,8043,7873,170,2.16,2824
PNB,24743,24155,588,2.43,10298
POWERGRID,10730,9931,799,8.05,4802
PVR,3643,3751,-108,-2.88,1365
RAMCOCEM,1420,1454,-34,-2.34,422
RBLBANK,14373,13225,1148,8.68,37794
RECLTD,5282,5383,-101,-1.88,4146
RELIANCE,123099,122877,222,0.18,51264
SAIL,9369,9385,-16,-0.17,5901
SBIN,51295,48819,2476,5.07,53599
SHREECEM,3037,3126,-89,-2.85,525
SIEMENS,3329,2941,388,13.19,2477
SRF,5619,5780,-161,-2.79,8170
SRTRANSFIN,7466,7310,156,2.13,3036
SUNPHARMA,70158,67637,2521,3.73,45844
SUNTV,3624,3664,-40,-1.09,2784
TATACHEM,3559,3704,-145,-3.91,1649
TATAELXSI,2365,2352,13,0.55,3280
TATAGLOBAL,6951,6788,163,2.40,4025
TATAMOTORS,34586,34570,16,0.05,32634
TATAMTRDVR,6488,6363,125,1.96,1641
TATAPOWER,9621,8258,1363,16.51,6620
TATASTEEL,41609,41608,1,0.00,51355
TCS,91641,86763,4878,5.62,36329
TECHM,16834,16985,-151,-0.89,3350
TITAN,33198,33540,-342,-1.02,15612
TORNTPHARM,654,710,-56,-7.89,302
TORNTPOWER,1815,1789,26,1.45,2128
TVSMOTOR,9028,9172,-144,-1.57,3282
UBL,3875,4068,-193,-4.74,9489
UJJIVAN,6948,6919,29,0.42,4179
ULTRACEMCO,14709,14460,249,1.72,3747
UNIONBANK,5289,5151,138,2.68,2088
UPL,20698,20051,647,3.23,27159
VEDL,22783,22414,369,1.65,15591
VOLTAS,4067,4211,-144,-3.42,9616
WIPRO,9250,9313,-63,-0.68,1668
YESBANK,145632,136493,9139,6.70,209487
ZEEL,31473,31300,173,0.55,17761
