Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,6020,6183,-163,-2.64,7024
ADANIENT,9279,9234,45,0.49,5349
ADANIPORTS,7707,7686,21,0.27,5422
ADANIPOWER,8674,8215,459,5.59,9141
AMARAJABAT,2230,2257,-27,-1.20,1736
AMBUJACEM,7714,7731,-17,-0.22,3145
APOLLOHOSP,3906,3887,19,0.49,4152
APOLLOTYRE,4801,4551,250,5.49,2464
ARVIND,2185,2079,106,5.10,1393
ASHOKLEY,19433,18041,1392,7.72,10590
ASIANPAINT,12526,12121,405,3.34,9458
AUROPHARMA,19273,19249,24,0.12,13219
AXISBANK,44449,43931,518,1.18,19752
BAJAJ-AUTO,11425,11397,28,0.25,4542
BAJAJFINSV,9203,8385,818,9.76,22272
BAJFINANCE,34270,31388,2882,9.18,96762
BALKRISIND,3654,3758,-104,-2.77,1929
BANKBARODA,16559,16707,-148,-0.89,10493
BANKINDIA,7407,7212,195,2.70,6266
BANKNIFTY,826236,744459,81777,10.98,8955967
BATAINDIA,3971,3735,236,6.32,9730
BEL,5994,5917,77,1.30,6249
BERGEPAINT,1129,1100,29,2.64,432
BHARATFIN,3411,3411,0,0.00,0
BHARATFORG,6883,6788,95,1.40,3746
BHARTIARTL,21030,20670,360,1.74,7482
BHEL,8770,8330,440,5.28,4315
BIOCON,9436,9417,19,0.20,3131
BOSCHLTD,5294,5290,4,0.08,423
BPCL,9137,8555,582,6.80,5139
BRITANNIA,12694,12310,384,3.12,2734
BSOFT,718,671,47,7.00,314
CADILAHC,11683,11529,154,1.34,2375
CANBK,8054,8357,-303,-3.63,9606
CASTROLIND,3125,3072,53,1.73,844
CENTURYTEX,8969,8528,441,5.17,3718
CESC,1465,1517,-52,-3.43,1777
CHOLAFIN,1368,1371,-3,-0.22,901
CIPLA,12359,12362,-3,-0.02,3778
COALINDIA,17102,15904,1198,7.53,10498
COLPAL,3037,2918,119,4.08,2861
CONCOR,1774,1431,343,23.97,2336
CUMMINSIND,2833,2814,19,0.68,640
DABUR,9794,9957,-163,-1.64,2915
DHFL,8988,9123,-135,-1.48,1069
DISHTV,8690,7803,887,11.37,3969
DIVISLAB,7979,7643,336,4.40,3189
DLF,19328,19156,172,0.90,9528
DRREDDY,17160,16978,182,1.07,5190
EICHERMOT,17960,17320,640,3.70,8357
ENGINERSIN,2533,2534,-1,-0.04,620
EQUITAS,3734,3532,202,5.72,1610
ESCORTS,9683,10219,-536,-5.25,8072
EXIDEIND,4444,4505,-61,-1.35,1233
FEDERALBNK,8254,8174,80,0.98,3180
GAIL,10228,5715,4512,78.96,4878
GLENMARK,9846,10376,-530,-5.11,6555
GMRINFRA,5056,5117,-61,-1.19,1073
GODREJCP,7323,7254,69,0.95,1128
GRASIM,17323,17376,-53,-0.31,4543
HAVELLS,7319,7342,-23,-0.31,7179
HCLTECH,16559,16776,-217,-1.29,6517
HDFC,59239,59549,-310,-0.52,21569
HDFCBANK,79085,75959,3126,4.12,48539
HEROMOTOCO,19413,20659,-1246,-6.03,11829
HEXAWARE,1848,1886,-38,-2.01,779
HINDALCO,12780,12774,6,0.05,7363
HINDPETRO,9685,9820,-135,-1.37,5030
HINDUNILVR,39912,39543,369,0.93,10236
HINDZINC,2504,2462,42,1.71,513
IBULHSGFIN,33565,33331,234,0.70,33828
ICICIBANK,76097,75635,462,0.61,25565
ICICIPRULI,4218,4250,-32,-0.75,3146
IDBI,2984,2911,73,2.51,731
IDEA,17352,17056,296,1.74,2310
IDFCFIRSTB,11521,11427,94,0.82,2377
IGL,2417,2768,-351,-12.68,2867
INDIGO,6792,6372,420,6.59,10178
INDUSINDBK,37518,36860,658,1.79,25746
INFRATEL,4077,4023,54,1.34,1193
INFY,55919,55371,548,0.99,18949
IOC,13773,13721,52,0.38,11949
ITC,51859,50005,1854,3.71,16388
JINDALSTEL,16014,15907,107,0.67,9580
JSWSTEEL,27942,27956,-14,-0.05,5133
JUBLFOOD,7540,7395,145,1.96,10476
JUSTDIAL,3493,3101,392,12.64,13009
KAJARIACER,2089,2105,-16,-0.76,523
KOTAKBANK,26825,25940,885,3.41,27794
LICHSGFIN,8930,8643,287,3.32,8540
LT,43765,46366,-2601,-5.61,40493
L&TFH,10171,9863,308,3.12,6210
LUPIN,15181,15092,89,0.59,6817
MANAPPURAM,3114,3101,13,0.42,2727
MARICO,3213,3232,-19,-0.59,1325
MARUTI,70548,65897,4651,7.06,70924
MCDOWELL-N,9057,8687,370,4.26,4011
MCX,2651,2648,3,0.11,805
MFSL,1982,2057,-75,-3.65,790
MGL,1947,1806,141,7.81,858
MINDTREE,4002,3995,7,0.18,9835
M&M,23773,23644,129,0.55,4283
M&MFIN,11203,10872,331,3.04,3947
MOTHERSUMI,9227,9093,134,1.47,2821
MRF,3168,3283,-115,-3.50,889
MUTHOOTFIN,2687,2636,51,1.93,1659
NATIONALUM,5684,5430,254,4.68,2650
NBCC,5358,5389,-31,-0.58,3127
NCC,5931,5977,-46,-0.77,2553
NESTLEIND,7161,7210,-49,-0.68,1287
NIFTY,1607266,1540225,67041,4.35,5552028
NIFTYIT,434,428,6,1.40,155
NIITTECH,2719,3073,-354,-11.52,6193
NMDC,6385,6334,51,0.81,1591
NTPC,19529,17965,1564,8.71,10599
OFSS,1731,1728,3,0.17,374
OIL,2281,2054,227,11.05,1979
ONGC,17178,16627,551,3.31,9597
PAGEIND,6679,6704,-25,-0.37,1624
PEL,15151,15152,-1,-0.01,10311
PETRONET,4928,4635,293,6.32,1784
PFC,9262,8140,1122,13.78,17055
PIDILITIND,5795,5966,-171,-2.87,2654
PNB,24497,24721,-224,-0.91,21593
POWERGRID,9605,9826,-221,-2.25,3403
PVR,1940,1826,114,6.24,1984
RAMCOCEM,1424,1481,-57,-3.85,809
RAYMOND,3940,3956,-16,-0.40,1894
RBLBANK,5630,5562,68,1.22,2243
RECLTD,13121,7407,5714,77.14,35808
RELCAPITAL,9155,9474,-319,-3.37,1740
RELIANCE,110242,113388,-3146,-2.77,77694
RELINFRA,6965,6710,255,3.80,4082
SAIL,12435,12438,-3,-0.02,5506
SBIN,37641,37515,126,0.34,43559
SHREECEM,2562,2559,3,0.12,753
SIEMENS,3890,3842,48,1.25,2558
SRF,5952,5023,929,18.49,11171
SRTRANSFIN,9035,9174,-139,-1.52,4816
STAR,3756,3793,-37,-0.98,2243
SUNPHARMA,60727,60560,167,0.28,45804
SUNTV,8941,8878,63,0.71,3567
TATACHEM,3482,3450,32,0.93,1306
TATAELXSI,3437,3406,31,0.91,1186
TATAGLOBAL,3940,4052,-112,-2.76,1986
TATAMOTORS,33426,32799,627,1.91,17871
TATAMTRDVR,5768,5652,116,2.05,959
TATAPOWER,7553,7551,2,0.03,2294
TATASTEEL,45114,43915,1199,2.73,28493
TCS,86997,72211,14786,20.48,101164
TECHM,20180,19719,461,2.34,6979
TITAN,24456,15202,9254,60.87,103757
TORNTPHARM,1341,1375,-34,-2.47,721
TORNTPOWER,2223,2175,48,2.21,1474
TVSMOTOR,7797,7822,-25,-0.32,4069
UBL,1951,2008,-57,-2.84,963
UJJIVAN,5079,5084,-5,-0.10,3589
ULTRACEMCO,13432,13596,-164,-1.21,7376
UNIONBANK,6328,6333,-5,-0.08,3499
UPL,24441,23555,886,3.76,19806
VEDL,23735,23415,320,1.37,5962
VOLTAS,5886,5821,65,1.12,5486
WIPRO,12725,12533,192,1.53,3750
YESBANK,101605,103368,-1763,-1.71,97629
ZEEL,22342,21678,664,3.06,15958
