Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,6222,6121,101,1.65,2509
ADANIENT,9341,9329,12,0.13,3504
ADANIPORTS,7980,7762,218,2.81,3841
ADANIPOWER,8188,8264,-76,-0.92,2902
AMARAJABAT,2248,2279,-31,-1.36,1215
AMBUJACEM,7787,7815,-28,-0.36,1423
APOLLOHOSP,3856,3859,-3,-0.08,3683
APOLLOTYRE,4959,4849,110,2.27,2582
ARVIND,2547,2742,-195,-7.11,2847
ASHOKLEY,20328,19569,759,3.88,10369
ASIANPAINT,12970,12851,119,0.93,4306
AUROPHARMA,19369,19278,91,0.47,18618
AXISBANK,48562,45703,2859,6.26,26845
BAJAJ-AUTO,12295,12105,190,1.57,8321
BAJAJFINSV,9188,9161,27,0.29,7222
BAJFINANCE,35391,34603,788,2.28,46367
BALKRISIND,3567,3510,57,1.62,1583
BANKBARODA,16412,16623,-211,-1.27,9324
BANKINDIA,7096,7272,-176,-2.42,4424
BANKNIFTY,989357,871006,118351,13.59,20998400
BATAINDIA,5281,4268,1013,23.73,10705
BEL,6317,6291,26,0.41,3538
BERGEPAINT,1080,1110,-30,-2.70,502
BHARATFIN,3411,3411,0,0.00,0
BHARATFORG,6914,7028,-114,-1.62,6240
BHARTIARTL,21645,21069,576,2.73,5288
BHEL,9996,8958,1038,11.59,6006
BIOCON,9171,9412,-241,-2.56,3696
BOSCHLTD,5265,5262,3,0.06,569
BPCL,10031,9647,384,3.98,6793
BRITANNIA,13038,12909,129,1.00,1800
BSOFT,882,843,39,4.63,684
CADILAHC,11567,11709,-142,-1.21,2650
CANBK,8054,8113,-59,-0.73,7505
CASTROLIND,3196,3154,42,1.33,497
CENTURYTEX,9149,9284,-135,-1.45,5159
CESC,1343,1365,-22,-1.61,832
CHOLAFIN,1341,1349,-8,-0.59,587
CIPLA,12328,12430,-102,-0.82,2528
COALINDIA,18199,17487,712,4.07,5285
COLPAL,3129,3071,58,1.89,1037
CONCOR,1811,1821,-10,-0.55,541
CUMMINSIND,2900,2848,52,1.83,370
DABUR,10162,9967,195,1.96,2657
DHFL,8842,8917,-75,-0.84,946
DISHTV,9447,9440,7,0.07,7590
DIVISLAB,8015,7923,92,1.16,3919
DLF,19641,19438,203,1.04,14916
DRREDDY,16721,17309,-588,-3.40,8215
EICHERMOT,18507,18594,-87,-0.47,4042
ENGINERSIN,2582,2473,109,4.41,1213
EQUITAS,3794,3846,-52,-1.35,1042
ESCORTS,9048,9550,-502,-5.26,6003
EXIDEIND,4224,4448,-224,-5.04,1527
FEDERALBNK,8702,8201,501,6.11,2277
GAIL,10240,10477,-237,-2.26,2599
GLENMARK,8796,9500,-704,-7.41,5815
GMRINFRA,5120,5138,-18,-0.35,636
GODREJCP,7704,7497,207,2.76,1202
GRASIM,17376,17349,27,0.16,3137
HAVELLS,8386,7768,618,7.96,8435
HCLTECH,16650,16559,91,0.55,2887
HDFC,59994,59662,332,0.56,12151
HDFCBANK,78059,77194,865,1.12,27009
HEROMOTOCO,17470,19583,-2113,-10.79,17587
HEXAWARE,1753,1749,4,0.23,1519
HINDALCO,13001,13224,-223,-1.69,6780
HINDPETRO,9892,9651,241,2.50,4580
HINDUNILVR,40677,40803,-126,-0.31,6915
HINDZINC,2671,2624,47,1.79,732
IBULHSGFIN,34416,34438,-22,-0.06,31591
ICICIBANK,76455,76158,297,0.39,28176
ICICIPRULI,4670,4507,163,3.62,2026
IDBI,3582,3747,-165,-4.40,332
IDEA,17425,17507,-82,-0.47,3263
IDFCFIRSTB,12699,12200,499,4.09,1931
IGL,2104,2235,-131,-5.86,1332
INDIGO,14277,11635,2642,22.71,67914
INDUSINDBK,41350,38906,2444,6.28,51909
INFRATEL,4050,4090,-40,-0.98,1285
INFY,60843,58442,2401,4.11,31180
IOC,14751,14254,497,3.49,5702
ITC,51506,52107,-601,-1.15,12729
JINDALSTEL,16573,16823,-250,-1.49,10620
JSWSTEEL,27922,29001,-1079,-3.72,11908
JUBLFOOD,7894,7804,90,1.15,4827
JUSTDIAL,3863,3751,112,2.99,5285
KAJARIACER,2109,2071,38,1.83,1063
KOTAKBANK,26925,26639,286,1.07,13097
LICHSGFIN,10587,10131,456,4.50,13733
LT,45396,44374,1022,2.30,20895
L&TFH,10210,10458,-248,-2.37,4591
LUPIN,15207,14999,208,1.39,7666
MANAPPURAM,3488,3370,118,3.50,4421
MARICO,3267,3312,-45,-1.36,544
MARUTI,71983,71801,182,0.25,56254
MCDOWELL-N,9094,9070,24,0.26,1989
MCX,2668,2641,27,1.02,767
MFSL,1923,1933,-10,-0.52,376
MGL,2004,2000,4,0.20,600
MINDTREE,3836,3964,-128,-3.23,1492
M&M,24492,24385,107,0.44,6919
M&MFIN,11380,11175,205,1.83,4232
MOTHERSUMI,9401,9344,57,0.61,2140
MRF,2588,2864,-276,-9.64,1087
MUTHOOTFIN,2657,2643,14,0.53,1147
NATIONALUM,5749,5811,-62,-1.07,1888
NBCC,5267,5423,-156,-2.88,2049
NCC,7292,6837,455,6.65,7306
NESTLEIND,7262,7154,108,1.51,1354
NIFTY,1674232,1651476,22756,1.38,6562580
NIFTYIT,434,441,-7,-1.59,67
NIITTECH,3251,2948,303,10.28,3829
NMDC,6771,6461,310,4.80,6098
NTPC,20319,19851,468,2.36,3845
OFSS,1808,1737,71,4.09,552
OIL,2316,2333,-17,-0.73,466
ONGC,17374,17414,-40,-0.23,3097
PAGEIND,7121,6910,211,3.05,1708
PEL,14461,14512,-51,-0.35,7360
PETRONET,5600,5120,480,9.38,2996
PFC,9396,9488,-92,-0.97,4914
PIDILITIND,5759,5781,-22,-0.38,1336
PNB,23530,24320,-790,-3.25,10143
POWERGRID,9694,9569,125,1.31,2633
PVR,2482,2255,227,10.07,2364
RAMCOCEM,1325,1296,29,2.24,551
RAYMOND,3992,4023,-31,-0.77,1589
RBLBANK,5693,5602,91,1.62,2568
RECLTD,13809,12373,1436,11.61,14822
RELCAPITAL,8737,9010,-273,-3.03,1810
RELIANCE,109706,109540,166,0.15,43104
RELINFRA,8079,8704,-625,-7.18,3189
SAIL,12585,12889,-304,-2.36,7520
SBIN,39258,38425,833,2.17,45141
SHREECEM,2589,2549,40,1.57,320
SIEMENS,3606,3847,-241,-6.26,2317
SRF,6286,6083,203,3.34,3143
SRTRANSFIN,8925,9143,-218,-2.38,2666
STAR,3864,3753,111,2.96,1469
SUNPHARMA,63072,61247,1825,2.98,22059
SUNTV,9665,9557,108,1.13,5453
TATACHEM,3396,3316,80,2.41,877
TATAELXSI,3528,3456,72,2.08,1439
TATAGLOBAL,4218,4117,101,2.45,3808
TATAMOTORS,35763,35847,-84,-0.23,30665
TATAMTRDVR,5925,5930,-5,-0.08,1436
TATAPOWER,7632,7597,35,0.46,1113
TATASTEEL,49192,48915,277,0.57,45601
TCS,90517,89776,741,0.83,49746
TECHM,21586,20241,1345,6.64,9005
TITAN,24353,24397,-44,-0.18,31401
TORNTPHARM,1405,1325,80,6.04,1390
TORNTPOWER,2266,2126,140,6.59,1730
TVSMOTOR,8359,8129,230,2.83,4428
UBL,1950,1915,35,1.83,537
UJJIVAN,5244,5158,86,1.67,1746
ULTRACEMCO,13097,13268,-171,-1.29,3846
UNIONBANK,6362,6422,-60,-0.93,3190
UPL,24630,24311,319,1.31,6284
VEDL,24488,24219,269,1.11,11181
VOLTAS,5844,5918,-74,-1.25,2741
WIPRO,12653,12664,-11,-0.09,3195
YESBANK,102494,101258,1236,1.22,56095
ZEEL,22666,22567,99,0.44,19838
