Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,7109,6503,606,9.32,5951
ADANIENT,7487,7391,96,1.30,3170
ADANIPORTS,8108,7883,225,2.85,2883
ADANIPOWER,5573,5434,139,2.56,1849
AMARAJABAT,3143,2894,249,8.60,1369
AMBUJACEM,11171,10942,229,2.09,2909
APOLLOHOSP,7069,6670,399,5.98,5983
APOLLOTYRE,4890,4699,191,4.06,2914
ARVIND,1778,1777,1,0.06,2776
ASHOKLEY,24072,23248,824,3.54,22695
ASIANPAINT,19313,18680,633,3.39,10757
AUROPHARMA,19657,19615,42,0.21,7257
AXISBANK,64227,62087,2140,3.45,56837
BAJAJ-AUTO,12209,11500,709,6.17,11140
BAJAJFINSV,9366,9220,146,1.58,7796
BAJFINANCE,40613,37691,2922,7.75,45849
BALKRISIND,2408,2452,-44,-1.79,961
BANKBARODA,20050,19849,201,1.01,10298
BANKINDIA,6660,6445,215,3.34,3754
BANKNIFTY,1004039,878027,126012,14.35,14980196
BATAINDIA,7517,7517,0,0.00,6208
BEL,6333,5919,414,6.99,4946
BERGEPAINT,2323,2099,224,10.67,1434
BHARATFORG,7712,7585,127,1.67,4744
BHARTIARTL,26915,26096,819,3.14,10914
BHEL,12320,12074,246,2.04,3261
BIOCON,9466,9332,134,1.44,3111
BOSCHLTD,5479,5354,125,2.33,672
BPCL,17675,16938,737,4.35,40692
BRITANNIA,16623,15253,1370,8.98,11702
BSOFT,814,816,-2,-0.25,170
CADILAHC,7099,6894,205,2.97,1554
CANBK,11000,10770,230,2.14,9706
CASTROLIND,2482,2384,98,4.11,513
CENTURYTEX,6594,6460,134,2.07,2341
CESC,2181,2036,145,7.12,1873
CHOLAFIN,1816,1731,85,4.91,634
CIPLA,13750,13464,286,2.12,2883
COALINDIA,25203,23149,2054,8.87,11265
COLPAL,2812,2721,91,3.34,1397
CONCOR,2325,2215,110,4.97,906
CUMMINSIND,3095,3023,72,2.38,456
DABUR,10657,9496,1161,12.23,4892
DHFL,4492,4472,20,0.45,2951
DISHTV,9034,8953,81,0.90,2108
DIVISLAB,7725,7585,140,1.85,2143
DLF,20851,20765,86,0.41,13991
DRREDDY,17411,16980,431,2.54,7591
EICHERMOT,20259,18670,1589,8.51,10224
ENGINERSIN,1584,1616,-32,-1.98,725
EQUITAS,6032,5693,339,5.95,3970
ESCORTS,7890,7427,463,6.23,14811
EXIDEIND,4237,4193,44,1.05,1394
FEDERALBNK,8376,8293,83,1.00,2553
GAIL,10887,10325,562,5.44,7201
GLENMARK,6514,6086,428,7.03,2495
GMRINFRA,4435,4416,19,0.43,1484
GODREJCP,8481,8178,303,3.71,1789
