Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,11283,13818,-2535,-18.35,17013
ADANIENT,9488,9372,116,1.24,9410
ADANIPORTS,8610,8407,203,2.41,7434
ADANIPOWER,9020,7983,1037,12.99,7624
AMARAJABAT,3101,3260,-159,-4.88,7372
AMBUJACEM,9239,9405,-166,-1.77,6331
APOLLOHOSP,4474,4511,-37,-0.82,5279
APOLLOTYRE,6002,5999,3,0.05,4487
ARVIND,2848,2845,3,0.11,3591
ASHOKLEY,24278,24559,-281,-1.14,18107
ASIANPAINT,13496,12919,577,4.47,15202
AUROPHARMA,21939,23987,-2048,-8.54,25387
AXISBANK,60673,58989,1684,2.85,48043
BAJAJ-AUTO,13273,13197,76,0.58,9972
BAJAJFINSV,9772,8713,1059,12.15,17911
BAJFINANCE,39875,38384,1491,3.88,72675
BALKRISIND,3299,3231,68,2.10,2253
BANKBARODA,17888,18062,-174,-0.96,16547
BANKINDIA,7826,8082,-256,-3.17,5555
BANKNIFTY,796989,674394,122595,18.18,7998939
BATAINDIA,6781,6387,394,6.17,6687
BEL,8143,8398,-255,-3.04,7930
BERGEPAINT,1204,1072,132,12.31,1060
BHARATFIN,3411,3411,0,0.00,0
BHARATFORG,8642,8406,236,2.81,6926
BHARTIARTL,20980,20750,230,1.11,8171
BHEL,10473,10368,105,1.01,5474
BIOCON,8421,9058,-637,-7.03,6962
BOSCHLTD,5317,5364,-47,-0.88,1832
BPCL,10250,10402,-152,-1.46,8624
BRITANNIA,13653,13527,126,0.93,5550
BSOFT,743,811,-68,-8.38,487
CADILAHC,11482,11482,0,0.00,6868
CANBK,7955,8340,-385,-4.62,11093
CASTROLIND,3470,3244,226,6.97,1810
CENTURYTEX,8219,8694,-475,-5.46,9453
CESC,1605,1561,44,2.82,1245
CHOLAFIN,1566,1496,70,4.68,1540
CIPLA,12827,12659,168,1.33,7591
COALINDIA,24669,22597,2072,9.17,14202
COLPAL,4285,4381,-96,-2.19,3581
CONCOR,1947,1869,78,4.17,805
CUMMINSIND,3560,3556,4,0.11,853
DABUR,14526,14269,257,1.80,14721
DHFL,8492,9251,-759,-8.20,4036
DISHTV,11096,9504,1592,16.75,8836
DIVISLAB,7570,7851,-281,-3.58,3917
DLF,19500,19302,198,1.03,18626
DRREDDY,15365,15547,-182,-1.17,6496
EICHERMOT,22961,22011,950,4.32,21014
ENGINERSIN,2750,2896,-146,-5.04,1646
EQUITAS,4504,4449,55,1.24,2265
ESCORTS,9116,9229,-113,-1.22,13880
EXIDEIND,4860,5023,-163,-3.25,4118
FEDERALBNK,12385,12571,-186,-1.48,13723
GAIL,10984,10790,194,1.80,4776
GLENMARK,8034,8368,-334,-3.99,6122
GMRINFRA,5414,5237,177,3.38,1925
GODREJCP,8185,8225,-40,-0.49,3501
GRASIM,18405,18520,-115,-0.62,13995
HAVELLS,7565,7778,-213,-2.74,3962
HCLTECH,16941,16927,14,0.08,6126
HDFC,63227,62875,352,0.56,62265
HDFCBANK,88188,82513,5675,6.88,130576
HEROMOTOCO,17744,17645,99,0.56,20290
HEXAWARE,1680,1769,-89,-5.03,1176
HINDALCO,12904,13096,-192,-1.47,12850
HINDPETRO,10057,10291,-234,-2.27,6566
HINDUNILVR,43426,42105,1321,3.14,31024
HINDZINC,2957,3006,-49,-1.63,2791
IBULHSGFIN,33814,35928,-2114,-5.88,35376
ICICIBANK,79274,77917,1357,1.74,62363
ICICIPRULI,4571,4773,-202,-4.23,2877
IDBI,3126,3285,-159,-4.84,1403
IDEA,19404,18937,467,2.47,12549
IDFCFIRSTB,15528,15591,-63,-0.40,9126
IGL,2373,2449,-76,-3.10,2015
INDIGO,15002,17371,-2369,-13.64,55859
INDUSINDBK,47866,48310,-444,-0.92,62671
INFRATEL,3769,3970,-201,-5.06,2873
INFY,70190,70884,-694,-0.98,34096
IOC,18425,18988,-563,-2.97,14268
ITC,53820,51426,2394,4.66,27950
JINDALSTEL,16648,16611,37,0.22,14889
JSWSTEEL,28436,28900,-464,-1.61,18865
JUBLFOOD,7457,7818,-361,-4.62,7600
JUSTDIAL,4610,4548,62,1.36,9529
KAJARIACER,2887,2682,205,7.64,2991
KOTAKBANK,34917,31970,2947,9.22,69832
LICHSGFIN,11322,11163,159,1.42,9493
LT,57509,55829,1680,3.01,37618
L&TFH,11255,11798,-543,-4.60,22377
LUPIN,14782,15348,-566,-3.69,9290
MANAPPURAM,3667,3384,283,8.36,3613
MARICO,3819,3676,143,3.89,2531
MARUTI,73025,74215,-1190,-1.60,106200
MCDOWELL-N,11821,11325,496,4.38,11163
MCX,3910,3759,151,4.02,3792
MFSL,2625,2582,43,1.67,1491
MGL,2245,2188,57,2.61,1670
MINDTREE,6924,7686,-762,-9.91,12616
M&M,30704,29574,1130,3.82,21857
M&MFIN,11841,11754,87,0.74,8133
MOTHERSUMI,10503,10338,165,1.60,8309
MRF,3018,2972,46,1.55,1610
MUTHOOTFIN,2821,2773,48,1.73,2696
NATIONALUM,5897,5931,-34,-0.57,2730
NBCC,6145,6092,53,0.87,4011
NCC,8633,8620,13,0.15,9265
NESTLEIND,7679,7623,56,0.73,2490
NIFTY,1550015,1491273,58742,3.94,4967290
NIFTYIT,334,335,-1,-0.30,61
NIITTECH,3184,3323,-139,-4.18,1859
NMDC,6942,6973,-31,-0.44,3927
NTPC,25611,24501,1110,4.53,17270
OFSS,1775,1779,-4,-0.22,917
OIL,4144,4119,25,0.61,2609
ONGC,22753,22511,242,1.08,14790
PAGEIND,8890,8176,714,8.73,6339
PEL,15598,15828,-230,-1.45,14086
PETRONET,7290,6986,304,4.35,3916
PFC,12064,11883,181,1.52,13413
PIDILITIND,5800,5789,11,0.19,3193
PNB,23003,23676,-673,-2.84,15294
POWERGRID,10463,10374,89,0.86,4144
PVR,2861,2770,91,3.29,3004
RAMCOCEM,1288,1306,-18,-1.38,1034
RAYMOND,4106,4063,43,1.06,2455
RBLBANK,19308,18597,711,3.82,41346
RECLTD,12868,12611,257,2.04,9826
RELCAPITAL,6933,7286,-353,-4.84,2597
RELIANCE,125159,129425,-4266,-3.30,300405
RELINFRA,6399,6717,-318,-4.73,2254
SAIL,13508,13869,-361,-2.60,9780
SBIN,44347,41648,2699,6.48,86737
SHREECEM,2696,2723,-27,-0.99,1650
SIEMENS,3417,3447,-30,-0.87,2195
SRF,6739,6742,-3,-0.04,6954
SRTRANSFIN,8614,8423,191,2.27,6416
STAR,3859,4232,-373,-8.81,2573
SUNPHARMA,62918,60874,2044,3.36,47513
SUNTV,9546,9716,-170,-1.75,7174
TATACHEM,3606,3497,109,3.12,1575
TATAELXSI,7602,8302,-700,-8.43,6695
TATAGLOBAL,3961,4150,-189,-4.55,3011
TATAMOTORS,36090,37234,-1144,-3.07,29618
TATAMTRDVR,5852,5922,-70,-1.18,2715
TATAPOWER,7840,7646,194,2.54,2282
TATASTEEL,46794,49079,-2285,-4.66,48575
TCS,90144,93405,-3261,-3.49,59359
TECHM,20123,20359,-236,-1.16,6429
TITAN,22690,23093,-403,-1.75,23941
TORNTPHARM,2097,1979,118,5.96,2380
TORNTPOWER,2530,2312,218,9.43,2032
TVSMOTOR,10028,9806,222,2.26,11976
UBL,1992,1980,12,0.61,1424
UJJIVAN,5314,5507,-193,-3.50,3684
ULTRACEMCO,14152,14042,110,0.78,10946
UNIONBANK,6111,6556,-445,-6.79,5528
UPL,21984,22652,-668,-2.95,9510
VEDL,28457,27402,1055,3.85,24998
VOLTAS,6174,5647,527,9.33,5778
WIPRO,17405,18200,-795,-4.37,9751
YESBANK,112789,128687,-15898,-12.35,204428
ZEEL,24820,24835,-15,-0.06,23095
