Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
"ACC","3,515","3,348","167","4.99","6,360"
"ADANIENT","13,499","13,823","-324","-2.34","1,125"
"ADANIPORTS","8,577","8,529","48","0.56","5,849"
"ADANIPOWER","8,885","8,999","-114","-1.27","569"
"AJANTPHARM","1,733","1,412","321","22.73","3,934"
"ALBK","2,871","2,841","30","1.06","2,959"
"AMARAJABAT","2,352","2,271","81","3.57","1,289"
"AMBUJACEM","7,587","7,661","-74","-0.97","2,998"
"APOLLOHOSP","3,710","3,683","27","0.73","4,811"
"APOLLOTYRE","5,622","5,732","-110","-1.92","5,592"
"ARVIND","7,804","7,104","700","9.85","13,549"
"ASHOKLEY","33,295","32,352","943","2.91","22,009"
"ASIANPAINT","11,099","11,045","54","0.49","5,083"
"AUROPHARMA","22,933","23,156","-223","-0.96","9,179"
"AXISBANK","45,512","44,527","985","2.21","51,171"
"BAJAJ-AUTO","11,892","11,913","-21","-0.18","3,925"
"BAJAJFINSV","5,903","5,908","-5","-0.08","2,582"
"BAJFINANCE","38,054","38,555","-501","-1.30","31,181"
"BALKRISIND","5,185","5,244","-59","-1.13","4,232"
"BANKBARODA","26,923","26,139","784","3.00","21,530"
"BANKINDIA","7,414","7,273","141","1.94","9,881"
"BANKNIFTY","8,97,167","7,64,126","1,33,041","17.41","58,03,453"
"BATAINDIA","5,495","5,317","178","3.35","3,137"
"BEL","7,696","7,413","283","3.82","5,079"
"BEML","3,931","4,121","-190","-4.61","4,144"
"BERGEPAINT","1,427","1,475","-48","-3.25","767"
"BHARATFIN","14,657","14,611","46","0.31","3,175"
"BHARATFORG","7,373","7,396","-23","-0.31","3,938"
"BHARTIARTL","32,562","29,906","2,656","8.88","39,530"
"BHEL","12,842","12,595","247","1.96","4,365"
"BIOCON","8,467","8,420","47","0.56","6,252"
"BOSCHLTD","4,877","4,594","283","6.16","1,453"
"BPCL","9,613","10,097","-484","-4.79","9,238"
"BRITANNIA","15,762","15,856","-94","-0.59","6,638"
"CADILAHC","6,425","6,335","90","1.42","2,424"
"CANBK","9,566","8,786","780","8.88","18,374"
"CANFINHOME","3,810","3,658","152","4.16","3,291"
"CAPF","8,836","8,756","80","0.91","1,763"
"CASTROLIND","3,489","3,468","21","0.61","608"
"CEATLTD","3,915","3,980","-65","-1.63","3,177"
"CENTURYTEX","10,495","10,572","-77","-0.73","4,091"
"CESC","5,759","6,199","-440","-7.10","2,434"
"CGPOWER","4,632","4,689","-57","-1.22","1,308"
"CHENNPETRO","813","831","-18","-2.17","391"
"CHOLAFIN","1,741","1,642","99","6.03","1,575"
"CIPLA","17,574","18,746","-1,172","-6.25","10,340"
