Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,7440,7231,209,2.89,5676
ADANIENT,10817,10278,539,5.24,2641
ADANIPORTS,11635,11856,-221,-1.86,3729
ADANIPOWER,8193,8161,32,0.39,820
AJANTPHARM,2078,1896,182,9.60,1238
ALBK,2558,2077,481,23.16,2858
AMARAJABAT,1347,1294,53,4.10,1413
AMBUJACEM,6671,6632,39,0.59,3564
APOLLOHOSP,2928,2905,23,0.79,1709
APOLLOTYRE,4632,3902,730,18.71,2906
ARVIND,5651,4373,1278,29.22,14568
ASHOKLEY,25819,24289,1530,6.30,13491
ASIANPAINT,10242,10274,-32,-0.31,5230
AUROPHARMA,21498,20871,627,3.00,7889
AXISBANK,36369,35887,482,1.34,40951
BAJAJ-AUTO,13932,13846,86,0.62,8758
BAJAJFINSV,6025,5922,103,1.74,2487
BAJFINANCE,27446,27530,-84,-0.31,18879
BALKRISIND,2610,2555,55,2.15,961
BANKBARODA,19672,18615,1057,5.68,17807
BANKINDIA,5339,5006,333,6.65,5722
BANKNIFTY,1125139,896851,228288,25.45,21574632
BATAINDIA,7310,6983,327,4.68,7440
BEL,7453,6975,478,6.85,3416
BEML,3037,2856,181,6.34,5071
BERGEPAINT,1763,1728,35,2.03,436
BHARATFIN,9937,10064,-127,-1.26,1377
BHARATFORG,9716,9607,109,1.13,3028
BHARTIARTL,26508,25792,716,2.78,9401
BHEL,6247,5219,1028,19.70,3185
BIOCON,8133,6896,1237,17.94,14517
BOSCHLTD,4751,4647,104,2.24,727
BPCL,5566,5195,371,7.14,6491
BRITANNIA,15878,15821,57,0.36,1677
BSOFT,2815,2838,-23,-0.81,1265
CADILAHC,7418,7360,58,0.79,2174
CANBK,7378,7083,295,4.16,10222
CANFINHOME,3497,3484,13,0.37,2179
CASTROLIND,2088,2091,-3,-0.14,601
CEATLTD,3131,3059,72,2.35,1635
CENTURYTEX,8519,8136,383,4.71,5583
CESC,3171,3148,23,0.73,1379
CGPOWER,4938,4955,-17,-0.34,1715
CHENNPETRO,826,855,-29,-3.39,324
CHOLAFIN,1856,1856,0,0.00,736
CIPLA,10092,9922,170,1.71,2667
COALINDIA,12909,10741,2168,20.18,8578
COLPAL,2766,2650,116,4.38,2157
CONCOR,1278,1214,64,5.27,569
CUMMINSIND,1935,2041,-106,-5.19,989
DABUR,8835,8888,-53,-0.60,2873
DCBBANK,1164,1056,108,10.23,1933
DHFL,20352,19285,1067,5.53,24411
DISHTV,8514,8269,245,2.96,3035
DIVISLAB,8495,8772,-277,-3.16,6033
DLF,11175,11359,-184,-1.62,9539
DRREDDY,19445,19687,-242,-1.23,8167
EICHERMOT,20451,19983,468,2.34,4992
ENGINERSIN,2288,2165,123,5.68,953
EQUITAS,3990,4020,-30,-0.75,1836
ESCORTS,4065,3997,68,1.70,6114
EXIDEIND,4691,4678,13,0.28,1933
FEDERALBNK,8663,8380,283,3.38,3494
GAIL,4440,4404,36,0.82,2402
GLENMARK,4152,4241,-89,-2.10,1908
GMRINFRA,4064,3885,179,4.61,2303
GODFRYPHLP,689,690,-1,-0.14,411
GODREJCP,10886,11262,-376,-3.34,2744
GODREJIND,988,953,35,3.67,659
GRASIM,17224,16886,338,2.00,4310
GSFC,2556,2542,14,0.55,248
HAVELLS,6233,6107,126,2.06,3073
HCLTECH,13951,13440,511,3.80,3814
HDFC,61296,61512,-216,-0.35,10059
HDFCBANK,57111,51731,5380,10.40,45260
HEROMOTOCO,14597,13988,609,4.35,11191
HEXAWARE,2088,2113,-25,-1.18,1502
HINDALCO,12471,12253,218,1.78,6567
HINDPETRO,8786,8260,526,6.37,10528
HINDUNILVR,22501,21524,977,4.54,11006
