Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,4041,3918,123,3.14,2614
ADANIENT,9763,9702,61,0.63,1885
ADANIPORTS,10500,10392,108,1.04,3020
ADANIPOWER,7922,8006,-84,-1.05,316
AJANTPHARM,1619,1446,173,11.96,1429
ALBK,1813,1774,39,2.20,836
AMARAJABAT,1758,1705,53,3.11,1745
AMBUJACEM,7142,7192,-50,-0.70,1541
APOLLOHOSP,2231,2137,94,4.40,2339
APOLLOTYRE,4424,4140,284,6.86,3230
ARVIND,4682,4583,99,2.16,1781
ASHOKLEY,31468,29957,1511,5.04,22321
ASIANPAINT,11956,11448,508,4.44,4981
AUROPHARMA,23254,23315,-61,-0.26,19278
AXISBANK,37232,36708,524,1.43,33678
BAJAJ-AUTO,11774,11878,-104,-0.88,6550
BAJAJFINSV,6196,6213,-17,-0.27,1675
BAJFINANCE,31010,29098,1912,6.57,15482
BALKRISIND,4245,3966,279,7.03,1630
BANKBARODA,20284,20522,-238,-1.16,7702
BANKINDIA,7066,6719,347,5.16,5775
BANKNIFTY,1126586,1005398,121188,12.05,9685859
BATAINDIA,5225,5182,43,0.83,3648
BEL,7759,7748,11,0.14,2249
BEML,3727,3517,210,5.97,8041
BERGEPAINT,2945,2811,134,4.77,1846
BHARATFIN,8848,8805,43,0.49,1996
BHARATFORG,14135,13504,631,4.67,6249
BHARTIARTL,23718,23149,569,2.46,8766
BHEL,8386,8152,234,2.87,2266
BIOCON,6974,7048,-74,-1.05,5077
BOSCHLTD,4998,4948,50,1.01,312
BPCL,7413,7346,67,0.91,4205
BRITANNIA,14460,14226,234,1.64,1387
CADILAHC,5887,5657,230,4.07,1983
CANBK,7656,7512,144,1.92,7612
CANFINHOME,3218,3148,70,2.22,1093
CAPF,926,926,0,0.00,0
CASTROLIND,2225,2321,-96,-4.14,533
CEATLTD,2963,2367,596,25.18,4867
CENTURYTEX,8130,8125,5,0.06,2001
CESC,4761,4732,29,0.61,931
CGPOWER,4005,3892,113,2.90,2502
CHENNPETRO,798,759,39,5.14,506
CHOLAFIN,2313,2362,-49,-2.07,912
CIPLA,10590,10552,38,0.36,4199
COALINDIA,17326,17607,-281,-1.60,3538
COLPAL,2494,2462,32,1.30,1333
CONCOR,1906,1896,10,0.53,542
CUMMINSIND,2364,2420,-56,-2.31,1233
DABUR,10776,10284,492,4.78,2302
DALMIABHA,55,55,0,0.00,0
DCBBANK,1340,1347,-7,-0.52,1321
DHFL,16122,15858,264,1.66,6620
DISHTV,8836,7926,910,11.48,5227
DIVISLAB,8690,8421,269,3.19,2193
DLF,13697,13747,-50,-0.36,8461
DRREDDY,20428,20616,-188,-0.91,7967
EICHERMOT,30624,30566,58,0.19,31407
ENGINERSIN,2228,2204,24,1.09,601
EQUITAS,3103,3045,58,1.90,803
ESCORTS,5732,5663,69,1.22,4202
EXIDEIND,3517,3516,1,0.03,1321
FEDERALBNK,8820,8634,186,2.15,2635
GAIL,5570,5611,-41,-0.73,1692
GLENMARK,4458,4535,-77,-1.70,1727
GMRINFRA,4424,4405,19,0.43,506
GODFRYPHLP,907,869,38,4.37,359
GODREJCP,7940,7680,260,3.39,2491
GODREJIND,1234,1285,-51,-3.97,475
GRASIM,14687,14449,238,1.65,4720
GSFC,3605,3581,24,0.67,323
HAVELLS,6204,5601,603,10.77,6141
HCLTECH,15525,15535,-10,-0.06,3324
HDFC,57745,57053,692,1.21,8091
HDFCBANK,65555,61007,4548,7.45,25022
HEROMOTOCO,12130,12007,123,1.02,7263
HEXAWARE,2239,2308,-69,-2.99,556
HINDALCO,19134,17534,1600,9.13,12811
HINDPETRO,11129,11230,-101,-0.90,3707
HINDUNILVR,20445,19876,569,2.86,6824
HINDZINC,2273,2270,3,0.13,681
IBULHSGFIN,29140,29110,30,0.10,19550
ICICIBANK,51425,43435,7990,18.40,59022
ICICIPRULI,3054,3074,-20,-0.65,748
IDBI,4728,4632,96,2.07,1455
IDEA,14196,13872,324,2.34,1998
IDFC,8251,8232,19,0.23,1199
IDFCBANK,16824,16077,747,4.65,4544
IFCI,1983,1991,-8,-0.40,127
IGL,2345,2379,-34,-1.43,671
INDIACEM,6573,5799,774,13.35,9693
INDIANB,2582,2488,94,3.78,2618
INDIGO,6046,5955,91,1.53,4571
INDUSINDBK,32506,30436,2070,6.80,19702
INFIBEAM,3362,3327,35,1.05,2134
INFRATEL,5350,5110,240,4.70,3753
INFY,48257,48327,-70,-0.14,15172
IOC,19001,19786,-785,-3.97,3730
IRB,2608,2582,26,1.01,823
ITC,40109,40139,-30,-0.07,10055
JETAIRWAYS,6681,6749,-68,-1.01,992
JINDALSTEL,14100,14785,-685,-4.63,11794
JISLJALEQS,5293,5234,59,1.13,1350
JPASSOCIAT,2447,2440,7,0.29,256
JSWSTEEL,36947,36447,500,1.37,7812
JUBLFOOD,8721,8660,61,0.70,7632
JUSTDIAL,2237,2104,133,6.32,2101
KAJARIACER,2216,2163,53,2.45,885
KOTAKBANK,19451,18450,1001,5.43,7599
KPIT,3033,3006,27,0.90,761
KSCL,1214,966,248,25.67,2712
KTKBANK,4420,4276,144,3.37,1223
LICHSGFIN,9421,9213,208,2.26,3959
LT,37406,36013,1393,3.87,15968
L&TFH,5865,5848,17,0.29,3755
LUPIN,14720,14852,-132,-0.89,9264
MANAPPURAM,2272,2208,64,2.90,859
MARICO,3439,3374,65,1.93,2180
MARUTI,47333,48611,-1278,-2.63,25702
MCDOWELL-N,10256,9881,375,3.80,3987
MCX,4511,4015,496,12.35,2974
MFSL,1957,1875,82,4.37,764
MGL,1300,1302,-2,-0.15,195
MINDTREE,6146,6125,21,0.34,4229
M&M,27056,26026,1030,3.96,13519
M&MFIN,8368,8297,71,0.86,1877
MOTHERSUMI,9726,9734,-8,-0.08,2288
MRF,2453,2416,37,1.53,400
MRPL,975,984,-9,-0.91,180
MUTHOOTFIN,2124,1928,196,10.17,4392
NATIONALUM,3878,3741,137,3.66,1044
NBCC,6395,6702,-307,-4.58,6607
NCC,7711,7545,166,2.20,2998
NESTLEIND,6297,6328,-31,-0.49,2665
NHPC,1042,1048,-6,-0.57,184
NIFTY,1723413,1702844,20569,1.21,1546547
NIFTYIT,549,545,4,0.73,207
NIITTECH,2801,2717,84,3.09,1234
NMDC,5395,5300,95,1.79,1948
NTPC,11237,11492,-255,-2.22,2980
OFSS,760,733,27,3.68,140
OIL,2690,2706,-16,-0.59,691
ONGC,15885,15978,-93,-0.58,3905
ORIENTBANK,2396,2176,220,10.11,2230
PAGEIND,5815,5563,252,4.53,7484
PCJEWELLER,3510,3351,159,4.74,3855
PEL,9611,9682,-71,-0.73,3895
PETRONET,4990,5085,-95,-1.87,1314
PFC,7919,7620,299,3.92,3676
PIDILITIND,6043,5977,66,1.10,1073
PNB,21400,21234,166,0.78,8495
POWERGRID,7333,7272,61,0.84,1223
PTC,982,998,-16,-1.60,514
PVR,4755,4626,129,2.79,2595
RAMCOCEM,987,1007,-20,-1.99,1450
RAYMOND,5070,5056,14,0.28,1097
RBLBANK,5149,4820,329,6.83,2636
RCOM,4702,4655,47,1.01,2575
RECLTD,9479,9474,5,0.05,3290
RELCAPITAL,13063,12695,368,2.90,7979
RELIANCE,128820,123803,5017,4.05,52499
RELINFRA,11252,10973,279,2.54,4863
REPCOHOME,1573,1540,33,2.14,2073
RPOWER,4366,4228,138,3.26,2184
SAIL,9449,9590,-141,-1.47,3807
SBIN,37620,36376,1244,3.42,41520
SHREECEM,1569,1575,-6,-0.38,263
SIEMENS,4038,4018,20,0.50,1751
SOUTHBANK,5085,5036,49,0.97,533
SREINFRA,1601,1491,110,7.38,1068
SRF,2332,2238,94,4.20,3092
SRTRANSFIN,7630,7587,43,0.57,3214
STAR,3978,3918,60,1.53,1871
SUNPHARMA,59027,59804,-777,-1.30,36643
SUNTV,9031,8953,78,0.87,3235
SUZLON,4352,4316,36,0.83,225
SYNDIBANK,2020,1983,37,1.87,870
TATACHEM,4023,3963,60,1.51,979
TATACOMM,2437,2468,-31,-1.26,1159
TATAELXSI,10206,7788,2418,31.05,53223
TATAGLOBAL,5949,5889,60,1.02,904
TATAMOTORS,46273,44789,1484,3.31,36372
TATAMTRDVR,8009,7875,134,1.70,1989
TATAPOWER,6171,6113,58,0.95,777
TATASTEEL,54981,55071,-90,-0.16,25069
TCS,84920,81428,3492,4.29,20551
TECHM,12642,12589,53,0.42,2992
TITAN,22782,22766,16,0.07,7618
TORNTPHARM,1136,1091,45,4.12,681
TORNTPOWER,1104,1074,30,2.79,708
TV18BRDCST,4576,4556,20,0.44,457
TVSMOTOR,5303,5182,121,2.34,4827
UBL,3165,2842,323,11.37,4773
UJJIVAN,3671,3566,105,2.94,2024
ULTRACEMCO,9142,9109,33,0.36,3379
UNIONBANK,6945,6707,238,3.55,3828
UPL,16121,15824,297,1.88,4196
VEDL,24594,23389,1205,5.15,16875
VGUARD,1515,1194,321,26.88,2149
VOLTAS,5695,5533,162,2.93,2926
WIPRO,12035,11846,189,1.60,1823
WOCKPHARMA,4642,4663,-21,-0.45,2322
YESBANK,122363,119367,2996,2.51,59436
ZEEL,12810,11754,1056,8.98,5837
