Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,9581,11283,-1702,-15.08,11830
ADANIENT,9553,9488,65,0.69,10756
ADANIPORTS,8807,8610,197,2.29,12702
ADANIPOWER,8369,9020,-651,-7.22,4181
AMARAJABAT,2915,3101,-186,-6.00,2962
AMBUJACEM,8810,9239,-429,-4.64,7607
APOLLOHOSP,4427,4474,-47,-1.05,4250
APOLLOTYRE,5729,6002,-273,-4.55,7628
ARVIND,2803,2848,-45,-1.58,2619
ASHOKLEY,24507,24278,229,0.94,22447
ASIANPAINT,14541,13496,1045,7.74,23655
AUROPHARMA,21730,21939,-209,-0.95,18125
AXISBANK,59677,60673,-996,-1.64,54530
BAJAJ-AUTO,13618,13273,345,2.60,14553
BAJAJFINSV,9827,9772,55,0.56,9125
BAJFINANCE,39779,39875,-96,-0.24,46183
BALKRISIND,3169,3299,-130,-3.94,3588
BANKBARODA,18832,17888,944,5.28,27577
BANKINDIA,7779,7826,-47,-0.60,10106
BANKNIFTY,862781,796989,65792,8.26,10020126
BATAINDIA,7202,6781,421,6.21,10999
BEL,8179,8143,36,0.44,6186
BERGEPAINT,1207,1204,3,0.25,1336
BHARATFIN,3411,3411,0,0.00,0
BHARATFORG,8206,8642,-436,-5.05,8375
BHARTIARTL,20636,20980,-344,-1.64,14443
BHEL,10495,10473,22,0.21,4086
BIOCON,8618,8421,197,2.34,8912
BOSCHLTD,5375,5317,58,1.09,2818
BPCL,9765,10250,-485,-4.73,9647
BRITANNIA,13401,13653,-252,-1.85,6884
BSOFT,687,743,-56,-7.54,499
CADILAHC,11190,11482,-292,-2.54,7221
CANBK,7531,7955,-424,-5.33,12577
CASTROLIND,3402,3470,-68,-1.96,2243
CENTURYTEX,7982,8219,-237,-2.88,6320
CESC,1649,1605,44,2.74,2193
CHOLAFIN,1670,1566,104,6.64,2684
CIPLA,12348,12827,-479,-3.73,13415
COALINDIA,24084,24669,-585,-2.37,12466
COLPAL,4099,4285,-186,-4.34,2540
CONCOR,1958,1947,11,0.56,786
CUMMINSIND,3658,3560,98,2.75,1878
DABUR,14307,14526,-219,-1.51,11100
DHFL,7070,8492,-1422,-16.75,6536
DISHTV,9944,11096,-1152,-10.38,5790
DIVISLAB,7433,7570,-137,-1.81,4929
DLF,19246,19500,-254,-1.30,17201
DRREDDY,15608,15365,243,1.58,14113
EICHERMOT,22553,22961,-408,-1.78,19545
ENGINERSIN,2668,2750,-82,-2.98,2261
EQUITAS,4436,4504,-68,-1.51,2542
ESCORTS,8971,9116,-145,-1.59,10305
EXIDEIND,4584,4860,-276,-5.68,3361
FEDERALBNK,11639,12385,-746,-6.02,8541
GAIL,10842,10984,-142,-1.29,7439
GLENMARK,7930,8034,-104,-1.29,4735
GMRINFRA,5913,5414,499,9.22,3635
GODREJCP,8271,8185,86,1.05,3822
GRASIM,18589,18405,184,1.00,10153
HAVELLS,7349,7565,-216,-2.86,6142
HCLTECH,16975,16941,34,0.20,8990
HDFC,65537,63227,2310,3.65,69587
HDFCBANK,96598,88188,8410,9.54,131754
HEROMOTOCO,17145,17744,-599,-3.38,19688
HEXAWARE,1770,1680,90,5.36,2288
HINDALCO,12861,12904,-43,-0.33,11903
HINDPETRO,9985,10057,-72,-0.72,7880
HINDUNILVR,45539,43426,2113,4.87,37494
HINDZINC,2999,2957,42,1.42,1363
IBULHSGFIN,31459,33814,-2355,-6.96,40529
ICICIBANK,77528,79274,-1746,-2.20,68177
ICICIPRULI,4597,4571,26,0.57,3066
IDBI,2927,3126,-199,-6.37,1951
IDEA,20416,19404,1012,5.22,12048
IDFCFIRSTB,14470,15528,-1058,-6.81,14892
IGL,2517,2373,144,6.07,3035
INDIGO,14722,15002,-280,-1.87,20344
INDUSINDBK,46914,47866,-952,-1.99,46834
INFRATEL,3773,3769,4,0.11,4055
INFY,71614,70190,1424,2.03,74672
IOC,18888,18425,463,2.51,16227
ITC,50570,53820,-3250,-6.04,38112
JINDALSTEL,15937,16648,-711,-4.27,19202
JSWSTEEL,28206,28436,-230,-0.81,23105
JUBLFOOD,7366,7457,-91,-1.22,12607
JUSTDIAL,4363,4610,-247,-5.36,11387
KAJARIACER,3129,2887,242,8.38,7106
KOTAKBANK,35538,34917,621,1.78,151992
LICHSGFIN,11324,11322,2,0.02,11078
LT,59313,57509,1804,3.14,63253
L&TFH,11918,11255,663,5.89,13261
LUPIN,14803,14782,21,0.14,12652
MANAPPURAM,3568,3667,-99,-2.70,2341
MARICO,3837,3819,18,0.47,1640
MARUTI,73161,73025,136,0.19,93253
MCDOWELL-N,11191,11821,-630,-5.33,17600
MCX,3708,3910,-202,-5.17,6070
MFSL,2664,2625,39,1.49,1306
MGL,2382,2245,137,6.10,2048
MINDTREE,5707,6924,-1217,-17.58,11323
M&M,31283,30704,579,1.89,21805
M&MFIN,12509,11841,668,5.64,13552
MOTHERSUMI,9766,10503,-737,-7.02,7305
MRF,2824,3018,-194,-6.43,2851
MUTHOOTFIN,2681,2821,-140,-4.96,1841
NATIONALUM,5584,5897,-313,-5.31,3535
NBCC,6143,6145,-2,-0.03,6098
NCC,8427,8633,-206,-2.39,6058
NESTLEIND,7470,7679,-209,-2.72,4191
NIFTY,1597918,1550015,47903,3.09,5409002
NIFTYIT,332,334,-2,-0.60,83
NIITTECH,3583,3184,399,12.53,5557
NMDC,6628,6942,-314,-4.52,3954
NTPC,23635,25611,-1976,-7.72,14333
OFSS,1769,1775,-6,-0.34,1299
OIL,4030,4144,-114,-2.75,2306
ONGC,22059,22753,-694,-3.05,11055
PAGEIND,9191,8890,301,3.39,7294
PEL,15108,15598,-490,-3.14,15793
PETRONET,8229,7290,939,12.88,6711
PFC,12216,12064,152,1.26,10736
PIDILITIND,5720,5800,-80,-1.38,3442
PNB,23978,23003,975,4.24,28329
POWERGRID,10496,10463,33,0.32,9030
PVR,3499,2861,638,22.30,3354
RAMCOCEM,1253,1288,-35,-2.72,1107
RAYMOND,3809,4106,-297,-7.23,4174
RBLBANK,17500,19308,-1808,-9.36,24069
RECLTD,12377,12868,-491,-3.82,9951
RELCAPITAL,7284,6933,351,5.06,9705
RELIANCE,122960,125159,-2199,-1.76,194414
RELINFRA,6023,6399,-376,-5.88,3319
SAIL,13150,13508,-358,-2.65,9949
SBIN,46566,44347,2219,5.00,105609
SHREECEM,2757,2696,61,2.26,1323
SIEMENS,3210,3417,-207,-6.06,3791
SRF,6637,6739,-102,-1.51,6034
SRTRANSFIN,9296,8614,682,7.92,16934
STAR,3786,3859,-73,-1.89,4684
SUNPHARMA,64451,62918,1533,2.44,43972
SUNTV,9216,9546,-330,-3.46,9800
TATACHEM,3741,3606,135,3.74,3215
TATAELXSI,7375,7602,-227,-2.99,5744
TATAGLOBAL,3581,3961,-380,-9.59,3492
TATAMOTORS,34607,36090,-1483,-4.11,30209
TATAMTRDVR,5699,5852,-153,-2.61,2896
TATAPOWER,7740,7840,-100,-1.28,5193
TATASTEEL,46074,46794,-720,-1.54,45268
TCS,88245,90144,-1899,-2.11,65992
TECHM,19617,20123,-506,-2.51,10075
TITAN,22296,22690,-394,-1.74,25522
TORNTPHARM,2181,2097,84,4.01,2892
TORNTPOWER,2536,2530,6,0.24,2040
TVSMOTOR,9917,10028,-111,-1.11,29272
UBL,1998,1992,6,0.30,2575
UJJIVAN,4934,5314,-380,-7.15,4225
ULTRACEMCO,13868,14152,-284,-2.01,10911
UNIONBANK,6318,6111,207,3.39,6922
UPL,21339,21984,-645,-2.93,13423
VEDL,28949,28457,492,1.73,32237
VOLTAS,6009,6174,-165,-2.67,6381
WIPRO,16850,17405,-555,-3.19,17133
YESBANK,109076,112789,-3713,-3.29,174018
ZEEL,25647,24820,827,3.33,30969
