Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,6484,6538,-54,-0.83,6646
ADANIENT,8118,8328,-210,-2.52,6325
ADANIPORTS,7260,7456,-196,-2.63,5320
ADANIPOWER,6365,6364,1,0.02,1562
AMARAJABAT,2951,2979,-28,-0.94,4758
AMBUJACEM,8788,9424,-636,-6.75,5243
APOLLOHOSP,2776,2923,-147,-5.03,1965
APOLLOTYRE,4062,4147,-85,-2.05,5701
ARVIND,2180,2258,-78,-3.45,2227
ASHOKLEY,25613,25844,-231,-0.89,21375
ASIANPAINT,18381,17839,542,3.04,9539
AUROPHARMA,20412,20425,-13,-0.06,20116
AXISBANK,61254,61318,-64,-0.10,46121
BAJAJ-AUTO,12470,12351,119,0.96,9652
BAJAJFINSV,9016,9560,-544,-5.69,10764
BAJFINANCE,37567,37135,432,1.16,43504
BALKRISIND,3655,3372,283,8.39,6477
BANKBARODA,21462,21006,456,2.17,12660
BANKINDIA,7874,7849,25,0.32,4237
BANKNIFTY,642317,545776,96541,17.69,6352702
BATAINDIA,7314,7195,119,1.65,5418
BEL,7661,7850,-189,-2.41,2525
BERGEPAINT,2144,2040,104,5.10,3214
BHARATFIN,38,38,0,0.00,0
BHARATFORG,7452,7417,35,0.47,3356
BHARTIARTL,27359,27920,-561,-2.01,13409
BHEL,11567,10536,1031,9.79,8179
BIOCON,8950,8794,156,1.77,2459
BOSCHLTD,5678,5668,10,0.18,450
BPCL,8326,8448,-122,-1.44,6337
BRITANNIA,14387,13496,891,6.60,30016
BSOFT,886,714,172,24.09,2123
CADILAHC,10024,9707,317,3.27,7236
CANBK,7871,8018,-147,-1.83,7886
CASTROLIND,2700,2758,-58,-2.10,846
CENTURYTEX,6512,6584,-72,-1.09,3190
CESC,1426,1444,-18,-1.25,1155
CHOLAFIN,1930,1809,121,6.69,1582
CIPLA,14661,13540,1121,8.28,11659
COALINDIA,19261,18508,753,4.07,10138
COLPAL,2868,2957,-89,-3.01,1608
CONCOR,1769,1729,40,2.31,480
CUMMINSIND,4095,4206,-111,-2.64,1972
DABUR,11542,11771,-229,-1.95,5679
DHFL,8673,7946,727,9.15,5780
DISHTV,9098,9069,29,0.32,2131
DIVISLAB,8712,8719,-7,-0.08,4994
DLF,18795,18748,47,0.25,10536
DRREDDY,16664,16385,279,1.70,5272
EICHERMOT,21605,21568,37,0.17,13343
ENGINERSIN,2481,2310,171,7.40,3696
EQUITAS,4223,4230,-7,-0.17,2901
ESCORTS,6766,6774,-8,-0.12,9756
EXIDEIND,4773,4629,144,3.11,2679
FEDERALBNK,8773,8823,-50,-0.57,5532
GAIL,10364,9503,861,9.06,9532
GLENMARK,5617,5515,102,1.85,3127
GMRINFRA,3822,3834,-12,-0.31,1157
GODREJCP,7413,7455,-42,-0.56,2385
GRASIM,21650,21931,-281,-1.28,5666
HAVELLS,8252,8238,14,0.17,3582
HCLTECH,16026,16243,-217,-1.34,9749
HDFC,67310,67068,242,0.36,28201
HDFCBANK,89194,98473,-9279,-9.42,69180
HEROMOTOCO,17090,16695,395,2.37,16282
HEXAWARE,2458,1803,655,36.33,10241
HINDALCO,14288,14305,-17,-0.12,26725
HINDPETRO,10877,10927,-50,-0.46,4549
HINDUNILVR,41281,40243,1038,2.58,14676
HINDZINC,2307,2379,-72,-3.03,412
IBULHSGFIN,43906,45252,-1346,-2.97,97753
ICICIBANK,73723,78126,-4403,-5.64,43889
ICICIPRULI,5782,6192,-410,-6.62,4376
IDBI,2432,2427,5,0.21,476
IDEA,25567,25574,-7,-0.03,9589
IDFCFIRSTB,15740,15514,226,1.46,7520
IGL,2474,2392,82,3.43,2947
INDIGO,8250,8112,138,1.70,6124
INDUSINDBK,34078,33784,294,0.87,28862
INFRATEL,4013,4022,-9,-0.22,1400
INFY,56916,57347,-431,-0.75,17217
IOC,19075,18655,420,2.25,5093
ITC,49421,47233,2188,4.63,15566
JINDALSTEL,16637,16476,161,0.98,15345
JSWSTEEL,27342,27541,-199,-0.72,11494
JUBLFOOD,7351,7570,-219,-2.89,4930
JUSTDIAL,3112,2983,129,4.32,6760
KAJARIACER,1496,1459,37,2.54,392
KOTAKBANK,27072,27801,-729,-2.62,25996
LICHSGFIN,9073,9205,-132,-1.43,6548
LT,43457,43829,-372,-0.85,22318
L&TFH,9976,9996,-20,-0.20,14061
LUPIN,15240,15205,35,0.23,8332
MANAPPURAM,2865,2979,-114,-3.83,3533
MARICO,5135,4997,138,2.76,2137
MARUTI,65495,67553,-2058,-3.05,101581
MCDOWELL-N,9505,9578,-73,-0.76,3235
MCX,2429,2226,203,9.12,1669
MFSL,2771,2766,5,0.18,1698
MGL,3312,2245,1067,47.53,7632
MINDTREE,3707,3642,65,1.78,1809
M&M,28051,28622,-571,-1.99,15854
M&MFIN,13038,13333,-295,-2.21,8979
MOTHERSUMI,12398,13009,-611,-4.70,16937
MRF,2833,3173,-340,-10.72,6159
MUTHOOTFIN,2399,2259,140,6.20,3136
NATIONALUM,4552,4642,-90,-1.94,1687
NBCC,8304,7164,1140,15.91,10420
NCC,6860,6110,750,12.27,11776
NESTLEIND,7558,7481,77,1.03,2971
NIFTY,1575292,1481063,94229,6.36,4776917
NIFTYIT,234,232,2,0.86,140
NIITTECH,2028,2026,2,0.10,1856
NMDC,5562,5521,41,0.74,1648
NTPC,17249,17751,-502,-2.83,4183
OFSS,1442,1435,7,0.49,287
OIL,2350,2274,76,3.34,420
ONGC,17871,18399,-528,-2.87,3759
PAGEIND,9253,8963,290,3.24,9198
PEL,13235,13707,-472,-3.44,9670
PETRONET,6542,6605,-63,-0.95,2143
PFC,8854,8925,-71,-0.80,4771
PIDILITIND,7083,7282,-199,-2.73,4743
PNB,21749,21985,-236,-1.07,8940
POWERGRID,8876,8846,30,0.34,4135
PVR,3529,3463,66,1.91,2299
RAMCOCEM,1704,1601,103,6.43,1024
RAYMOND,3366,3190,176,5.52,3273
RBLBANK,18526,19972,-1446,-7.24,29567
RECLTD,6298,6323,-25,-0.40,4301
RELCAPITAL,5811,5670,141,2.49,3552
RELIANCE,142391,140043,2348,1.68,117116
RELINFRA,4190,4097,93,2.27,2883
SAIL,12649,12577,72,0.57,7299
SBIN,60450,58354,2096,3.59,63295
SHREECEM,3328,3190,138,4.33,2698
SIEMENS,3754,3733,21,0.56,3781
SRF,6971,7160,-189,-2.64,6290
SRTRANSFIN,8703,8399,304,3.62,7952
STAR,3806,3867,-61,-1.58,2722
SUNPHARMA,53280,52725,555,1.05,14416
SUNTV,7033,6706,327,4.88,5571
TATACHEM,3786,3155,631,20.00,9297
TATAELXSI,5507,5507,0,0.00,2431
TATAGLOBAL,4234,4153,81,1.95,3365
TATAMOTORS,47818,46495,1323,2.85,47124
TATAMTRDVR,5996,6061,-65,-1.07,1867
TATAPOWER,7849,7565,284,3.75,2729
TATASTEEL,50959,49182,1777,3.61,49191
TCS,72508,73478,-970,-1.32,24090
TECHM,14531,14636,-105,-0.72,4920
TITAN,18480,19197,-717,-3.73,15840
TORNTPHARM,1504,1685,-181,-10.74,964
TORNTPOWER,1928,1884,44,2.34,715
TVSMOTOR,8690,8702,-12,-0.14,6237
UBL,2382,2334,48,2.06,1652
UJJIVAN,6405,6225,180,2.89,6503
ULTRACEMCO,15842,16481,-639,-3.88,16368
UNIONBANK,6185,6409,-224,-3.50,3289
UPL,19382,19663,-281,-1.43,9651
VEDL,29106,29547,-441,-1.49,14498
VOLTAS,6658,7074,-416,-5.88,6735
WIPRO,12851,12686,165,1.30,3631
YESBANK,117185,99667,17518,17.58,150993
ZEEL,21948,22591,-643,-2.85,11785
