Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,3749,3688,61,1.65,4001
ADANIENT,9137,9017,120,1.33,1998
ADANIPORTS,10529,10246,283,2.76,3211
ADANIPOWER,8053,8063,-10,-0.12,119
AJANTPHARM,1489,1451,38,2.62,1564
ALBK,1665,1616,49,3.03,683
AMARAJABAT,1764,1686,78,4.63,739
AMBUJACEM,6256,6221,35,0.56,2791
APOLLOHOSP,2151,2121,30,1.41,2492
APOLLOTYRE,3710,3574,136,3.81,2029
ARVIND,3877,3800,77,2.03,1617
ASHOKLEY,19547,18005,1542,8.56,9438
ASIANPAINT,9193,9054,139,1.54,2187
AUROPHARMA,23302,23148,154,0.67,7340
AXISBANK,31810,30326,1484,4.89,14991
BAJAJ-AUTO,10735,10154,581,5.72,4941
BAJAJFINSV,5700,5413,287,5.30,2301
BAJFINANCE,27719,26907,812,3.02,13802
BALKRISIND,3648,3710,-62,-1.67,2039
BANKBARODA,16791,16314,477,2.92,5992
BANKINDIA,5864,5412,452,8.35,5378
BANKNIFTY,949150,772987,176163,22.79,5159802
BATAINDIA,4908,4633,275,5.94,3680
BEL,7468,6800,668,9.82,4393
BEML,2797,2787,10,0.36,2699
BERGEPAINT,1032,1031,1,0.10,595
BHARATFIN,8983,8967,16,0.18,1086
BHARATFORG,9571,9328,243,2.61,2559
BHARTIARTL,20413,20014,399,1.99,4169
BHEL,7577,7417,160,2.16,2756
BIOCON,6720,6199,521,8.40,4480
BOSCHLTD,4549,4434,115,2.59,381
BPCL,6479,6149,330,5.37,5229
BRITANNIA,13826,13658,168,1.23,1211
CADILAHC,5525,5430,95,1.75,1740
CANBK,6257,6304,-47,-0.75,4916
CANFINHOME,2865,2860,5,0.17,1889
CAPF,926,926,0,0.00,0
CASTROLIND,2326,2264,62,2.74,430
CEATLTD,2115,2127,-12,-0.56,1545
CENTURYTEX,7842,7720,122,1.58,1981
CESC,4067,3474,593,17.07,1853
CGPOWER,3791,3795,-4,-0.11,951
CHENNPETRO,847,680,167,24.56,1182
CHOLAFIN,2424,2477,-53,-2.14,1077
CIPLA,9490,8792,698,7.94,4276
COALINDIA,17609,16590,1019,6.14,5086
COLPAL,2282,2029,253,12.47,2195
CONCOR,2047,1774,273,15.39,2992
CUMMINSIND,2577,2501,76,3.04,1925
DABUR,9106,8838,268,3.03,2952
DALMIABHA,55,55,0,0.00,0
DCBBANK,1028,994,34,3.42,884
DHFL,15528,14006,1522,10.87,17548
DISHTV,7065,6924,141,2.04,1185
DIVISLAB,8293,8112,181,2.23,3401
DLF,11388,10884,504,4.63,5483
DRREDDY,18060,17247,813,4.71,9528
EICHERMOT,11185,10609,576,5.43,3126
ENGINERSIN,2135,2052,83,4.04,832
EQUITAS,2496,2392,104,4.35,1279
ESCORTS,4897,4656,241,5.18,4466
EXIDEIND,3303,2737,566,20.68,3079
FEDERALBNK,6812,6535,277,4.24,1579
GAIL,5176,4930,246,4.99,2557
GLENMARK,4321,4236,85,2.01,2634
GMRINFRA,4282,4261,21,0.49,727
GODFRYPHLP,867,886,-19,-2.14,506
GODREJCP,7341,7360,-19,-0.26,1121
GODREJIND,1376,1379,-3,-0.22,1003
GRASIM,13606,13380,226,1.69,3537
GSFC,3595,3391,204,6.02,1870
HAVELLS,5110,5057,53,1.05,2041
HCLTECH,14040,13798,242,1.75,2640
HDFC,54433,53265,1168,2.19,7941
HDFCBANK,54271,51663,2608,5.05,15244
HEROMOTOCO,8752,8144,608,7.47,7644
HEXAWARE,2106,2030,76,3.74,1321
HINDALCO,10611,10015,596,5.95,7507
HINDPETRO,8674,8322,352,4.23,5267
HINDUNILVR,18265,17971,294,1.64,4586
HINDZINC,2039,1926,113,5.87,1356
IBULHSGFIN,27499,26781,718,2.68,13983
ICICIBANK,35353,34331,1022,2.98,12925
ICICIPRULI,2907,2750,157,5.71,1129
IDBI,3648,3517,131,3.72,876
IDEA,12971,12904,67,0.52,1195
IDFC,7961,8009,-48,-0.60,638
IDFCBANK,15327,15272,55,0.36,1728
IFCI,1905,1860,45,2.42,273
IGL,2398,2312,86,3.72,1047
INDIACEM,4375,4329,46,1.06,2358
INDIANB,2110,2104,6,0.29,897
INDIGO,4875,4769,106,2.22,2504
INDUSINDBK,21868,21326,542,2.54,7019
INFIBEAM,3197,3219,-22,-0.68,1308
INFRATEL,4414,4540,-126,-2.78,1500
INFY,44495,43456,1039,2.39,8798
IOC,19268,18235,1033,5.66,5856
IRB,2547,2522,25,0.99,1241
ITC,37229,35637,1592,4.47,7033
JETAIRWAYS,3353,3318,35,1.05,2400
JINDALSTEL,12274,11791,483,4.10,12322
JISLJALEQS,4402,4318,84,1.95,1264
JPASSOCIAT,2440,2401,39,1.62,335
JSWSTEEL,32997,32765,232,0.71,8748
JUBLFOOD,6921,6768,153,2.26,6401
JUSTDIAL,2042,2051,-9,-0.44,1338
KAJARIACER,2054,1955,99,5.06,1088
KOTAKBANK,17417,16342,1075,6.58,15663
KPIT,2688,2700,-12,-0.44,601
KSCL,856,859,-3,-0.35,670
KTKBANK,4048,4037,11,0.27,799
LICHSGFIN,8748,8136,612,7.52,5703
LT,30016,29175,841,2.88,11308
L&TFH,5170,4825,345,7.15,4226
LUPIN,13456,13326,130,0.98,7243
MANAPPURAM,2347,2312,35,1.51,1110
MARICO,3190,3154,36,1.14,781
MARUTI,40564,37807,2757,7.29,23956
MCDOWELL-N,9022,8795,227,2.58,2703
MCX,3647,3518,129,3.67,920
MFSL,1850,1870,-20,-1.07,453
MGL,1478,1223,255,20.85,1445
MINDTREE,4112,4093,19,0.46,1417
M&M,15095,14446,649,4.49,3960
M&MFIN,8158,8145,13,0.16,1521
MOTHERSUMI,8401,8250,151,1.83,3029
MRF,2453,2448,5,0.20,214
MRPL,1009,966,43,4.45,508
MUTHOOTFIN,1981,1747,234,13.39,3316
NATIONALUM,3562,3490,72,2.06,1821
NBCC,6208,5532,676,12.22,3401
NCC,6972,6483,489,7.54,5028
NESTLEIND,5785,5606,179,3.19,943
NHPC,1022,995,27,2.71,91
NIFTY,1440990,1363840,77150,5.66,981559
NIFTYIT,292,308,-16,-5.19,97
NIITTECH,2245,2293,-48,-2.09,1139
NMDC,4148,3969,179,4.51,1343
NTPC,11879,11709,170,1.45,2317
OFSS,721,724,-3,-0.41,261
OIL,2957,2773,184,6.64,829
ONGC,15424,15318,106,0.69,4263
ORIENTBANK,2108,2118,-10,-0.47,902
PAGEIND,4931,5043,-112,-2.22,2907
PCJEWELLER,2768,2651,117,4.41,2762
PEL,9430,9269,161,1.74,5416
PETRONET,4498,4420,78,1.76,966
PFC,7474,7331,143,1.95,5155
PIDILITIND,6013,5930,83,1.40,1836
PNB,18804,18440,364,1.97,5844
POWERGRID,7236,6940,296,4.27,1817
PTC,938,885,53,5.99,672
PVR,4149,4053,96,2.37,2314
RAMCOCEM,935,865,70,8.09,536
RAYMOND,4931,4758,173,3.64,1776
RBLBANK,4622,4578,44,0.96,1930
RCOM,3713,3667,46,1.25,2097
RECLTD,8759,8490,269,3.17,5734
RELCAPITAL,11563,11307,256,2.26,10204
RELIANCE,111966,107983,3983,3.69,48854
RELINFRA,9315,9142,173,1.89,7510
REPCOHOME,1431,1436,-5,-0.35,477
RPOWER,4029,3789,240,6.33,1052
SAIL,9268,8705,563,6.47,9039
SBIN,31121,30275,846,2.79,14318
SHREECEM,1448,1434,14,0.98,171
SIEMENS,4322,4324,-2,-0.05,1833
SOUTHBANK,4504,4456,48,1.08,513
SREINFRA,1445,1453,-8,-0.55,335
SRF,2123,2029,94,4.63,1639
SRTRANSFIN,6624,6577,47,0.71,4426
STAR,3893,3901,-8,-0.21,976
SUNPHARMA,59732,58459,1273,2.18,19057
SUNTV,8906,8717,189,2.17,6945
SUZLON,4006,3991,15,0.38,101
SYNDIBANK,1833,1801,32,1.78,768
TATACHEM,3509,3423,86,2.51,1422
TATACOMM,2527,2567,-40,-1.56,694
TATAELXSI,4358,4258,100,2.35,2185
TATAGLOBAL,5555,5527,28,0.51,1783
TATAMOTORS,37545,36462,1083,2.97,13522
TATAMTRDVR,7680,7611,69,0.91,1277
TATAPOWER,5634,5342,292,5.47,1093
TATASTEEL,37634,35805,1829,5.11,27787
TCS,61446,59424,2022,3.40,14778
TECHM,10714,10406,308,2.96,5276
TITAN,22360,21777,583,2.68,14702
TORNTPHARM,695,663,32,4.83,825
TORNTPOWER,840,849,-9,-1.06,567
TV18BRDCST,4625,4485,140,3.12,1045
TVSMOTOR,4485,4612,-127,-2.75,4116
UBL,3020,2991,29,0.97,1936
UJJIVAN,2618,2437,181,7.43,2638
ULTRACEMCO,8667,8586,81,0.94,1931
UNIONBANK,5942,6000,-58,-0.97,2009
UPL,16119,15939,180,1.13,5109
VEDL,18434,17638,796,4.51,9141
VGUARD,1003,957,46,4.81,583
VOLTAS,4446,4266,180,4.22,3003
WIPRO,11639,11411,228,2.00,2132
WOCKPHARMA,4334,4315,19,0.44,2349
YESBANK,106735,105192,1543,1.47,21189
ZEEL,10541,10462,79,0.76,4153
