Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,9278,9085,193,2.12,2887
ADANIENT,9495,9584,-89,-0.93,2123
ADANIPORTS,9702,9655,47,0.49,2842
ADANIPOWER,7547,7506,41,0.55,652
AJANTPHARM,1039,996,43,4.32,863
ALBK,1491,1540,-49,-3.18,857
AMARAJABAT,2429,2436,-7,-0.29,1028
AMBUJACEM,8250,8306,-56,-0.67,2059
APOLLOHOSP,4158,4021,137,3.41,4258
APOLLOTYRE,4723,4844,-121,-2.50,2804
ARVIND,4534,4713,-179,-3.80,3272
ASHOKLEY,22465,22498,-33,-0.15,9888
ASIANPAINT,10812,10684,128,1.20,4127
AUROPHARMA,22970,23913,-943,-3.94,19369
AXISBANK,37072,36281,791,2.18,14424
BAJAJ-AUTO,12083,12257,-174,-1.42,4454
BAJAJFINSV,6613,6483,130,2.01,2378
BAJFINANCE,30884,29449,1435,4.87,18557
BALKRISIND,3282,3299,-17,-0.52,1150
BANKBARODA,25019,25431,-412,-1.62,15132
BANKINDIA,6013,5849,164,2.80,4373
BANKNIFTY,810113,752243,57870,7.69,8426879
BATAINDIA,4692,4674,18,0.39,5059
BEL,5907,5841,66,1.13,3223
BEML,2393,2370,23,0.97,2429
BERGEPAINT,1616,1609,7,0.44,576
BHARATFIN,9470,9108,362,3.97,6579
BHARATFORG,7529,7819,-290,-3.71,2920
BHARTIARTL,23609,23538,71,0.30,9770
BHEL,9540,9404,136,1.45,3389
BIOCON,11002,11181,-179,-1.60,7703
BOSCHLTD,5309,5297,12,0.23,462
BPCL,8513,7956,557,7.00,7938
BRITANNIA,10635,10741,-106,-0.99,2872
BSOFT,1352,1350,2,0.15,762
CADILAHC,12072,11337,735,6.48,4942
CANBK,7133,7381,-248,-3.36,8799
CANFINHOME,2028,2036,-8,-0.39,1282
CASTROLIND,2602,2533,69,2.72,644
CEATLTD,2413,2534,-121,-4.78,1572
CENTURYTEX,6135,6122,13,0.21,2181
CESC,2613,2592,21,0.81,647
CGPOWER,1516,1317,199,15.11,1446
CHENNPETRO,618,666,-48,-7.21,833
CHOLAFIN,1354,1287,67,5.21,1312
CIPLA,13531,13129,402,3.06,4868
COALINDIA,15985,14921,1064,7.13,6291
COLPAL,4172,4144,28,0.68,2085
CONCOR,1475,1467,8,0.55,601
CUMMINSIND,2360,2356,4,0.17,377
DABUR,10559,10403,156,1.50,3362
DCBBANK,1255,1297,-42,-3.24,720
DHFL,19703,20446,-743,-3.63,5090
DISHTV,11940,12136,-196,-1.62,5758
DIVISLAB,8323,8292,31,0.37,1479
DLF,22326,22098,228,1.03,9995
DRREDDY,18901,18709,192,1.03,5600
EICHERMOT,15233,15320,-87,-0.57,3438
ENGINERSIN,1943,1933,10,0.52,799
EQUITAS,2552,2344,208,8.87,2089
ESCORTS,7477,7777,-300,-3.86,5404
EXIDEIND,5937,6132,-195,-3.18,1682
FEDERALBNK,8381,8129,252,3.10,4265
GAIL,13690,12449,1241,9.97,10899
GLENMARK,5433,5470,-37,-0.68,1237
GMRINFRA,5351,5388,-37,-0.69,843
GODFRYPHLP,798,812,-14,-1.72,146
GODREJCP,8949,8936,13,0.15,1522
GODREJIND,1062,1032,30,2.91,289
GRASIM,16576,16385,191,1.17,3560
GSFC,1993,2016,-23,-1.14,286
HAVELLS,7366,7372,-6,-0.08,4272
HCLTECH,14406,13959,447,3.20,7889
HDFC,54409,53353,1056,1.98,11709
HDFCBANK,72991,71434,1557,2.18,20940
HEROMOTOCO,16928,16780,148,0.88,8188
HEXAWARE,1443,1347,96,7.13,772
HINDALCO,12196,11846,350,2.95,6863
HINDPETRO,9520,9527,-7,-0.07,4694
HINDUNILVR,37090,37203,-113,-0.30,7569
HINDZINC,2322,2328,-6,-0.26,447
IBULHSGFIN,50268,42395,7873,18.57,132996
ICICIBANK,81398,80920,478,0.59,35960
ICICIPRULI,4824,4244,580,13.67,3487
IDBI,3640,3684,-44,-1.19,116
IDEA,25183,24998,185,0.74,5131
IDFC,4926,5002,-76,-1.52,974
IDFCFIRSTB,12164,12158,6,0.05,1932
IFCI,1353,1373,-20,-1.46,163
