Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,8031,7332,699,9.53,10031
ADANIENT,11576,11908,-332,-2.79,17138
ADANIPORTS,10542,10461,81,0.77,13023
ADANIPOWER,9037,9171,-134,-1.46,801
AJANTPHARM,1401,1279,122,9.54,1024
ALBK,1791,1817,-26,-1.43,1340
AMARAJABAT,2739,2843,-104,-3.66,1990
AMBUJACEM,9818,9843,-25,-0.25,5010
APOLLOHOSP,2361,2270,91,4.01,1596
APOLLOTYRE,4768,4873,-105,-2.15,5088
ARVIND,4924,5095,-171,-3.36,3610
ASHOKLEY,29050,26209,2841,10.84,47732
ASIANPAINT,11714,11431,283,2.48,5464
AUROPHARMA,25260,25197,63,0.25,9520
AXISBANK,42353,41651,702,1.69,31899
BAJAJ-AUTO,16993,16554,439,2.65,10617
BAJAJFINSV,8215,8079,136,1.68,3892
BAJFINANCE,33934,33612,322,0.96,25634
BALKRISIND,3771,3239,532,16.42,3717
BANKBARODA,22281,21770,511,2.35,44072
BANKINDIA,5843,5982,-139,-2.32,10201
BANKNIFTY,619999,473958,146041,30.81,6942583
BATAINDIA,6285,4836,1449,29.96,10448
BEL,6693,6149,544,8.85,14008
BEML,2873,2636,237,8.99,6746
BERGEPAINT,906,802,104,12.97,749
BHARATFIN,13390,13897,-507,-3.65,3770
BHARATFORG,9739,9585,154,1.61,7263
BHARTIARTL,27359,26472,887,3.35,16874
BHEL,10403,10049,354,3.52,6984
BIOCON,15010,15696,-686,-4.37,12586
BOSCHLTD,5668,5860,-192,-3.28,788
BPCL,10985,10662,323,3.03,13506
BRITANNIA,13047,13164,-117,-0.89,2403
BSOFT,1715,1707,8,0.47,430
CADILAHC,12356,11262,1094,9.71,5373
CANBK,7130,7263,-133,-1.83,14926
CANFINHOME,2878,2758,120,4.35,1369
CASTROLIND,2476,2292,184,8.03,865
CEATLTD,2994,2710,284,10.48,4238
CENTURYTEX,6903,6640,263,3.96,4175
CESC,3365,3130,235,7.51,2215
CGPOWER,2498,2671,-173,-6.48,1347
CHENNPETRO,769,750,19,2.53,755
CHOLAFIN,1629,1522,107,7.03,1656
