Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,12295,10685,1610,15.07,5736
ADANIENT,8717,8596,121,1.41,2599
ADANIPORTS,17354,16450,904,5.50,5349
ADANIPOWER,12032,9386,2646,28.19,5177
AMARAJABAT,2587,2391,196,8.20,2280
AMBUJACEM,9480,9348,132,1.41,1729
APOLLOHOSP,6304,6168,136,2.20,4379
APOLLOTYRE,5503,5477,26,0.47,2029
ASHOKLEY,16825,14961,1864,12.46,12591
ASIANPAINT,18173,17153,1020,5.95,13089
AUROPHARMA,23780,22114,1666,7.53,21349
AXISBANK,62959,60869,2090,3.43,22450
BAJAJ-AUTO,12307,11683,624,5.34,5425
BAJAJFINSV,15858,13962,1896,13.58,6077
BAJFINANCE,38770,38809,-39,-0.10,16330
BALKRISIND,3443,3070,373,12.15,4398
BANKBARODA,28325,27288,1037,3.80,17198
BANKNIFTY,1120270,802644,317626,39.57,30088400
BATAINDIA,5537,4990,547,10.96,3586
BEL,7302,7226,76,1.05,1536
BERGEPAINT,5869,5366,503,9.37,3730
BHARATFORG,9173,8325,848,10.19,5346
BHARTIARTL,35736,33952,1784,5.25,40634
BHEL,14647,14104,543,3.85,4695
BIOCON,8740,8520,220,2.58,3838
BOSCHLTD,4797,4305,492,11.43,1242
BPCL,28913,26106,2807,10.75,13548
BRITANNIA,11572,11165,407,3.65,3232
CADILAHC,5650,5285,365,6.91,2483
CANBK,8737,8495,242,2.85,6251
CASTROLIND,2429,2361,68,2.88,904
CENTURYTEX,6865,6643,222,3.34,4402
CESC,2232,2228,4,0.18,784
CHOLAFIN,1874,1642,232,14.13,1326
CIPLA,16087,15374,713,4.64,4609
COALINDIA,10620,10518,102,0.97,3568
COLPAL,3556,3464,92,2.66,793
CONCOR,5068,4916,152,3.09,994
CUMMINSIND,3377,3137,240,7.65,1138
DABUR,12675,11623,1052,9.05,3540
DISHTV,9786,9725,61,0.63,1838
DIVISLAB,7675,6928,747,10.78,3170
DLF,20139,18796,1343,7.15,10354
DRREDDY,17244,14973,2271,15.17,7694
EICHERMOT,17619,15006,2613,17.41,13297
EQUITAS,7671,7639,32,0.42,2121
ESCORTS,8324,7607,717,9.43,13837
EXIDEIND,5592,5192,400,7.70,1802
FEDERALBNK,11668,11654,14,0.12,2375
GAIL,16767,16245,522,3.21,4959
GLENMARK,7675,7585,90,1.19,5453
GMRINFRA,5449,4803,646,13.45,1790
GODREJCP,6398,5848,550,9.40,1607
GRASIM,38641,32143,6498,20.22,19388
HAVELLS,6972,6612,360,5.44,3444
HCLTECH,20089,18502,1587,8.58,6278
HDFC,145156,142271,2885,2.03,43668
HDFCBANK,78242,73877,4365,5.91,49514
HEROMOTOCO,32050,32240,-190,-0.59,29938
HEXAWARE,1150,1183,-33,-2.79,522
HINDALCO,16490,15259,1231,8.07,12860
HINDPETRO,13956,13580,376,2.77,3176
HINDUNILVR,43829,42857,972,2.27,23423
IBULHSGFIN,53196,51064,2132,4.18,55186
ICICIBANK,104869,100786,4083,4.05,51692
ICICIPRULI,10117,9207,910,9.88,4185
IDEA,30539,28624,1915,6.69,12885
IDFCFIRSTB,27023,25883,1140,4.40,13655
IGL,4574,4575,-1,-0.02,2648
INDIGO,19205,17872,1333,7.46,14337
INDUSINDBK,36592,33887,2705,7.98,24156
INFRATEL,10035,9740,295,3.03,5352
INFY,52975,49956,3019,6.04,23867
IOC,12596,12425,171,1.38,3373
ITC,65818,63301,2517,3.98,24158
JINDALSTEL,14596,14288,308,2.16,19622
JSWSTEEL,29573,27177,2396,8.82,13848
JUBLFOOD,6043,5894,149,2.53,6841
JUSTDIAL,3546,3560,-14,-0.39,2244
KOTAKBANK,40877,36584,4293,11.73,24627
LICHSGFIN,11897,11709,188,1.61,3812
LT,78232,76270,1962,2.57,30254
L&TFH,11045,10854,191,1.76,5546
LUPIN,15009,14364,645,4.49,7681
MANAPPURAM,4760,4398,362,8.23,6974
MARICO,11566,10724,842,7.85,3681
MARUTI,61003,58781,2222,3.78,64113
MCDOWELL-N,12095,11491,604,5.26,6398
MFSL,9890,9166,724,7.90,10154
MGL,4344,4399,-55,-1.25,1614
MINDTREE,3460,3054,406,13.29,1971
M&M,32849,32271,578,1.79,34071
M&MFIN,13100,12543,557,4.44,4314
MOTHERSUMI,11527,11376,150,1.32,7
MRF,1881,1776,105,5.91,486
MUTHOOTFIN,4257,3532,725,20.53,12135
NATIONALUM,8127,7594,533,7.02,2410
NBCC,6546,6431,115,1.79,1598
NCC,10649,10214,435,4.26,5490
NESTLEIND,9164,8827,337,3.82,1918
NIFTY,1909196,1696072,213124,12.57,8255763
NIFTYIT,119,112,7,6.25,55
NIITTECH,3333,3417,-84,-2.46,3428
NMDC,6474,6215,259,4.17,9538
NTPC,15462,14927,535,3.58,3565
OIL,1814,1814,0,0.00,265
ONGC,14046,13181,865,6.56,5944
PAGEIND,5765,5461,304,5.57,1072
PEL,17057,15691,1366,8.71,10690
PETRONET,7178,6790,388,5.71,1176
PFC,5179,5172,7,0.14,1402
PIDILITIND,8154,7236,918,12.69,4731
PNB,22394,21748,646,2.97,8133
