Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,7018,7229,-211,-2.92,5078
ADANIENT,12653,12692,-39,-0.31,577
ADANIPORTS,10610,10951,-341,-3.11,5253
ADANIPOWER,8430,8380,50,0.60,1277
AJANTPHARM,2930,2825,105,3.72,1466
ALBK,2832,2806,26,0.93,1130
AMARAJABAT,2131,2209,-78,-3.53,639
AMBUJACEM,9544,11942,-2398,-20.08,20497
APOLLOHOSP,3959,4023,-64,-1.59,3852
APOLLOTYRE,4645,4615,30,0.65,6062
ARVIND,4747,4689,58,1.24,2515
ASHOKLEY,36225,35081,1144,3.26,22606
ASIANPAINT,13159,13228,-69,-0.52,5441
AUROPHARMA,25771,25016,755,3.02,11122
AXISBANK,47590,47728,-138,-0.29,43964
BAJAJ-AUTO,12148,12402,-254,-2.05,5097
BAJAJFINSV,6911,7010,-99,-1.41,2423
BAJFINANCE,32408,32107,301,0.94,19556
BALKRISIND,3664,3626,38,1.05,2227
BANKBARODA,22003,22716,-713,-3.14,12401
BANKINDIA,6526,6750,-224,-3.32,6205
BANKNIFTY,757966,737745,20221,2.74,8489997
BATAINDIA,10145,10066,79,0.78,6035
BEL,8342,8393,-51,-0.61,2403
BEML,2944,2885,59,2.05,3641
BERGEPAINT,2683,2679,4,0.15,867
BHARATFIN,10690,10872,-182,-1.67,2148
BHARATFORG,12769,12789,-20,-0.16,3195
BHARTIARTL,25265,24934,331,1.33,11941
BHEL,9892,9698,194,2.00,3472
BIOCON,8492,8630,-138,-1.60,5011
BOSCHLTD,4645,4672,-27,-0.58,546
BPCL,8233,7757,476,6.14,6058
BRITANNIA,19213,19120,93,0.49,5870
CADILAHC,7028,6998,30,0.43,916
CANBK,10201,9979,222,2.22,9354
CANFINHOME,3001,2970,31,1.04,1339
CAPF,8,8,0,0.00,0
CASTROLIND,2201,2223,-22,-0.99,628
CEATLTD,4250,4353,-103,-2.37,3143
CENTURYTEX,9896,9837,59,0.60,3600
CESC,3308,3313,-5,-0.15,1471
CGPOWER,5404,5647,-243,-4.30,1107
CHENNPETRO,1277,1240,37,2.98,2749
CHOLAFIN,1864,1777,87,4.90,745
CIPLA,15644,15628,16,0.10,5300
COALINDIA,19273,19060,213,1.12,6917
COLPAL,2939,3087,-148,-4.79,1655
CONCOR,1794,1806,-12,-0.66,539
CUMMINSIND,3310,3236,74,2.29,962
DABUR,11947,12011,-64,-0.53,3397
DCBBANK,1132,1117,15,1.34,890
DHFL,20922,21231,-309,-1.46,8107
DISHTV,11030,10694,336,3.14,4843
DIVISLAB,11220,10492,728,6.94,15635
DLF,14492,13706,786,5.73,20827
DRREDDY,26845,26602,243,0.91,27492
EICHERMOT,24220,24917,-697,-2.80,6771
ENGINERSIN,4379,3038,1341,44.14,3061
EQUITAS,3582,3412,170,4.98,1806
ESCORTS,6082,6096,-14,-0.23,6300
EXIDEIND,7073,7123,-50,-0.70,1739
FEDERALBNK,8671,8434,237,2.81,2765
GAIL,6654,6736,-82,-1.22,3825
GLENMARK,5399,5602,-203,-3.62,2313
GMRINFRA,5954,5874,80,1.36,3773
GODFRYPHLP,731,785,-54,-6.88,535
GODREJCP,10408,10723,-315,-2.94,2702
GODREJIND,1073,1057,16,1.51,627
GRASIM,18271,18546,-275,-1.48,6010
GSFC,3103,3084,19,0.62,701
HAVELLS,7270,7084,186,2.63,7541
HCLTECH,15702,15631,71,0.45,3290
HDFC,66478,65351,1127,1.72,15781
HDFCBANK,55044,54096,948,1.75,26090
HEROMOTOCO,17561,16798,763,4.54,10648
HEXAWARE,3033,3091,-58,-1.88,1269
HINDALCO,17943,18566,-623,-3.36,10747
HINDPETRO,10432,10227,205,2.00,4370
HINDUNILVR,21097,20339,758,3.73,12974
HINDZINC,2022,2058,-36,-1.75,924
IBULHSGFIN,40686,40249,437,1.09,21923
ICICIBANK,52627,51890,737,1.42,44614
ICICIPRULI,5183,5211,-28,-0.54,837
IDBI,3974,4207,-233,-5.54,519
IDEA,19897,20772,-875,-4.21,7991
IDFC,9439,9435,4,0.04,881
IDFCBANK,1825,1825,0,0.00,0
IDFCFIRSTB,14288,14318,-30,-0.21,1596
IFCI,1764,1757,7,0.40,161
IGL,3476,3503,-27,-0.77,1657
INDIACEM,7219,7200,19,0.26,3235
INDIANB,3028,3056,-28,-0.92,3331
INDIGO,5692,5415,277,5.12,4747
INDUSINDBK,33296,32267,1029,3.19,20471
INFIBEAM,5670,5791,-121,-2.09,1211
INFRATEL,5317,5043,274,5.43,6480
INFY,49018,46626,2392,5.13,38065
IOC,13159,13156,3,0.02,4077
IRB,4366,4044,322,7.96,4732
ITC,47201,46620,581,1.25,25209
JETAIRWAYS,5160,5196,-36,-0.69,373
JINDALSTEL,16218,15847,371,2.34,11857
JISLJALEQS,5643,5723,-80,-1.40,336
JPASSOCIAT,2076,2087,-11,-0.53,148
JSWSTEEL,44091,44197,-106,-0.24,14662
JUBLFOOD,11327,11128,199,1.79,18362
JUSTDIAL,2402,2431,-29,-1.19,1499
KAJARIACER,2321,2252,69,3.06,979
KOTAKBANK,14286,14349,-63,-0.44,8239
KPIT,4653,4485,168,3.75,6303
KSCL,2657,1405,1252,89.11,20097
KTKBANK,3182,3190,-8,-0.25,1148
LICHSGFIN,11462,10918,544,4.98,5561
LT,43118,44427,-1309,-2.95,30590
L&TFH,8269,8059,210,2.61,5186
LUPIN,19682,19260,422,2.19,8531
MANAPPURAM,2392,2340,52,2.22,1604
MARICO,2913,2959,-46,-1.55,733
MARUTI,56595,55714,881,1.58,47019
MCDOWELL-N,11532,11466,66,0.58,3117
MCX,3390,3452,-62,-1.80,1615
MFSL,1892,1882,10,0.53,698
MGL,1843,1908,-65,-3.41,517
MINDTREE,7107,6830,277,4.06,7818
M&M,35109,36208,-1099,-3.04,22277
M&MFIN,11348,11182,166,1.48,2928
MOTHERSUMI,13009,13060,-51,-0.39,4703
MRF,4033,3946,87,2.20,1478
MRPL,888,859,29,3.38,269
MUTHOOTFIN,1973,1912,61,3.19,1027
