Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,8059,8031,28,0.35,11400
ADANIENT,11989,11576,413,3.57,11394
ADANIPORTS,11303,10542,761,7.22,15120
ADANIPOWER,8860,9037,-177,-1.96,3979
AJANTPHARM,1432,1401,31,2.21,702
ALBK,1852,1791,61,3.41,1343
AMARAJABAT,2982,2739,243,8.87,2743
AMBUJACEM,9921,9818,103,1.05,5456
APOLLOHOSP,2421,2361,60,2.54,2066
APOLLOTYRE,4682,4768,-86,-1.80,4579
ARVIND,4989,4924,65,1.32,4030
ASHOKLEY,29351,29050,301,1.04,44576
ASIANPAINT,11940,11714,226,1.93,6937
AUROPHARMA,25453,25260,193,0.76,13322
AXISBANK,42585,42353,232,0.55,55291
BAJAJ-AUTO,16252,16993,-741,-4.36,13614
BAJAJFINSV,8195,8215,-20,-0.24,5154
BAJFINANCE,33665,33934,-269,-0.79,21781
BALKRISIND,3605,3771,-166,-4.40,7100
BANKBARODA,22703,22281,422,1.89,29179
BANKINDIA,5779,5843,-64,-1.10,7079
BANKNIFTY,721606,619999,101607,16.39,6328061
BATAINDIA,6305,6285,20,0.32,15111
BEL,6273,6693,-420,-6.28,10169
BEML,3132,2873,259,9.01,8098
BERGEPAINT,1007,906,101,11.15,875
BHARATFIN,13202,13390,-188,-1.40,5278
BHARATFORG,9387,9739,-352,-3.61,9174
BHARTIARTL,26982,27359,-376,-1.38,13750
BHEL,11926,10403,1523,14.64,28962
BIOCON,14194,15010,-816,-5.44,12900
BOSCHLTD,5546,5668,-122,-2.15,2630
BPCL,11337,10985,352,3.20,10853
BRITANNIA,12654,13047,-393,-3.01,5982
BSOFT,1798,1715,83,4.84,3061
CADILAHC,13823,12356,1467,11.87,7715
CANBK,6877,7130,-253,-3.55,11505
CANFINHOME,2816,2878,-62,-2.15,1304
CASTROLIND,2476,2476,0,0.00,2144
CEATLTD,3157,2994,163,5.44,3141
CENTURYTEX,6874,6903,-29,-0.42,5252
CESC,3415,3365,50,1.49,2429
CGPOWER,2487,2498,-11,-0.44,1278
CHENNPETRO,808,769,39,5.07,886
CHOLAFIN,1802,1629,173,10.62,1525
