Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,5630,5354,276,5.16,3683
ADANIENT,11822,11206,616,5.50,3950
ADANIPORTS,10853,10975,-122,-1.11,6033
ADANIPOWER,7779,7777,2,0.03,277
AJANTPHARM,1807,1858,-51,-2.74,741
ALBK,2212,2039,173,8.48,1316
AMARAJABAT,2197,2049,148,7.22,1847
AMBUJACEM,7208,7230,-22,-0.30,1801
APOLLOHOSP,2378,2537,-159,-6.27,5320
APOLLOTYRE,4756,4829,-73,-1.51,1897
ARVIND,6861,6871,-10,-0.15,2299
ASHOKLEY,35409,35176,233,0.66,19465
ASIANPAINT,16352,14362,1990,13.86,15242
AUROPHARMA,23238,23323,-85,-0.36,12564
AXISBANK,38839,38077,762,2.00,25121
BAJAJ-AUTO,11716,11288,428,3.79,5330
BAJAJFINSV,6439,6550,-111,-1.69,3072
BAJFINANCE,33619,32804,815,2.48,18777
BALKRISIND,4416,4457,-41,-0.92,965
BANKBARODA,21513,21469,44,0.20,7605
BANKINDIA,7235,7068,167,2.36,5872
BANKNIFTY,857358,787736,69622,8.84,4960472
BATAINDIA,6207,6350,-143,-2.25,2533
BEL,8405,8493,-88,-1.04,1954
BEML,3929,3816,113,2.96,2994
BERGEPAINT,2985,2632,353,13.41,2439
BHARATFIN,9335,9238,97,1.05,1104
BHARATFORG,14556,14901,-345,-2.32,2664
BHARTIARTL,26776,27833,-1057,-3.80,13477
BHEL,8575,8796,-221,-2.51,4726
BIOCON,8228,7755,473,6.10,9081
BOSCHLTD,5595,5626,-31,-0.55,256
BPCL,7408,7482,-74,-0.99,4600
BRITANNIA,15227,15179,48,0.32,1423
CADILAHC,6376,6374,2,0.03,1884
CANBK,8766,8693,73,0.84,7106
CANFINHOME,3233,3246,-13,-0.40,1478
CAPF,926,926,0,0.00,0
CASTROLIND,2633,2715,-82,-3.02,844
CEATLTD,3404,3367,37,1.10,1571
CENTURYTEX,8308,8320,-12,-0.14,2025
CESC,3510,3542,-32,-0.90,1465
CGPOWER,4069,4026,43,1.07,642
CHENNPETRO,925,937,-12,-1.28,224
CHOLAFIN,2173,2023,150,7.41,640
CIPLA,11029,10928,101,0.92,3438
COALINDIA,16701,16929,-228,-1.35,3927
COLPAL,2589,2531,58,2.29,665
CONCOR,1985,1878,107,5.70,1022
