Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,9719,9754,-35,-0.36,6309
ADANIENT,9395,9123,272,2.98,5104
ADANIPORTS,10129,9801,328,3.35,4758
ADANIPOWER,9908,9303,605,6.50,5990
AMARAJABAT,3556,3424,132,3.86,4002
AMBUJACEM,9391,8965,426,4.75,4362
APOLLOHOSP,5770,4517,1253,27.74,11433
APOLLOTYRE,6851,6603,248,3.76,3350
ASHOKLEY,25907,26582,-675,-2.54,19076
ASIANPAINT,15865,15501,364,2.35,7280
AUROPHARMA,31768,26834,4934,18.39,45624
AXISBANK,57771,57248,523,0.91,24473
BAJAJ-AUTO,10945,10675,270,2.53,4153
BAJAJFINSV,14760,13822,938,6.79,6864
BAJFINANCE,41701,40187,1514,3.77,25597
BALKRISIND,2951,2583,368,14.25,2022
BANKBARODA,27590,27381,209,0.76,19747
BANKINDIA,6623,6553,70,1.07,3253
BANKNIFTY,1207673,822675,384998,46.80,36882827
BATAINDIA,7362,7554,-192,-2.54,23152
BEL,7696,7648,48,0.63,2146
BERGEPAINT,4779,4740,39,0.82,1640
BHARATFORG,9416,8968,448,5.00,4451
BHARTIARTL,25016,20925,4091,19.55,33922
BHEL,13651,12332,1319,10.70,8771
BIOCON,7759,7857,-98,-1.25,4088
BOSCHLTD,5144,5098,46,0.90,189
BPCL,17334,17588,-254,-1.44,11441
BRITANNIA,12692,13307,-615,-4.62,6123
CADILAHC,7181,6768,413,6.10,6560
CANBK,9914,9650,264,2.74,8991
CASTROLIND,1747,1781,-34,-1.91,595
CENTURYTEX,6460,6197,263,4.24,6169
CESC,1801,1755,46,2.62,1467
CHOLAFIN,1946,1733,213,12.29,1593
CIPLA,18469,18228,241,1.32,5237
COALINDIA,16499,15932,567,3.56,7618
COLPAL,4729,4612,117,2.54,1224
CONCOR,4503,4311,192,4.45,1034
CUMMINSIND,3101,3088,13,0.42,630
DABUR,11063,10918,145,1.33,3048
DISHTV,8328,8039,289,3.59,3802
DIVISLAB,7738,6578,1160,17.63,5344
DLF,20798,19991,807,4.04,15982
DRREDDY,17269,16335,934,5.72,5268
EICHERMOT,14290,14105,185,1.31,3892
EQUITAS,4187,3922,265,6.76,3560
ESCORTS,6216,6008,208,3.46,4424
EXIDEIND,5734,5758,-24,-0.42,1823
FEDERALBNK,11830,11925,-95,-0.80,4878
GAIL,14810,13431,1379,10.27,10355
GLENMARK,8896,7982,914,11.45,7200
GMRINFRA,3764,3734,30,0.80,1211
GODREJCP,6243,6038,205,3.40,1105
GRASIM,29816,28124,1692,6.02,17095
HAVELLS,7041,6601,440,6.67,3610
HCLTECH,17391,17063,328,1.92,4435
HDFC,148905,147047,1858,1.26,23723
HDFCBANK,63992,62916,1076,1.71,34369
HEROMOTOCO,23405,23461,-56,-0.24,8837
HEXAWARE,1273,1289,-16,-1.24,643
HINDALCO,13182,12443,739,5.94,10579
HINDPETRO,13646,12786,860,6.73,6736
HINDUNILVR,34193,33271,922,2.77,6110
IBULHSGFIN,56085,53190,2895,5.44,59757
ICICIBANK,82638,76747,5891,7.68,61781
ICICIPRULI,6351,6324,27,0.43,2706
IDEA,32933,31122,1811,5.82,20666
IDFCFIRSTB,24016,23501,515,2.19,3751
IGL,3435,3225,210,6.51,1897
INDIGO,18130,18120,10,0.06,10701
INDUSINDBK,33989,33438,551,1.65,32271
INFRATEL,8637,7348,1289,17.54,6768
INFY,70737,71530,-793,-1.11,23362
IOC,15445,14026,1419,10.12,18875
ITC,55164,53630,1534,2.86,11447
JINDALSTEL,19854,19187,667,3.48,12090
JSWSTEEL,29462,29440,22,0.07,5674
JUBLFOOD,6919,6346,573,9.03,8118
JUSTDIAL,5777,6265,-488,-7.79,2472
KOTAKBANK,26800,26756,44,0.16,20354
LICHSGFIN,11492,11392,100,0.88,5539
LT,47295,44984,2311,5.14,22477
L&TFH,9787,9676,111,1.15,3402
LUPIN,14641,14812,-171,-1.15,5140
MANAPPURAM,3720,3640,80,2.20,2032
MARICO,9461,8836,625,7.07,3095
MARUTI,58783,56740,2043,3.60,42460
MCDOWELL-N,9940,9627,313,3.25,2174
MFSL,5653,5475,178,3.25,3499
MGL,4754,3996,758,18.97,5162
MINDTREE,2754,2730,24,0.88,1088
M&M,27267,27347,-80,-0.29,6303
M&MFIN,11365,11261,104,0.92,1768
MOTHERSUMI,12377,12118,259,2.14,5242
MRF,1939,1929,10,0.52,278
MUTHOOTFIN,3673,2382,1291,54.20,13219
NATIONALUM,7151,6395,756,11.82,4075
NBCC,6678,6290,388,6.17,3284
NCC,8614,8402,212,2.52,4438
NESTLEIND,10321,10180,141,1.39,1137
NIFTY,1786290,1586769,199521,12.57,9030170
NIFTYIT,176,207,-31,-14.98,81
NIITTECH,1850,1770,80,4.52,1222
NMDC,5750,5586,164,2.94,3121
NTPC,14567,14346,221,1.54,2782
OIL,2796,2758,38,1.38,328
ONGC,8770,7968,802,10.07,5064
PAGEIND,7120,6795,325,4.78,1555
PEL,18253,17701,552,3.12,7009
PETRONET,7719,7346,373,5.08,1727
PFC,6489,6306,183,2.90,5820
PIDILITIND,8757,8871,-114,-1.29,9434
PNB,25421,25244,177,0.70,10065
POWERGRID,11836,11400,436,3.82,2661
PVR,3716,3631,85,2.34,766
RAMCOCEM,1424,1375,49,3.56,440
RBLBANK,17601,16523,1078,6.52,25504
RECLTD,5584,5333,251,4.71,4001
RELIANCE,131591,130041,1550,1.19,57284
SAIL,11060,10244,816,7.97,7374
SBIN,55183,52771,2412,4.57,70345
SHREECEM,3087,3027,60,1.98,365
SIEMENS,3864,3573,291,8.14,2519
SRF,5837,5681,156,2.75,3527
SRTRANSFIN,7465,7457,8,0.11,2043
SUNPHARMA,72924,71839,1085,1.51,13322
SUNTV,5655,6132,-477,-7.78,12224
TATACHEM,3448,3399,49,1.44,1326
TATAELXSI,2332,2310,22,0.95,1035
TATAGLOBAL,7512,7286,226,3.10,4876
TATAMOTORS,36007,35549,458,1.29,19699
TATAMTRDVR,6600,6466,134,2.07,1212
TATAPOWER,11115,10869,246,2.26,1978
TATASTEEL,41112,40490,622,1.54,31121
TCS,94343,93394,949,1.02,37913
TECHM,15987,15925,62,0.39,4032
TITAN,31850,32097,-247,-0.77,13059
TORNTPHARM,707,668,39,5.84,221
TORNTPOWER,1853,1824,29,1.59,528
TVSMOTOR,9651,9351,300,3.21,3204
UBL,3498,3462,36,1.04,921
UJJIVAN,7264,7178,86,1.20,4387
ULTRACEMCO,15696,14586,1110,7.61,8124
UNIONBANK,6053,5477,576,10.52,4664
UPL,21891,21592,299,1.38,6376
VEDL,27128,23259,3869,16.63,31365
VOLTAS,4926,4149,777,18.73,5754
WIPRO,9555,9281,274,2.95,1748
