Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,8683,8634,49,0.57,4663
ADANIENT,12569,12788,-219,-1.71,3424
ADANIPORTS,11867,11757,110,0.94,5704
ADANIPOWER,8702,8716,-14,-0.16,1030
AJANTPHARM,2158,2130,28,1.31,1364
ALBK,2997,2892,105,3.63,1674
AMARAJABAT,1776,1836,-60,-3.27,1231
AMBUJACEM,6335,6340,-5,-0.08,2134
APOLLOHOSP,3982,4034,-52,-1.29,1596
APOLLOTYRE,6333,6131,202,3.29,3448
ARVIND,6464,6869,-405,-5.90,5121
ASHOKLEY,29071,28477,594,2.09,17836
ASIANPAINT,11525,11395,130,1.14,8430
AUROPHARMA,20987,21075,-88,-0.42,10033
AXISBANK,43737,41465,2272,5.48,53676
BAJAJ-AUTO,18339,17738,601,3.39,8605
BAJAJFINSV,7489,7432,57,0.77,2620
BAJFINANCE,28001,27868,133,0.48,31973
BALKRISIND,2783,2956,-173,-5.85,1299
BANKBARODA,21282,20767,515,2.48,16716
BANKINDIA,5913,5754,159,2.76,5237
BANKNIFTY,1023288,879445,143843,16.36,9742363
BATAINDIA,7228,7380,-152,-2.06,7873
BEL,8418,8184,234,2.86,6378
BEML,5237,4222,1015,24.04,14131
BERGEPAINT,2037,2029,8,0.39,1089
BHARATFIN,10215,10362,-147,-1.42,3215
BHARATFORG,9935,9413,522,5.55,4642
BHARTIARTL,27185,26689,496,1.86,13026
BHEL,8119,8040,79,0.98,3338
BIOCON,7897,7964,-67,-0.84,3988
BOSCHLTD,5266,5269,-3,-0.06,253
BPCL,7925,7539,386,5.12,13841
BRITANNIA,15879,15975,-96,-0.60,2002
BSOFT,2889,2933,-44,-1.50,877
CADILAHC,8112,8154,-42,-0.52,1747
CANBK,8397,8261,136,1.65,9976
CANFINHOME,3879,3886,-7,-0.18,1833
CASTROLIND,2460,2260,200,8.85,1557
CEATLTD,3457,3341,116,3.47,4404
CENTURYTEX,8762,8455,307,3.63,3392
CESC,3807,3685,122,3.31,1416
CGPOWER,4800,4794,6,0.13,1968
CHENNPETRO,964,954,10,1.05,404
CHOLAFIN,1965,2064,-99,-4.80,1367
CIPLA,11421,11578,-157,-1.36,3859
COALINDIA,16644,16111,533,3.31,6451
COLPAL,2725,2660,65,2.44,1627
CONCOR,1122,1104,18,1.63,568
CUMMINSIND,2458,2497,-39,-1.56,428
DABUR,9696,9685,11,0.11,3553
DCBBANK,2125,1700,425,25.00,3674
DHFL,23032,23379,-347,-1.48,15726
DISHTV,10433,10213,220,2.15,4214
DIVISLAB,8872,9023,-151,-1.67,3040
DLF,13927,13701,226,1.65,10457
DRREDDY,20446,19855,591,2.98,5640
