Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,8508,8410,98,1.17,9034
ADANIENT,12082,12307,-225,-1.83,1093
ADANIPORTS,11981,11989,-8,-0.07,5088
ADANIPOWER,9194,9457,-263,-2.78,1585
AJANTPHARM,2224,2163,61,2.82,1809
ALBK,3139,3115,24,0.77,1184
AMARAJABAT,1961,1742,219,12.57,1704
AMBUJACEM,5966,6017,-51,-0.85,3249
APOLLOHOSP,3987,3954,33,0.83,3069
APOLLOTYRE,6309,6174,135,2.19,4946
ARVIND,6332,6356,-24,-0.38,4793
ASHOKLEY,29509,29173,336,1.15,17431
ASIANPAINT,11716,11603,113,0.97,10354
AUROPHARMA,21084,20968,116,0.55,14732
AXISBANK,43108,43405,-297,-0.68,37714
BAJAJ-AUTO,18383,18517,-134,-0.72,8431
BAJAJFINSV,7378,7383,-5,-0.07,2198
BAJFINANCE,29495,29707,-212,-0.71,23084
BALKRISIND,2662,2675,-13,-0.49,1232
BANKBARODA,24458,23906,552,2.31,20563
BANKINDIA,6436,6536,-100,-1.53,5744
BANKNIFTY,787926,662149,125777,19.00,7182876
BATAINDIA,7556,7664,-108,-1.41,4899
BEL,9145,8689,456,5.25,8943
BEML,4141,4160,-19,-0.46,5230
BERGEPAINT,1857,1850,7,0.38,791
BHARATFIN,9560,9866,-306,-3.10,3659
BHARATFORG,10557,10173,384,3.77,8601
BHARTIARTL,27136,26615,521,1.96,22532
BHEL,10414,9741,673,6.91,6786
BIOCON,7886,7785,101,1.30,4045
BOSCHLTD,5111,5086,25,0.49,534
BPCL,7282,7898,-616,-7.80,8893
BRITANNIA,15887,15910,-23,-0.14,1571
BSOFT,2891,2844,47,1.65,1431
CADILAHC,8189,7972,217,2.72,4088
CANBK,8622,8516,106,1.24,7068
CANFINHOME,3842,4035,-193,-4.78,4216
CASTROLIND,2944,2990,-46,-1.54,1929
CEATLTD,3859,3754,105,2.80,2391
CENTURYTEX,8535,8671,-136,-1.57,2408
CESC,4117,4028,89,2.21,1828
CGPOWER,4932,5019,-87,-1.73,2298
CHENNPETRO,1113,1006,107,10.64,550
CHOLAFIN,1850,1856,-6,-0.32,768
CIPLA,11477,11654,-177,-1.52,5389
COALINDIA,28025,23712,4313,18.19,28576
COLPAL,2957,2762,195,7.06,1450
CONCOR,1154,1184,-30,-2.53,517
CUMMINSIND,2332,2491,-159,-6.38,810
DABUR,10389,10114,275,2.72,3610
DCBBANK,2122,2116,6,0.28,1639
DHFL,23757,24001,-244,-1.02,11527
DISHTV,10350,10445,-95,-0.91,3387
DIVISLAB,8449,8690,-241,-2.77,4706
DLF,15411,15997,-586,-3.66,23361
DRREDDY,19383,19637,-254,-1.29,8619
EICHERMOT,25267,24183,1084,4.48,10313
ENGINERSIN,3473,3333,140,4.20,1816
EQUITAS,4076,3998,78,1.95,1588
ESCORTS,5554,5695,-141,-2.48,15154
EXIDEIND,4673,4452,221,4.96,3691
FEDERALBNK,10817,10587,230,2.17,6059
GAIL,4817,4806,11,0.23,3801
GLENMARK,4315,4255,60,1.41,1074
GMRINFRA,4899,4584,315,6.87,2591
GODFRYPHLP,1211,1320,-109,-8.26,917
GODREJCP,10344,10412,-68,-0.65,2245
GODREJIND,969,1001,-32,-3.20,630
GRASIM,18249,18531,-282,-1.52,9152
GSFC,2621,2606,15,0.58,727
HAVELLS,6619,6674,-55,-0.82,4053
HCLTECH,15333,15140,193,1.27,6621
HDFC,66556,63560,2996,4.71,27506
HDFCBANK,72603,76183,-3580,-4.70,54010
HEROMOTOCO,20570,20632,-62,-0.30,11852
HEXAWARE,2488,2562,-74,-2.89,997
HINDALCO,14469,14492,-23,-0.16,15003
HINDPETRO,10948,11209,-261,-2.33,11841
HINDUNILVR,29410,28937,473,1.63,19443
HINDZINC,1742,1733,9,0.52,1270
IBULHSGFIN,44627,43675,952,2.18,42783
ICICIBANK,52042,52699,-657,-1.25,42791
ICICIPRULI,8557,7423,1134,15.28,9078
IDBI,3495,3564,-69,-1.94,421
IDEA,27401,27070,331,1.22,19555
IDFC,9208,8970,238,2.65,1279
IDFCBANK,56,56,0,0.00,0
IDFCFIRSTB,16192,15840,352,2.22,7598
IFCI,2009,2001,8,0.40,426
IGL,1915,1979,-64,-3.23,2726
INDIACEM,8003,7947,56,0.70,4509
INDIANB,3094,3066,28,0.91,2082
INDIGO,8474,7501,973,12.97,31088
INDUSINDBK,38569,40011,-1442,-3.60,26028
INFIBEAM,5392,5295,97,1.83,3056
INFRATEL,4452,4541,-89,-1.96,3041
INFY,59789,60395,-606,-1.00,33991
IOC,27868,23401,4467,19.09,24950
IRB,3216,3342,-126,-3.77,2044
ITC,41603,40931,672,1.64,17085
JETAIRWAYS,4115,4364,-249,-5.71,2101
JINDALSTEL,14714,15004,-290,-1.93,11617
JISLJALEQS,5695,5663,32,0.57,1671
JPASSOCIAT,1637,1656,-19,-1.15,273
JSWSTEEL,41154,42541,-1387,-3.26,17729
JUBLFOOD,11892,11586,306,2.64,22489
JUSTDIAL,5080,4766,314,6.59,11397
KAJARIACER,2005,1999,6,0.30,223
KOTAKBANK,26378,26910,-532,-1.98,18008
KPIT,480,480,0,0.00,0
KSCL,1566,1385,181,13.07,4268
KTKBANK,5193,5079,114,2.24,3072
LICHSGFIN,9293,9049,244,2.70,7519
LT,34863,34430,433,1.26,41520
L&TFH,6280,6366,-86,-1.35,5489
LUPIN,21422,21066,356,1.69,9973
MANAPPURAM,2547,2646,-99,-3.74,1138
MARICO,3109,3182,-73,-2.29,1074
MARUTI,72574,67766,4808,7.10,98248
MCDOWELL-N,10080,10243,-163,-1.59,3622
MCX,3813,3819,-6,-0.16,1468
MFSL,1520,1524,-4,-0.26,863
MGL,1320,1313,7,0.53,560
MINDTREE,18853,18183,670,3.68,13685
M&M,25239,25382,-143,-0.56,11520
M&MFIN,10682,10675,7,0.07,2461
MOTHERSUMI,16339,12890,3449,26.76,19958
MRF,4021,4062,-41,-1.01,3308
MRPL,786,821,-35,-4.26,308
MUTHOOTFIN,2551,2587,-36,-1.39,1767
NATIONALUM,5752,5495,257,4.68,2544
NBCC,7870,7379,491,6.65,5258
NCC,8069,8196,-127,-1.55,8605
NESTLEIND,8111,8054,57,0.71,677
NHPC,1795,1665,130,7.81,585
NIFTY,1829583,1761061,68522,3.89,3899147
NIFTYIT,387,358,29,8.10,338
NIITTECH,2831,3008,-177,-5.88,4497
NMDC,3568,3727,-159,-4.27,3500
NTPC,26268,20804,5,26.27,28677
OFSS,1467,1439,28,1.95,492
OIL,3887,3392,495,14.59,2537
ONGC,23722,20676,3046,14.73,25864
ORIENTBANK,3231,3159,72,2.28,4031
PAGEIND,4605,4631,-26,-0.56,1233
PCJEWELLER,3599,3625,-26,-0.72,2220
PEL,11853,12201,-348,-2.85,3494
PETRONET,4869,4930,-61,-1.24,3052
PFC,9291,8718,573,6.57,10716
PIDILITIND,5384,5347,37,0.69,4326
PNB,28811,27140,1671,6.16,45859
POWERGRID,5604,5566,38,0.68,2514
PVR,3932,3930,2,0.05,3361
RAMCOCEM,1775,1670,105,6.29,705
RAYMOND,5236,5247,-11,-0.21,7636
RBLBANK,10241,9711,530,5.46,8321
RCOM,1596,1596,0,0.00,0
RECLTD,9833,10093,-260,-2.58,10168
RELCAPITAL,13396,12130,1266,10.44,15596
RELIANCE,152438,150074,2364,1.58,143363
RELINFRA,15925,15447,478,3.09,10798
REPCOHOME,1809,1861,-52,-2.79,481
RPOWER,7709,7940,-231,-2.91,938
SAIL,13698,12966,732,5.65,8110
SBIN,46570,46916,-346,-0.74,53037
SHREECEM,1685,1783,-98,-5.50,622
SIEMENS,3604,3925,-321,-8.18,2037
SOUTHBANK,5018,5007,11,0.22,1197
SRF,2704,2472,232,9.39,5070
SRTRANSFIN,8292,8532,-240,-2.81,5041
STAR,4823,4916,-93,-1.89,3068
SUNPHARMA,57222,57539,-317,-0.55,37565
SUNTV,9177,8870,307,3.46,12371
SUZLON,5093,5014,79,1.58,2314
SYNDIBANK,2712,2628,84,3.20,1261
TATACHEM,7907,8133,-226,-2.78,3130
TATACOMM,3467,3622,-155,-4.28,1418
TATAELXSI,6421,6401,20,0.31,6985
TATAGLOBAL,8047,7813,234,3.00,3459
TATAMOTORS,50367,50023,344,0.69,38962
TATAMTRDVR,9431,9226,205,2.22,2189
TATAPOWER,7422,7475,-53,-0.71,2286
TATASTEEL,39523,38869,654,1.68,44443
TCS,93800,94224,-424,-0.45,55615
TECHM,15927,16256,-329,-2.02,7890
TITAN,17918,17899,19,0.11,18120
TORNTPHARM,1262,1317,-55,-4.18,257
TORNTPOWER,917,894,23,2.57,533
TV18BRDCST,5254,5112,142,2.78,1249
TVSMOTOR,8553,8270,283,3.42,6138
UBL,4536,4513,23,0.51,1475
UJJIVAN,3776,3779,-3,-0.08,2612
ULTRACEMCO,11912,12170,-258,-2.12,5104
UNIONBANK,6187,6118,69,1.13,3457
UPL,15870,15888,-18,-0.11,11869
VEDL,21438,21063,375,1.78,11869
VGUARD,1155,1144,11,0.96,413
VOLTAS,7889,8168,-279,-3.42,4322
WIPRO,18754,18990,-236,-1.24,5550
WOCKPHARMA,5602,5717,-115,-2.01,2071
YESBANK,106282,103994,2288,2.20,91391
ZEEL,22357,22234,123,0.55,24614
