Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,7127,6485,642,9.90,6373
ADANIENT,11941,11650,291,2.50,20023
ADANIPORTS,8539,8170,369,4.52,11117
ADANIPOWER,9869,8380,1489,17.77,6349
AJANTPHARM,1346,1360,-14,-1.03,768
ALBK,1738,1809,-71,-3.92,1032
AMARAJABAT,2582,2558,24,0.94,1023
AMBUJACEM,9888,9872,16,0.16,3323
APOLLOHOSP,2045,1985,60,3.02,1368
APOLLOTYRE,4780,4641,139,3.00,2319
ARVIND,4799,4651,148,3.18,3601
ASHOKLEY,25518,25840,-322,-1.25,20192
ASIANPAINT,11457,11526,-69,-0.60,4042
AUROPHARMA,25412,25004,408,1.63,14857
AXISBANK,39309,39639,-330,-0.83,21861
BAJAJ-AUTO,15993,16128,-135,-0.84,7242
BAJAJFINSV,8028,8175,-147,-1.80,5148
BAJFINANCE,33982,33973,9,0.03,33439
BALKRISIND,3015,2720,295,10.85,2327
BANKBARODA,16943,17458,-515,-2.95,20885
BANKINDIA,5752,5582,170,3.05,5884
BANKNIFTY,564186,498719,65467,13.13,2563327
BATAINDIA,4680,4607,73,1.58,4423
BEL,6158,6513,-355,-5.45,3964
BEML,2448,2559,-111,-4.34,2910
BERGEPAINT,980,993,-13,-1.31,702
BHARATFIN,15200,15207,-7,-0.05,4029
BHARATFORG,9393,9078,315,3.47,6843
BHARTIARTL,26209,26219,-10,-0.04,8569
BHEL,10477,10011,466,4.65,5503
BIOCON,15064,14899,165,1.11,5029
BOSCHLTD,5914,5528,386,6.98,3910
BPCL,11124,10286,838,8.15,13164
BRITANNIA,13332,13335,-3,-0.02,5075
BSOFT,1624,1639,-15,-0.92,954
CADILAHC,11252,10591,661,6.24,4208
CANBK,6632,6454,178,2.76,7828
CANFINHOME,2865,2983,-118,-3.96,1186
CASTROLIND,2233,2246,-13,-0.58,830
CEATLTD,2896,3075,-179,-5.82,2032
CENTURYTEX,6885,7092,-207,-2.92,2772
CESC,3162,3149,13,0.41,1463
CGPOWER,2860,2921,-61,-2.09,1326
CHENNPETRO,788,877,-89,-10.15,560
CHOLAFIN,1386,1454,-68,-4.68,1068
