Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
"ACC","4,212","4,280","-68","-1.59","3,151"
"ADANIENT","10,730","10,593","137","1.29","3,271"
"ADANIPORTS","8,607","8,313","294","3.54","3,735"
"ADANIPOWER","8,571","8,308","263","3.17","1,669"
"AJANTPHARM","1,263","1,344","-81","-6.03","1,389"
"ALBK","1,760","1,789","-29","-1.62","1,023"
"AMARAJABAT","2,755","2,708","47","1.74","1,332"
"AMBUJACEM","7,010","6,950","60","0.86","2,513"
"APOLLOHOSP","2,470","2,439","31","1.27","2,364"
"APOLLOTYRE","4,007","4,021","-14","-0.35","4,255"
"ARVIND","11,682","11,067","615","5.56","5,488"
"ASHOKLEY","22,517","22,896","-379","-1.66","11,406"
"ASIANPAINT","8,024","7,879","145","1.84","3,448"
"AUROPHARMA","20,373","19,218","1,155","6.01","24,619"
"AXISBANK","36,334","35,977","357","0.99","15,383"
"BAJAJ-AUTO","11,201","11,201","0","0.00","8,300"
"BAJAJFINSV","5,345","5,215","130","2.49","2,140"
"BAJFINANCE","28,462","28,425","37","0.13","17,283"
"BALKRISIND","3,667","3,852","-185","-4.80","1,511"
"BANKBARODA","20,433","21,481","-1,048","-4.88","10,350"
"BANKINDIA","5,010","4,729","281","5.94","4,986"
"BANKNIFTY","10,36,058","9,76,450","59,608","6.10","60,98,897"
"BATAINDIA","4,304","4,331","-27","-0.62","7,081"
"BEL","10,315","9,674","641","6.63","4,083"
"BEML","2,714","2,511","203","8.08","3,819"
"BERGEPAINT","937","935","2","0.21","594"
"BHARATFIN","12,189","12,401","-212","-1.71","1,887"
"BHARATFORG","8,540","8,432","108","1.28","5,540"
"BHARTIARTL","24,823","24,047","776","3.23","7,548"
"BHEL","9,227","9,190","37","0.40","3,610"
"BIOCON","7,954","7,845","109","1.39","6,784"
"BOSCHLTD","5,701","4,917","784","15.94","2,093"
"BPCL","8,111","7,556","555","7.35","8,931"
"BRITANNIA","14,514","14,336","178","1.24","1,372"
"CADILAHC","5,548","5,600","-52","-0.93","2,235"
"CANBK","7,142","7,052","90","1.28","7,463"
