Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,6640,6732,-92,-1.37,4023
ADANIENT,7892,7948,-56,-0.70,2918
ADANIPORTS,8020,7571,449,5.93,5396
ADANIPOWER,6147,6192,-45,-0.73,1084
AMARAJABAT,2899,2741,158,5.76,2675
AMBUJACEM,8355,8453,-98,-1.16,2176
APOLLOHOSP,5310,3567,1743,48.86,18450
APOLLOTYRE,4930,4168,762,18.28,5427
ARVIND,2019,1992,27,1.36,1500
ASHOKLEY,26832,26017,815,3.13,15162
ASIANPAINT,19204,18386,818,4.45,10484
AUROPHARMA,21750,21581,169,0.78,9815
AXISBANK,59441,60265,-824,-1.37,32354
BAJAJ-AUTO,13166,12940,226,1.75,8282
BAJAJFINSV,9005,8897,108,1.21,8887
BAJFINANCE,39555,38875,680,1.75,28661
BALKRISIND,3830,3740,90,2.41,1788
BANKBARODA,21137,21296,-159,-0.75,12531
BANKINDIA,7787,7914,-127,-1.60,4001
BANKNIFTY,674962,508455,166507,32.75,6770464
BATAINDIA,7808,7227,581,8.04,9178
BEL,7479,7569,-90,-1.19,1955
BERGEPAINT,2539,2482,57,2.30,1828
BHARATFIN,38,38,0,0.00,0
BHARATFORG,7724,7651,73,0.95,3234
BHARTIARTL,25676,25367,309,1.22,10104
BHEL,11757,11832,-75,-0.63,3485
BIOCON,8944,8733,211,2.42,4197
BOSCHLTD,5985,6167,-182,-2.95,845
BPCL,8354,8251,103,1.25,3433
BRITANNIA,15167,14992,175,1.17,5801
BSOFT,790,819,-29,-3.54,424
CADILAHC,9637,9707,-70,-0.72,2260
CANBK,7987,7857,130,1.65,13699
CASTROLIND,2670,2703,-33,-1.22,574
CENTURYTEX,6347,6402,-55,-0.86,3428
CESC,1691,1534,157,10.23,5482
CHOLAFIN,1853,1832,21,1.15,741
CIPLA,14693,14591,102,0.70,3685
COALINDIA,20106,19709,397,2.01,8400
COLPAL,2807,2897,-90,-3.11,784
CONCOR,1859,1853,6,0.32,422
CUMMINSIND,4606,4458,148,3.32,1056
DABUR,11569,11522,47,0.41,1925
DHFL,9261,9463,-202,-2.13,1371
DISHTV,9096,9027,69,0.76,1668
DIVISLAB,8756,8824,-68,-0.77,2738
DLF,19267,18845,422,2.24,10953
DRREDDY,17536,17484,52,0.30,7802
EICHERMOT,22380,22600,-220,-0.97,9694
ENGINERSIN,2327,2304,23,1.00,2252
EQUITAS,4013,3999,14,0.35,1927
ESCORTS,7302,7198,104,1.44,6365
EXIDEIND,4538,4528,10,0.22,873
FEDERALBNK,8950,9051,-101,-1.12,2576
GAIL,9826,9827,-1,-0.01,6136
GLENMARK,7860,6454,1406,21.78,9513
GMRINFRA,3942,3914,28,0.72,1008
GODREJCP,7627,7135,492,6.90,1965
GRASIM,23143,22996,147,0.64,9482
HAVELLS,8151,8045,106,1.32,2134
HCLTECH,15374,15445,-71,-0.46,4355
HDFC,71036,68391,2645,3.87,27993
HDFCBANK,93064,91691,1373,1.50,47027
HEROMOTOCO,17288,16720,568,3.40,20445
HEXAWARE,2170,2172,-2,-0.09,1443
HINDALCO,13757,13599,158,1.16,11912
HINDPETRO,10563,10474,89,0.85,4023
HINDUNILVR,39619,39421,198,0.50,8130
HINDZINC,2481,2451,30,1.22,1121
IBULHSGFIN,51937,49641,2296,4.63,101706
ICICIBANK,74334,73566,768,1.04,36101
ICICIPRULI,6121,5934,187,3.15,3003
IDBI,2888,2472,416,16.83,2317
IDEA,25838,26219,-381,-1.45,19734
IDFCFIRSTB,16963,16267,696,4.28,9168
IGL,2398,2286,112,4.90,8114
INDIGO,8783,8882,-99,-1.11,9528
INDUSINDBK,34943,34900,43,0.12,23961
INFRATEL,4302,4152,150,3.61,1312
INFY,57621,57175,446,0.78,20589
IOC,20078,19726,352,1.78,3520
ITC,52592,52603,-11,-0.02,15110
JINDALSTEL,17787,17345,442,2.55,20832
JSWSTEEL,28342,27923,419,1.50,7647
JUBLFOOD,7889,7780,109,1.40,6384
JUSTDIAL,3543,3678,-135,-3.67,3172
KAJARIACER,1449,1437,12,0.84,566
KOTAKBANK,26590,27314,-724,-2.65,33255
LICHSGFIN,9265,9076,189,2.08,3727
LT,48186,46296,1890,4.08,18068
L&TFH,10111,10146,-35,-0.34,4514
LUPIN,15856,15645,211,1.35,5720
MANAPPURAM,3172,3013,159,5.28,3218
MARICO,5100,5022,78,1.55,921
MARUTI,65455,64522,933,1.45,77192
MCDOWELL-N,9984,9899,85,0.86,3143
MCX,2747,2733,14,0.51,939
MFSL,2422,2517,-95,-3.77,1195
MGL,2915,2995,-80,-2.67,2184
MINDTREE,3950,3936,14,0.36,2316
