Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,8429,9581,-1152,-12.02,8648
ADANIENT,9426,9553,-127,-1.33,6792
ADANIPORTS,8733,8807,-74,-0.84,16601
ADANIPOWER,7911,8369,-458,-5.47,4807
AMARAJABAT,2838,2915,-77,-2.64,4444
AMBUJACEM,8774,8810,-36,-0.41,7312
APOLLOHOSP,4071,4427,-356,-8.04,4798
APOLLOTYRE,5562,5729,-167,-2.91,4493
ARVIND,2645,2803,-158,-5.64,2583
ASHOKLEY,24363,24507,-144,-0.59,25343
ASIANPAINT,18423,14541,3882,26.70,92180
AUROPHARMA,21197,21730,-533,-2.45,16940
AXISBANK,59507,59677,-170,-0.28,67087
BAJAJ-AUTO,12964,13618,-654,-4.80,15231
BAJAJFINSV,9663,9827,-164,-1.67,14060
BAJFINANCE,41919,39779,2140,5.38,62275
BALKRISIND,3079,3169,-90,-2.84,2861
BANKBARODA,19228,18832,396,2.10,23474
BANKINDIA,7731,7779,-48,-0.62,7282
BANKNIFTY,898282,862781,35501,4.11,12568464
BATAINDIA,6840,7202,-362,-5.03,9628
BEL,7807,8179,-372,-4.55,6259
BERGEPAINT,1175,1207,-32,-2.65,2476
BHARATFIN,3411,3411,0,0.00,0
BHARATFORG,8388,8206,182,2.22,8641
BHARTIARTL,20090,20636,-546,-2.65,17797
BHEL,12210,10495,1715,16.34,9435
BIOCON,8104,8618,-514,-5.96,6469
BOSCHLTD,5372,5375,-3,-0.06,4329
BPCL,9501,9765,-264,-2.70,12295
BRITANNIA,14710,13401,1309,9.77,15860
BSOFT,616,687,-71,-10.33,743
CADILAHC,10551,11190,-639,-5.71,7064
CANBK,8085,7531,554,7.36,27165
CASTROLIND,3544,3402,142,4.17,2516
CENTURYTEX,8019,7982,37,0.46,4806
CESC,1664,1649,15,0.91,1702
CHOLAFIN,1751,1670,81,4.85,3305
CIPLA,12195,12348,-153,-1.24,8973
COALINDIA,22704,24084,-1380,-5.73,15918
COLPAL,3836,4099,-263,-6.42,4515
CONCOR,1901,1958,-57,-2.91,885
CUMMINSIND,3334,3658,-324,-8.86,3173
DABUR,14097,14307,-210,-1.47,13476
DHFL,7723,7070,653,9.24,8254
DISHTV,8953,9944,-991,-9.97,8877
DIVISLAB,7302,7433,-131,-1.76,6033
DLF,18568,19246,-678,-3.52,23416
DRREDDY,15378,15608,-230,-1.47,13263
EICHERMOT,22956,22553,403,1.79,29895
ENGINERSIN,2720,2668,52,1.95,2348
EQUITAS,4333,4436,-103,-2.32,3984
ESCORTS,8071,8971,-900,-10.03,11182
EXIDEIND,4628,4584,44,0.96,3900
FEDERALBNK,11224,11639,-415,-3.57,7076
GAIL,10659,10842,-183,-1.69,6658
GLENMARK,7592,7930,-338,-4.26,7199
GMRINFRA,5533,5913,-380,-6.43,3976
GODREJCP,8084,8271,-187,-2.26,6207
GRASIM,18288,18589,-301,-1.62,13833
HAVELLS,7455,7349,106,1.44,9494
HCLTECH,16438,16975,-537,-3.16,8959
HDFC,65768,65537,231,0.35,52884
HDFCBANK,93926,96598,-2672,-2.77,118565
HEROMOTOCO,17044,17145,-101,-0.59,17907
HEXAWARE,1730,1770,-40,-2.26,1665
HINDALCO,12861,12861,0,0.00,12828
HINDPETRO,9955,9985,-30,-0.30,12125
HINDUNILVR,43301,45539,-2238,-4.91,63881
HINDZINC,2824,2999,-175,-5.84,2626
IBULHSGFIN,29727,31459,-1732,-5.51,46379
ICICIBANK,79900,77528,2372,3.06,88052
ICICIPRULI,4887,4597,290,6.31,7513
IDBI,2658,2927,-269,-9.19,1959
IDEA,22335,20416,1919,9.40,18631
IDFCFIRSTB,15278,14470,808,5.58,13402
IGL,2033,2517,-484,-19.23,4333
INDIGO,13547,14722,-1175,-7.98,63017
INDUSINDBK,47266,46914,352,0.75,80630
INFRATEL,4013,3773,240,6.36,3596
INFY,69036,71614,-2578,-3.60,55827
IOC,19930,18888,1042,5.52,24285
ITC,50050,50570,-520,-1.03,38409
JINDALSTEL,15788,15937,-149,-0.93,24278
JSWSTEEL,28501,28206,295,1.05,31890
JUBLFOOD,9326,7366,1960,26.61,39923
JUSTDIAL,4021,4363,-342,-7.84,8944
KAJARIACER,2772,3129,-357,-11.41,7120
KOTAKBANK,34342,35538,-1196,-3.37,62251
LICHSGFIN,9759,11324,-1565,-13.82,10487
LT,56272,59313,-3041,-5.13,100129
L&TFH,11545,11918,-373,-3.13,14263
LUPIN,14639,14803,-164,-1.11,6876
MANAPPURAM,3633,3568,65,1.82,3878
MARICO,3769,3837,-68,-1.77,2775
MARUTI,71362,73161,-1799,-2.46,91973
MCDOWELL-N,10515,11191,-676,-6.04,9672
MCX,4022,3708,314,8.47,3050
MFSL,2565,2664,-99,-3.72,2374
MGL,2201,2382,-181,-7.60,1478
MINDTREE,5162,5707,-545,-9.55,8407
M&M,30773,31283,-510,-1.63,20284
M&MFIN,15250,12509,2741,21.91,40944
MOTHERSUMI,9346,9766,-420,-4.30,7452
MRF,2737,2824,-87,-3.08,2226
MUTHOOTFIN,2611,2681,-70,-2.61,2676
NATIONALUM,5609,5584,25,0.45,4439
NBCC,6130,6143,-13,-0.21,5028
NCC,8289,8427,-138,-1.64,6206
NESTLEIND,7469,7470,-1,-0.01,4983
NIFTY,1646843,1597918,48925,3.06,7629495
NIFTYIT,344,332,12,3.61,284
NIITTECH,3126,3583,-457,-12.75,5277
NMDC,6589,6628,-39,-0.59,6108
NTPC,22055,23635,-1580,-6.69,12864
OFSS,1711,1769,-58,-3.28,1229
OIL,3904,4030,-126,-3.13,2034
ONGC,21634,22059,-425,-1.93,16975
PAGEIND,8132,9191,-1059,-11.52,7281
PEL,14131,15108,-977,-6.47,16958
PETRONET,7820,8229,-409,-4.97,7581
PFC,12358,12216,142,1.16,9953
PIDILITIND,5732,5720,12,0.21,5525
PNB,23407,23978,-571,-2.38,23155
POWERGRID,10263,10496,-233,-2.22,13378
PVR,3501,3499,2,0.06,3381
RAMCOCEM,1460,1253,207,16.52,1733
RAYMOND,3640,3809,-169,-4.44,3628
RBLBANK,16422,17500,-1078,-6.16,23605
RECLTD,11331,12377,-1046,-8.45,9379
RELCAPITAL,7339,7284,55,0.76,6373
RELIANCE,121384,122960,-1576,-1.28,146223
RELINFRA,6078,6023,55,0.91,5987
SAIL,13593,13150,443,3.37,12731
SBIN,46179,46566,-387,-0.83,109790
SHREECEM,2739,2757,-18,-0.65,2195
SIEMENS,3031,3210,-179,-5.58,2783
SRF,6123,6637,-514,-7.74,4698
SRTRANSFIN,10129,9296,833,8.96,17867
STAR,3489,3786,-297,-7.84,3884
SUNPHARMA,63189,64451,-1262,-1.96,36364
SUNTV,8828,9216,-388,-4.21,9083
TATACHEM,3585,3741,-156,-4.17,2306
TATAELXSI,6947,7375,-428,-5.80,5267
TATAGLOBAL,3471,3581,-110,-3.07,3789
TATAMOTORS,34426,34607,-181,-0.52,37243
TATAMTRDVR,5688,5699,-11,-0.19,5148
TATAPOWER,8028,7740,288,3.72,9681
TATASTEEL,44326,46074,-1748,-3.79,51580
TCS,85525,88245,-2720,-3.08,93779
TECHM,19110,19617,-507,-2.58,18892
TITAN,21593,22296,-703,-3.15,19826
TORNTPHARM,2317,2181,136,6.24,10246
TORNTPOWER,2318,2536,-218,-8.60,1839
TVSMOTOR,9008,9917,-909,-9.17,10159
UBL,1918,1998,-80,-4.00,1660
UJJIVAN,4757,4934,-177,-3.59,3797
ULTRACEMCO,13380,13868,-488,-3.52,11563
UNIONBANK,6153,6318,-165,-2.61,6089
UPL,20705,21339,-634,-2.97,15375
VEDL,29992,28949,1043,3.60,29887
VOLTAS,5398,6009,-611,-10.17,4500
WIPRO,15834,16850,-1016,-6.03,9161
YESBANK,104051,109076,-5025,-4.61,126974
ZEEL,23764,25647,-1883,-7.34,58639
