Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,6738,6308,430,6.82,5024
ADANIENT,7263,7124,139,1.95,2107
ADANIPORTS,5674,5602,72,1.29,2314
ADANIPOWER,5146,5161,-15,-0.29,1165
AMARAJABAT,2521,2558,-37,-1.45,651
AMBUJACEM,11478,11216,262,2.34,3888
APOLLOHOSP,3616,3835,-219,-5.71,2655
APOLLOTYRE,3394,3273,121,3.70,2029
ASHOKLEY,18135,17907,228,1.27,15089
ASIANPAINT,17332,16960,372,2.19,4419
AUROPHARMA,27140,18199,8941,49.13,81136
AXISBANK,61052,62191,-1139,-1.83,38094
BAJAJ-AUTO,9888,9791,97,0.99,3360
BAJAJFINSV,9225,9123,102,1.12,3477
BAJFINANCE,33656,33498,158,0.47,21014
BALKRISIND,2450,2417,33,1.37,1070
BANKBARODA,21168,20233,935,4.62,13159
BANKINDIA,5888,5856,32,0.55,2246
BANKNIFTY,757296,699134,58162,8.32,7713401
BATAINDIA,6346,5994,352,5.87,4391
BEL,4775,4608,167,3.62,2177
BERGEPAINT,2712,2346,366,15.60,2055
BHARATFORG,7325,7547,-222,-2.94,1742
BHARTIARTL,25403,24467,936,3.83,7774
BHEL,10698,9738,960,9.86,7182
BIOCON,7741,7608,133,1.75,3411
BOSCHLTD,4944,4970,-26,-0.52,308
BPCL,19418,19175,243,1.27,31237
BRITANNIA,11991,12033,-42,-0.35,5997
CADILAHC,5958,6130,-172,-2.81,2411
CANBK,10033,9906,127,1.28,6957
CASTROLIND,1965,1952,13,0.67,225
CENTURYTEX,5897,6145,-248,-4.04,3022
CESC,2203,2258,-55,-2.44,502
CHOLAFIN,1204,1231,-27,-2.19,1135
CIPLA,17147,16349,798,4.88,6461
COALINDIA,19418,19479,-61,-0.31,5745
COLPAL,2645,2559,86,3.36,1053
CONCOR,3744,3503,241,6.88,3995
CUMMINSIND,2512,2627,-115,-4.38,1266
DABUR,10406,10102,304,3.01,2335
DISHTV,7612,7617,-5,-0.07,2444
DIVISLAB,6507,6618,-111,-1.68,2018
DLF,20289,19786,503,2.54,7571
DRREDDY,16558,16231,327,2.01,6002
EICHERMOT,15004,14871,133,0.89,2895
EQUITAS,3790,3824,-34,-0.89,2321
ESCORTS,6388,6400,-12,-0.19,6127
EXIDEIND,4640,4620,20,0.43,1028
FEDERALBNK,8227,8109,118,1.46,2637
GAIL,9416,9353,63,0.67,2696
GLENMARK,7643,6638,1005,15.14,14856
GMRINFRA,3856,3862,-6,-0.16,624
GODREJCP,8186,8213,-27,-0.33,786
GRASIM,26597,26386,211,0.80,6168
HAVELLS,6232,5991,241,4.02,2895
HCLTECH,16511,16523,-12,-0.07,3233
HDFC,86034,86115,-81,-0.09,19573
HDFCBANK,97657,94854,2803,2.96,60482
HEROMOTOCO,17148,17134,14,0.08,9280
HEXAWARE,1535,1519,16,1.05,588
HINDALCO,12782,12822,-40,-0.31,5437
HINDPETRO,12220,11827,393,3.32,8084
HINDUNILVR,32775,32104,671,2.09,6343
IBULHSGFIN,45942,43934,2008,4.57,55241
ICICIBANK,75898,76616,-718,-0.94,44818
ICICIPRULI,5039,4954,85,1.72,2144
IDEA,26921,26288,633,2.41,8172
IDFCFIRSTB,25858,24923,935,3.75,5674
IGL,1534,1595,-61,-3.82,1236
INDIGO,6688,6439,249,3.87,5725
INDUSINDBK,48956,48160,796,1.65,36079
INFRATEL,3802,3802,0,0.00,512
INFY,47607,46543,1064,2.29,12049
IOC,16948,17797,-849,-4.77,6741
ITC,54524,54057,467,0.86,15661
JINDALSTEL,15272,14936,336,2.25,12614
JSWSTEEL,29743,29717,26,0.09,9110
JUBLFOOD,5398,5436,-38,-0.70,4233
JUSTDIAL,3269,3000,269,8.97,8202
KOTAKBANK,26938,26684,254,0.95,24984
LICHSGFIN,12533,12507,26,0.21,4444
LT,40025,39832,193,0.48,21005
L&TFH,12996,12864,132,1.03,4629
LUPIN,13844,13595,249,1.83,14564
MANAPPURAM,3416,3437,-21,-0.61,1192
MARICO,4720,4771,-51,-1.07,476
MARUTI,47384,47185,199,0.42,25271
MCDOWELL-N,9679,9692,-13,-0.13,2310
MFSL,2855,3070,-215,-7.00,1370
MGL,2756,2731,25,0.92,544
MINDTREE,2340,2351,-11,-0.47,887
M&M,25071,24955,116,0.46,8157
M&MFIN,12331,12581,-250,-1.99,2330
MOTHERSUMI,10738,10903,-165,-1.51,2184
MRF,1984,2015,-31,-1.54,196
MUTHOOTFIN,1499,1491,8,0.54,923
NATIONALUM,5289,4440,849,19.12,4391
NBCC,4763,4463,300,6.72,2683
NCC,8531,8224,307,3.73,9096
NESTLEIND,11265,11405,-140,-1.23,1655
NIFTY,1575402,1499783,75619,5.04,4239328
NIFTYIT,227,219,8,3.65,80
NIITTECH,1206,1142,64,5.60,616
NMDC,6028,6050,-22,-0.36,3459
NTPC,15180,15603,-423,-2.71,5783
OIL,2982,2978,4,0.13,308
ONGC,19504,19184,320,1.67,4457
PAGEIND,7522,7590,-68,-0.90,838
PEL,25871,24564,1307,5.32,16664
PETRONET,7997,8083,-86,-1.06,1077
PFC,9410,9378,32,0.34,2270
PIDILITIND,6628,6534,94,1.44,1724
PNB,20787,20753,34,0.16,6481
POWERGRID,8001,8267,-266,-3.22,2743
PVR,2486,2482,4,0.16,940
RAMCOCEM,2043,1886,157,8.32,1054
RBLBANK,18442,18191,251,1.38,15934
RECLTD,6911,6775,136,2.01,2617
RELIANCE,130455,129219,1236,0.96,38338
SAIL,9518,9753,-235,-2.41,7278
SBIN,78719,78678,41,0.05,63420
SHREECEM,3491,3501,-10,-0.29,399
SIEMENS,3175,2875,300,10.43,3849
SRF,4016,4000,16,0.40,1012
SRTRANSFIN,7350,7569,-219,-2.89,4719
STAR,3187,3165,22,0.70,1992
SUNPHARMA,63604,62914,690,1.10,20953
SUNTV,4443,4433,10,0.23,3509
TATACHEM,2473,2568,-95,-3.70,644
TATAELXSI,3448,3422,26,0.76,1014
TATAGLOBAL,4108,3907,201,5.14,1459
TATAMOTORS,34027,34170,-143,-0.42,18819
TATAMTRDVR,7350,7032,318,4.52,2013
TATAPOWER,5531,5428,103,1.90,1697
TATASTEEL,42016,40624,1392,3.43,36374
TCS,85991,82028,3963,4.83,25953
TECHM,13356,13288,68,0.51,2818
TITAN,18524,17994,530,2.95,10386
TORNTPHARM,798,663,135,20.36,1612
TORNTPOWER,1257,1279,-22,-1.72,447
TVSMOTOR,8105,7906,199,2.52,4833
UBL,2409,2417,-8,-0.33,470
UJJIVAN,6386,6255,131,2.09,7100
ULTRACEMCO,15562,14757,805,5.46,5484
UNIONBANK,6497,6285,212,3.37,2334
UPL,18150,18170,-20,-0.11,4584
VEDL,20359,20134,225,1.12,6092
VOLTAS,3008,2925,83,2.84,2676
WIPRO,10992,11030,-38,-0.34,3022
YESBANK,149804,151431,-1627,-1.07,143827
ZEEL,35516,32866,2650,8.06,74592
