Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,7064,6298,766,12.16,5779
ADANIENT,7776,7702,74,0.96,2804
ADANIPORTS,7393,7259,134,1.85,2398
ADANIPOWER,5309,5247,62,1.18,860
AMARAJABAT,2550,2141,409,19.10,3569
AMBUJACEM,9106,8315,791,9.51,4298
APOLLOHOSP,3099,2973,126,4.24,1699
APOLLOTYRE,3826,3364,462,13.73,2856
ARVIND,1455,1263,192,15.20,1782
ASHOKLEY,20084,18332,1752,9.56,22211
ASIANPAINT,16143,16040,103,0.64,7929
AUROPHARMA,18782,17688,1094,6.18,12001
AXISBANK,48008,46105,1903,4.13,21091
BAJAJ-AUTO,9979,9525,454,4.77,5460
BAJAJFINSV,9241,9279,-38,-0.41,3371
BAJFINANCE,33114,32491,623,1.92,17479
BALKRISIND,2342,2342,0,0.00,479
BANKBARODA,21288,20408,880,4.31,14123
BANKINDIA,6140,5787,353,6.10,4922
BANKNIFTY,796510,580660,215850,37.17,7580298
BATAINDIA,6585,6148,437,7.11,6607
BEL,4915,4769,146,3.06,2354
BERGEPAINT,1905,1954,-49,-2.51,942
BHARATFORG,7021,6783,238,3.51,1791
BHARTIARTL,21436,20752,684,3.30,7533
BHEL,8619,8189,430,5.25,2384
BIOCON,8066,7718,348,4.51,5320
BOSCHLTD,5557,5241,316,6.03,719
BPCL,8718,7291,1427,19.57,12921
BRITANNIA,13089,12353,736,5.96,6965
BSOFT,652,598,54,9.03,252
CADILAHC,7283,6972,311,4.46,2521
CANBK,10760,6926,3834,55.36,32938
CASTROLIND,1934,1932,2,0.10,231
CENTURYTEX,5737,5480,257,4.69,2374
CESC,1058,963,95,9.87,1588
CHOLAFIN,1460,1375,85,6.18,606
CIPLA,12338,11707,631,5.39,3331
COALINDIA,24614,23459,1155,4.92,7543
COLPAL,2478,2430,48,1.98,776
CONCOR,1901,1850,51,2.76,440
CUMMINSIND,2611,2598,13,0.50,954
DABUR,10084,9680,404,4.17,3594
DHFL,4130,3842,288,7.50,1716
DISHTV,8156,8024,132,1.65,1809
DIVISLAB,6925,6798,127,1.87,2817
DLF,16281,16272,9,0.06,10699
DRREDDY,13897,13372,525,3.93,3301
EICHERMOT,18675,17541,1134,6.46,9520
ENGINERSIN,1646,1552,94,6.06,1692
EQUITAS,3920,3760,160,4.26,1496
ESCORTS,5616,5383,233,4.33,9650
EXIDEIND,3784,3728,56,1.50,757
FEDERALBNK,8282,8113,169,2.08,3774
GAIL,8995,8482,513,6.05,3607
GLENMARK,4816,4808,8,0.17,1838
GMRINFRA,3780,3535,245,6.93,1532
GODREJCP,8570,8411,159,1.89,1273
GRASIM,22983,22448,535,2.38,6273
HAVELLS,7225,6970,255,3.66,2232
HCLTECH,15760,15465,295,1.91,7350
HDFC,69731,66211,3520,5.32,21708
HDFCBANK,81987,78942,3045,3.86,38677
HEROMOTOCO,15191,13880,1311,9.45,12631
HEXAWARE,1384,1333,51,3.83,756
HINDALCO,11487,10938,549,5.02,7456
HINDPETRO,9373,9207,166,1.80,3895
HINDUNILVR,34762,33898,864,2.55,10575
HINDZINC,1856,1864,-8,-0.43,622
IBULHSGFIN,36502,35037,1465,4.18,37458
ICICIBANK,73786,67136,6650,9.91,57198
ICICIPRULI,4940,4798,142,2.96,2916
IDBI,2586,1871,715,38.21,3453
IDEA,19880,19598,282,1.44,2766
IDFCFIRSTB,16187,15247,940,6.17,3438
IGL,1716,1607,109,6.78,1365
INDIGO,7555,6246,1309,20.96,21457
INDUSINDBK,36204,35066,1138,3.25,25559
INFRATEL,4223,3877,346,8.92,1724
INFY,56122,53851,2271,4.22,17588
IOC,16462,15270,1192,7.81,6989
ITC,50298,49147,1151,2.34,10536
JINDALSTEL,13877,13181,696,5.28,7294
JSWSTEEL,30326,30180,146,0.48,8349
JUBLFOOD,6275,6059,216,3.56,2946
JUSTDIAL,2126,1794,332,18.51,3512
KAJARIACER,812,787,25,3.18,376
KOTAKBANK,31495,29774,1721,5.78,22684
LICHSGFIN,11958,11596,362,3.12,6443
LT,47586,43118,4468,10.36,25522
L&TFH,8530,8253,277,3.36,3018
LUPIN,11266,10992,274,2.49,3167
MANAPPURAM,3047,2803,244,8.70,1927
MARICO,5044,4992,52,1.04,880
MARUTI,50654,46375,4279,9.23,53478
MCDOWELL-N,10067,9843,224,2.28,4726
MCX,4310,2862,1448,50.59,14209
MFSL,2014,1998,16,0.80,363
MGL,4461,4059,402,9.90,1715
MINDTREE,3183,3007,176,5.85,1914
M&M,25155,24208,947,3.91,7341
M&MFIN,12141,11802,339,2.87,2362
MOTHERSUMI,11280,11064,216,1.95,2702
MRF,1870,1853,17,0.92,351
MUTHOOTFIN,1830,1796,34,1.89,1421
NATIONALUM,4367,3999,368,9.20,1517
NBCC,5587,5312,275,5.18,1786
NCC,6217,6088,129,2.12,3883
NESTLEIND,9374,9106,268,2.94,1754
NIFTY,1664951,1428698,236253,16.54,5399194
NIFTYIT,198,183,15,8.20,165
NIITTECH,1378,1212,166,13.70,2074
NMDC,5696,5603,93,1.66,1531
NTPC,15757,15439,318,2.06,3086
OFSS,1077,1054,23,2.18,84
OIL,2300,2238,62,2.77,355
ONGC,20694,19741,953,4.83,5403
PAGEIND,8192,7946,246,3.10,1423
PEL,11992,11608,384,3.31,5549
PETRONET,5965,5826,139,2.39,2317
PFC,8038,7769,269,3.46,3527
PIDILITIND,5335,5213,122,2.34,1977
PNB,24015,18098,5917,32.69,31562
POWERGRID,9100,8692,408,4.69,3001
PVR,3072,2894,178,6.15,1247
RAMCOCEM,1963,1898,65,3.42,767
RAYMOND,2475,2438,37,1.52,967
RBLBANK,15290,15228,62,0.41,17919
RECLTD,5450,5209,241,4.63,3599
RELCAPITAL,5480,5374,106,1.97,2630
RELIANCE,145354,135442,9912,7.32,79503
RELINFRA,3924,3704,220,5.94,1803
SAIL,10266,10113,153,1.51,4947
SBIN,55959,52228,3731,7.14,47357
SHREECEM,3801,3709,92,2.48,675
SIEMENS,2523,2308,215,9.32,1852
SRF,3758,3631,127,3.50,1612
SRTRANSFIN,8658,8538,120,1.41,4127
STAR,2128,2102,26,1.24,1074
SUNPHARMA,54789,52976,1813,3.42,39994
SUNTV,6373,6337,36,0.57,2501
TATACHEM,2622,2522,100,3.97,1358
TATAELXSI,3699,3559,140,3.93,2173
TATAGLOBAL,4290,4202,88,2.09,3294
TATAMOTORS,35447,33520,1927,5.75,23442
TATAMTRDVR,6518,6204,314,5.06,1641
TATAPOWER,5606,5353,253,4.73,1222
TATASTEEL,43262,41497,1765,4.25,26651
TCS,71674,68397,3277,4.79,29434
TECHM,12999,11983,1016,8.48,9346
TITAN,15013,13331,1682,12.62,12402
TORNTPHARM,937,861,76,8.83,1064
TORNTPOWER,1588,1568,20,1.28,331
TVSMOTOR,8553,8125,428,5.27,6949
UBL,1699,1402,297,21.18,1290
UJJIVAN,6415,6048,367,6.07,4751
ULTRACEMCO,16707,15281,1426,9.33,7987
UNIONBANK,7313,6049,1264,20.90,7922
UPL,18489,17744,745,4.20,6395
VEDL,23704,22697,1007,4.44,9119
VOLTAS,3071,2971,100,3.37,3011
WIPRO,11957,11569,388,3.35,2382
YESBANK,91420,88433,2987,3.38,70852
ZEEL,15684,15480,204,1.32,6021
