Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,8410,8789,-379,-4.31,3587
ADANIENT,12307,12470,-163,-1.31,762
ADANIPORTS,11989,12015,-26,-0.22,3859
ADANIPOWER,9457,8751,706,8.07,3004
AJANTPHARM,2163,2272,-109,-4.80,1473
ALBK,3115,3139,-24,-0.76,2247
AMARAJABAT,1742,1796,-54,-3.01,1773
AMBUJACEM,6017,6085,-68,-1.12,1395
APOLLOHOSP,3954,3873,81,2.09,6266
APOLLOTYRE,6174,6239,-65,-1.04,4140
ARVIND,6356,6284,72,1.15,4351
ASHOKLEY,29173,29192,-19,-0.07,12054
ASIANPAINT,11603,11486,117,1.02,6545
AUROPHARMA,20968,20977,-9,-0.04,10438
AXISBANK,43405,44143,-738,-1.67,31524
BAJAJ-AUTO,18517,18373,144,0.78,8370
BAJAJFINSV,7383,7436,-53,-0.71,1603
BAJFINANCE,29707,28618,1089,3.81,19858
BALKRISIND,2675,2703,-28,-1.04,1392
BANKBARODA,23906,23486,420,1.79,17018
BANKINDIA,6536,6225,311,5.00,8391
BANKNIFTY,1234085,1062803,171282,16.12,22843275
BATAINDIA,7664,7528,136,1.81,4528
BEL,8689,7978,711,8.91,8718
BEML,4160,4582,-422,-9.21,1838
BERGEPAINT,1850,1937,-87,-4.49,518
BHARATFIN,9866,9998,-132,-1.32,1188
BHARATFORG,10173,10023,150,1.50,4296
BHARTIARTL,26615,27059,-444,-1.64,8409
BHEL,9741,8390,1351,16.10,17067
BIOCON,7785,7857,-72,-0.92,3016
BOSCHLTD,5086,5176,-90,-1.74,316
BPCL,7898,8052,-154,-1.91,10195
BRITANNIA,15910,15884,26,0.16,1477
BSOFT,2844,2900,-56,-1.93,1772
CADILAHC,7972,8031,-59,-0.73,1366
CANBK,8516,8755,-239,-2.73,9052
CANFINHOME,4035,3947,88,2.23,3283
CASTROLIND,2990,2762,228,8.25,1259
CEATLTD,3754,3534,220,6.23,3701
CENTURYTEX,8671,8818,-147,-1.67,2280
CESC,4028,4145,-117,-2.82,1829
CGPOWER,5019,4951,68,1.37,2949
CHENNPETRO,1006,961,45,4.68,465
CHOLAFIN,1856,1881,-25,-1.33,816
CIPLA,11654,11498,156,1.36,2852
COALINDIA,23712,17484,6228,35.62,24527
COLPAL,2762,2697,65,2.41,1918
CONCOR,1184,1134,50,4.41,878
CUMMINSIND,2491,2490,1,0.04,712
DABUR,10114,9836,278,2.83,2768
DCBBANK,2116,2053,63,3.07,1208
DHFL,24001,22986,1015,4.42,14829
DISHTV,10445,10424,21,0.20,2550
DIVISLAB,8690,8699,-9,-0.10,3316
DLF,15997,14862,1135,7.64,18658
DRREDDY,19637,19793,-156,-0.79,11559
EICHERMOT,24183,24510,-327,-1.33,10819
ENGINERSIN,3333,2887,446,15.45,3031
EQUITAS,3998,4137,-139,-3.36,1236
ESCORTS,5695,5818,-123,-2.11,15992
EXIDEIND,4452,4512,-60,-1.33,3363
FEDERALBNK,10587,10453,134,1.28,6945
GAIL,4806,5033,-227,-4.51,2993
GLENMARK,4255,4349,-94,-2.16,1515
GMRINFRA,4584,4473,111,2.48,1637
GODFRYPHLP,1320,1336,-16,-1.20,1470
GODREJCP,10412,10320,92,0.89,1641
GODREJIND,1001,990,11,1.11,1140
GRASIM,18531,18609,-78,-0.42,4728
GSFC,2606,2633,-27,-1.03,763
HAVELLS,6674,6811,-137,-2.01,5060
HCLTECH,15140,14942,198,1.33,10394
HDFC,63560,62081,1479,2.38,29471
HDFCBANK,76183,74850,1333,1.78,54589
HEROMOTOCO,20632,20239,393,1.94,13653
HEXAWARE,2562,2539,23,0.91,1423
HINDALCO,14492,14312,180,1.26,13632
HINDPETRO,11209,11261,-52,-0.46,12105
HINDUNILVR,28937,27987,950,3.39,16374
HINDZINC,1733,1727,6,0.35,854
IBULHSGFIN,43675,42472,1203,2.83,49279
ICICIBANK,52699,52722,-23,-0.04,27537
ICICIPRULI,7423,7373,50,0.68,1945
IDBI,3564,3678,-114,-3.10,461
IDEA,27070,24430,2640,10.81,66279
IDFC,8970,9056,-86,-0.95,1046
IDFCBANK,56,56,0,0.00,0
IDFCFIRSTB,15840,14983,857,5.72,4951
IFCI,2001,2002,-1,-0.05,450
IGL,1979,1906,73,3.83,3928
INDIACEM,7947,7950,-3,-0.04,3728
INDIANB,3066,3162,-96,-3.04,1708
INDIGO,7501,6432,1069,16.62,25643
INDUSINDBK,40011,41143,-1132,-2.75,15380
INFIBEAM,5295,5441,-146,-2.68,1955
INFRATEL,4541,4679,-138,-2.95,3495
INFY,60395,63889,-3494,-5.47,60129
IOC,23401,18326,5075,27.69,24481
IRB,3342,3288,54,1.64,2047
ITC,40931,38851,2080,5.35,19173
JETAIRWAYS,4364,4483,-119,-2.65,1248
JINDALSTEL,15004,14953,51,0.34,15073
JISLJALEQS,5663,5565,98,1.76,2289
JPASSOCIAT,1656,1673,-17,-1.02,310
JSWSTEEL,42541,43068,-527,-1.22,14195
JUBLFOOD,11586,11321,265,2.34,15099
JUSTDIAL,4766,5259,-493,-9.37,2242
KAJARIACER,1999,1987,12,0.60,245
KOTAKBANK,26910,26975,-65,-0.24,24046
KPIT,480,480,0,0.00,0
KSCL,1385,1361,24,1.76,1876
KTKBANK,5079,5079,0,0.00,6347
LICHSGFIN,9049,9137,-88,-0.96,4067
LT,34430,35022,-592,-1.69,19810
L&TFH,6366,6103,263,4.31,6366
LUPIN,21066,20777,289,1.39,9484
MANAPPURAM,2646,2730,-84,-3.08,1549
MARICO,3182,3051,131,4.29,1162
MARUTI,67766,62466,5300,8.48,74300
MCDOWELL-N,10243,10291,-48,-0.47,2233
MCX,3819,3859,-40,-1.04,2647
MFSL,1524,1556,-32,-2.06,447
MGL,1313,1372,-59,-4.30,1464
MINDTREE,18183,17900,283,1.58,20088
M&M,25382,25013,369,1.48,11773
M&MFIN,10675,10389,286,2.75,3019
MOTHERSUMI,12890,13098,-208,-1.59,4986
MRF,4062,4073,-11,-0.27,580
MRPL,821,807,14,1.73,233
MUTHOOTFIN,2587,2659,-72,-2.71,1057
NATIONALUM,5495,5869,-374,-6.37,4096
NBCC,7379,6762,617,9.12,6629
NCC,8196,8448,-252,-2.98,6207
NESTLEIND,8054,8034,20,0.25,1115
NHPC,1665,1601,64,4.00,581
NIFTY,1983256,1905057,78199,4.10,4704158
NIFTYIT,483,445,38,8.54,1105
NIITTECH,3008,2641,367,13.90,9011
NMDC,3727,3989,-262,-6.57,3508
NTPC,20834,18644,2,11.75,20064
OFSS,1439,1444,-5,-0.35,553
OIL,3392,3142,250,7.96,2113
ONGC,20676,16920,3756,22.20,22672
ORIENTBANK,3159,3035,124,4.09,3685
PAGEIND,4631,4687,-56,-1.19,923
PCJEWELLER,3625,3691,-66,-1.79,3282
PEL,12201,12146,55,0.45,3400
PETRONET,4930,5001,-71,-1.42,3034
PFC,8718,8726,-8,-0.09,13052
PIDILITIND,5347,5429,-82,-1.51,2334
PNB,27140,25147,1993,7.93,48325
POWERGRID,5566,5413,153,2.83,2508
PVR,3930,3986,-56,-1.40,3503
RAMCOCEM,1670,1658,12,0.72,376
RAYMOND,5247,4946,301,6.09,11042
RBLBANK,9711,9830,-119,-1.21,3098
RCOM,1596,1596,0,0.00,0
RECLTD,10093,9854,239,2.43,8272
RELCAPITAL,12130,12677,-547,-4.31,2485
RELIANCE,150074,146534,3540,2.42,141978
RELINFRA,15447,15888,-441,-2.78,6670
REPCOHOME,1861,1932,-71,-3.67,673
RPOWER,7940,8069,-129,-1.60,749
SAIL,12966,12227,739,6.04,9407
SBIN,46916,46141,775,1.68,42725
SHREECEM,1783,1766,17,0.96,403
SIEMENS,3925,3662,263,7.18,3824
SOUTHBANK,5007,5114,-107,-2.09,1115
SRF,2472,2464,8,0.32,1847
SRTRANSFIN,8532,8713,-181,-2.08,4767
STAR,4916,5058,-142,-2.81,2752
SUNPHARMA,57539,57530,9,0.02,18401
SUNTV,8870,8966,-96,-1.07,6487
SUZLON,5014,4917,97,1.97,1583
SYNDIBANK,2628,2466,162,6.57,1209
TATACHEM,8133,8119,14,0.17,2333
TATACOMM,3622,3615,7,0.19,1215
TATAELXSI,6401,6265,136,2.17,10035
TATAGLOBAL,7813,7561,252,3.33,3073
TATAMOTORS,50023,49695,328,0.66,22662
TATAMTRDVR,9226,9128,98,1.07,1389
TATAPOWER,7475,7390,85,1.15,2114
TATASTEEL,38869,39737,-868,-2.18,40201
TCS,94224,89380,4844,5.42,51940
TECHM,16256,15470,786,5.08,11189
TITAN,17899,18233,-334,-1.83,7377
TORNTPHARM,1317,1346,-29,-2.15,424
TORNTPOWER,894,901,-7,-0.78,588
TV18BRDCST,5112,5050,62,1.23,991
TVSMOTOR,8270,8039,231,2.87,4484
UBL,4513,4498,15,0.33,2687
UJJIVAN,3779,3863,-84,-2.17,2132
ULTRACEMCO,12170,12147,23,0.19,5501
UNIONBANK,6118,6132,-14,-0.23,5804
UPL,15888,16006,-118,-0.74,6005
VEDL,21063,20970,93,0.44,7575
VGUARD,1144,1129,15,1.33,399
VOLTAS,8168,8133,35,0.43,5075
WIPRO,18990,19386,-396,-2.04,6762
