Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,10983,7960,3023,37.98,12804
ADANIENT,10438,9868,570,5.78,8460
ADANIPORTS,9413,7201,2212,30.72,9832
ADANIPOWER,6281,5356,925,17.27,4203
AMARAJABAT,3388,3060,328,10.72,3185
AMBUJACEM,16302,10474,5828,55.64,11774
APOLLOHOSP,5061,4195,866,20.64,6396
APOLLOTYRE,3101,3201,-100,-3.12,3987
ASHOKLEY,22298,18509,3789,20.47,23355
ASIANPAINT,23697,17386,6311,36.30,18811
AUROPHARMA,29781,25337,4444,17.54,19498
AXISBANK,81125,59043,22082,37.40,67358
BAJAJ-AUTO,20647,13249,7398,55.84,23672
BAJAJFINSV,16999,12167,4832,39.71,11232
BAJFINANCE,51730,41155,10575,25.70,46120
BALKRISIND,3117,2658,459,17.27,3823
BANKBARODA,28130,23705,4425,18.67,33136
BANKINDIA,6566,5057,1509,29.84,11124
BANKNIFTY,864696,712898,151798,21.29,11207566
BATAINDIA,8027,6931,1096,15.81,7663
BEL,8138,5655,2483,43.91,7413
BERGEPAINT,4845,4838,7,0.14,4423
BHARATFORG,9603,6945,2658,38.27,6654
BHARTIARTL,37020,34910,2110,6.04,40456
BHEL,18048,16654,1394,8.37,35432
BIOCON,11782,9313,2469,26.51,11147
BOSCHLTD,9553,5152,4401,85.42,7052
BPCL,24789,20198,4591,22.73,24141
BRITANNIA,18094,11986,6108,50.96,13083
CADILAHC,7439,5753,1686,29.31,5199
CANBK,9062,7939,1123,14.15,17123
CASTROLIND,2782,2779,3,0.11,4094
CENTURYTEX,7294,7198,96,1.33,4090
CESC,1620,1364,256,18.77,1092
CHOLAFIN,1724,1583,141,8.91,1969
CIPLA,22351,15714,6637,42.24,14471
COALINDIA,22161,19032,3129,16.44,11014
COLPAL,4283,3343,940,28.12,3299
CONCOR,5732,4607,1125,24.42,5477
CUMMINSIND,4216,3871,345,8.91,4455
DABUR,14151,10405,3746,36.00,9561
DISHTV,10884,9403,1481,15.75,7513
DIVISLAB,8203,6461,1742,26.96,4593
DLF,24107,21498,2609,12.14,21796
DRREDDY,21203,14043,7160,50.99,17581
EICHERMOT,22340,16762,5578,33.28,20105
EQUITAS,4939,3686,1253,33.99,4837
ESCORTS,7462,7114,348,4.89,8036
EXIDEIND,8143,6171,1972,31.96,5552
FEDERALBNK,13139,11771,1368,11.62,9918
GAIL,15431,12679,2752,21.71,18691
GLENMARK,8881,7264,1617,22.26,6352
GMRINFRA,5175,4774,401,8.40,4055
GODREJCP,9669,8111,1558,19.21,4185
GRASIM,39929,27594,12335,44.70,27274
HAVELLS,10102,7117,2985,41.94,12437
HCLTECH,26489,18906,7583,40.11,14922
HDFC,113410,78281,35129,44.88,62607
HDFCBANK,101413,76208,25205,33.07,85099
HEROMOTOCO,31516,21502,10014,46.57,26622
HEXAWARE,2696,2038,658,32.29,2508
HINDALCO,19757,14615,5142,35.18,17306
HINDPETRO,20186,14408,5778,40.10,16473
HINDUNILVR,55678,35966,19712,54.81,36697
IBULHSGFIN,62017,53603,8414,15.70,80726
ICICIBANK,107417,84190,23227,27.59,91575
ICICIPRULI,7738,6300,1438,22.83,9401
IDEA,37596,33737,3859,11.44,23099
IDFCFIRSTB,30163,26651,3512,13.18,20848
IGL,2344,1846,498,26.98,2102
INDIGO,13580,13317,263,1.97,46690
INDUSINDBK,57961,48450,9511,19.63,52951
INFRATEL,12017,9882,2135,21.60,23861
INFY,118486,95452,23034,24.13,99795
IOC,19879,16035,3844,23.97,16293
ITC,75242,61921,13321,21.51,85074
JINDALSTEL,17781,16015,1766,11.03,19240
JSWSTEEL,37755,29221,8534,29.21,21837
JUBLFOOD,9759,9249,510,5.51,16901
JUSTDIAL,4064,3735,329,8.81,5427
KOTAKBANK,32614,28355,4259,15.02,29762
LICHSGFIN,16537,12354,4183,33.86,14744
LT,59617,46354,13263,28.61,57652
L&TFH,13383,12094,1289,10.66,9758
LUPIN,16855,13436,3419,25.45,9932
MANAPPURAM,3667,3528,139,3.94,3628
MARICO,7943,5177,2766,53.43,5434
MARUTI,81061,62586,18475,29.52,110031
MCDOWELL-N,14713,10034,4679,46.63,9141
MFSL,3262,2451,811,33.09,2901
MGL,4091,2765,1326,47.96,4436
MINDTREE,3697,3360,337,10.03,3493
M&M,34155,23980,10175,42.43,22226
M&MFIN,17152,12224,4928,40.31,12360
