Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,6263,4915,1348,27.43,23008
ADANIENT,11761,11554,207,1.79,5177
ADANIPORTS,11420,11101,319,2.87,4458
ADANIPOWER,7859,7835,24,0.31,1281
AJANTPHARM,2100,1928,172,8.92,1989
ALBK,1682,1570,112,7.13,898
AMARAJABAT,1727,1669,58,3.48,915
AMBUJACEM,4892,4659,233,5.00,3385
APOLLOHOSP,1781,1724,57,3.31,1083
APOLLOTYRE,5186,4411,775,17.57,15232
ARVIND,3837,3651,186,5.09,2004
ASHOKLEY,28302,28105,197,0.70,9870
ASIANPAINT,11943,11596,347,2.99,6344
AUROPHARMA,20876,19773,1103,5.58,11508
AXISBANK,46030,44322,1708,3.85,32821
BAJAJ-AUTO,11468,11193,275,2.46,9331
BAJAJFINSV,6536,6323,213,3.37,1800
BAJFINANCE,30252,29822,430,1.44,14803
BALKRISIND,3826,3776,50,1.32,1084
BANKBARODA,19949,19480,469,2.41,7394
BANKINDIA,5899,5771,128,2.22,5097
BANKNIFTY,903280,826407,76873,9.30,6954860
BATAINDIA,4949,4580,369,8.06,5362
BEL,6682,6356,326,5.13,2244
BEML,3096,2870,226,7.87,5507
BERGEPAINT,2520,2498,22,0.88,684
BHARATFIN,9422,9103,319,3.50,2972
BHARATFORG,11327,11125,202,1.82,1976
BHARTIARTL,24102,22254,1848,8.30,26909
BHEL,10081,8041,2040,25.37,27580
BIOCON,7366,7247,119,1.64,3659
BOSCHLTD,5269,5266,3,0.06,810
BPCL,4123,3797,326,8.59,2513
BRITANNIA,16201,15146,1055,6.97,6298
CADILAHC,5487,5505,-18,-0.33,994
CANBK,7288,7075,213,3.01,7042
CANFINHOME,2591,2583,8,0.31,627
CAPF,8,8,0,0.00,0
CASTROLIND,2216,2224,-8,-0.36,519
CEATLTD,3683,3642,41,1.13,2275
CENTURYTEX,8643,8305,338,4.07,2926
CESC,2408,2240,168,7.50,9529
CGPOWER,4164,3805,359,9.43,3720
CHENNPETRO,779,804,-25,-3.11,2852
CHOLAFIN,1812,1789,23,1.29,931
CIPLA,9848,8616,1232,14.30,12308
COALINDIA,12130,11213,917,8.18,8131
COLPAL,2311,2270,41,1.81,987
CONCOR,1642,1565,7,4.95,703
CUMMINSIND,2207,2223,-16,-0.72,827
DABUR,12819,12329,490,3.97,5025
