Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,6594,6698,-104,-1.55,4057
ADANIENT,13311,13470,-159,-1.18,881
ADANIPORTS,12809,12765,44,0.34,2791
ADANIPOWER,8182,8175,7,0.09,580
AJANTPHARM,2243,2359,-116,-4.92,3226
ALBK,2401,2207,194,8.79,1023
AMARAJABAT,2330,2210,120,5.43,5067
AMBUJACEM,5540,5403,137,2.54,2293
APOLLOHOSP,4690,4238,452,10.67,21798
APOLLOTYRE,4943,4786,157,3.28,2954
ARVIND,5095,5065,30,0.59,2448
ASHOKLEY,30019,28270,1749,6.19,15020
ASIANPAINT,12022,11998,24,0.20,3623
AUROPHARMA,23730,24013,-283,-1.18,8987
AXISBANK,52019,48471,3548,7.32,62017
BAJAJ-AUTO,13119,12903,216,1.67,6522
BAJAJFINSV,6743,6563,180,2.74,1325
BAJFINANCE,32336,31416,920,2.93,17328
BALKRISIND,3879,4200,-321,-7.64,8870
BANKBARODA,21237,20952,285,1.36,6878
BANKINDIA,6284,6166,118,1.91,3808
BANKNIFTY,871487,770151,101336,13.16,6917949
BATAINDIA,7375,5759,1616,28.06,11030
BEL,7395,7298,97,1.33,3259
BEML,3336,3128,208,6.65,5566
BERGEPAINT,2830,2856,-26,-0.91,688
BHARATFIN,10506,10464,42,0.40,1165
BHARATFORG,12107,12183,-76,-0.62,2631
BHARTIARTL,25158,25151,7,0.03,5072
BHEL,9687,9685,2,0.02,2128
BIOCON,8000,8073,-73,-0.90,3085
BOSCHLTD,4928,4936,-8,-0.16,559
BPCL,5801,5661,140,2.47,6245
BRITANNIA,18363,17752,611,3.44,5369
CADILAHC,6909,6791,118,1.74,1565
CANBK,8879,8287,592,7.14,6367
CANFINHOME,3103,2709,394,14.54,5499
CAPF,8,8,0,0.00,0
CASTROLIND,2267,2305,-38,-1.65,1268
CEATLTD,4576,4317,259,6.00,3546
CENTURYTEX,9254,9222,32,0.35,2302
CESC,3547,3569,-22,-0.62,1452
CGPOWER,4442,4290,152,3.54,1168
CHENNPETRO,895,856,39,4.56,358
CHOLAFIN,1735,1767,-32,-1.81,966
CIPLA,16362,16376,-14,-0.09,5831
COALINDIA,14257,13347,910,6.82,9605
COLPAL,2653,2592,61,2.35,637
CONCOR,1396,1496,-100,-6.68,601
CUMMINSIND,3083,2968,115,3.87,1461
DABUR,11509,11600,-91,-0.78,1894
DCBBANK,880,876,4,0.46,892
DHFL,20720,21077,-357,-1.69,2128
DISHTV,10323,9703,620,6.39,7981
DIVISLAB,10757,10584,173,1.63,5723
DLF,14022,14278,-256,-1.79,10535
DRREDDY,21956,21933,23,0.10,14846
EICHERMOT,24484,22976,1508,6.56,37827
ENGINERSIN,2222,2171,51,2.35,2009
EQUITAS,3862,3856,6,0.16,1498
ESCORTS,7026,5948,1078,18.12,10011
EXIDEIND,7269,7354,-85,-1.16,2708
FEDERALBNK,8080,8078,2,0.02,1955
GAIL,5196,5111,85,1.66,2202
GLENMARK,4878,4770,108,2.26,1307
GMRINFRA,5507,5279,228,4.32,2655
GODFRYPHLP,825,760,65,8.55,1185
GODREJCP,10167,10332,-165,-1.60,1848
GODREJIND,1099,1096,3,0.27,817
GRASIM,18269,18026,243,1.35,4854
GSFC,3092,3100,-8,-0.26,378
HAVELLS,6764,6513,251,3.85,3840
HCLTECH,15552,15752,-200,-1.27,5581
HDFC,64073,61879,2194,3.55,18345
HDFCBANK,55143,56817,-1674,-2.95,29158
HEROMOTOCO,15837,15553,284,1.83,11590
HEXAWARE,3134,3092,42,1.36,1781
HINDALCO,16058,13813,2245,16.25,35386
HINDPETRO,10157,10272,-115,-1.12,4794
HINDUNILVR,20273,20274,-1,-0.00,8156
HINDZINC,2086,2046,40,1.96,1252
IBULHSGFIN,41621,42191,-570,-1.35,37889
ICICIBANK,49601,48436,1165,2.41,28392
ICICIPRULI,4805,4687,118,2.52,2120
IDBI,3328,3408,-80,-2.35,260
IDEA,18917,18464,453,2.45,3878
IDFC,9048,8832,216,2.45,1591
IDFCBANK,1825,1825,0,0.00,0
IDFCFIRSTB,14167,14264,-97,-0.68,2968
IFCI,1690,1692,-2,-0.12,172
IGL,2898,2823,75,2.66,9548
INDIACEM,7043,6977,66,0.95,6058
INDIANB,2620,2522,98,3.89,2114
INDIGO,4691,4691,0,0.00,2822
INDUSINDBK,32195,32054,141,0.44,11784
INFIBEAM,4941,4892,49,1.00,1663
INFRATEL,5132,5362,-230,-4.29,3733
INFY,44420,44962,-542,-1.21,26222
IOC,10562,10155,407,4.01,4816
IRB,3201,3174,27,0.85,1418
ITC,43292,42577,715,1.68,19582
JETAIRWAYS,5731,5919,-188,-3.18,1181
JINDALSTEL,16892,16070,822,5.12,31111
JISLJALEQS,5980,5879,101,1.72,1539
JPASSOCIAT,2069,2191,-122,-5.57,410
JSWSTEEL,40864,40108,756,1.88,23493
