Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,6876,6493,383,5.90,4083
ADANIENT,9569,9163,406,4.43,4385
ADANIPORTS,8042,7694,348,4.52,7515
ADANIPOWER,7299,7160,139,1.94,740
AJANTPHARM,1012,988,24,2.43,433
ALBK,1351,1347,4,0.30,583
AMARAJABAT,2398,2355,43,1.83,907
AMBUJACEM,8530,8388,142,1.69,2919
APOLLOHOSP,3963,2233,1730,77.47,19439
APOLLOTYRE,3772,3831,-59,-1.54,2308
ARVIND,4158,4114,44,1.07,2587
ASHOKLEY,22287,21737,550,2.53,21268
ASIANPAINT,10730,10366,364,3.51,12223
AUROPHARMA,20352,20021,331,1.65,19616
AXISBANK,35128,34216,912,2.67,15920
BAJAJ-AUTO,11995,11029,966,8.76,19029
BAJAJFINSV,6095,5716,379,6.63,3085
BAJFINANCE,27069,25918,1151,4.44,16352
BALKRISIND,3335,3181,154,4.84,2832
BANKBARODA,17412,16055,1357,8.45,15457
BANKINDIA,4813,4731,82,1.73,3722
BANKNIFTY,630407,538580,91827,17.05,6587554
BATAINDIA,3547,3401,146,4.29,5591
BEL,5336,4902,434,8.85,2848
BEML,2374,2202,172,7.81,3056
BERGEPAINT,1751,1999,-248,-12.41,1661
BHARATFIN,10218,10281,-63,-0.61,3001
BHARATFORG,7560,7847,-287,-3.66,3264
BHARTIARTL,22192,21126,1066,5.05,6655
BHEL,7801,7544,257,3.41,3934
BIOCON,8936,8586,350,4.08,6661
BOSCHLTD,5359,5322,37,0.70,626
BPCL,7941,7743,198,2.56,7317
BRITANNIA,10189,10102,87,0.86,3147
BSOFT,1509,1549,-40,-2.58,825
CADILAHC,10837,10736,101,0.94,5177
CANBK,6221,6056,165,2.72,5486
CANFINHOME,2310,2269,41,1.81,1000
CASTROLIND,2312,2198,114,5.19,684
CEATLTD,2299,2132,167,7.83,1668
CENTURYTEX,6232,6084,148,2.43,2428
CESC,3171,2793,378,13.53,3510
CGPOWER,1379,1368,11,0.80,637
CHENNPETRO,644,622,22,3.54,438
CHOLAFIN,1442,1408,34,2.41,754
CIPLA,11926,11511,415,3.61,3175
COALINDIA,15085,16493,-1408,-8.54,9853
COLPAL,3846,3357,489,14.57,1584
CONCOR,1394,1372,22,1.60,502
CUMMINSIND,2210,2202,8,0.36,1038
DABUR,10152,10169,-17,-0.17,4415
DCBBANK,931,892,39,4.37,542
DHFL,16906,16766,140,0.84,8741
DISHTV,10715,10465,250,2.39,1929
DIVISLAB,7826,7869,-43,-0.55,2995
DLF,21114,20757,357,1.72,10316
DRREDDY,15291,14896,395,2.65,5715
EICHERMOT,15388,14301,1087,7.60,12189
ENGINERSIN,1875,1866,9,0.48,931
EQUITAS,2471,2447,24,0.98,1274
ESCORTS,6521,6247,274,4.39,10077
EXIDEIND,5737,5343,394,7.37,2313
FEDERALBNK,8030,7675,355,4.63,3163
GAIL,4685,4367,318,7.28,3641
GLENMARK,5143,4860,283,5.82,1663
GMRINFRA,5010,4914,96,1.95,1109
GODFRYPHLP,771,795,-24,-3.02,542
GODREJCP,9010,9333,-323,-3.46,6253
GODREJIND,1031,1015,16,1.58,523
GRASIM,15971,15582,389,2.50,3545
GSFC,2007,2061,-54,-2.62,678
HAVELLS,6088,5638,450,7.98,5756
HCLTECH,13045,12823,222,1.73,5283
HDFC,54662,51934,2728,5.25,15829
HDFCBANK,68359,66296,2063,3.11,29319
HEROMOTOCO,15418,13340,2078,15.58,25791
HEXAWARE,1309,1281,28,2.19,624
HINDALCO,11603,11200,403,3.60,6864
HINDPETRO,9618,8750,868,9.92,9259
HINDUNILVR,36075,35232,843,2.39,10679
HINDZINC,2096,2007,89,4.43,551
IBULHSGFIN,37278,36552,726,1.99,25770
ICICIBANK,79497,77151,2346,3.04,30851
ICICIPRULI,3950,3736,214,5.73,7910
IDBI,3001,2944,57,1.94,929
IDEA,23783,23460,323,1.38,3907
IDFC,5217,5182,35,0.68,687
IDFCFIRSTB,10672,10603,69,0.65,1690
IFCI,1358,1373,-15,-1.09,181
IGL,1649,1363,286,20.98,3712
INDIACEM,5185,5052,133,2.63,2907
INDIANB,2753,2466,287,11.64,2779
INDIGO,6079,5649,430,7.61,9088
INDUSINDBK,30777,30597,180,0.59,26433
INFIBEAM,2784,2768,16,0.58,766
INFRATEL,3501,3363,138,4.10,1589
INFY,48222,47325,897,1.90,18325
IOC,13254,13006,248,1.91,8282
IRB,2797,2809,-12,-0.43,1751
ITC,44857,41394,3463,8.37,20591
JETAIRWAYS,2458,2310,148,6.41,1070
JINDALSTEL,10517,9982,535,5.36,8319
JISLJALEQS,3811,3741,70,1.87,1563
JSWSTEEL,34231,34399,-168,-0.49,8458
JUBLFOOD,5983,5724,259,4.52,8236
JUSTDIAL,3638,2727,911,33.41,11435
KAJARIACER,1545,1488,57,3.83,442
KOTAKBANK,28280,27842,438,1.57,9574
KSCL,556,510,46,9.02,805
KTKBANK,2648,2663,-15,-0.56,1022
LICHSGFIN,7218,6941,277,3.99,2496
LT,33837,32393,1444,4.46,14235
L&TFH,7137,7142,-5,-0.07,3642
LUPIN,13453,12738,715,5.61,3802
MANAPPURAM,2142,2100,42,2.00,891
MARICO,3041,2958,83,2.81,1927
MARUTI,51761,48216,3545,7.35,54799
MCDOWELL-N,9730,9617,113,1.18,4168
MCX,2843,2828,15,0.53,375
MFSL,1710,1714,-4,-0.23,877
MGL,1245,1188,57,4.80,661
MINDTREE,2726,2543,183,7.20,1381
M&M,22596,22255,341,1.53,14364
M&MFIN,7704,7913,-209,-2.64,2972
MOTHERSUMI,17849,16729,1120,6.69,9670
MRF,2899,2948,-49,-1.66,946
MRPL,567,588,-21,-3.57,237
MUTHOOTFIN,2310,2350,-40,-1.70,1023
NATIONALUM,6059,5938,121,2.04,1676
NBCC,4401,4365,36,0.82,1932
NCC,9086,8726,360,4.13,18013
NESTLEIND,6072,5785,287,4.96,1353
NHPC,664,648,16,2.47,149
NIFTY,1493024,1324697,168327,12.71,4039820
NIFTYIT,321,338,-17,-5.03,256
NIITTECH,2507,2366,141,5.96,1051
NMDC,4763,4780,-17,-0.36,1587
NTPC,10022,9689,333,3.44,2318
OFSS,1787,1783,4,0.22,224
OIL,2052,2019,33,1.63,626
ONGC,16941,16650,291,1.75,7220
ORIENTBANK,1523,1394,129,9.25,1263
PAGEIND,6064,5840,224,3.84,4545
PCJEWELLER,3844,3577,267,7.46,3133
PEL,9007,8991,16,0.18,1832
PETRONET,4178,3908,270,6.91,1498
PFC,7048,6295,753,11.96,6553
PIDILITIND,5888,5593,295,5.27,2204
PNB,21567,20922,645,3.08,12773
POWERGRID,6156,6184,-28,-0.45,2602
PVR,1941,1920,21,1.09,1218
RAMCOCEM,1673,1698,-25,-1.47,623
RAYMOND,3573,3527,46,1.30,2089
RBLBANK,4985,4875,110,2.26,2232
RECLTD,5445,5371,74,1.38,2591
RELCAPITAL,10818,9799,1019,10.40,11490
RELIANCE,108178,105362,2816,2.67,87677
RELINFRA,16136,14720,1416,9.62,13010
REPCOHOME,614,453,161,35.54,579
RPOWER,6295,6163,132,2.14,2226
SAIL,10127,10088,39,0.39,6627
SBIN,34223,32314,1909,5.91,36973
SHREECEM,1945,1949,-4,-0.21,591
SIEMENS,2669,2761,-92,-3.33,1639
SOUTHBANK,2809,2825,-16,-0.57,270
SRF,4482,4270,212,4.96,6223
SRTRANSFIN,6659,6544,115,1.76,3689
STAR,2187,2191,-4,-0.18,2120
SUNPHARMA,51366,51155,211,0.41,13205
SUNTV,6958,6670,288,4.32,2876
SUZLON,3414,3426,-12,-0.35,242
SYNDIBANK,1492,1496,-4,-0.27,610
TATACHEM,5107,5003,104,2.08,1328
TATACOMM,2010,2028,-18,-0.89,410
TATAELXSI,5047,4912,135,2.75,1861
TATAGLOBAL,5380,5406,-26,-0.48,3736
TATAMOTORS,42630,41682,948,2.27,23962
TATAMTRDVR,7536,7542,-6,-0.08,1261
TATAPOWER,7133,6943,190,2.74,1310
TATASTEEL,36033,35257,776,2.20,30988
TCS,65011,59275,5736,9.68,36399
TECHM,10594,10345,249,2.41,5577
TITAN,13815,12480,1335,10.70,13311
TORNTPHARM,1179,1169,10,0.86,619
TORNTPOWER,857,786,71,9.03,601
TV18BRDCST,3777,3790,-13,-0.34,422
TVSMOTOR,5725,5503,222,4.03,6518
UBL,2540,2542,-2,-0.08,953
UJJIVAN,3190,2903,287,9.89,6259
ULTRACEMCO,11270,10601,669,6.31,3936
UNIONBANK,6116,5919,197,3.33,2786
UPL,18222,18055,167,0.92,3228
VEDL,24003,23717,286,1.21,9162
VGUARD,984,937,47,5.02,649
VOLTAS,5549,5094,455,8.93,4616
WIPRO,14825,14584,241,1.65,5488
WOCKPHARMA,3150,3065,85,2.77,1207
YESBANK,91894,91211,683,0.75,38335
ZEEL,18728,18293,435,2.38,10621
