Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,5076,4737,339,7.16,6572
ADANIENT,12854,13179,-325,-2.47,1096
ADANIPORTS,9998,9753,245,2.51,4401
ADANIPOWER,8924,9068,-144,-1.59,3458
AJANTPHARM,1460,1532,-72,-4.70,2361
ALBK,2677,2380,297,12.48,3896
AMARAJABAT,2348,2257,91,4.03,1843
AMBUJACEM,8532,8371,161,1.92,4956
APOLLOHOSP,2499,2455,44,1.79,2780
APOLLOTYRE,5461,4597,864,18.79,9974
ARVIND,12785,13000,-215,-1.65,4060
ASHOKLEY,27655,26575,1080,4.06,18560
ASIANPAINT,12060,11627,433,3.72,13872
AUROPHARMA,29531,28257,1274,4.51,14821
AXISBANK,43755,42863,892,2.08,36740
BAJAJ-AUTO,12276,12123,153,1.26,10285
BAJAJFINSV,6316,6202,114,1.84,3650
BAJFINANCE,33008,32936,72,0.22,36597
BALKRISIND,5136,4426,710,16.04,10382
BANKBARODA,22591,21808,783,3.59,14357
BANKINDIA,7559,7279,280,3.85,13710
BANKNIFTY,1611899,1199608,412291,34.37,27324338
BATAINDIA,6095,6211,-116,-1.87,5549
BEL,11263,11146,117,1.05,13321
BEML,6629,4845,1784,36.82,33771
BERGEPAINT,1437,1487,-50,-3.36,1103
BHARATFIN,10679,10832,-153,-1.41,2413
BHARATFORG,11704,11226,478,4.26,7586
BHARTIARTL,28064,26912,1152,4.28,13909
BHEL,11827,11866,-39,-0.33,4027
BIOCON,9394,8878,516,5.81,11620
BOSCHLTD,5224,5122,102,1.99,3166
BPCL,11593,11102,491,4.42,10936
BRITANNIA,14607,14689,-82,-0.56,3292
CADILAHC,6313,6306,7,0.11,1936
CANBK,8908,9206,-298,-3.24,14662
CANFINHOME,4551,4548,3,0.07,4433
CAPF,8792,8961,-169,-1.89,6215
CASTROLIND,2966,2943,23,0.78,1035
CEATLTD,3982,3819,163,4.27,7041
CENTURYTEX,9658,9456,202,2.14,5708
CESC,4064,3831,233,6.08,6181
CGPOWER,4440,4409,31,0.70,1472
CHENNPETRO,943,878,65,7.40,1529
CHOLAFIN,2618,2615,3,0.11,1570
CIPLA,12279,11441,838,7.32,7646
COALINDIA,21927,21759,168,0.77,15109
COLPAL,3330,3391,-61,-1.80,1064
CONCOR,3422,3111,311,10.00,3111
CUMMINSIND,3264,3449,-185,-5.36,1546
DABUR,10387,10806,-419,-3.88,6673
DALMIABHA,1250,1250,0,0.00,0
DCBBANK,1197,1141,56,4.91,1536
DHFL,21739,21773,-34,-0.16,42549
DISHTV,8752,8791,-39,-0.44,2994
DIVISLAB,10437,10392,45,0.43,4889
DLF,16658,16724,-66,-0.39,21424
DRREDDY,21019,20519,500,2.44,9219
EICHERMOT,12168,12226,-58,-0.47,4277
ENGINERSIN,2319,2207,112,5.07,2627
EQUITAS,3969,3933,36,0.92,6002
ESCORTS,6984,7010,-26,-0.37,10700
EXIDEIND,3754,3682,72,1.96,4498
FEDERALBNK,11527,11808,-281,-2.38,8425
GAIL,8121,8123,-2,-0.02,2696
GLENMARK,5204,5326,-122,-2.29,2080
GMRINFRA,5013,5012,1,0.02,1140
GODFRYPHLP,950,876,74,8.45,1206
GODREJCP,8325,8339,-14,-0.17,2473
GODREJIND,1563,1627,-64,-3.93,450
GRASIM,14837,13120,1717,13.09,9762
GSFC,4202,4083,119,2.91,2123
HAVELLS,6777,6878,-101,-1.47,3896
HCLTECH,19277,18762,515,2.74,8212
HDFC,58083,56332,1751,3.11,37529
HDFCBANK,68231,67569,662,0.98,48752
HEROMOTOCO,12215,12328,-113,-0.92,16273
HEXAWARE,3082,2963,119,4.02,2112
HINDALCO,13188,13016,172,1.32,14856
HINDPETRO,18313,18413,-100,-0.54,16584
HINDUNILVR,22622,22350,272,1.22,13311
HINDZINC,2392,2461,-69,-2.80,1774
IBULHSGFIN,52618,51434,1184,2.30,66009
ICICIBANK,43383,42824,559,1.31,29569
ICICIPRULI,3984,3834,150,3.91,3238
IDBI,10175,10261,-86,-0.84,2648
IDEA,24769,25194,-425,-1.69,7920
IDFC,9799,9647,152,1.58,5178
IDFCBANK,16480,16308,172,1.05,10949
IFCI,2522,2510,12,0.48,2289
IGL,2774,2793,-19,-0.68,863
INDIACEM,7271,7431,-160,-2.15,10049
INDIANB,2753,2722,31,1.14,2814
INDIGO,6707,6528,179,2.74,5375
INDUSINDBK,23788,22795,993,4.36,13766
INFIBEAM,4820,4748,72,1.52,2615
INFRATEL,5712,5694,18,0.32,1236
INFY,56515,52895,3620,6.84,45257
IOC,33453,33368,85,0.25,13184
IRB,4075,4089,-14,-0.34,2877
ITC,44152,44009,143,0.32,20489
JETAIRWAYS,8050,8247,-197,-2.39,1410
JINDALSTEL,16388,16406,-18,-0.11,7780
JISLJALEQS,5224,5176,48,0.93,4911
JPASSOCIAT,4198,4188,10,0.24,1449
JSWSTEEL,36480,36462,18,0.05,9406
JUBLFOOD,7442,7006,436,6.22,17063
JUSTDIAL,2669,2634,35,1.33,1787
KAJARIACER,2442,2393,49,2.05,2091
KOTAKBANK,26637,27094,-457,-1.69,22203
KPIT,3725,3606,119,3.30,5279
KSCL,1167,1139,28,2.46,1103
KTKBANK,4685,4452,233,5.23,3702
LICHSGFIN,10818,10510,308,2.93,11862
LT,37453,35795,1658,4.63,32074
L&TFH,6977,6945,32,0.46,8481
LUPIN,17947,17755,192,1.08,12785
MANAPPURAM,2964,3023,-59,-1.95,1869
MARICO,4309,4318,-9,-0.21,3712
MARUTI,50190,47668,2522,5.29,68663
MCDOWELL-N,10307,10309,-2,-0.02,4325
MCX,4024,3982,42,1.05,1090
MFSL,2355,2303,52,2.26,1241
MGL,1984,2022,-38,-1.88,553
MINDTREE,6329,6265,64,1.02,5581
M&M,18019,17922,97,0.54,14951
M&MFIN,11055,10430,625,5.99,6786
MOTHERSUMI,12934,13323,-389,-2.92,5110
MRF,3196,3030,166,5.48,3313
MRPL,1562,1461,101,6.91,1360
MUTHOOTFIN,4224,4364,-140,-3.21,4423
NATIONALUM,5255,4404,851,19.32,4678
NBCC,7781,7928,-147,-1.85,3720
NCC,8528,8568,-40,-0.47,9852
NESTLEIND,5662,5730,-68,-1.19,1282
NHPC,1229,1253,-24,-1.92,397
NIFTY,1945370,1910239,35131,1.84,2618002
NIFTYIT,392,368,24,6.52,279
NIFTYMID50,5380,5380,0,0.00,0
