Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,8115,8500,-385,-4.53,16110
ADANIENT,11192,11469,-277,-2.42,3608
ADANIPORTS,12278,12722,-444,-3.49,9140
ADANIPOWER,9176,9123,53,0.58,4213
AJANTPHARM,2053,2059,-6,-0.29,2075
ALBK,2662,2687,-25,-0.93,2369
AMARAJABAT,2918,2075,843,40.63,6007
AMBUJACEM,5911,5656,255,4.51,9532
APOLLOHOSP,3812,3817,-5,-0.13,3726
APOLLOTYRE,6113,6446,-333,-5.17,5166
ARVIND,5898,6068,-170,-2.80,9045
ASHOKLEY,30474,30096,378,1.26,26349
ASIANPAINT,12831,13333,-502,-3.77,15968
AUROPHARMA,20523,20411,112,0.55,16216
AXISBANK,42121,42217,-96,-0.23,54867
BAJAJ-AUTO,19400,19376,24,0.12,14359
BAJAJFINSV,7034,7472,-438,-5.86,7810
BAJFINANCE,30739,30653,86,0.28,57234
BALKRISIND,2868,2934,-66,-2.25,3348
BANKBARODA,22242,23395,-1153,-4.93,27004
BANKINDIA,5619,6024,-405,-6.72,9722
BANKNIFTY,947991,915134,32857,3.59,15686974
BATAINDIA,6720,6612,108,1.63,11446
BEL,11009,11202,-193,-1.72,9352
BEML,3620,3775,-155,-4.11,4542
BERGEPAINT,1738,1743,-5,-0.29,2055
BHARATFIN,9481,9352,129,1.38,7618
BHARATFORG,10571,10601,-30,-0.28,7147
BHARTIARTL,26035,26793,-758,-2.83,22687
BHEL,12030,11829,201,1.70,13285
BIOCON,8802,7913,889,11.23,9746
BOSCHLTD,5428,5154,274,5.32,3934
BPCL,7677,8060,-383,-4.75,7030
BRITANNIA,16903,16517,386,2.34,8815
BSOFT,2717,2834,-117,-4.13,1445
CADILAHC,8303,8273,30,0.36,4704
CANBK,10282,10427,-145,-1.39,19910
CANFINHOME,3215,3401,-186,-5.47,4372
CASTROLIND,2661,2758,-97,-3.52,2109
CEATLTD,3341,3666,-325,-8.87,4299
CENTURYTEX,8305,8602,-297,-3.45,9474
CESC,4029,4196,-167,-3.98,3785
CGPOWER,4443,5153,-710,-13.78,2987
CHENNPETRO,944,1017,-73,-7.18,646
CHOLAFIN,2003,2023,-20,-0.99,4376
CIPLA,11763,11940,-177,-1.48,7296
COALINDIA,26976,27373,-397,-1.45,14388
COLPAL,2952,2984,-32,-1.07,3019
CONCOR,1239,1167,72,6.17,1128
CUMMINSIND,2380,2574,-194,-7.54,2301
DABUR,11097,10318,779,7.55,10821
DCBBANK,1838,1960,-122,-6.22,2236
DHFL,21410,23075,-1665,-7.22,24910
DISHTV,10326,10667,-341,-3.20,7824
DIVISLAB,8255,8712,-457,-5.25,8546
DLF,21099,19300,1799,9.32,30602
DRREDDY,18231,19282,-1051,-5.45,16554
EICHERMOT,22375,23402,-1027,-4.39,19246
ENGINERSIN,3086,3308,-222,-6.71,4120
EQUITAS,3975,3969,6,0.15,5520
ESCORTS,4921,5157,-236,-4.58,19283
EXIDEIND,4395,4585,-190,-4.14,3879
FEDERALBNK,10275,10516,-241,-2.29,10289
GAIL,5341,5202,139,2.67,4909
GLENMARK,4563,4616,-53,-1.15,2942
GMRINFRA,6619,6351,268,4.22,17715
GODFRYPHLP,1048,1114,-66,-5.92,1131
GODREJCP,9960,10147,-187,-1.84,6874
GODREJIND,954,916,38,4.15,1339
GRASIM,18327,18524,-197,-1.06,8857
GSFC,2641,2673,-32,-1.20,1626
HAVELLS,5980,6315,-335,-5.30,6098
HCLTECH,15451,15719,-268,-1.70,9026
HDFC,72860,70895,1965,2.77,40475
HDFCBANK,77696,80408,-2712,-3.37,84149
HEROMOTOCO,21719,21539,180,0.84,19494
HEXAWARE,2082,2234,-152,-6.80,2117
HINDALCO,13586,14730,-1144,-7.77,14843
HINDPETRO,10191,11038,-847,-7.67,9638
HINDUNILVR,29530,29994,-464,-1.55,28127
HINDZINC,1714,1716,-2,-0.12,1451
IBULHSGFIN,45047,43159,1888,4.37,59128
ICICIBANK,57149,56156,993,1.77,80499
ICICIPRULI,10690,12785,-2095,-16.39,45579
IDBI,3197,3286,-89,-2.71,2261
IDEA,27621,27971,-350,-1.25,22364
IDFC,10069,10876,-807,-7.42,9984
IDFCBANK,56,56,0,0.00,0
IDFCFIRSTB,15342,15791,-449,-2.84,17891
IFCI,2042,2086,-44,-2.11,961
IGL,2272,2346,-74,-3.15,3428
INDIACEM,7326,7868,-542,-6.89,9515
INDIANB,3012,3052,-40,-1.31,3527
INDIGO,7981,9051,-1070,-11.82,11737
INDUSINDBK,39229,39559,-330,-0.83,75501
INFIBEAM,4797,4866,-69,-1.42,2663
INFRATEL,4660,4930,-270,-5.48,3846
INFY,60951,62030,-1079,-1.74,36361
IOC,29022,28635,387,1.35,20647
IRB,3060,3265,-205,-6.28,3514
ITC,43120,44501,-1381,-3.10,27848
JETAIRWAYS,4766,5892,-1126,-19.11,5708
JINDALSTEL,14612,14913,-301,-2.02,16210
JISLJALEQS,5962,6202,-240,-3.87,4849
JPASSOCIAT,1185,1456,-271,-18.61,414
JSWSTEEL,40030,40279,-249,-0.62,21206
JUBLFOOD,11046,11848,-802,-6.77,13937
JUSTDIAL,4031,4484,-453,-10.10,4696
KAJARIACER,2007,2063,-56,-2.71,1426
KOTAKBANK,26718,26142,576,2.20,41884
KPIT,480,480,0,0.00,0
KSCL,1331,1382,-51,-3.69,1052
KTKBANK,4636,4761,-125,-2.63,4470
LICHSGFIN,9460,9088,372,4.09,11696
LT,40347,40001,346,0.86,36063
L&TFH,6622,6343,279,4.40,15222
LUPIN,22893,21851,1042,4.77,20194
MANAPPURAM,2235,2222,13,0.59,3206
MARICO,2986,3068,-82,-2.67,2616
MARUTI,74285,75241,-956,-1.27,81631
MCDOWELL-N,11479,10537,942,8.94,11886
MCX,3823,3876,-53,-1.37,2437
MFSL,1530,1500,30,2.00,1772
MGL,1275,1215,60,4.94,2363
MINDTREE,18466,20038,-1572,-7.85,20254
M&M,25389,25580,-191,-0.75,13834
M&MFIN,10621,11494,-873,-7.60,15233
MOTHERSUMI,15643,15963,-320,-2.00,16090
MRF,3765,4028,-263,-6.53,3094
MRPL,705,787,-82,-10.42,854
MUTHOOTFIN,2438,2545,-107,-4.20,3299
NATIONALUM,5558,5436,122,2.24,3424
NBCC,7409,7407,2,0.03,5139
NCC,7457,7908,-451,-5.70,9946
NESTLEIND,7455,7811,-356,-4.56,6574
NHPC,1688,2144,-456,-21.27,1462
NIFTY,1890322,1854744,35578,1.92,6748046
NIFTYIT,404,416,-12,-2.88,266
NIITTECH,2771,2830,-59,-2.08,3900
NMDC,3713,3522,191,5.42,3615
NTPC,26378,26785,-406,-1.52,17945
OFSS,1361,1400,-39,-2.79,928
OIL,3618,3730,-112,-3.00,3165
ONGC,23185,27493,-4308,-15.67,15237
ORIENTBANK,3038,3481,-443,-12.73,5712
PAGEIND,4121,4598,-477,-10.37,6024
PCJEWELLER,3380,3482,-102,-2.93,3524
PEL,12609,12037,572,4.75,10648
PETRONET,4368,4656,-288,-6.19,4571
PFC,9483,10162,-679,-6.68,12179
PIDILITIND,6260,6373,-113,-1.77,9305
PNB,24679,23773,906,3.81,34990
POWERGRID,6556,6269,287,4.58,5802
PVR,2239,2628,-389,-14.80,4397
