Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
"ACC","4,175","4,067","108","2.66","4,499"
"ADANIENT","13,106","13,328","-222","-1.67","1,525"
"ADANIPORTS","8,789","8,768","21","0.24","7,188"
"ADANIPOWER","8,773","8,859","-86","-0.97","370"
"AJANTPHARM","1,773","1,804","-31","-1.72","1,085"
"ALBK","3,180","2,909","271","9.32","4,490"
"AMARAJABAT","2,514","2,416","98","4.06","1,521"
"AMBUJACEM","7,226","7,299","-73","-1.00","2,403"
"APOLLOHOSP","4,243","4,075","168","4.12","3,385"
"APOLLOTYRE","5,558","5,504","54","0.98","4,412"
"ARVIND","8,590","8,504","86","1.01","7,450"
"ASHOKLEY","34,523","32,856","1,667","5.07","30,486"
"ASIANPAINT","11,701","11,220","481","4.29","6,712"
"AUROPHARMA","22,642","22,613","29","0.13","8,294"
"AXISBANK","46,792","46,150","642","1.39","31,678"
"BAJAJ-AUTO","12,269","12,057","212","1.76","3,883"
"BAJAJFINSV","5,831","5,831","0","0.00","2,367"
"BAJFINANCE","38,647","38,159","488","1.28","25,343"
"BALKRISIND","5,088","5,072","16","0.32","2,455"
"BANKBARODA","27,402","26,465","937","3.54","21,853"
"BANKINDIA","7,106","7,288","-182","-2.50","11,131"
"BANKNIFTY","10,91,473","9,86,756","1,04,717","10.61","73,53,669"
"BATAINDIA","5,377","5,508","-131","-2.38","3,791"
"BEL","7,840","7,795","45","0.58","4,612"
"BEML","4,269","3,920","349","8.90","11,876"
"BERGEPAINT","1,544","1,494","50","3.35","1,247"
"BHARATFIN","14,588","14,695","-107","-0.73","5,309"
"BHARATFORG","7,790","7,358","432","5.87","4,813"
"BHARTIARTL","32,406","33,236","-830","-2.50","17,094"
"BHEL","12,989","12,692","297","2.34","3,778"
"BIOCON","9,489","8,576","913","10.65","10,029"
"BOSCHLTD","5,424","5,174","250","4.83","1,150"
"BPCL","9,963","9,728","235","2.42","9,247"
"BRITANNIA","15,835","15,760","75","0.48","2,530"
"CADILAHC","6,269","6,290","-21","-0.33","1,765"
"CANBK","9,988","9,564","424","4.43","14,839"
"CANFINHOME","4,124","3,854","270","7.01","2,127"
"CAPF","8,851","8,891","-40","-0.45","1,435"
"CASTROLIND","3,613","3,565","48","1.35","900"
"CEATLTD","3,898","3,777","121","3.20","3,226"
"CENTURYTEX","10,365","10,493","-128","-1.22","4,974"
"CESC","5,402","5,466","-64","-1.17","1,790"
"CGPOWER","4,904","4,910","-6","-0.12","1,580"
"CHENNPETRO","920","887","33","3.72","617"
"CHOLAFIN","1,542","1,612","-70","-4.34","1,841"
"CIPLA","18,911","18,209","702","3.86","7,146"
"COALINDIA","16,683","16,490","193","1.17","6,780"
"COLPAL","2,816","3,000","-184","-6.13","2,455"
"CONCOR","2,598","2,651","-53","-2.00","1,180"
"CUMMINSIND","2,298","2,376","-78","-3.28","1,096"
"DABUR","11,928","12,040","-112","-0.93","4,834"
"DALMIABHA","1,856","1,574","282","17.92","1,545"
"DCBBANK","1,443","1,469","-26","-1.77","1,001"
"DHFL","25,575","22,601","2,974","13.16","31,971"
"DISHTV","8,316","8,365","-49","-0.59","2,380"
"DIVISLAB","10,466","10,883","-417","-3.83","5,265"
"DLF","16,171","16,444","-273","-1.66","11,790"
"DRREDDY","19,698","18,752","946","5.04","11,575"
"EICHERMOT","14,610","14,657","-47","-0.32","10,717"
