Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,7020,6295,725,11.52,5095
ADANIENT,8017,7671,346,4.51,3266
ADANIPORTS,7272,7042,230,3.27,3896
ADANIPOWER,6200,6176,24,0.39,1538
AMARAJABAT,2998,2597,401,15.44,2230
AMBUJACEM,9103,8645,458,5.30,4986
APOLLOHOSP,3568,3302,266,8.06,2141
APOLLOTYRE,4274,3704,570,15.39,3419
ARVIND,2235,1635,600,36.70,3704
ASHOKLEY,17791,17252,539,3.12,11910
ASIANPAINT,15009,14703,306,2.08,11999
AUROPHARMA,19326,18394,932,5.07,7902
AXISBANK,48915,45499,3416,7.51,45807
BAJAJ-AUTO,12665,11755,910,7.74,16002
BAJAJFINSV,9653,9649,4,0.04,8129
BAJFINANCE,44458,42609,1849,4.34,45234
BALKRISIND,3028,2773,255,9.20,2669
BANKBARODA,19395,17511,1884,10.76,13346
BANKINDIA,6235,6071,164,2.70,3495
BANKNIFTY,723864,570036,153828,26.99,7243277
BATAINDIA,5399,5165,234,4.53,2658
BEL,7099,6082,1017,16.72,6484
BERGEPAINT,1432,1228,204,16.61,1771
BHARATFIN,38,38,0,0.00,0
BHARATFORG,7706,7363,343,4.66,1806
BHARTIARTL,18355,17571,784,4.46,6393
BHEL,8313,7543,770,10.21,3370
BIOCON,9335,8785,550,6.26,5909
BOSCHLTD,5411,5342,69,1.29,285
BPCL,8371,8140,231,2.84,4317
BRITANNIA,11466,11023,443,4.02,2867
BSOFT,458,447,11,2.46,155
CADILAHC,9939,9265,674,7.27,3216
CANBK,6868,6607,261,3.95,8013
CASTROLIND,3063,2782,281,10.10,3121
CENTURYTEX,7495,7045,450,6.39,3877
CESC,1385,1377,8,0.58,706
CHOLAFIN,1577,1244,333,26.77,1260
CIPLA,12295,11746,549,4.67,2643
COALINDIA,20101,18521,1580,8.53,6624
COLPAL,2933,2917,16,0.55,745
CONCOR,1286,1214,72,5.93,327
CUMMINSIND,3038,2919,119,4.08,460
DABUR,11578,11323,255,2.25,2891
DHFL,5603,4884,719,14.72,3269
DISHTV,8039,7561,478,6.32,2345
DIVISLAB,7715,7452,263,3.53,2194
DLF,16007,14556,1451,9.97,12709
DRREDDY,16722,15010,1712,11.41,15073
EICHERMOT,18497,17274,1223,7.08,11373
ENGINERSIN,2132,1907,225,11.80,897
EQUITAS,3738,3680,58,1.58,1083
ESCORTS,7375,6559,816,12.44,14120
EXIDEIND,4298,4080,218,5.34,1184
FEDERALBNK,7504,7053,451,6.39,3505
GAIL,8127,7856,271,3.45,2235
GLENMARK,5584,5424,160,2.95,1359
GMRINFRA,4079,4077,2,0.05,721
GODREJCP,7745,7516,229,3.05,829
GRASIM,20032,17374,2658,15.30,16015
HAVELLS,9289,6839,2450,35.82,17994
HCLTECH,14206,13975,231,1.65,3313
HDFC,60829,59472,1357,2.28,12924
HDFCBANK,74303,70774,3529,4.99,40210
HEROMOTOCO,13676,12670,1006,7.94,11658
HEXAWARE,1761,1742,19,1.09,756
HINDALCO,12545,11338,1207,10.65,7822
HINDPETRO,9609,9036,573,6.34,3463
HINDUNILVR,39077,38160,917,2.40,6711
HINDZINC,2494,2346,148,6.31,840
IBULHSGFIN,31520,23351,8169,34.98,67519
ICICIBANK,79472,72974,6498,8.90,103249
ICICIPRULI,4179,3959,220,5.56,3345
IDBI,2161,2008,153,7.62,597
IDEA,22898,17094,5804,33.95,31723
IDFCFIRSTB,14454,13951,503,3.61,3537
IGL,1939,1676,263,15.69,1446
INDIGO,6956,6630,326,4.92,6546
INDUSINDBK,33734,32524,1210,3.72,19886
INFRATEL,4367,3623,744,20.54,3327
INFY,58613,56861,1752,3.08,14274
IOC,19657,19747,-90,-0.46,7351
ITC,43134,42083,1051,2.50,7672
JINDALSTEL,13706,13393,313,2.34,8469
JSWSTEEL,28236,27040,1196,4.42,13971
JUBLFOOD,7750,7244,506,6.99,7702
JUSTDIAL,2607,2336,271,11.60,3180
KAJARIACER,1958,1864,94,5.04,737
KOTAKBANK,26206,24924,1282,5.14,21443
LICHSGFIN,7791,7533,258,3.42,3065
LT,43083,41661,1422,3.41,20384
L&TFH,9440,8887,553,6.22,5746
LUPIN,13695,13185,510,3.87,3658
MANAPPURAM,3088,2542,546,21.48,3808
MARICO,3714,3372,342,10.14,1036
MARUTI,79201,67989,11212,16.49,89561
MCDOWELL-N,9602,9371,231,2.47,2671
MCX,2589,2446,143,5.85,1506
MFSL,2557,2383,174,7.30,800
MGL,1925,1896,29,1.53,340
MINDTREE,3359,3260,99,3.04,1986
M&M,26414,25682,732,2.85,5965
M&MFIN,14134,13742,392,2.85,6603
MOTHERSUMI,9293,8421,872,10.36,4034
MRF,2769,2418,351,14.52,883
MUTHOOTFIN,2479,2217,262,11.82,2626
NATIONALUM,4489,4052,437,10.78,1957
NBCC,5207,4981,226,4.54,1738
NCC,5867,5809,58,1.00,2608
NESTLEIND,7067,7003,64,0.91,546
NIFTY,1427771,1251035,176736,14.13,4577153
NIFTYIT,260,260,0,0.00,65
NIITTECH,2477,2223,254,11.43,1832
NMDC,5418,5296,122,2.30,1933
NTPC,18367,17175,1192,6.94,4802
OFSS,1551,1543,8,0.52,197
OIL,2763,2668,95,3.56,503
ONGC,17769,16761,1008,6.01,4583
PAGEIND,7917,7639,278,3.64,972
PEL,12150,11593,557,4.80,8194
PETRONET,6936,6710,226,3.37,1783
PFC,9763,9207,556,6.04,5053
PIDILITIND,5996,5620,376,6.69,1530
PNB,21155,20980,175,0.83,15160
POWERGRID,7963,7679,284,3.70,3180
PVR,3540,3394,146,4.30,2158
RAMCOCEM,1571,1246,325,26.08,815
RAYMOND,3115,2971,144,4.85,1136
RBLBANK,12792,12233,559,4.57,8128
RECLTD,6506,6208,298,4.80,3585
RELCAPITAL,5093,4807,286,5.95,3664
RELIANCE,112806,106701,6105,5.72,72628
RELINFRA,3734,3774,-40,-1.06,4709
SAIL,9604,9237,367,3.97,4536
SBIN,37150,32392,4758,14.69,47130
SHREECEM,2775,2695,80,2.97,553
SIEMENS,2457,2272,185,8.14,956
SRF,5511,5236,275,5.25,4191
SRTRANSFIN,9945,9511,434,4.56,4824
STAR,2928,2572,356,13.84,2440
SUNPHARMA,52996,52028,968,1.86,10433
SUNTV,7019,6492,527,8.12,4955
TATACHEM,3044,2643,401,15.17,2898
TATAELXSI,5112,4817,295,6.12,2024
TATAGLOBAL,2827,2783,44,1.58,1565
TATAMOTORS,42680,38303,4377,11.43,51129
TATAMTRDVR,5533,5405,128,2.37,2019
TATAPOWER,7299,6906,393,5.69,1728
TATASTEEL,38774,35817,2957,8.26,36264
TCS,66487,65668,819,1.25,27611
TECHM,15221,14563,658,4.52,4967
TITAN,15223,13911,1312,9.43,11516
TORNTPHARM,1823,1788,35,1.96,1287
TORNTPOWER,1548,1400,148,10.57,805
TVSMOTOR,7189,6267,922,14.71,5178
UBL,1944,1586,358,22.57,1898
UJJIVAN,3914,3546,368,10.38,2179
ULTRACEMCO,12503,11530,973,8.44,5628
UNIONBANK,5284,5070,214,4.22,3022
UPL,15939,14821,1118,7.54,6873
VEDL,29621,27742,1879,6.77,19982
VOLTAS,3806,3499,307,8.77,2555
WIPRO,10879,10783,96,0.89,2963
YESBANK,83386,77354,6032,7.80,79081
ZEEL,18512,18455,57,0.31,14633
