Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,6415,6416,-1,-0.02,4291
ADANIENT,7788,7172,616,8.59,7070
ADANIPORTS,7517,6925,592,8.55,3789
ADANIPOWER,5291,5209,82,1.57,1562
AMARAJABAT,2147,2019,128,6.34,1106
AMBUJACEM,8624,8281,343,4.14,2610
APOLLOHOSP,3337,2922,415,14.20,4449
APOLLOTYRE,3392,3249,143,4.40,1429
ARVIND,1347,1177,170,14.44,2054
ASHOKLEY,19128,17941,1187,6.62,11781
ASIANPAINT,16327,15747,580,3.68,8033
AUROPHARMA,17858,17106,752,4.40,9451
AXISBANK,50837,45051,5786,12.84,46222
BAJAJ-AUTO,9884,9459,425,4.49,4809
BAJAJFINSV,9402,9051,351,3.88,6096
BAJFINANCE,33359,31121,2238,7.19,26650
BALKRISIND,2389,2335,54,2.31,743
BANKBARODA,20733,18901,1832,9.69,21607
BANKINDIA,5876,4970,906,18.23,5655
BANKNIFTY,604948,446152,158796,35.59,7337974
BATAINDIA,6307,5489,818,14.90,6717
BEL,5062,4763,299,6.28,3904
BERGEPAINT,2014,1890,124,6.56,1049
BHARATFORG,6936,6541,395,6.04,2005
BHARTIARTL,20969,20422,547,2.68,6559
BHEL,8272,7858,414,5.27,3629
BIOCON,8046,7816,230,2.94,4966
BOSCHLTD,5455,5295,160,3.02,565
BPCL,8065,7010,1055,15.05,5875
BRITANNIA,12522,12030,492,4.09,3956
BSOFT,605,594,11,1.85,325
CADILAHC,7086,6885,201,2.92,1922
CANBK,7384,5835,1549,26.55,15183
CASTROLIND,1935,1923,12,0.62,377
CENTURYTEX,5575,5478,97,1.77,2156
CESC,1012,1033,-21,-2.03,1071
CHOLAFIN,1393,1320,73,5.53,662
CIPLA,11831,11733,98,0.84,2365
COALINDIA,24472,23221,1251,5.39,13357
COLPAL,2727,2216,511,23.06,2205
CONCOR,2022,1849,173,9.36,750
CUMMINSIND,2673,2549,124,4.86,933
DABUR,9992,9436,556,5.89,3741
DHFL,3942,3689,253,6.86,1460
DISHTV,8046,7820,226,2.89,2377
DIVISLAB,6879,6505,374,5.75,1959
DLF,16654,16461,193,1.17,14072
DRREDDY,13810,12995,815,6.27,4107
EICHERMOT,19120,18243,877,4.81,9908
ENGINERSIN,1606,1591,15,0.94,1731
EQUITAS,3780,3538,242,6.84,2627
ESCORTS,5756,5299,457,8.62,9224
EXIDEIND,3738,3590,148,4.12,1032
FEDERALBNK,8481,8214,267,3.25,5001
GAIL,9254,8502,752,8.84,5809
GLENMARK,5278,4786,492,10.28,3289
GMRINFRA,3551,3453,98,2.84,1348
GODREJCP,8572,7865,707,8.99,2487
GRASIM,22570,22168,402,1.81,3736
HAVELLS,7242,6947,295,4.25,2777
HCLTECH,16057,14558,1499,10.30,8647
HDFC,68440,66598,1842,2.77,21950
HDFCBANK,81955,75043,6912,9.21,63751
HEROMOTOCO,14192,13395,797,5.95,7439
HEXAWARE,1392,1246,146,11.72,633
HINDALCO,11363,10264,1099,10.71,16536
HINDPETRO,9429,9005,424,4.71,5929
HINDUNILVR,36447,33256,3191,9.60,14835
HINDZINC,2068,1712,356,20.79,2473
IBULHSGFIN,39644,32701,6943,21.23,75467
ICICIBANK,69594,61810,7784,12.59,51376
ICICIPRULI,5067,4639,428,9.23,4675
IDBI,1884,1744,140,8.03,680
IDEA,19927,19306,621,3.22,6782
IDFCFIRSTB,15340,14990,350,2.33,3151
IGL,1814,1616,198,12.25,1566
INDIGO,6530,5534,996,18.00,8369
INDUSINDBK,35960,33230,2730,8.22,33110
INFRATEL,4088,3819,269,7.04,1660
INFY,56246,52362,3884,7.42,21902
IOC,15995,14862,1133,7.62,5264
ITC,50243,48767,1476,3.03,18602
JINDALSTEL,13470,12395,1075,8.67,12780
JSWSTEEL,30570,29915,655,2.19,12386
JUBLFOOD,6192,5923,269,4.54,3871
JUSTDIAL,1809,1727,82,4.75,2552
KAJARIACER,799,770,29,3.77,686
KOTAKBANK,30300,25489,4811,18.87,51096
LICHSGFIN,11876,11341,535,4.72,7870
LT,48404,40872,7532,18.43,36199
L&TFH,8495,7992,503,6.29,4799
LUPIN,11594,10768,826,7.67,8204
