Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,8236,7764,472,6.08,6230
ADANIENT,11518,11379,139,1.22,3368
ADANIPORTS,11957,11711,246,2.10,7318
ADANIPOWER,8694,8703,-9,-0.10,821
AJANTPHARM,2075,2064,11,0.53,2587
ALBK,2936,2885,51,1.77,1535
AMARAJABAT,1769,1571,198,12.60,4404
AMBUJACEM,6316,6336,-20,-0.32,3107
APOLLOHOSP,4207,3395,812,23.92,9372
APOLLOTYRE,6160,5450,710,13.03,11241
ARVIND,8286,7877,409,5.19,7851
ASHOKLEY,27994,27764,230,0.83,12669
ASIANPAINT,10934,10971,-37,-0.34,4499
AUROPHARMA,21125,21107,18,0.09,13048
AXISBANK,38996,37957,1039,2.74,39878
BAJAJ-AUTO,16871,17160,-289,-1.68,12953
BAJAJFINSV,6858,6601,257,3.89,4334
BAJFINANCE,29116,28237,879,3.11,27020
BALKRISIND,3006,2983,23,0.77,3388
BANKBARODA,20350,20123,227,1.13,11127
BANKINDIA,5684,5679,5,0.09,4938
BANKNIFTY,1035479,932542,102937,11.04,14681356
BATAINDIA,7163,7489,-326,-4.35,3882
BEL,8319,7748,571,7.37,10361
BEML,5666,3592,2074,57.74,26591
BERGEPAINT,2053,2053,0,0.00,283
BHARATFIN,9915,9899,16,0.16,5587
BHARATFORG,9363,9728,-365,-3.75,7235
BHARTIARTL,27617,28614,-997,-3.48,21312
BHEL,7586,7470,116,1.55,2251
BIOCON,7824,7762,62,0.80,5013
BOSCHLTD,5037,4937,100,2.03,1159
BPCL,7514,7245,269,3.71,8734
BRITANNIA,16002,15896,106,0.67,1686
BSOFT,2855,2863,-8,-0.28,499
CADILAHC,7745,7913,-168,-2.12,2433
CANBK,7603,7227,376,5.20,12144
CANFINHOME,3779,3727,52,1.40,3584
CASTROLIND,2055,2044,11,0.54,623
CEATLTD,3464,3342,122,3.65,3570
CENTURYTEX,8536,8533,3,0.04,2403
CESC,3503,3541,-38,-1.07,894
CGPOWER,5136,5024,112,2.23,5377
CHENNPETRO,905,896,9,1.00,720
CHOLAFIN,1931,1948,-17,-0.87,1128
CIPLA,11028,10868,160,1.47,4721
COALINDIA,13817,13251,566,4.27,11879
COLPAL,2711,2703,8,0.30,574
CONCOR,1031,1317,-286,-21.72,2330
CUMMINSIND,2519,2373,146,6.15,699
DABUR,8679,8655,24,0.28,2523
DCBBANK,1758,1683,75,4.46,1258
DHFL,22547,22399,148,0.66,9484
DISHTV,9744,9749,-5,-0.05,2432
DIVISLAB,8883,9236,-353,-3.82,4942
DLF,13482,12734,748,5.87,23896
DRREDDY,19395,19661,-266,-1.35,9581
EICHERMOT,23089,22997,92,0.40,7771
ENGINERSIN,2399,2354,45,1.91,875
EQUITAS,4134,3958,176,4.45,2834
ESCORTS,4860,5158,-298,-5.78,11079
EXIDEIND,4845,4857,-12,-0.25,4354
FEDERALBNK,9534,9561,-27,-0.28,5250
GAIL,4636,4513,123,2.73,4023
GLENMARK,4315,4321,-6,-0.14,1766
GMRINFRA,4266,4201,65,1.55,904
GODFRYPHLP,1298,1269,29,2.29,2406
GODREJCP,10229,9865,364,3.69,4099
GODREJIND,930,906,24,2.65,814
GRASIM,18172,17999,173,0.96,2572
GSFC,2568,2549,19,0.75,344
HAVELLS,6514,6683,-169,-2.53,9129
HCLTECH,14436,15127,-691,-4.57,9059
HDFC,61081,61404,-323,-0.53,26815
HDFCBANK,70837,66187,4650,7.03,99296
HEROMOTOCO,14551,14426,125,0.87,6595
HEXAWARE,2638,2535,103,4.06,2709
HINDALCO,13432,13379,53,0.40,6832
HINDPETRO,9962,9694,268,2.76,9928
HINDUNILVR,23839,24194,-355,-1.47,11924
HINDZINC,1606,1511,95,6.29,1151
IBULHSGFIN,40771,40057,714,1.78,18812
ICICIBANK,47484,46293,1191,2.57,42424
ICICIPRULI,6976,7166,-190,-2.65,2648
IDBI,4362,4516,-154,-3.41,380
IDEA,21443,21489,-46,-0.21,16315
IDFC,8753,8665,88,1.02,1565
IDFCBANK,56,56,0,0.00,0
IDFCFIRSTB,14284,14208,76,0.53,3856
IFCI,1907,1895,12,0.63,181
