Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,5826,6287,-461,-7.33,3336
ADANIENT,12028,11747,281,2.39,4169
ADANIPORTS,7443,7511,-68,-0.91,3485
ADANIPOWER,8306,7997,309,3.86,1987
AJANTPHARM,1301,1368,-67,-4.90,681
ALBK,1930,1941,-11,-0.57,585
AMARAJABAT,2463,2499,-36,-1.44,1065
AMBUJACEM,9672,10350,-678,-6.55,3003
APOLLOHOSP,2114,2162,-48,-2.22,974
APOLLOTYRE,4689,4665,24,0.51,2511
ARVIND,4569,4280,289,6.75,7300
ASHOKLEY,24357,24880,-523,-2.10,9192
ASIANPAINT,11623,11792,-169,-1.43,3856
AUROPHARMA,24746,23104,1642,7.11,32526
AXISBANK,37473,37573,-100,-0.27,28211
BAJAJ-AUTO,16065,14015,2050,14.63,41050
BAJAJFINSV,7911,6183,1728,27.95,20029
BAJFINANCE,33317,29593,3724,12.58,86484
BALKRISIND,2475,2468,7,0.28,1453
BANKBARODA,16910,17556,-646,-3.68,11270
BANKINDIA,6130,6185,-55,-0.89,7595
BANKNIFTY,415901,352284,63617,18.06,1320209
BATAINDIA,4357,4767,-410,-8.60,4953
BEL,6174,6182,-8,-0.13,3402
BEML,2203,2240,-37,-1.65,2054
BERGEPAINT,1060,1096,-36,-3.28,266
BHARATFIN,15818,16027,-209,-1.30,3538
BHARATFORG,8650,8714,-64,-0.73,1610
BHARTIARTL,26186,25947,239,0.92,8204
BHEL,9190,9055,135,1.49,3086
BIOCON,14267,14337,-70,-0.49,5753
BOSCHLTD,5514,5541,-27,-0.49,567
BPCL,9943,10001,-58,-0.58,7214
BRITANNIA,13139,13482,-343,-2.54,5547
BSOFT,1669,1640,29,1.77,593
CADILAHC,10515,10132,383,3.78,4766
CANBK,6226,6153,73,1.19,5818
CANFINHOME,2669,2729,-60,-2.20,714
CASTROLIND,2122,2164,-42,-1.94,367
CEATLTD,3278,3275,3,0.09,1701
CENTURYTEX,7587,7711,-124,-1.61,1640
CESC,2786,2996,-210,-7.01,5681
CGPOWER,2988,3011,-23,-0.76,1016
CHENNPETRO,762,777,-15,-1.93,367
CHOLAFIN,1204,1285,-81,-6.30,1384
CIPLA,15235,15353,-118,-0.77,4932
COALINDIA,14808,15051,-243,-1.61,4186
COLPAL,3965,3949,16,0.41,1210
CONCOR,1304,1279,25,1.95,377
CUMMINSIND,1859,1885,-26,-1.38,484
DABUR,14587,14910,-323,-2.17,7526
DCBBANK,1619,1688,-69,-4.09,1353
DHFL,19479,20069,-590,-2.94,16051
DISHTV,9940,10107,-167,-1.65,2863
DIVISLAB,7883,7872,11,0.14,1843
DLF,22319,22275,44,0.20,9802
DRREDDY,19806,19435,371,1.91,25436
EICHERMOT,21205,20993,212,1.01,10655
ENGINERSIN,2171,2166,5,0.23,873
EQUITAS,2501,2626,-125,-4.76,1093
ESCORTS,8185,8259,-74,-0.90,8409
EXIDEIND,5315,5324,-9,-0.17,829
FEDERALBNK,8574,9137,-563,-6.16,6586
GAIL,5473,5520,-47,-0.85,1700
GLENMARK,4834,4799,35,0.73,1086
GMRINFRA,5347,5271,76,1.44,721
GODFRYPHLP,1003,1002,1,0.10,414
GODREJCP,10507,10932,-425,-3.89,4502
GODREJIND,1195,1055,140,13.27,703
GRASIM,15645,15476,169,1.09,2873
GSFC,2217,2251,-34,-1.51,462
HAVELLS,5295,5289,6,0.11,2334
HCLTECH,16006,15716,290,1.85,3788
HDFC,59981,61609,-1628,-2.64,18009
HDFCBANK,58106,56388,1718,3.05,48448
HEROMOTOCO,16442,17333,-891,-5.14,16359
HEXAWARE,1614,1571,43,2.74,1193
HINDALCO,13551,13595,-44,-0.32,15443
HINDPETRO,9928,9891,37,0.37,7628
HINDUNILVR,40529,39770,759,1.91,16563
HINDZINC,1483,1500,-17,-1.13,430
IBULHSGFIN,43602,44431,-829,-1.87,23230
ICICIBANK,84330,86619,-2289,-2.64,51963
ICICIPRULI,4219,4385,-166,-3.79,1421
IDBI,3540,3520,20,0.57,602
IDEA,38834,38159,675,1.77,13692
IDFC,5930,5960,-30,-0.50,844
IDFCFIRSTB,13214,13275,-61,-0.46,2799
IFCI,2342,2289,53,2.32,314
IGL,1497,1600,-103,-6.44,802
INDIACEM,5368,5441,-73,-1.34,2335
INDIANB,2721,2786,-65,-2.33,1531
INDIGO,7722,7354,368,5.00,30771
INDUSINDBK,45756,45364,392,0.86,20594
INFIBEAM,3737,3637,100,2.75,860
INFRATEL,4925,4894,31,0.63,1067
INFY,49897,50477,-580,-1.15,18490
IOC,15157,14041,1116,7.95,14965
IRB,3546,3665,-119,-3.25,1968
ITC,44985,46267,-1282,-2.77,17039
JETAIRWAYS,4619,4827,-208,-4.31,831
JINDALSTEL,12245,12301,-56,-0.46,5757
JISLJALEQS,3672,3756,-84,-2.24,872
JSWSTEEL,31578,31612,-34,-0.11,5119
JUBLFOOD,8829,9643,-814,-8.44,9442
JUSTDIAL,2668,2550,118,4.63,10624
KAJARIACER,1656,1879,-223,-11.87,907
KOTAKBANK,31384,29775,1609,5.40,28483
KSCL,572,560,12,2.14,298
KTKBANK,3904,3950,-46,-1.16,1338
LICHSGFIN,8042,8636,-594,-6.88,4896
LT,30917,30925,-8,-0.03,19656
L&TFH,8681,8856,-175,-1.98,3521
LUPIN,19086,18908,178,0.94,12416
MANAPPURAM,1878,1819,59,3.24,3460
MARICO,3634,3703,-69,-1.86,1229
MARUTI,58772,57769,1003,1.74,39943
MCDOWELL-N,9901,10196,-295,-2.89,3311
MCX,2907,2922,-15,-0.51,465
MFSL,1570,1624,-54,-3.33,473
MGL,1505,1533,-28,-1.83,527
MINDTREE,6283,6268,15,0.24,4262
M&M,22037,22434,-397,-1.77,6790
M&MFIN,10751,10953,-202,-1.84,2342
MOTHERSUMI,15199,14899,300,2.01,7188
MRF,3313,3436,-123,-3.58,541
MRPL,955,971,-16,-1.65,194
MUTHOOTFIN,2402,2358,44,1.87,1410
NATIONALUM,6259,6295,-36,-0.57,1289
NBCC,4841,4903,-62,-1.26,1183
NCC,5213,4958,255,5.14,4682
NESTLEIND,6326,6481,-155,-2.39,1454
NHPC,910,937,-27,-2.88,190
NIFTY,1454308,1324958,129350,9.76,1805663
NIFTYIT,313,291,22,7.56,131
NIITTECH,3968,4052,-84,-2.07,1309
