Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,8296,8218,78,0.95,5934
ADANIENT,10685,9799,886,9.04,6659
ADANIPORTS,7301,6188,1113,17.99,11029
ADANIPOWER,5643,5208,435,8.35,2030
AMARAJABAT,2912,2707,205,7.57,1445
AMBUJACEM,12304,12220,84,0.69,4823
APOLLOHOSP,3564,3519,45,1.28,1221
APOLLOTYRE,3401,3284,117,3.56,2291
ASHOKLEY,19383,19230,153,0.80,10949
ASIANPAINT,19572,19021,551,2.90,21904
AUROPHARMA,26870,26374,496,1.88,8190
AXISBANK,66480,62079,4401,7.09,63573
BAJAJ-AUTO,15710,11761,3949,33.58,54361
BAJAJFINSV,13458,12462,996,7.99,11690
BAJFINANCE,47257,48183,-926,-1.92,60938
BALKRISIND,2452,2455,-3,-0.12,914
BANKBARODA,23463,23571,-108,-0.46,13267
BANKINDIA,5655,5657,-2,-0.04,3540
BANKNIFTY,826556,725892,100664,13.87,11093945
BATAINDIA,7324,7205,119,1.65,2829
BEL,5894,5595,299,5.34,3272
BERGEPAINT,5008,4708,300,6.37,3121
BHARATFORG,7753,7245,508,7.01,3444
BHARTIARTL,37324,33284,4040,12.14,36735
BHEL,17214,16765,449,2.68,17043
BIOCON,10230,9812,418,4.26,5296
BOSCHLTD,5253,5188,65,1.25,568
BPCL,21172,20954,218,1.04,10053
BRITANNIA,12474,12199,275,2.25,5458
CADILAHC,6094,6030,64,1.06,1158
CANBK,8452,8138,314,3.86,8065
CASTROLIND,2766,2537,229,9.03,1045
CENTURYTEX,7076,6814,262,3.85,5131
CESC,1497,1511,-14,-0.93,757
CHOLAFIN,1607,1381,226,16.36,1077
CIPLA,17139,17007,132,0.78,3555
COALINDIA,20320,19712,608,3.08,8243
COLPAL,3411,2936,475,16.18,3478
CONCOR,4713,4648,65,1.40,1737
CUMMINSIND,2732,2709,23,0.85,614
DABUR,10659,10440,219,2.10,2391
DISHTV,8553,8599,-46,-0.53,3849
DIVISLAB,6814,6712,102,1.52,1127
DLF,21590,21664,-74,-0.34,12114
DRREDDY,15832,14751,1081,7.33,13062
EICHERMOT,17356,16693,663,3.97,8738
EQUITAS,3760,3701,59,1.59,2227
ESCORTS,7472,7293,179,2.45,8479
EXIDEIND,6353,6257,96,1.53,1400
FEDERALBNK,11639,11275,364,3.23,5356
GAIL,11330,11197,133,1.19,2541
GLENMARK,7869,7669,200,2.61,2389
GMRINFRA,4488,4239,249,5.87,1879
GODREJCP,8470,8344,126,1.51,1950
GRASIM,25160,24777,383,1.55,4548
HAVELLS,8783,6584,2199,33.40,24707
HCLTECH,21378,18386,2992,16.27,20074
HDFC,80739,80343,396,0.49,21495
HDFCBANK,90078,90635,-557,-0.61,39905
HEROMOTOCO,22376,19973,2403,12.03,26794
HEXAWARE,1562,1378,184,13.35,1676
HINDALCO,15351,14797,554,3.74,6147
HINDPETRO,15324,14805,519,3.51,5401
HINDUNILVR,38034,37380,654,1.75,13644
IBULHSGFIN,65809,63495,2314,3.64,72617
ICICIBANK,78157,72776,5381,7.39,56822
ICICIPRULI,6142,5915,227,3.84,5295
IDEA,29987,29236,751,2.57,12674
IDFCFIRSTB,28235,27544,691,2.51,5998
IGL,2050,2046,4,0.20,1289
INDIGO,10814,10392,422,4.06,14854
INDUSINDBK,52028,51308,720,1.40,29993
INFRATEL,4618,4292,326,7.60,2087
INFY,109737,104947,4790,4.56,134538
IOC,16865,16668,197,1.18,3802
ITC,60161,60213,-52,-0.09,12361
JINDALSTEL,15600,14677,923,6.29,10141
JSWSTEEL,33342,29017,4325,14.91,23059
JUBLFOOD,11787,9509,2278,23.96,38351
JUSTDIAL,3774,3700,74,2.00,5095
KOTAKBANK,29616,29900,-284,-0.95,32488
LICHSGFIN,14644,14055,589,4.19,7101
LT,48261,42978,5283,12.29,28835
L&TFH,14295,14056,239,1.70,6551
LUPIN,13088,12812,276,2.15,4074
MANAPPURAM,3517,3362,155,4.61,3854
MARICO,4938,4806,132,2.75,978
MARUTI,62599,57390,5209,9.08,66096
MCDOWELL-N,10323,10031,292,2.91,3453
MFSL,2787,2534,253,9.98,1869
MGL,2823,2778,45,1.62,1024
MINDTREE,3811,3667,144,3.93,1694
M&M,26022,25478,544,2.14,7283
M&MFIN,12317,12331,-14,-0.11,7952
MOTHERSUMI,12456,12447,9,0.07,6110
MRF,1867,1844,23,1.25,332
MUTHOOTFIN,2042,2092,-50,-2.39,1425
NATIONALUM,7256,7249,7,0.10,1341
NBCC,5305,5170,135,2.61,2301
NCC,8544,8573,-29,-0.34,8295
NESTLEIND,12386,12222,164,1.34,1624
NIFTY,1689588,1624808,64780,3.99,5741688
NIFTYIT,456,494,-38,-7.69,206
NIITTECH,1560,1221,339,27.76,2120
NMDC,5881,5775,106,1.84,2319
NTPC,15544,15385,159,1.03,3120
OIL,3151,3094,57,1.84,486
ONGC,21524,21447,77,0.36,5536
PAGEIND,7630,7359,271,3.68,1372
PEL,32834,31650,1184,3.74,19978
PETRONET,8615,8495,120,1.41,2387
PFC,9546,9477,69,0.73,7212
PIDILITIND,8722,8461,261,3.08,3554
PNB,20516,20039,477,2.38,7106
POWERGRID,8953,8719,234,2.68,2810
PVR,4477,4398,79,1.80,3585
RAMCOCEM,2071,2051,20,0.98,324
RBLBANK,27690,23466,4224,18.00,150629
RECLTD,6552,6467,85,1.31,5829
RELIANCE,162909,158042,4867,3.08,106278
SAIL,10889,10501,388,3.69,5801
SBIN,66252,66103,149,0.23,60054
SHREECEM,3586,3611,-25,-0.69,950
SIEMENS,5155,4729,426,9.01,4629
SRF,5148,4760,388,8.15,8794
SRTRANSFIN,7477,7631,-154,-2.02,3922
STAR,2602,2590,12,0.46,2025
SUNPHARMA,67932,66918,1014,1.52,13806
SUNTV,4363,4343,20,0.46,2709
TATACHEM,2615,2468,147,5.96,776
TATAELXSI,4245,4190,55,1.31,7260
TATAGLOBAL,4837,4772,65,1.36,1987
TATAMOTORS,39425,39070,355,0.91,39348
TATAMTRDVR,8133,7879,254,3.22,2404
TATAPOWER,7239,7380,-141,-1.91,3788
TATASTEEL,41870,41295,575,1.39,25969
TCS,96495,96845,-350,-0.36,36402
TECHM,14828,14651,177,1.21,5104
TITAN,21827,20245,1582,7.81,25465
TORNTPHARM,1097,1077,20,1.86,565
TORNTPOWER,1528,1455,73,5.02,545
TVSMOTOR,11912,11541,371,3.21,7988
UBL,2687,2489,198,7.96,1307
UJJIVAN,7790,7242,548,7.57,6112
ULTRACEMCO,16164,16119,45,0.28,5201
UNIONBANK,6894,6835,59,0.86,2531
UPL,17568,17444,124,0.71,3083
VEDL,25507,24010,1497,6.23,9351
VOLTAS,3837,3739,98,2.62,5603
WIPRO,11863,11817,46,0.39,3541
YESBANK,138805,132453,6352,4.80,131876
ZEEL,34031,33472,559,1.67,21680
