Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,9867,9932,-65,-0.65,4739
ADANIENT,8703,8575,128,1.49,3271
ADANIPORTS,8722,8248,474,5.75,4290
ADANIPOWER,9216,9008,208,2.31,2140
AMARAJABAT,3250,2109,1141,54.10,12572
AMBUJACEM,8901,8889,12,0.13,1634
APOLLOHOSP,4052,3971,81,2.04,2065
APOLLOTYRE,6438,6313,125,1.98,3333
ASHOKLEY,23196,16497,6699,40.61,49728
ASIANPAINT,15244,15139,105,0.69,5526
AUROPHARMA,24243,22711,1532,6.75,13335
AXISBANK,54916,54673,243,0.44,22372
BAJAJ-AUTO,10910,10864,46,0.42,3225
BAJAJFINSV,13538,13304,234,1.76,3232
BAJFINANCE,40037,39810,227,0.57,12248
BALKRISIND,2437,2221,216,9.73,2195
BANKBARODA,27148,28133,-985,-3.50,30385
BANKINDIA,6805,6830,-25,-0.37,2009
BANKNIFTY,718565,589570,128995,21.88,7353102
BATAINDIA,5996,5967,29,0.49,3163
BEL,7780,7646,134,1.75,2815
BERGEPAINT,4484,4453,31,0.70,1795
BHARATFORG,8770,9197,-427,-4.64,8366
BHARTIARTL,21206,20964,242,1.15,5136
BHEL,11642,10851,791,7.29,11105
BIOCON,8041,7781,260,3.34,3268
BOSCHLTD,5072,5058,14,0.28,326
BPCL,17821,16215,1606,9.90,20879
BRITANNIA,12356,11585,771,6.66,8529
CADILAHC,6567,6258,309,4.94,1561
CANBK,9454,9736,-282,-2.90,8021
CASTROLIND,1849,1849,0,0.00,549
CENTURYTEX,4642,4589,53,1.15,1884
CESC,1735,1739,-4,-0.23,691
CHOLAFIN,1772,1806,-34,-1.88,593
CIPLA,18496,17611,885,5.03,6947
COALINDIA,15850,15050,800,5.32,8309
COLPAL,4397,4398,-1,-0.02,2091
CONCOR,4199,3939,260,6.60,2679
CUMMINSIND,3120,3222,-102,-3.17,753
DABUR,10506,10546,-40,-0.38,2220
DISHTV,8040,7771,269,3.46,3390
DIVISLAB,6355,6411,-56,-0.87,870
DLF,20261,20383,-122,-0.60,20063
DRREDDY,16248,16247,1,0.01,3979
EICHERMOT,14068,14332,-264,-1.84,5704
EQUITAS,3623,3436,187,5.44,10757
ESCORTS,6369,5932,437,7.37,7493
EXIDEIND,5732,5957,-225,-3.78,2397
FEDERALBNK,12019,11950,69,0.58,4947
GAIL,12242,12590,-348,-2.76,7856
GLENMARK,7431,7469,-38,-0.51,2611
GMRINFRA,3653,3663,-10,-0.27,949
GODREJCP,6020,5975,45,0.75,1495
GRASIM,27781,28066,-285,-1.02,4448
HAVELLS,6140,5997,143,2.38,2850
HCLTECH,16839,16803,36,0.21,3305
HDFC,146583,146751,-168,-0.11,18428
HDFCBANK,64351,64335,16,0.02,32222
HEROMOTOCO,22818,22214,604,2.72,11000
HEXAWARE,1260,1293,-33,-2.55,590
HINDALCO,12654,11984,670,5.59,10566
HINDPETRO,12359,12418,-59,-0.48,5009
HINDUNILVR,33259,33012,247,0.75,9407
IBULHSGFIN,53671,47970,5701,11.88,70701
ICICIBANK,78384,75505,2879,3.81,51288
ICICIPRULI,5813,5648,165,2.92,2526
IDEA,30022,29538,484,1.64,5413
IDFCFIRSTB,23400,23024,376,1.63,2498
IGL,3161,3006,155,5.16,5042
INDIGO,18251,17591,660,3.75,14581
INDUSINDBK,34652,34267,385,1.12,21335
INFRATEL,6953,6937,16,0.23,2369
INFY,71047,70107,940,1.34,20097
IOC,14271,14382,-111,-0.77,4399
ITC,51940,51331,609,1.19,9571
JINDALSTEL,20297,18849,1448,7.68,21708
JSWSTEEL,29360,29174,186,0.64,6649
JUBLFOOD,6823,6480,343,5.29,4844
JUSTDIAL,4729,4606,123,2.67,2526
KOTAKBANK,27659,26719,940,3.52,27673
LICHSGFIN,10944,10736,208,1.94,3499
LT,41905,41281,624,1.51,14497
L&TFH,9491,9395,96,1.02,3234
LUPIN,15007,15082,-75,-0.50,7012
MANAPPURAM,3606,3599,7,0.19,1084
MARICO,8992,9180,-188,-2.05,1818
MARUTI,56058,55008,1050,1.91,42828
MCDOWELL-N,9681,9669,12,0.12,1496
MFSL,4913,4882,31,0.63,3045
MGL,3704,3495,209,5.98,2416
MINDTREE,2689,2642,47,1.78,977
M&M,27015,26212,803,3.06,14229
M&MFIN,11240,11272,-32,-0.28,1298
MOTHERSUMI,11793,10009,1784,17.82,20657
MRF,1888,1863,25,1.34,782
MUTHOOTFIN,2291,2238,53,2.37,777
NATIONALUM,5801,5746,55,0.96,813
NBCC,6162,6060,102,1.68,2574
NCC,8419,8538,-119,-1.39,5934
NESTLEIND,10329,9971,358,3.59,3977
NIFTY,1500736,1435253,65483,4.56,4255688
NIFTYIT,181,169,12,7.10,84
NIITTECH,1715,1680,35,2.08,1829
NMDC,5007,4613,394,8.54,4189
NTPC,14081,13103,978,7.46,11187
OIL,2756,2733,23,0.84,334
ONGC,8026,7986,40,0.50,3762
PAGEIND,6800,6777,23,0.34,930
PEL,17695,17638,57,0.32,6739
PETRONET,7205,7210,-5,-0.07,627
PFC,6394,6456,-62,-0.96,2128
PIDILITIND,8370,8043,327,4.07,2732
PNB,24708,24743,-35,-0.14,6719
POWERGRID,10820,10730,90,0.84,2572
PVR,3638,3643,-5,-0.14,1212
RAMCOCEM,1421,1420,1,0.07,273
RBLBANK,16375,14373,2002,13.93,34804
RECLTD,5268,5282,-14,-0.27,2443
RELIANCE,125407,123099,2308,1.87,48900
SAIL,9838,9369,469,5.01,7874
SBIN,52698,51295,1403,2.74,37958
SHREECEM,3014,3037,-23,-0.76,303
SIEMENS,3412,3329,83,2.49,2095
SRF,5689,5619,70,1.25,4015
SRTRANSFIN,7415,7466,-51,-0.68,1914
SUNPHARMA,71443,70158,1285,1.83,36470
SUNTV,3724,3624,100,2.76,3722
TATACHEM,3466,3559,-93,-2.61,1084
TATAELXSI,2313,2365,-52,-2.20,1301
TATAGLOBAL,7210,6951,259,3.73,2956
TATAMOTORS,34909,34586,323,0.93,18537
TATAMTRDVR,6414,6488,-74,-1.14,1237
TATAPOWER,10476,9621,855,8.89,7272
TATASTEEL,40804,41609,-805,-1.93,33528
TCS,95946,91641,4305,4.70,39323
TECHM,16663,16834,-171,-1.02,2897
TITAN,32545,33198,-653,-1.97,17164
TORNTPHARM,657,654,3,0.46,317
TORNTPOWER,1820,1815,5,0.28,1583
TVSMOTOR,9077,9028,49,0.54,3786
UBL,3633,3875,-242,-6.25,2081
UJJIVAN,6882,6948,-66,-0.95,4314
ULTRACEMCO,14810,14709,101,0.69,2938
UNIONBANK,5363,5289,74,1.40,2040
UPL,21038,20698,340,1.64,9373
VEDL,22718,22783,-65,-0.29,8808
VOLTAS,4106,4067,39,0.96,4326
WIPRO,9298,9250,48,0.52,2799
YESBANK,146924,145632,1292,0.89,146669
ZEEL,34067,31473,2594,8.24,34830
