Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,6183,5938,245,4.13,4465
ADANIENT,9234,8854,380,4.29,5782
ADANIPORTS,7686,7571,115,1.52,4346
ADANIPOWER,8215,8240,-25,-0.30,3091
AMARAJABAT,2257,2424,-167,-6.89,1424
AMBUJACEM,7731,7447,284,3.81,3132
APOLLOHOSP,3887,3685,202,5.48,2451
APOLLOTYRE,4551,4132,419,10.14,3984
ARVIND,2079,1881,198,10.53,1790
ASHOKLEY,18041,17089,952,5.57,10832
ASIANPAINT,12121,12279,-158,-1.29,4277
AUROPHARMA,19249,18787,462,2.46,8551
AXISBANK,43931,43948,-17,-0.04,31488
BAJAJ-AUTO,11397,11094,303,2.73,6380
BAJAJFINSV,8385,6632,1753,26.43,18342
BAJFINANCE,31388,29428,1960,6.66,84289
BALKRISIND,3758,3539,219,6.19,3709
BANKBARODA,16707,17214,-507,-2.95,21394
BANKINDIA,7212,6316,896,14.19,11378
BANKNIFTY,744459,584865,159594,27.29,8464865
BATAINDIA,3735,3606,129,3.58,3743
BEL,5917,5483,434,7.92,6161
BERGEPAINT,1100,1103,-3,-0.27,750
BHARATFIN,3411,3411,0,0.00,0
BHARATFORG,6788,6884,-96,-1.39,3125
BHARTIARTL,20670,21002,-332,-1.58,8603
BHEL,8330,7655,675,8.82,4783
BIOCON,9417,9490,-73,-0.77,4924
BOSCHLTD,5290,5174,116,2.24,620
BPCL,8555,8498,57,0.67,7054
BRITANNIA,12310,12166,144,1.18,3109
BSOFT,671,598,73,12.21,717
CADILAHC,11529,11430,99,0.87,2189
CANBK,8357,8046,311,3.87,19357
CASTROLIND,3072,2964,108,3.64,1248
CENTURYTEX,8528,8162,366,4.48,3425
CESC,1517,1510,7,0.46,893
CHOLAFIN,1371,1307,64,4.90,589
CIPLA,12362,12238,124,1.01,3737
COALINDIA,15904,15367,537,3.49,8820
COLPAL,2918,3191,-273,-8.56,3553
CONCOR,1431,1556,-125,-8.03,841
CUMMINSIND,2814,2592,222,8.56,1343
