Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,8789,8683,106,1.22,6199
ADANIENT,12470,12569,-99,-0.79,916
ADANIPORTS,12015,11867,148,1.25,3780
ADANIPOWER,8751,8702,49,0.56,1448
AJANTPHARM,2272,2158,114,5.28,2236
ALBK,3139,2997,142,4.74,2917
AMARAJABAT,1796,1776,20,1.13,1499
AMBUJACEM,6085,6335,-250,-3.95,2854
APOLLOHOSP,3873,3982,-109,-2.74,1900
APOLLOTYRE,6239,6333,-94,-1.48,4655
ARVIND,6284,6464,-180,-2.78,3841
ASHOKLEY,29192,29071,121,0.42,10473
ASIANPAINT,11486,11525,-39,-0.34,7138
AUROPHARMA,20977,20987,-10,-0.05,13536
AXISBANK,44143,43737,406,0.93,32443
BAJAJ-AUTO,18373,18339,34,0.19,11127
BAJAJFINSV,7436,7489,-53,-0.71,1814
BAJFINANCE,28618,28001,617,2.20,24553
BALKRISIND,2703,2783,-80,-2.87,1518
BANKBARODA,23486,21282,2204,10.36,27514
BANKINDIA,6225,5913,312,5.28,17616
BANKNIFTY,1062803,1023288,39515,3.86,10377621
BATAINDIA,7528,7228,300,4.15,5268
BEL,7978,8418,-440,-5.23,8567
BEML,4582,5237,-655,-12.51,2156
BERGEPAINT,1937,2037,-100,-4.91,713
BHARATFIN,9998,10215,-217,-2.12,1819
BHARATFORG,10023,9935,88,0.89,2862
BHARTIARTL,27059,27185,-126,-0.46,10723
BHEL,8390,8119,271,3.34,3430
BIOCON,7857,7897,-40,-0.51,3215
BOSCHLTD,5176,5266,-90,-1.71,403
BPCL,8052,7925,127,1.60,7292
BRITANNIA,15884,15879,5,0.03,1405
BSOFT,2900,2889,11,0.38,659
CADILAHC,8031,8112,-81,-1.00,2082
CANBK,8755,8397,358,4.26,14623
CANFINHOME,3947,3879,68,1.75,3635
CASTROLIND,2762,2460,302,12.28,1214
CEATLTD,3534,3457,77,2.23,4406
CENTURYTEX,8818,8762,56,0.64,5375
CESC,4145,3807,338,8.88,3700
CGPOWER,4951,4800,151,3.15,5657
CHENNPETRO,961,964,-3,-0.31,514
CHOLAFIN,1881,1965,-84,-4.27,923
CIPLA,11498,11421,77,0.67,2663
COALINDIA,17484,16644,840,5.05,14201
COLPAL,2697,2725,-28,-1.03,658
CONCOR,1134,1122,12,1.07,519
CUMMINSIND,2490,2458,32,1.30,787
DABUR,9836,9696,140,1.44,2183
DCBBANK,2053,2125,-72,-3.39,1248
DHFL,22986,23032,-46,-0.20,7542
DISHTV,10424,10433,-9,-0.09,2405
DIVISLAB,8699,8872,-173,-1.95,3182
DLF,14862,13927,935,6.71,14856
DRREDDY,19793,20446,-653,-3.19,9543
EICHERMOT,24510,24482,28,0.11,16695
ENGINERSIN,2887,2515,372,14.79,5008
EQUITAS,4137,4304,-167,-3.88,1316
ESCORTS,5818,5518,300,5.44,18668
EXIDEIND,4512,4510,2,0.04,2064
FEDERALBNK,10453,10605,-152,-1.43,7954
GAIL,5033,4876,157,3.22,3819
GLENMARK,4349,4312,37,0.86,914
GMRINFRA,4473,4502,-29,-0.64,1973
GODFRYPHLP,1336,1334,2,0.15,2234
GODREJCP,10320,10371,-51,-0.49,1820
GODREJIND,990,1023,-33,-3.23,327
GRASIM,18609,18495,114,0.62,4972
GSFC,2633,2592,41,1.58,961
HAVELLS,6811,6623,188,2.84,6049
HCLTECH,14942,15344,-402,-2.62,5439
HDFC,62081,62126,-45,-0.07,16018
HDFCBANK,74850,75789,-939,-1.24,36508
HEROMOTOCO,20239,18386,1853,10.08,16783
HEXAWARE,2539,2507,32,1.28,2255
HINDALCO,14312,14435,-123,-0.85,9088
HINDPETRO,11261,10857,404,3.72,8643
HINDUNILVR,27987,27522,465,1.69,11999
HINDZINC,1727,1710,17,0.99,748
IBULHSGFIN,42472,42389,83,0.20,12374
ICICIBANK,52722,52347,375,0.72,31884
ICICIPRULI,7373,7163,210,2.93,3821
IDBI,3678,3738,-60,-1.61,341
IDEA,24430,23372,1058,4.53,13487
IDFC,9056,9085,-29,-0.32,1657
IDFCBANK,56,56,0,0.00,0
IDFCFIRSTB,14983,14763,220,1.49,6245
IFCI,2002,1985,17,0.86,389
IGL,1906,1881,25,1.33,3801
INDIACEM,7950,7868,82,1.04,8742
INDIANB,3162,3171,-9,-0.28,3823
INDIGO,6432,6394,38,0.59,4949
INDUSINDBK,41143,42205,-1062,-2.52,16270
INFIBEAM,5441,5526,-85,-1.54,1339
INFRATEL,4679,4383,296,6.75,7947
INFY,63889,64314,-425,-0.66,34058
IOC,18326,17479,847,4.85,17444
IRB,3288,3183,105,3.30,1723
ITC,38851,38240,611,1.60,28653
JETAIRWAYS,4483,4692,-209,-4.45,1646
JINDALSTEL,14953,14905,48,0.32,10804
JISLJALEQS,5565,5476,89,1.63,2524
JPASSOCIAT,1673,1693,-20,-1.18,320
JSWSTEEL,43068,42349,719,1.70,12797
JUBLFOOD,11321,10773,548,5.09,36691
JUSTDIAL,5259,6604,-1345,-20.37,4058
KAJARIACER,1987,2027,-40,-1.97,396
KOTAKBANK,26975,27716,-741,-2.67,14569
KPIT,480,480,0,0.00,0
KSCL,1361,1395,-34,-2.44,2068
KTKBANK,5079,5116,-37,-0.72,3607
LICHSGFIN,9137,9062,75,0.83,5093
LT,35022,34341,681,1.98,32395
L&TFH,6103,6232,-129,-2.07,3777
LUPIN,20777,20647,130,0.63,15670
MANAPPURAM,2730,2817,-87,-3.09,2169
MARICO,3051,2960,91,3.07,1042
MARUTI,62466,60014,2452,4.09,40951
MCDOWELL-N,10291,10157,134,1.32,3858
MCX,3859,3870,-11,-0.28,1560
MFSL,1556,1555,1,0.06,439
MGL,1372,1246,126,10.11,1693
MINDTREE,17900,12031,5869,48.78,31511
M&M,25013,25173,-160,-0.64,10597
M&MFIN,10389,10314,75,0.73,3863
MOTHERSUMI,13098,13230,-132,-1.00,2080
MRF,4073,4154,-81,-1.95,410
MRPL,807,703,104,14.79,901
MUTHOOTFIN,2659,2671,-12,-0.45,2476
NATIONALUM,5869,6015,-146,-2.43,1751
NBCC,6762,6720,42,0.62,5482
NCC,8448,8291,157,1.89,11045
NESTLEIND,8034,8009,25,0.31,1884
NHPC,1601,1580,21,1.33,232
NIFTY,1905057,1856007,49050,2.64,3965850
NIFTYIT,445,444,1,0.23,452
NIITTECH,2641,2724,-83,-3.05,4211
NMDC,3989,3983,6,0.15,1771
NTPC,19151,15663,3488,22.27,14806
OFSS,1444,1395,49,3.51,321
OIL,3142,3244,-102,-3.14,2038
ONGC,16920,15186,1734,11.42,21546
ORIENTBANK,3035,2945,90,3.06,6123
PAGEIND,4687,4656,31,0.67,856
PCJEWELLER,3691,3642,49,1.35,1985
PEL,12146,12085,61,0.50,2231
PETRONET,5001,5095,-94,-1.84,3932
PFC,8726,7503,1223,16.30,18269
PIDILITIND,5429,5375,54,1.00,2373
PNB,25147,23451,1696,7.23,49330
POWERGRID,5413,5252,161,3.07,3590
PVR,3986,4019,-33,-0.82,2606
RAMCOCEM,1658,1378,280,20.32,992
RAYMOND,4946,4899,47,0.96,5052
RBLBANK,9830,9872,-42,-0.43,4315
RCOM,1596,1596,0,0.00,0
RECLTD,9854,9202,652,7.09,11903
RELCAPITAL,12677,14429,-1752,-12.14,7165
RELIANCE,146534,141303,5231,3.70,165879
RELINFRA,15888,15464,424,2.74,18563
REPCOHOME,1932,1939,-7,-0.36,722
RPOWER,8069,8935,-866,-9.69,3316
SAIL,12227,11780,447,3.79,8529
SBIN,46141,41289,4852,11.75,70253
SHREECEM,1766,1631,135,8.28,605
SIEMENS,3662,3608,54,1.50,1443
SOUTHBANK,5114,5117,-3,-0.06,1230
SRF,2464,2489,-25,-1.00,1652
SRTRANSFIN,8713,8354,359,4.30,5376
STAR,5058,5023,35,0.70,4339
SUNPHARMA,57530,57123,407,0.71,21741
SUNTV,8966,8846,120,1.36,8280
SUZLON,4917,4849,68,1.40,1205
SYNDIBANK,2466,2295,171,7.45,1759
TATACHEM,8119,7905,214,2.71,3819
TATACOMM,3615,3632,-17,-0.47,1279
TATAELXSI,6265,6563,-298,-4.54,2966
TATAGLOBAL,7561,7643,-82,-1.07,2429
TATAMOTORS,49695,49193,502,1.02,26931
TATAMTRDVR,9128,8992,136,1.51,1282
TATAPOWER,7390,7432,-42,-0.57,1824
TATASTEEL,39737,39517,220,0.56,33365
TCS,89380,87462,1918,2.19,42299
TECHM,15470,15314,156,1.02,6694
TITAN,18233,18267,-34,-0.19,8437
TORNTPHARM,1346,1276,70,5.49,851
TORNTPOWER,901,743,158,21.27,1144
TV18BRDCST,5050,4972,78,1.57,777
TVSMOTOR,8039,7395,644,8.71,7952
UBL,4498,4576,-78,-1.70,1370
UJJIVAN,3863,3946,-83,-2.10,2035
ULTRACEMCO,12147,11918,229,1.92,5404
UNIONBANK,6132,6102,30,0.49,10571
UPL,16006,16070,-64,-0.40,5832
VEDL,20970,20531,439,2.14,9612
VGUARD,1129,1157,-28,-2.42,265
VOLTAS,8133,8131,2,0.02,5522
WIPRO,19386,19109,277,1.45,4582
WOCKPHARMA,5667,5693,-26,-0.46,2035
YESBANK,106363,107227,-864,-0.81,41624
ZEEL,22048,22126,-78,-0.35,12925
