Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
"ACC","4,067","3,515","552","15.70","6,012"
"ADANIENT","13,328","13,499","-171","-1.27","998"
"ADANIPORTS","8,768","8,577","191","2.23","4,565"
"ADANIPOWER","8,859","8,885","-26","-0.29","239"
"AJANTPHARM","1,804","1,733","71","4.10","2,168"
"ALBK","2,909","2,871","38","1.32","2,337"
"AMARAJABAT","2,416","2,352","64","2.72","1,218"
"AMBUJACEM","7,299","7,587","-288","-3.80","4,057"
"APOLLOHOSP","4,075","3,710","365","9.84","5,491"
"APOLLOTYRE","5,504","5,622","-118","-2.10","4,126"
"ARVIND","8,504","7,804","700","8.97","6,591"
"ASHOKLEY","32,856","33,295","-439","-1.32","29,590"
"ASIANPAINT","11,220","11,099","121","1.09","4,185"
"AUROPHARMA","22,613","22,933","-320","-1.40","10,174"
"AXISBANK","46,150","45,512","638","1.40","33,734"
"BAJAJ-AUTO","12,057","11,892","165","1.39","4,289"
"BAJAJFINSV","5,831","5,903","-72","-1.22","1,315"
"BAJFINANCE","38,159","38,054","105","0.28","22,202"
"BALKRISIND","5,072","5,185","-113","-2.18","2,476"
"BANKBARODA","26,465","26,923","-458","-1.70","19,297"
"BANKINDIA","7,288","7,414","-126","-1.70","10,287"
"BANKNIFTY","9,86,756","8,97,167","89,589","9.99","53,09,524"
"BATAINDIA","5,508","5,495","13","0.24","4,645"
"BEL","7,795","7,696","99","1.29","2,890"
"BEML","3,920","3,931","-11","-0.28","4,179"
"BERGEPAINT","1,494","1,427","67","4.70","795"
"BHARATFIN","14,695","14,657","38","0.26","1,796"
"BHARATFORG","7,358","7,373","-15","-0.20","4,481"
"BHARTIARTL","33,236","32,562","674","2.07","29,706"
"BHEL","12,692","12,842","-150","-1.17","3,970"
"BIOCON","8,576","8,467","109","1.29","5,160"
"BOSCHLTD","5,174","4,877","297","6.09","1,849"
"BPCL","9,728","9,613","115","1.20","6,451"
"BRITANNIA","15,760","15,762","-2","-0.01","3,532"
"CADILAHC","6,290","6,425","-135","-2.10","2,261"
"CANBK","9,564","9,566","-2","-0.02","10,484"
"CANFINHOME","3,854","3,810","44","1.15","1,314"
"CAPF","8,891","8,836","55","0.62","1,720"
"CASTROLIND","3,565","3,489","76","2.18","832"
"CEATLTD","3,777","3,915","-138","-3.52","3,268"
"CENTURYTEX","10,493","10,495","-2","-0.02","2,736"
"CESC","5,466","5,759","-293","-5.09","1,460"
"CGPOWER","4,910","4,632","278","6.00","5,072"
"CHENNPETRO","887","813","74","9.10","307"
"CHOLAFIN","1,612","1,741","-129","-7.41","910"
"CIPLA","18,209","17,574","635","3.61","6,445"
"COALINDIA","16,490","16,651","-161","-0.97","4,557"
"COLPAL","3,000","2,974","26","0.87","1,340"
"CONCOR","2,651","2,645","6","0.23","1,061"
"CUMMINSIND","2,376","2,361","15","0.64","1,127"
"DABUR","12,040","12,783","-743","-5.81","8,687"
"DALMIABHA","1,574","1,551","23","1.48","1,889"
"DCBBANK","1,469","1,381","88","6.37","718"
"DHFL","22,601","22,395","206","0.92","12,833"
"DISHTV","8,365","8,145","220","2.70","3,844"
"DIVISLAB","10,883","11,117","-234","-2.10","5,877"
"DLF","16,444","16,277","167","1.03","9,133"
"DRREDDY","18,752","18,638","114","0.61","14,259"
"EICHERMOT","14,657","14,072","585","4.16","9,383"
"ENGINERSIN","2,440","2,553","-113","-4.43","1,287"
"EQUITAS","5,248","5,332","-84","-1.58","1,100"
"ESCORTS","6,124","6,018","106","1.76","6,658"
"EXIDEIND","5,845","5,601","244","4.36","3,451"
"FEDERALBNK","12,137","11,051","1,086","9.83","7,683"
"GAIL","10,664","9,892","772","7.80","5,625"
"GLENMARK","5,332","5,247","85","1.62","2,357"
"GMRINFRA","4,866","4,926","-60","-1.22","824"
"GODFRYPHLP","896","865","31","3.58","491"
"GODREJCP","9,763","9,844","-81","-0.82","1,364"
"GODREJIND","1,888","1,929","-41","-2.13","1,109"
"GRANULES","2,955","2,934","21","0.72","796"
"GRASIM","13,241","13,680","-439","-3.21","11,752"
"GSFC","4,388","4,434","-46","-1.04","496"
"HAVELLS","6,259","6,194","65","1.05","3,134"
"HCC","1,829","1,778","51","2.87","1,648"
"HCLTECH","13,272","13,384","-112","-0.84","6,767"
"HDFC","53,961","53,365","596","1.12","12,742"
"HDFCBANK","74,177","74,786","-609","-0.81","39,304"
"HEROMOTOCO","9,154","9,112","42","0.46","4,959"
"HEXAWARE","4,721","4,778","-57","-1.19","2,655"
"HINDALCO","14,712","14,419","293","2.03","12,422"
"HINDPETRO","17,746","17,429","317","1.82","10,388"
"HINDUNILVR","16,488","16,231","257","1.58","6,899"
"HINDZINC","2,847","2,581","266","10.31","1,533"
"IBULHSGFIN","56,387","52,352","4,035","7.71","30,018"
"ICICIBANK","60,401","60,578","-177","-0.29","36,988"
"ICICIPRULI","3,670","3,611","59","1.63","1,997"
"IDBI","7,090","6,982","108","1.55","1,833"
"IDEA","25,861","25,779","82","0.32","31,967"
"IDFC","9,347","9,295","52","0.56","930"
"IDFCBANK","12,914","12,874","40","0.31","2,170"
"IFCI","2,678","2,633","45","1.71","256"
"IGL","2,755","2,700","55","2.04","991"
"INDIACEM","8,248","8,230","18","0.22","5,762"
"INDIANB","5,126","5,141","-15","-0.29","2,287"
"INDIGO","9,697","9,735","-38","-0.39","6,047"
"INDUSINDBK","26,148","26,579","-431","-1.62","16,371"
"INFIBEAM","7,044","6,580","464","7.05","7,084"
"INFRATEL","4,923","4,889","34","0.70","615"
"INFY","47,964","46,254","1,710","3.70","18,385"
"IOC","13,390","12,492","898","7.19","6,651"
"IRB","6,333","6,273","60","0.96","2,650"
"ITC","43,589","42,701","888","2.08","30,629"
"JETAIRWAYS","11,909","6,677","5,232","78.36","36,640"
"JINDALSTEL","14,387","14,997","-610","-4.07","13,807"
"JISLJALEQS","4,567","4,569","-2","-0.04","1,602"
"JPASSOCIAT","4,655","4,583","72","1.57","1,719"
"JSWSTEEL","37,357","36,444","913","2.51","6,741"
"JUBLFOOD","8,534","8,272","262","3.17","9,732"
"JUSTDIAL","2,985","3,051","-66","-2.16","3,049"
"KAJARIACER","2,296","2,326","-30","-1.29","907"
"KOTAKBANK","18,608","18,174","434","2.39","15,517"
"KPIT","3,623","3,623","0","0.00","897"
"KSCL","1,199","1,150","49","4.26","710"
"KTKBANK","4,206","4,243","-37","-0.87","1,495"
"LICHSGFIN","13,536","13,515","21","0.16","6,349"
"LT","40,270","39,985","285","0.71","15,932"
"L&TFH","9,242","9,271","-29","-0.31","4,229"
"LUPIN","15,915","15,310","605","3.95","11,928"
"MANAPPURAM","3,149","3,071","78","2.54","660"
"MARICO","3,836","3,836","0","0.00","1,321"
"MARUTI","56,198","55,571","627","1.13","44,844"
"MCDOWELL-N","9,325","9,352","-27","-0.29","1,825"
"MCX","5,847","5,931","-84","-1.42","950"
"MFSL","2,192","2,148","44","2.05","1,302"
"MGL","2,536","2,516","20","0.79","483"
"MINDTREE","6,547","6,578","-31","-0.47","6,061"
"M&M","18,216","18,809","-593","-3.15","10,827"
"M&MFIN","7,711","7,804","-93","-1.19","1,715"
"MOTHERSUMI","18,342","18,952","-610","-3.22","8,113"
"MRF","2,455","2,463","-8","-0.32","295"
"MRPL","1,225","1,171","54","4.61","509"
"MUTHOOTFIN","1,786","1,723","63","3.66","925"
