Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,12266,11195,1071,9.57,64082
ADANIENT,11428,11671,-243,-2.08,7157
ADANIPORTS,9750,9881,-131,-1.33,7865
ADANIPOWER,8434,9055,-621,-6.86,4947
AJANTPHARM,1597,1634,-37,-2.26,1465
ALBK,2208,2207,1,0.05,2453
AMARAJABAT,3256,3459,-203,-5.87,2724
AMBUJACEM,9614,9790,-176,-1.80,18073
APOLLOHOSP,2282,2222,60,2.70,3103
APOLLOTYRE,4460,4968,-508,-10.23,4667
ARVIND,3051,3214,-163,-5.07,3859
ASHOKLEY,29287,29424,-137,-0.47,27177
ASIANPAINT,11552,11435,117,1.02,10629
AUROPHARMA,20033,20470,-437,-2.13,17171
AXISBANK,46164,42021,4143,9.86,63611
BAJAJ-AUTO,19147,19631,-484,-2.47,12945
BAJAJFINSV,7525,7189,336,4.67,6165
BAJFINANCE,28178,27619,559,2.02,34521
BALKRISIND,2303,2408,-105,-4.36,2108
BANKBARODA,20164,19965,199,1.00,21249
BANKINDIA,5960,6208,-248,-3.99,6638
BANKNIFTY,944082,927474,16608,1.79,12526951
BATAINDIA,5313,5089,224,4.40,8714
BEL,9113,9106,7,0.08,6523
BEML,2743,2938,-195,-6.64,3660
BERGEPAINT,1474,1361,113,8.30,1237
BHARATFIN,10015,9613,402,4.18,10010
BHARATFORG,9485,9706,-221,-2.28,7061
BHARTIARTL,28859,30803,-1,-6.31,30236
BHEL,10601,10564,37,0.35,5707
BIOCON,10351,10052,299,2.97,8253
BOSCHLTD,5151,5233,-82,-1.57,2662
BPCL,9720,9986,-266,-2.66,16555
BRITANNIA,11390,11026,364,3.30,10215
BSOFT,1563,1658,-95,-5.73,2508
CADILAHC,8878,9003,-125,-1.39,5380
CANBK,7206,7554,-348,-4.61,8894
CANFINHOME,2308,2367,-59,-2.49,2475
CASTROLIND,2463,2504,-41,-1.64,2431
CEATLTD,3332,3947,-615,-15.58,4729
CENTURYTEX,7777,7465,312,4.18,8795
CESC,3282,3230,52,1.61,4937
CGPOWER,2934,2837,97,3.42,4683
CHENNPETRO,685,733,-48,-6.55,1125
CHOLAFIN,1627,1400,227,16.21,2780
CIPLA,15681,15319,362,2.36,14097
COALINDIA,23915,23100,815,3.53,16715
COLPAL,3245,3253,-8,-0.25,2373
CONCOR,1270,1289,-19,-1.47,1086
CUMMINSIND,2512,2680,-168,-6.27,3067
DABUR,12237,12495,-258,-2.06,10589
DCBBANK,2118,2287,-169,-7.39,3206
DHFL,19023,19699,-676,-3.43,20734
DISHTV,9601,9667,-66,-0.68,8799
DIVISLAB,7956,7804,152,1.95,10131
DLF,33280,34994,-1714,-4.90,12280
DRREDDY,17298,17848,-550,-3.08,22026
EICHERMOT,21654,21657,-3,-0.01,18775
ENGINERSIN,2529,2575,-46,-1.79,1968
EQUITAS,3254,3351,-97,-2.89,4112
ESCORTS,4159,4424,-265,-5.99,5874
EXIDEIND,5355,5721,-366,-6.40,4177
FEDERALBNK,10523,10479,44,0.42,10034
GAIL,5829,5770,59,1.02,7645
GLENMARK,4789,5099,-310,-6.08,3262
GMRINFRA,6730,6321,409,6.47,3701
GODFRYPHLP,952,1061,-109,-10.27,1074
GODREJCP,10924,11525,-601,-5.21,8149
GODREJIND,797,873,-76,-8.71,797
GRASIM,15942,15576,366,2.35,14114
GSFC,2569,2761,-192,-6.95,2594
HAVELLS,5984,5965,19,0.32,8989
HCLTECH,15152,13819,1333,9.65,25211
HDFC,63971,63412,559,0.88,49321
HDFCBANK,81364,82010,-646,-0.79,106499
HEROMOTOCO,19946,18816,1130,6.01,24065
HEXAWARE,3061,3155,-94,-2.98,10328
HINDALCO,15213,15125,88,0.58,15808
HINDPETRO,10011,9027,984,10.90,17339
HINDUNILVR,21500,21990,-490,-2.23,19489
HINDZINC,1640,1576,64,4.06,1561
IBULHSGFIN,62248,58793,3455,5.88,67255
ICICIBANK,57549,56049,1500,2.68,65124
ICICIPRULI,6358,6383,-25,-0.39,5576
IDBI,3190,3310,-120,-3.63,1955
IDEA,36196,37328,-1132,-3.03,8390
IDFC,7806,8041,-235,-2.92,6996
IDFCFIRSTB,14069,13367,702,5.25,11528
IFCI,2708,3023,-315,-10.42,1953
IGL,1655,1791,-136,-7.59,2450
INDIACEM,6241,6366,-125,-1.96,10487
INDIANB,2062,2326,-264,-11.35,2700
INDIGO,9477,10619,-1142,-10.75,19967
INDUSINDBK,34398,32879,1519,4.62,48260
INFIBEAM,3876,4283,-407,-9.50,4973
INFRATEL,4289,3801,488,12.84,6257
INFY,60211,63489,-3278,-5.16,50917
IOC,19654,20428,-774,-3.79,17666
IRB,3565,3854,-289,-7.50,3808
ITC,45938,41675,4263,10.23,48740
JETAIRWAYS,4347,4730,-383,-8.10,2710
JINDALSTEL,15287,15523,-236,-1.52,16379
JISLJALEQS,4088,4257,-169,-3.97,4471
JSWSTEEL,33317,32701,616,1.88,24301
JUBLFOOD,9560,9826,-266,-2.71,12133
JUSTDIAL,2729,3200,-471,-14.72,5237
KAJARIACER,1345,1316,29,2.20,1123
KOTAKBANK,19551,17456,2095,12.00,27159
KPIT,2,2,0,0.00,0
KSCL,683,737,-54,-7.33,1206
KTKBANK,3777,4098,-321,-7.83,4017
LICHSGFIN,9795,9617,178,1.85,9712
LT,40961,38166,2795,7.32,36918
L&TFH,7453,7539,-86,-1.14,7814
LUPIN,19997,19862,135,0.68,27924
MANAPPURAM,1908,1975,-67,-3.39,2300
MARICO,2976,3150,-174,-5.52,3027
MARUTI,61156,56677,4479,7.90,112512
MCDOWELL-N,10136,10358,-222,-2.14,9483
MCX,2865,2982,-117,-3.92,2507
MFSL,1827,1991,-164,-8.24,1954
MGL,1171,1160,11,0.95,1682
MINDTREE,9112,9998,-886,-8.86,5102
M&M,22935,23185,-250,-1.08,17493
M&MFIN,11871,10517,1354,12.87,17601
MOTHERSUMI,13549,13788,-239,-1.73,12325
MRF,3714,3499,215,6.14,2481
MRPL,820,843,-23,-2.73,833
