Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,6323,6073,250,4.12,3315
ADANIENT,8004,7703,301,3.91,5989
ADANIPORTS,7534,7484,50,0.67,3118
ADANIPOWER,7919,6933,986,14.22,7941
AMARAJABAT,2043,2012,31,1.54,1902
AMBUJACEM,7081,6747,334,4.95,2234
APOLLOHOSP,3522,3583,-61,-1.70,3131
APOLLOTYRE,3834,3611,223,6.18,2940
ARVIND,1598,1548,50,3.23,1098
ASHOKLEY,15948,15187,761,5.01,8803
ASIANPAINT,11920,11545,375,3.25,3111
AUROPHARMA,17542,17269,273,1.58,4354
AXISBANK,40331,39430,901,2.29,16826
BAJAJ-AUTO,10347,9682,665,6.87,9909
BAJAJFINSV,6850,6797,53,0.78,2142
BAJFINANCE,28553,28246,307,1.09,12837
BALKRISIND,2992,2634,358,13.59,2837
BANKBARODA,19447,18578,869,4.68,12433
BANKINDIA,6241,5902,339,5.74,4571
BANKNIFTY,644501,543955,100546,18.48,4865243
BATAINDIA,3592,3468,124,3.58,2055
BEL,4818,4652,166,3.57,5195
BERGEPAINT,1253,1222,31,2.54,658
BHARATFIN,2497,2721,-224,-8.23,4418
BHARATFORG,6262,6116,146,2.39,2412
BHARTIARTL,19700,19331,369,1.91,4056
BHEL,7083,7000,83,1.19,3265
BIOCON,8251,8192,59,0.72,1662
BOSCHLTD,5257,5238,19,0.36,494
BPCL,7046,6091,955,15.68,8425
BRITANNIA,12848,12825,23,0.18,2192
BSOFT,570,585,-15,-2.56,303
CADILAHC,11205,10907,298,2.73,2519
CANBK,7283,7197,86,1.19,8589
CASTROLIND,2870,2608,262,10.05,806
CENTURYTEX,6524,6442,82,1.27,1335
CESC,1525,1558,-33,-2.12,1102
CHOLAFIN,1391,1352,39,2.88,458
CIPLA,11981,11674,307,2.63,1912
COALINDIA,13946,13678,268,1.96,8626
COLPAL,3649,3612,37,1.02,531
CONCOR,1563,1437,126,8.77,951
CUMMINSIND,2474,2433,41,1.69,404
DABUR,9358,9421,-63,-0.67,1576
DHFL,11177,11923,-746,-6.26,2907
DISHTV,6807,6532,275,4.21,2628
DIVISLAB,7517,7445,72,0.97,1801
DLF,19857,19587,270,1.38,7771
DRREDDY,17395,17169,226,1.32,12153
EICHERMOT,15209,14584,625,4.29,6539
ENGINERSIN,1849,1789,60,3.35,474
EQUITAS,3368,3386,-18,-0.53,834
ESCORTS,8577,8102,475,5.86,20901
EXIDEIND,3705,3762,-57,-1.52,1523
FEDERALBNK,7216,6879,337,4.90,2788
GAIL,10719,10614,105,0.99,4224
GLENMARK,10203,9574,629,6.57,4674
GMRINFRA,4474,4437,37,0.83,976
GODREJCP,6928,6851,77,1.12,803
