Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,7225,6577,648,9.85,5560
ADANIENT,7925,7799,126,1.62,2938
ADANIPORTS,7058,6127,931,15.20,3869
ADANIPOWER,8783,8304,479,5.77,2476
AMARAJABAT,2211,2098,113,5.39,968
AMBUJACEM,9187,8745,442,5.05,2866
APOLLOHOSP,3500,3164,336,10.62,2207
APOLLOTYRE,2694,1868,826,44.22,5113
ASHOKLEY,13412,12453,959,7.70,11690
ASIANPAINT,14670,13818,852,6.17,7754
AUROPHARMA,17665,16964,701,4.13,6189
AXISBANK,47006,45224,1782,3.94,23170
BAJAJ-AUTO,10822,9668,1154,11.94,8424
BAJAJFINSV,12791,10842,1949,17.98,9017
BAJFINANCE,35490,33072,2418,7.31,30352
BALKRISIND,2158,1975,183,9.27,1222
BANKBARODA,21021,20595,426,2.07,21812
BANKINDIA,7958,4579,3379,73.79,24403
BANKNIFTY,515840,318566,197274,61.93,4794597
BATAINDIA,5814,5476,338,6.17,6784
BEL,4984,4634,350,7.55,3531
BERGEPAINT,3724,3400,324,9.53,4310
BHARATFORG,5849,5520,329,5.96,2470
BHARTIARTL,21733,20630,1103,5.35,15489
BHEL,9423,9017,406,4.50,4133
BIOCON,7371,7063,308,4.36,3060
BOSCHLTD,5070,5040,30,0.60,554
BPCL,13491,12799,692,5.41,7629
BRITANNIA,11020,10619,401,3.78,2001
CADILAHC,5238,5097,141,2.77,1327
CANBK,6894,6152,742,12.06,10194
CASTROLIND,1785,1732,53,3.06,653
CENTURYTEX,3402,2977,425,14.28,1973
CESC,1119,1000,119,11.90,514
CHOLAFIN,1244,1106,138,12.48,1158
CIPLA,15767,13748,2019,14.69,6434
COALINDIA,12733,11065,1668,15.07,6977
COLPAL,2594,2437,157,6.44,756
CONCOR,3686,3459,227,6.56,2149
CUMMINSIND,3363,2931,432,14.74,1981
DABUR,9014,8538,476,5.58,2451
DISHTV,8400,6609,1791,27.10,10605
DIVISLAB,5697,5577,120,2.15,1495
DLF,15625,15033,592,3.94,6155
DRREDDY,18006,12896,5110,39.62,45180
EICHERMOT,14022,12357,1665,13.47,9042
EQUITAS,3153,3160,-7,-0.22,1862
ESCORTS,6018,5095,923,18.12,8330
EXIDEIND,5478,5174,304,5.88,2267
FEDERALBNK,10110,9000,1110,12.33,8381
GAIL,9860,9245,615,6.65,3882
GLENMARK,6393,6235,158,2.53,2076
GMRINFRA,3310,3141,169,5.38,790
GODREJCP,5091,4849,242,4.99,1469
GRASIM,28185,26216,1969,7.51,13293
HAVELLS,5717,5630,87,1.55,1769
HCLTECH,16747,16305,442,2.71,3520
HDFC,146226,142682,3544,2.48,31840
HDFCBANK,63031,58997,4034,6.84,29283
HEROMOTOCO,20605,17623,2982,16.92,20223
HEXAWARE,1564,1468,96,6.54,1466
HINDALCO,9452,8555,897,10.49,9767
HINDPETRO,11297,10846,451,4.16,7230
HINDUNILVR,32203,30005,2198,7.33,10757
IBULHSGFIN,38143,34847,3296,9.46,63530
ICICIBANK,68149,64590,3559,5.51,33746
ICICIPRULI,4992,4617,375,8.12,3312
IDEA,28411,24965,3446,13.80,37770
IDFCFIRSTB,22262,21864,398,1.82,6503
IGL,1416,1212,204,16.83,1055
INDIGO,18175,15520,2655,17.11,44086
INDUSINDBK,37431,35205,2226,6.32,50113
INFRATEL,5693,5727,-34,-0.59,8526
INFY,61592,59434,2158,3.63,21126
IOC,11743,10548,1195,11.33,14703
ITC,48809,47773,1036,2.17,14794
JINDALSTEL,15092,13165,1927,14.64,23128
JSWSTEEL,27572,26627,945,3.55,13445
JUBLFOOD,5293,5199,94,1.81,3931
JUSTDIAL,4074,2456,1618,65.88,8787
KOTAKBANK,22636,20701,1935,9.35,13315
LICHSGFIN,10934,9458,1476,15.61,12603
LT,36958,33782,3176,9.40,15957
L&TFH,9647,8845,802,9.07,5467
LUPIN,10584,9891,693,7.01,9651
MANAPPURAM,3023,2681,342,12.76,3302
MARICO,9590,9538,52,0.55,1865
MARUTI,48622,45396,3226,7.11,47875
MCDOWELL-N,9078,8606,472,5.48,3774
MFSL,2448,2325,123,5.29,587
MGL,2272,2252,20,0.89,917
MINDTREE,2328,2192,136,6.20,1005
M&M,24015,21719,2296,10.57,16169
M&MFIN,10376,9935,441,4.44,2055
MOTHERSUMI,9081,8532,549,6.43,3073
MRF,2007,1852,155,8.37,824
MUTHOOTFIN,1954,1864,90,4.83,1174
NATIONALUM,5613,5361,252,4.70,2194
NBCC,4480,4326,154,3.56,2113
NCC,5878,5233,645,12.33,6520
NESTLEIND,9214,9030,184,2.04,1036
NIFTY,1362553,1190252,172301,14.48,2630861
NIFTYIT,154,132,22,16.67,88
NIITTECH,1652,1624,28,1.72,1106
NMDC,3643,3400,243,7.15,1779
NTPC,11393,10993,400,3.64,2650
OIL,2682,2645,37,1.40,337
ONGC,6984,6294,690,10.96,4659
PAGEIND,7140,6829,311,4.55,1674
PEL,18778,17937,841,4.69,10627
PETRONET,7732,7187,545,7.58,3268
PFC,6849,6515,334,5.13,4109
PIDILITIND,7830,7399,431,5.83,2749
PNB,18175,16691,1484,8.89,14582
POWERGRID,8131,7549,582,7.71,2288
PVR,3245,3075,170,5.53,933
RAMCOCEM,1603,1569,34,2.17,859
RBLBANK,12838,10569,2269,21.47,28923
RECLTD,4780,4416,364,8.24,3404
RELIANCE,121714,118606,3108,2.62,54696
SAIL,9105,7901,1204,15.24,11852
SBIN,47579,43206,4373,10.12,65038
SHREECEM,3007,2886,121,4.19,506
SIEMENS,2787,2454,333,13.57,1756
SRF,4432,4276,156,3.65,3556
SRTRANSFIN,6962,6821,141,2.07,1619
SUNPHARMA,58538,57786,752,1.30,12808
SUNTV,3810,2938,872,29.68,5704
TATACHEM,3377,3048,329,10.79,3772
TATAELXSI,2267,2166,101,4.66,1899
TATAGLOBAL,6436,5973,463,7.75,11509
TATAMOTORS,34897,31935,2962,9.28,33384
TATAMTRDVR,6461,6339,122,1.92,2508
TATAPOWER,6989,6477,512,7.90,2052
TATASTEEL,32135,27661,4474,16.17,55895
TCS,86223,83180,3043,3.66,43834
TECHM,17887,15702,2185,13.92,11084
TITAN,16900,15523,1377,8.87,17864
TORNTPHARM,786,778,8,1.03,540
TORNTPOWER,1482,1365,117,8.57,1043
TVSMOTOR,9279,7679,1600,20.84,8021
UBL,3317,2949,368,12.48,2091
UJJIVAN,6081,5852,229,3.91,3223
ULTRACEMCO,13513,13163,350,2.66,3515
UNIONBANK,5150,5220,-70,-1.34,3416
UPL,16104,15521,583,3.76,4409
VEDL,22688,19314,3374,17.47,19420
VOLTAS,2223,1996,227,11.37,1707
WIPRO,9141,8629,512,5.93,2331
YESBANK,119379,101740,17639,17.34,222770
