Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,8349,7892,457,5.79,7532
ADANIENT,11261,11470,-209,-1.82,6378
ADANIPORTS,15803,14508,1295,8.93,31318
ADANIPOWER,8677,8529,148,1.74,5412
AJANTPHARM,2840,3055,-215,-7.04,4118
ALBK,2545,3282,-737,-22.46,2813
AMARAJABAT,1984,2007,-23,-1.15,1710
AMBUJACEM,7645,7635,10,0.13,9307
APOLLOHOSP,4049,4134,-85,-2.06,5057
APOLLOTYRE,5074,5162,-88,-1.70,8105
ARVIND,5768,6040,-272,-4.50,5076
ASHOKLEY,34737,36958,-2221,-6.01,37953
ASIANPAINT,12523,12786,-263,-2.06,11837
AUROPHARMA,26002,27467,-1465,-5.33,21664
AXISBANK,48583,49082,-499,-1.02,71486
BAJAJ-AUTO,13942,13596,346,2.54,11926
BAJAJFINSV,6656,6641,15,0.23,9427
BAJFINANCE,30991,30985,6,0.02,36675
BALKRISIND,3748,3512,236,6.72,6293
BANKBARODA,23034,23232,-198,-0.85,14943
BANKINDIA,6299,7181,-882,-12.28,7786
BANKNIFTY,694436,689506,4930,0.72,9979237
BATAINDIA,11152,11457,-305,-2.66,17397
BEL,8568,8531,37,0.43,8255
BEML,3042,3300,-258,-7.82,4685
BERGEPAINT,2589,2620,-31,-1.18,1572
BHARATFIN,10542,10487,55,0.52,8281
BHARATFORG,10921,11060,-139,-1.26,20396
BHARTIARTL,26109,26349,-240,-0.91,18778
BHEL,9243,9607,-364,-3.79,8793
BIOCON,8039,8278,-239,-2.89,6741
BOSCHLTD,4962,4683,279,5.96,4335
BPCL,7314,7657,-343,-4.48,8365
BRITANNIA,18273,18542,-269,-1.45,10949
BSOFT,3651,3847,-196,-5.09,1515
CADILAHC,7247,7260,-13,-0.18,3094
CANBK,10860,10759,101,0.94,15007
CANFINHOME,3085,3278,-193,-5.89,2522
CAPF,8,8,0,0.00,0
CASTROLIND,2192,2048,144,7.03,1351
CEATLTD,4493,4542,-49,-1.08,6470
CENTURYTEX,9195,9339,-144,-1.54,6243
CESC,3225,3272,-47,-1.44,1871
CGPOWER,5847,6498,-651,-10.02,6553
CHENNPETRO,1276,1326,-50,-3.77,3079
CHOLAFIN,1929,2067,-138,-6.68,2153
CIPLA,14647,14980,-333,-2.22,11241
COALINDIA,19316,20934,-1618,-7.73,20432
COLPAL,2992,2967,25,0.84,3097
CONCOR,2169,2090,79,3.78,1329
CUMMINSIND,2452,2859,-407,-14.24,3459
DABUR,12090,12230,-140,-1.14,8781
DCBBANK,1398,1536,-138,-8.98,2626
DHFL,20268,20590,-322,-1.56,23922
DISHTV,12683,13583,-900,-6.63,14860
DIVISLAB,10737,11868,-1131,-9.53,13964
DLF,15028,16113,-1085,-6.73,19210
DRREDDY,25527,27520,-1993,-7.24,16542
EICHERMOT,23627,23426,201,0.86,22576
ENGINERSIN,4123,4361,-238,-5.46,2866
EQUITAS,3699,3765,-66,-1.75,2334
ESCORTS,5214,5610,-396,-7.06,10295
EXIDEIND,6973,7124,-151,-2.12,6826
FEDERALBNK,10417,10193,224,2.20,8766
GAIL,6574,6781,-207,-3.05,9016
GLENMARK,5229,5188,41,0.79,4231
