Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,5774,5828,-54,-0.93,5754
ADANIENT,12886,13507,-621,-4.60,6604
ADANIPORTS,13030,12379,651,5.26,25022
ADANIPOWER,9525,8288,1237,14.93,9954
AJANTPHARM,1768,1645,123,7.48,1655
ALBK,2343,2173,170,7.82,1719
AMARAJABAT,2213,2411,-198,-8.21,1903
AMBUJACEM,7727,7670,57,0.74,5421
APOLLOHOSP,2676,2573,103,4.00,2197
APOLLOTYRE,4632,4888,-256,-5.24,3657
ARVIND,6819,6923,-104,-1.50,4283
ASHOKLEY,37343,37228,115,0.31,30545
ASIANPAINT,17023,18437,-1414,-7.67,12080
AUROPHARMA,23371,23261,110,0.47,21727
AXISBANK,41047,41293,-246,-0.60,45328
BAJAJ-AUTO,12909,11918,991,8.32,11231
BAJAJFINSV,6099,5906,193,3.27,5213
BAJFINANCE,37467,35385,2082,5.88,58286
BALKRISIND,4587,4608,-21,-0.46,2529
BANKBARODA,23212,22852,360,1.58,18066
BANKINDIA,7838,7256,582,8.02,12724
BANKNIFTY,805370,719489,85881,11.94,7630412
BATAINDIA,5219,5420,-201,-3.71,6669
BEL,9061,9486,-425,-4.48,4314
BEML,3548,3884,-336,-8.65,3746
BERGEPAINT,2980,2769,211,7.62,1656
BHARATFIN,9229,9420,-191,-2.03,8093
BHARATFORG,14338,14444,-106,-0.73,9760
BHARTIARTL,26273,26274,-1,-0.00,15069
BHEL,9758,9218,540,5.86,5553
BIOCON,10157,11017,-860,-7.81,11735
BOSCHLTD,5701,5686,15,0.26,2071
BPCL,7133,6970,163,2.34,5780
BRITANNIA,15349,15443,-94,-0.61,8075
CADILAHC,6295,6194,101,1.63,6746
CANBK,9949,8497,1452,17.09,36888
CANFINHOME,2985,3347,-362,-10.82,2063
CAPF,926,926,0,0.00,0
CASTROLIND,2700,2757,-57,-2.07,1723
CEATLTD,3685,3570,115,3.22,6288
CENTURYTEX,9065,8695,370,4.26,14953
CESC,3114,3200,-86,-2.69,2433
CGPOWER,4508,4452,56,1.26,2412
CHENNPETRO,1196,1108,88,7.94,1253
CHOLAFIN,2442,2441,1,0.04,1191
CIPLA,11531,10890,641,5.89,9674
COALINDIA,15981,16458,-477,-2.90,9229
COLPAL,3161,3101,60,1.93,2787
CONCOR,2389,2143,246,11.48,1343
CUMMINSIND,2696,2740,-44,-1.61,1446
DABUR,12756,12591,165,1.31,10030
DALMIABHA,55,55,0,0.00,0
DCBBANK,1556,1640,-84,-5.12,2293
DHFL,23068,18643,4425,23.74,48243
DISHTV,15423,13068,2355,18.02,38901
DIVISLAB,9684,9500,184,1.94,3610
DLF,15337,14845,492,3.31,23136
DRREDDY,20781,20583,198,0.96,13465
EICHERMOT,23408,23998,-590,-2.46,13308
ENGINERSIN,2872,2877,-5,-0.17,1575
EQUITAS,3799,3818,-19,-0.50,2154
ESCORTS,7439,6110,1329,21.75,36045
EXIDEIND,5746,5578,168,3.01,4902
FEDERALBNK,14084,13965,119,0.85,7738
GAIL,6489,6442,47,0.73,4014
GLENMARK,5083,5105,-22,-0.43,3511
GMRINFRA,5117,5153,-36,-0.70,2888
GODFRYPHLP,975,1027,-52,-5.06,688
GODREJCP,8727,8734,-7,-0.08,4256
GODREJIND,1112,1103,9,0.82,980
GRASIM,16924,16460,464,2.82,9919
GSFC,3954,4111,-157,-3.82,2269
HAVELLS,7145,7457,-312,-4.18,7277
HCLTECH,16882,16294,588,3.61,16212
HDFC,60752,59860,892,1.49,32790
HDFCBANK,65808,72115,-6307,-8.75,61820
HEROMOTOCO,17172,16070,1102,6.86,15200
HEXAWARE,2595,2628,-33,-1.26,1541
HINDALCO,18273,17872,401,2.24,13262
HINDPETRO,10123,10020,103,1.03,4629
HINDUNILVR,23468,23899,-431,-1.80,13747
HINDZINC,2707,2982,-275,-9.22,1840
IBULHSGFIN,31561,30931,630,2.04,35751
ICICIBANK,60789,59243,1546,2.61,86941
