Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,7093,6788,305,4.49,3830
ADANIENT,10520,10196,324,3.18,2144
ADANIPORTS,6831,6687,144,2.15,2367
ADANIPOWER,7289,7156,133,1.86,1092
AJANTPHARM,1423,1300,123,9.46,1815
ALBK,1733,1641,92,5.61,951
AMARAJABAT,2257,2068,189,9.14,1058
AMBUJACEM,9254,9115,139,1.52,3254
APOLLOHOSP,1814,1917,-103,-5.37,916
APOLLOTYRE,3599,3425,174,5.08,2703
ARVIND,2366,2116,250,11.81,1857
ASHOKLEY,20261,18904,1357,7.18,11960
ASIANPAINT,8051,7639,412,5.39,2351
AUROPHARMA,20232,17678,2554,14.45,20876
AXISBANK,38735,37014,1721,4.65,62298
BAJAJ-AUTO,14857,14410,447,3.10,4132
BAJAJFINSV,5264,5141,123,2.39,2253
BAJFINANCE,22770,22364,406,1.82,9967
BALKRISIND,2061,2000,61,3.05,1376
BANKBARODA,14778,14203,575,4.05,7453
BANKINDIA,4859,4796,63,1.31,3329
BANKNIFTY,663147,467352,195795,41.89,7262640
BATAINDIA,4540,4496,44,0.98,2605
BEL,7803,7382,421,5.70,2569
BEML,2015,1984,31,1.56,1528
BERGEPAINT,1119,1103,16,1.45,426
BHARATFIN,10393,9938,455,4.58,1862
BHARATFORG,8276,8158,118,1.45,1883
BHARTIARTL,20896,19889,1,5.06,8242
BHEL,7393,6674,719,10.77,3515
BIOCON,8315,8306,9,0.11,11797
BOSCHLTD,4564,4459,105,2.35,356
BPCL,8538,7536,1002,13.30,10872
BRITANNIA,9430,9217,213,2.31,1362
BSOFT,1344,1298,46,3.54,346
CADILAHC,8381,8111,270,3.33,2399
CANBK,5552,5291,261,4.93,5827
CANFINHOME,2125,2035,90,4.42,622
CASTROLIND,2212,2110,102,4.83,745
CEATLTD,2696,2535,161,6.35,1556
CENTURYTEX,7574,7567,7,0.09,2115
CESC,2433,2425,8,0.33,1162
CGPOWER,2204,2081,123,5.91,2638
CHENNPETRO,575,578,-3,-0.52,186
CHOLAFIN,1237,1191,46,3.86,810
CIPLA,11694,10395,1299,12.50,7498
COALINDIA,13489,13403,86,0.64,3443
COLPAL,2886,2923,-37,-1.27,753
CONCOR,1178,1079,99,9.18,783
CUMMINSIND,2180,2145,35,1.63,709
DABUR,10480,10255,225,2.19,2675
DCBBANK,1360,1450,-90,-6.21,2147
DHFL,14531,13817,714,5.17,10994
DISHTV,7782,7701,81,1.05,1398
DIVISLAB,6881,6309,572,9.07,2397
DLF,20723,18390,2333,12.69,10261
DRREDDY,15501,14410,1091,7.57,8878
EICHERMOT,14959,14716,243,1.65,3067
ENGINERSIN,2328,2209,119,5.39,606
EQUITAS,3115,3067,48,1.57,1057
ESCORTS,3483,3043,440,14.46,3312
EXIDEIND,4604,4411,193,4.38,1668
FEDERALBNK,8430,8193,237,2.89,2474
GAIL,4097,3878,219,5.65,3766
GLENMARK,3969,3800,169,4.45,1452
GMRINFRA,4768,4591,177,3.86,938
GODFRYPHLP,742,736,6,0.82,140
GODREJCP,9014,8370,644,7.69,3884
GODREJIND,684,714,-30,-4.20,274
GRASIM,13719,13678,41,0.30,5492
GSFC,2315,2287,28,1.22,334
HAVELLS,4719,4629,90,1.94,1502
HCLTECH,12557,11955,602,5.04,5214
HDFC,55511,55197,314,0.57,9120
HDFCBANK,58156,56749,1407,2.48,24380
HEROMOTOCO,16646,13254,3392,25.59,13988
HEXAWARE,1926,2022,-96,-4.75,3041
HINDALCO,10971,10372,599,5.78,8321
HINDPETRO,7600,6922,678,9.79,8069
HINDUNILVR,37575,35706,1869,5.23,8289
HINDZINC,1300,1187,113,9.52,576
IBULHSGFIN,33793,33148,645,1.95,18880
ICICIBANK,78988,76200,2788,3.66,54628
ICICIPRULI,4209,4162,47,1.13,2014
IDBI,2868,2427,441,18.17,1220
IDEA,29989,26274,3715,14.14,9476
IDFC,6750,6723,27,0.40,1159
IDFCFIRSTB,12030,11458,572,4.99,2431
IFCI,2105,1906,199,10.44,620
IGL,1340,1223,117,9.57,1137
INDIACEM,4878,4648,230,4.95,4941
INDIANB,1659,1626,33,2.03,1738
INDIGO,5141,4590,551,12.00,5154
INDUSINDBK,28812,27173,1639,6.03,14159
INFIBEAM,2703,2695,8,0.30,900
INFRATEL,4886,4696,190,4.05,5133
INFY,43903,43128,775,1.80,15706
IOC,12841,11925,916,7.68,6300
IRB,2928,2686,242,9.01,1964
ITC,37071,36034,1037,2.88,9119
JETAIRWAYS,3007,2042,965,47.26,5200
JINDALSTEL,12301,11747,554,4.72,18671
JISLJALEQS,3613,3471,142,4.09,1274
JSWSTEEL,30825,28437,2388,8.40,20310
JUBLFOOD,8544,8075,469,5.81,8542
JUSTDIAL,1748,1613,135,8.37,2016
KAJARIACER,1119,1070,49,4.58,635
KOTAKBANK,30133,27732,2401,8.66,21434
KSCL,571,571,0,0.00,370
KTKBANK,3029,3057,-28,-0.92,971
LICHSGFIN,8117,7944,173,2.18,2671
LT,28088,26743,1345,5.03,10733
L&TFH,5779,5459,320,5.86,3947
LUPIN,15227,14205,1022,7.19,6797
MANAPPURAM,1533,1471,62,4.21,1045
MARICO,2353,2425,-72,-2.97,695
MARUTI,50748,46042,4706,10.22,74200
MCDOWELL-N,9175,8870,305,3.44,2185
MCX,2846,2699,147,5.45,5988
MFSL,1670,1709,-39,-2.28,564
MGL,989,975,14,1.44,311
MINDTREE,5108,4844,264,5.45,2254
M&M,19750,18678,1072,5.74,6814
M&MFIN,11297,10909,388,3.56,4481
MOTHERSUMI,11564,10892,672,6.17,4324
MRF,3826,3599,227,6.31,1384
MRPL,662,647,15,2.32,381
MUTHOOTFIN,1525,1456,69,4.74,1532
NATIONALUM,5653,5392,261,4.84,1531
NBCC,4873,4783,90,1.88,1236
NCC,4692,4370,322,7.37,3368
NESTLEIND,5743,5702,41,0.72,1100
NHPC,892,885,7,0.79,222
NIFTY,1338848,1212522,126326,10.42,2469341
NIFTYIT,322,309,13,4.21,253
NIITTECH,2204,1850,354,19.14,2510
NMDC,3495,3321,174,5.24,1416
NTPC,13255,13512,-257,-1.90,2306
OFSS,1956,1968,-12,-0.61,135
OIL,2412,2449,-37,-1.51,766
ONGC,19470,19174,296,1.54,3773
ORIENTBANK,1997,1958,39,1.99,1533
PAGEIND,5425,4798,627,13.07,2363
PCJEWELLER,1869,1377,492,35.73,5141
PEL,14671,11988,2683,22.38,18891
PETRONET,3443,3313,130,3.92,788
PFC,5332,4842,490,10.12,4161
PIDILITIND,5570,5315,255,4.80,2281
PNB,16349,16031,318,1.98,8242
POWERGRID,5094,4951,143,2.89,1529
PVR,1885,1869,16,0.86,1720
RAMCOCEM,1919,1986,-67,-3.37,754
RAYMOND,4305,4087,218,5.33,1269
RBLBANK,5566,5506,60,1.09,1947
RECLTD,6260,5784,476,8.23,6734
RELCAPITAL,11235,9256,1979,21.38,27233
RELIANCE,100347,98557,1790,1.82,60991
RELINFRA,10185,9521,664,6.97,12964
REPCOHOME,771,793,-22,-2.77,157
RPOWER,6134,5850,284,4.85,2761
SAIL,9703,8174,1529,18.71,12408
SBIN,27798,26199,1599,6.10,25585
SHREECEM,1935,1896,39,2.06,451
SIEMENS,2382,2323,59,2.54,1409
SOUTHBANK,3860,3914,-54,-1.38,540
SRF,3491,3310,181,5.47,3172
SRTRANSFIN,5414,5021,393,7.83,3152
STAR,2778,2577,201,7.80,2589
SUNPHARMA,50372,49823,549,1.10,11289
SUNTV,7196,7073,123,1.74,3628
SUZLON,4411,4322,89,2.06,1324
SYNDIBANK,1976,1751,225,12.85,1744
TATACHEM,4396,4401,-5,-0.11,1891
TATACOMM,2407,2341,66,2.82,495
TATAELXSI,5030,4730,300,6.34,2643
TATAGLOBAL,6334,6143,191,3.11,3860
