Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,10840,10416,424,4.07,4894
ADANIENT,10800,8675,2125,24.50,13054
ADANIPORTS,18906,16513,2393,14.49,13865
ADANIPOWER,11859,9959,1900,19.08,5604
AMARAJABAT,3553,2520,1033,40.99,3334
AMBUJACEM,12099,9355,2744,29.33,6539
APOLLOHOSP,5937,5588,349,6.25,3604
APOLLOTYRE,6203,5456,747,13.69,4288
ASHOKLEY,19436,16089,3347,20.80,18367
ASIANPAINT,19557,16831,2726,16.20,9107
AUROPHARMA,23971,21893,2078,9.49,16283
AXISBANK,70521,61459,9062,14.74,31096
BAJAJ-AUTO,13511,11836,1675,14.15,5187
BAJAJFINSV,15674,13701,1973,14.40,6038
BAJFINANCE,42660,38274,4386,11.46,27374
BALKRISIND,3654,3176,478,15.05,2265
BANKBARODA,28087,27348,739,2.70,23550
BANKNIFTY,625972,431752,194220,44.98,5053658
BATAINDIA,6231,5206,1025,19.69,6627
BEL,7877,7229,648,8.96,3372
BERGEPAINT,6613,5518,1095,19.84,4711
BHARATFORG,10945,8151,2794,34.28,6563
BHARTIARTL,38490,34146,4344,12.72,52745
BHEL,16483,14552,1,13.27,1
BIOCON,9431,8609,822,9.55,6152
BOSCHLTD,4550,4215,335,7.95,842
BPCL,28736,26626,2110,7.92,11156
BRITANNIA,15057,11453,3604,31.47,10787
CADILAHC,5735,5269,466,8.84,6883
CANBK,9309,8551,758,8.86,16866
CASTROLIND,2837,2410,427,17.72,1243
CENTURYTEX,7156,6702,454,6.77,3704
CESC,2633,2201,432,19.63,1417
CHOLAFIN,2047,1811,236,13.03,1389
CIPLA,18291,15317,2974,19.42,8784
COALINDIA,11364,10242,1,10.95,1
COLPAL,4427,3410,1017,29.82,3097
CONCOR,5911,5045,866,17.17,4630
CUMMINSIND,3808,3228,580,17.97,2196
DABUR,12981,11776,1205,10.23,3366
DISHTV,12068,9752,2316,23.75,12620
DIVISLAB,8087,7130,957,13.42,5678
DLF,19560,18339,1221,6.66,19553
DRREDDY,17077,14993,2084,13.90,6268
EICHERMOT,17091,14791,2300,15.55,11274
EQUITAS,7772,7577,195,2.57,4252
ESCORTS,8573,8148,425,5.22,9433
EXIDEIND,7195,5489,1706,31.08,3353
FEDERALBNK,12258,11548,710,6.15,4645
GAIL,17835,16610,1225,7.38,7682
GLENMARK,7837,7281,556,7.64,4058
GMRINFRA,5621,4932,689,13.97,2442
GODREJCP,7470,5802,1668,28.75,4321
GRASIM,34537,33123,1414,4.27,6732
HAVELLS,8255,6757,1498,22.17,4354
HCLTECH,20561,18357,2204,12.01,6030
HDFC,154469,138469,16000,11.55,65440
HDFCBANK,93293,75114,18179,24.20,66345
HEROMOTOCO,33650,31342,2308,7.36,30509
HEXAWARE,1146,1119,27,2.41,678
HINDALCO,17594,15658,1936,12.36,12709
HINDPETRO,17955,13862,4093,29.53,7584
HINDUNILVR,47242,41956,5286,12.60,19963
IBULHSGFIN,52451,48921,3530,7.22,89231
ICICIBANK,130085,99955,30130,30.14,111096
ICICIPRULI,11262,9562,1700,17.78,6116
IDEA,30109,29354,755,2.57,11603
IDFCFIRSTB,30432,26168,4264,16.29,16216
IGL,5981,4470,1511,33.80,5477
INDIGO,19281,18206,1075,5.90,13231
INDUSINDBK,38054,34399,3655,10.63,27687
INFRATEL,12219,9754,2465,25.27,16300
INFY,57201,50650,6551,12.93,28483
IOC,13612,12289,1323,10.77,7447
ITC,76722,63755,12967,20.34,35764
JINDALSTEL,15166,14215,951,6.69,22496
JSWSTEEL,31428,27445,3983,14.51,13606
JUBLFOOD,6543,6007,536,8.92,5687
JUSTDIAL,4157,3527,630,17.86,7836
KOTAKBANK,43064,38045,5019,13.19,47818
LICHSGFIN,13169,11744,1425,12.13,7203
LT,84579,75348,9231,12.25,42247
L&TFH,11670,10872,798,7.34,11100
LUPIN,17893,14502,3391,23.38,7790
MANAPPURAM,4730,4630,100,2.16,2271
MARICO,12059,10806,1253,11.60,3572
MARUTI,69955,58399,11556,19.79,5
MCDOWELL-N,12681,11415,1266,11.09,5490
MFSL,10610,9797,813,8.30,5091
MGL,5257,4280,977,22.83,4615
MINDTREE,3719,3225,494,15.32,5532
M&M,33248,30260,2988,9.87,17987
M&MFIN,13963,12831,1132,8.82,5312
MOTHERSUMI,13634,11196,2438,21.78,7235
MRF,2301,1830,471,25.74,1062
MUTHOOTFIN,4196,4124,72,1.75,3261
NATIONALUM,8007,7733,274,3.54,3915
NBCC,6707,6439,268,4.16,3178
NCC,11170,10387,783,7.54,6306
NESTLEIND,12375,8928,3447,38.61,10949
NIFTY,1571104,1469219,101885,6.93,2855386
NIFTYIT,122,119,3,2.52,57
NIITTECH,3565,3325,240,7.22,3393
NMDC,7220,6323,897,14.19,5656
NTPC,16053,15202,851,5.60,4982
OIL,2434,1812,622,34.33,1271
ONGC,15745,13684,2061,15.06,7211
PAGEIND,7063,5462,1601,29.31,4696
PEL,18003,15609,2394,15.34,10848
PETRONET,8244,6787,1457,21.47,3721
PFC,5814,5068,746,14.72,2650
PIDILITIND,8456,6941,1515,21.83,4163
PNB,22814,21572,1242,5.76,15400
POWERGRID,10609,9847,762,7.74,4120
PVR,4133,3872,261,6.74,2879
RAMCOCEM,1804,1339,465,34.73,1322
RBLBANK,24640,21018,3622,17.23,35814
RECLTD,5672,5116,556,10.87,2976
RELIANCE,145907,137218,8689,6.33,96716
SAIL,11339,10539,800,7.59,12004
SBIN,74773,69778,4995,7.16,144709
SHREECEM,2871,2682,189,7.05,975
SIEMENS,6880,5703,1177,20.64,7469
SRF,4732,4745,-13,-0.27,3693
SRTRANSFIN,9815,7589,2226,29.33,10511
SUNPHARMA,72033,66101,5932,8.97,28207
SUNTV,6190,5786,404,6.98,6456
TATACHEM,3527,3386,141,4.16,2713
TATAELXSI,3825,3963,-138,-3.48,2806
TATAGLOBAL,6617,6305,312,4.95,4106
TATAMOTORS,43615,39770,3845,9.67,43921
TATAMTRDVR,7867,7255,612,8.44,4309
TATAPOWER,11466,10787,679,6.29,3948
TATASTEEL,47834,40313,7521,18.66,90388
TCS,102159,96157,6002,6.24,86023
TECHM,16436,14895,1541,10.35,4688
TITAN,23276,20877,2399,11.49,33156
TORNTPHARM,1044,798,246,30.83,944
TORNTPOWER,2033,1775,258,14.54,2138
TVSMOTOR,7466,7082,384,5.42,5461
UBL,3169,2895,274,9.46,3340
UJJIVAN,9122,9287,-165,-1.78,9089
ULTRACEMCO,19346,16448,2898,17.62,13113
UNIONBANK,5732,5933,-201,-3.39,6183
UPL,19397,17474,1923,11.00,10742
VEDL,37865,28993,8872,30.60,35020
VOLTAS,6400,5651,749,13.25,4986
WIPRO,10265,9126,1139,12.48,4657
YESBANK,143298,145673,-2375,-1.63,67051
ZEEL,40167,36912,3255,8.82,34183
