Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,10052,9673,379,3.92,5032
ADANIENT,9336,9191,145,1.58,3429
ADANIPORTS,10312,9966,346,3.47,3157
ADANIPOWER,10007,9763,244,2.50,2342
AMARAJABAT,3428,3394,34,1.00,2213
AMBUJACEM,8975,8912,63,0.71,2546
APOLLOHOSP,6129,5570,559,10.04,8273
APOLLOTYRE,6833,6718,115,1.71,6112
ASHOKLEY,27819,25502,2317,9.09,27081
ASIANPAINT,16208,15707,501,3.19,4235
AUROPHARMA,29776,31233,-1457,-4.66,28705
AXISBANK,60367,57116,3251,5.69,29482
BAJAJ-AUTO,11229,10883,346,3.18,4531
BAJAJFINSV,14678,14397,281,1.95,5426
BAJFINANCE,41131,40704,427,1.05,20215
BALKRISIND,3247,2922,325,11.12,7603
BANKBARODA,27294,27182,112,0.41,26631
BANKINDIA,6078,6279,-201,-3.20,8603
BANKNIFTY,656709,460661,196048,42.56,6668494
BATAINDIA,6656,6768,-112,-1.65,6162
BEL,7651,7590,61,0.80,3013
BERGEPAINT,4743,4735,8,0.17,1310
BHARATFORG,9096,9173,-77,-0.84,4755
BHARTIARTL,35742,24209,11533,47.64,108883
BHEL,13201,13160,41,0.31,3805
BIOCON,8000,7704,296,3.84,3702
BOSCHLTD,5163,5109,54,1.06,328
BPCL,17818,17217,601,3.49,6234
BRITANNIA,12559,12513,46,0.37,3437
CADILAHC,6664,6655,9,0.14,2026
CANBK,11057,9740,1317,13.52,27984
CASTROLIND,1751,1738,13,0.75,504
CENTURYTEX,6434,6415,19,0.30,3716
CESC,1853,1748,105,6.01,1775
CHOLAFIN,2532,1817,715,39.35,4260
CIPLA,19811,18306,1505,8.22,22300
COALINDIA,16186,15868,318,2.00,5371
COLPAL,4965,4604,361,7.84,2912
CONCOR,4668,4455,213,4.78,1330
CUMMINSIND,2968,3044,-76,-2.50,851
DABUR,11089,10980,109,0.99,1852
DISHTV,8266,8169,97,1.19,2744
DIVISLAB,7709,7070,639,9.04,16292
DLF,20313,20190,123,0.61,22091
DRREDDY,17073,16720,353,2.11,3898
EICHERMOT,14623,13958,665,4.76,5372
EQUITAS,3996,3962,34,0.86,2780
ESCORTS,6089,6114,-25,-0.41,5678
EXIDEIND,5583,5656,-73,-1.29,1488
FEDERALBNK,12089,11700,389,3.32,4866
GAIL,14321,14346,-25,-0.17,5626
GLENMARK,10200,8875,1325,14.93,25328
