Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,6383,6521,-138,-2.12,2743
ADANIENT,11170,11174,-4,-0.04,1298
ADANIPORTS,7304,7063,241,3.41,2789
ADANIPOWER,7711,7577,134,1.77,1247
AJANTPHARM,1483,1680,-197,-11.73,1023
ALBK,2057,2045,12,0.59,2120
AMARAJABAT,2723,2712,11,0.41,672
AMBUJACEM,10559,10646,-87,-0.82,2135
APOLLOHOSP,2084,2147,-63,-2.93,1001
APOLLOTYRE,4828,4917,-89,-1.81,3214
ARVIND,3691,3493,198,5.67,1613
ASHOKLEY,25033,24376,657,2.70,9968
ASIANPAINT,11337,11388,-51,-0.45,4500
AUROPHARMA,23145,22915,230,1.00,14182
AXISBANK,38300,39076,-776,-1.99,16038
BAJAJ-AUTO,13585,13533,52,0.38,2960
BAJAJFINSV,5656,5661,-5,-0.09,2135
BAJFINANCE,25967,25818,149,0.58,14658
BALKRISIND,2236,2009,227,11.30,1729
BANKBARODA,18536,17453,1083,6.21,13384
BANKINDIA,5489,5266,223,4.23,4305
BANKNIFTY,695616,593387,102229,17.23,5830791
BATAINDIA,5057,5384,-327,-6.07,6082
BEL,6888,7101,-213,-3.00,2077
BEML,2430,2410,20,0.83,4333
BERGEPAINT,1200,1199,1,0.08,447
BHARATFIN,15184,14765,419,2.84,2591
BHARATFORG,8960,8975,-15,-0.17,2304
BHARTIARTL,27195,27413,-218,-0.80,14264
BHEL,9657,9672,-15,-0.16,4355
BIOCON,14487,14601,-114,-0.78,5272
BOSCHLTD,5470,5387,83,1.54,617
BPCL,9528,9754,-226,-2.32,4925
BRITANNIA,14438,14624,-186,-1.27,3068
BSOFT,1650,1642,8,0.49,478
CADILAHC,10237,10379,-142,-1.37,6394
CANBK,6884,6865,19,0.28,20715
CANFINHOME,2711,2694,17,0.63,916
CASTROLIND,2185,2157,28,1.30,429
CEATLTD,3421,3443,-22,-0.64,2683
CENTURYTEX,7713,7835,-122,-1.56,2384
CESC,2659,2690,-31,-1.15,1040
CGPOWER,2985,3066,-81,-2.64,1293
CHENNPETRO,857,878,-21,-2.39,564
CHOLAFIN,1232,1257,-25,-1.99,1137
CIPLA,14238,13979,259,1.85,6482
COALINDIA,13987,13894,93,0.67,2552
COLPAL,3742,3666,76,2.07,686
CONCOR,1313,1309,4,0.31,399
CUMMINSIND,1919,1988,-69,-3.47,857
DABUR,15532,15811,-279,-1.76,3529
DCBBANK,1278,1319,-41,-3.11,871
DHFL,19819,19608,211,1.08,12723
DISHTV,9345,9514,-169,-1.78,4098
DIVISLAB,7883,8068,-185,-2.29,2142
DLF,21521,21608,-87,-0.40,7177
DRREDDY,18611,18213,398,2.19,9106
EICHERMOT,20809,17468,3341,19.13,28754
ENGINERSIN,2353,2247,106,4.72,936
EQUITAS,2846,3142,-296,-9.42,3479
ESCORTS,7590,7397,193,2.61,6648
EXIDEIND,5204,5242,-38,-0.72,1026
FEDERALBNK,9434,9893,-459,-4.64,5280
GAIL,4644,4605,39,0.85,2024
GLENMARK,4581,4579,2,0.04,1953
GMRINFRA,5224,5110,114,2.23,922
GODFRYPHLP,963,955,8,0.84,207
GODREJCP,10065,9713,352,3.62,2149
GODREJIND,887,809,78,9.64,499
GRASIM,13629,13726,-97,-0.71,2618
GSFC,2421,2387,34,1.42,584
HAVELLS,4915,4872,43,0.88,1147
HCLTECH,15787,16524,-737,-4.46,6573
HDFC,60698,59754,944,1.58,36403
HDFCBANK,55514,53245,2269,4.26,28884
HEROMOTOCO,18139,18088,51,0.28,4889
HEXAWARE,1545,1480,65,4.39,2376
HINDALCO,13002,12951,51,0.39,6949
HINDPETRO,10090,9922,168,1.69,5770
HINDUNILVR,40269,40038,231,0.58,10051
HINDZINC,1468,1475,-7,-0.47,594
IBULHSGFIN,42209,39921,2288,5.73,25569
ICICIBANK,91860,91935,-75,-0.08,34121
ICICIPRULI,4974,5096,-122,-2.39,2556
IDBI,3553,3502,51,1.46,862
IDEA,34795,34519,276,0.80,16926
IDFC,6259,6534,-275,-4.21,2028
IDFCFIRSTB,13124,12066,1058,8.77,13009
IFCI,2292,2286,6,0.26,179
IGL,1704,1622,82,5.06,3154
INDIACEM,5552,5587,-35,-0.63,4964
INDIANB,2664,2228,436,19.57,2710
INDIGO,6606,6566,40,0.61,5647
INDUSINDBK,41510,40645,865,2.13,20912
INFIBEAM,3193,3043,150,4.93,1351
INFRATEL,4927,5102,-175,-3.43,1752
INFY,51511,51235,276,0.54,12251
IOC,13859,13663,196,1.43,5825
IRB,4015,3716,299,8.05,4744
ITC,48962,44409,4553,10.25,86650
JETAIRWAYS,3908,4085,-177,-4.33,904
JINDALSTEL,12486,12540,-54,-0.43,9411
JISLJALEQS,3990,3897,93,2.39,1927
JSWSTEEL,32034,32130,-96,-0.30,8753
JUBLFOOD,8375,8213,162,1.97,4884
JUSTDIAL,2564,2383,181,7.60,3524
KAJARIACER,2280,2623,-343,-13.08,2320
KOTAKBANK,30959,30993,-34,-0.11,10499
KSCL,623,614,9,1.47,331
KTKBANK,3722,3536,186,5.26,3480
LICHSGFIN,8628,8592,36,0.42,2359
LT,31244,31170,74,0.24,25951
L&TFH,9253,8942,311,3.48,4754
LUPIN,16738,16300,438,2.69,9133
MANAPPURAM,1748,1751,-3,-0.17,1014
MARICO,3966,3991,-25,-0.63,1974
MARUTI,55924,55821,103,0.18,20699
MCDOWELL-N,10371,10379,-8,-0.08,2755
MCX,3146,3147,-1,-0.03,761
MFSL,1607,1665,-58,-3.48,519
MGL,1504,1500,4,0.27,1233
MINDTREE,6525,6652,-127,-1.91,2681
M&M,21333,21494,-161,-0.75,3348
M&MFIN,10915,10949,-34,-0.31,3164
MOTHERSUMI,14098,14007,91,0.65,4668
MRF,3574,3617,-43,-1.19,497
MRPL,811,723,88,12.17,518
MUTHOOTFIN,2051,2162,-111,-5.13,2652
NATIONALUM,6152,6171,-19,-0.31,1138
NBCC,4962,4903,59,1.20,1166
NCC,5027,5272,-245,-4.65,3904
NESTLEIND,6742,6742,0,0.00,1188
NHPC,937,919,18,1.96,183
NIFTY,1580974,1507548,73426,4.87,3536356
NIFTYIT,308,331,-23,-6.95,191
NIITTECH,4196,4222,-26,-0.62,1312
NMDC,3482,3455,27,0.78,795
NTPC,12695,12908,-213,-1.65,4507
OFSS,1695,1820,-125,-6.87,387
OIL,2358,2431,-73,-3.00,529
ONGC,19360,19379,-19,-0.10,3830
ORIENTBANK,2433,1935,498,25.74,8607
PAGEIND,6238,6279,-41,-0.65,1013
PCJEWELLER,4014,4044,-30,-0.74,7162
PEL,15749,15713,36,0.23,3151
PETRONET,3641,3581,60,1.68,797
PFC,5672,5703,-31,-0.54,1877
PIDILITIND,6961,7088,-127,-1.79,2016
PNB,18538,17450,1088,6.23,13328
POWERGRID,5319,5286,33,0.62,1296
PVR,2693,2673,20,0.75,2008
RAMCOCEM,1465,1507,-42,-2.79,754
RAYMOND,4378,4452,-74,-1.66,1856
RBLBANK,5148,5194,-46,-0.89,2438
RECLTD,7041,6947,94,1.35,2372
RELCAPITAL,13434,13407,27,0.20,12645
RELIANCE,122237,120289,1948,1.62,73436
RELINFRA,13180,13361,-181,-1.35,7458
REPCOHOME,651,677,-26,-3.84,241
RPOWER,8607,8755,-148,-1.69,1254
SAIL,10665,10531,134,1.27,5869
SBIN,35232,35694,-462,-1.29,63285
SHREECEM,2214,2169,45,2.07,952
SIEMENS,2877,2799,78,2.79,1474
SOUTHBANK,4064,4098,-34,-0.83,1000
SRF,3581,3577,4,0.11,4772
SRTRANSFIN,6926,6917,9,0.13,2848
STAR,2863,2623,240,9.15,10418
SUNPHARMA,57578,53679,3899,7.26,60458
SUNTV,7893,8000,-107,-1.34,3528
