Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
"ACC","4,104","3,777","327","8.66","4,535"
"ADANIENT","10,316","9,469","847","8.94","6,236"
"ADANIPORTS","7,742","7,207","535","7.42","5,402"
"ADANIPOWER","7,872","7,343","529","7.20","1,702"
"AJANTPHARM","1,442","1,365","77","5.64","2,226"
"ALBK","1,727","1,611","116","7.20","2,269"
"AMARAJABAT","2,649","2,083","566","27.17","1,666"
"AMBUJACEM","6,792","6,103","689","11.29","3,783"
"APOLLOHOSP","2,520","2,536","-16","-0.63","3,239"
"APOLLOTYRE","3,896","3,687","209","5.67","4,068"
"ARVIND","10,161","9,020","1,141","12.65","10,168"
"ASHOKLEY","17,790","16,632","1,158","6.96","13,419"
"ASIANPAINT","7,555","7,423","132","1.78","4,142"
"AUROPHARMA","18,851","17,457","1,394","7.99","14,378"
"AXISBANK","34,761","33,483","1,278","3.82","17,338"
"BAJAJ-AUTO","11,055","10,299","756","7.34","10,145"
"BAJAJFINSV","5,232","5,035","197","3.91","2,247"
"BAJFINANCE","28,083","26,957","1,126","4.18","25,921"
"BALKRISIND","3,683","3,368","315","9.35","2,421"
"BANKBARODA","21,114","19,885","1,229","6.18","11,312"
"BANKINDIA","4,639","4,423","216","4.88","3,196"
"BANKNIFTY","7,99,888","5,99,226","2,00,662","33.49","47,77,303"
"BATAINDIA","4,152","2,952","1,200","40.65","10,266"
"BEL","8,997","6,407","2,590","40.42","6,702"
"BEML","2,256","2,155","101","4.69","2,260"
"BERGEPAINT","902","897","5","0.56","670"
"BHARATFIN","12,693","12,416","277","2.23","5,709"
"BHARATFORG","7,829","7,113","716","10.07","2,913"
"BHARTIARTL","23,659","23,151","508","2.19","7,797"
"BHEL","8,818","8,330","488","5.86","13,881"
"BIOCON","7,585","7,460","125","1.68","8,418"
"BOSCHLTD","4,909","4,968","-59","-1.19","951"
"BPCL","7,509","6,321","1,188","18.79","10,973"
"BRITANNIA","14,128","14,027","101","0.72","5,021"
"CADILAHC","5,541","5,511","30","0.54","2,326"
"CANBK","6,671","6,263","408","6.51","7,953"
"CANFINHOME","3,600","3,343","257","7.69","2,447"
"CAPF","8,268","8,099","169","2.09","2,041"
"CASTROLIND","2,582","2,555","27","1.06","672"
"CEATLTD","2,923","2,574","349","13.56","4,833"
"CENTURYTEX","8,702","8,517","185","2.17","3,999"
"CESC","2,674","2,449","225","9.19","1,273"
"CGPOWER","3,994","3,952","42","1.06","780"
"CHENNPETRO","716","683","33","4.83","453"
"CHOLAFIN","990","917","73","7.96","719"
"CIPLA","9,954","9,425","529","5.61","8,949"
"COALINDIA","22,924","15,956","6,968","43.67","19,036"
"COLPAL","1,858","1,878","-20","-1.06","788"
"CONCOR","2,422","2,372","50","2.11","897"
"CUMMINSIND","1,973","1,923","50","2.60","791"
"DABUR","9,677","9,150","527","5.76","3,057"
"DALMIABHA","1,250","1,250","0","0.00","0"
"DCBBANK","1,062","987","75","7.60","573"
"DHFL","17,655","16,217","1,438","8.87","15,948"
"DISHTV","5,523","4,814","709","14.73","1,923"
"DIVISLAB","11,069","7,850","3,219","41.01","17,738"
"DLF","11,517","11,360","157","1.38","6,197"
"DRREDDY","16,267","15,134","1,133","7.49","21,319"
"EICHERMOT","11,188","10,550","638","6.05","3,451"
"ENGINERSIN","1,729","1,689","40","2.37","506"
"EQUITAS","2,902","2,838","64","2.26","2,860"
"ESCORTS","5,812","5,254","558","10.62","9,119"
"EXIDEIND","3,468","3,413","55","1.61","2,432"
"FEDERALBNK","10,451","9,842","609","6.19","5,989"
"GAIL","7,795","7,735","60","0.78","4,624"
"GLENMARK","4,449","4,247","202","4.76","2,375"
"GMRINFRA","4,199","4,133","66","1.60","552"
"GODFRYPHLP","839","869","-30","-3.45","396"
"GODREJCP","9,584","9,536","48","0.50","1,067"
"GODREJIND","1,075","1,223","-148","-12.10","1,017"
"GRASIM","10,712","10,450","262","2.51","4,594"
"GSFC","3,882","3,702","180","4.86","1,078"
"HAVELLS","5,685","4,880","805","16.50","7,648"
"HCLTECH","12,590","12,061","529","4.39","5,221"
"HDFC","51,978","50,469","1,509","2.99","13,353"
"HDFCBANK","57,796","57,575","221","0.38","31,369"
"HEROMOTOCO","7,349","6,144","1,205","19.61","6,650"
"HEXAWARE","3,397","3,214","183","5.69","3,253"
"HINDALCO","11,227","10,459","768","7.34","10,823"
"HINDPETRO","15,134","13,909","1,225","8.81","14,559"
"HINDUNILVR","15,192","13,938","1,254","9.00","9,674"
"HINDZINC","2,101","2,005","96","4.79","1,030"
"IBULHSGFIN","51,231","46,668","4,563","9.78","25,536"
"ICICIBANK","39,209","38,071","1,138","2.99","26,762"
"ICICIPRULI","3,278","3,082","196","6.36","2,159"
"IDBI","4,612","4,092","520","12.71","2,313"
"IDEA","24,158","21,196","2,962","13.97","11,469"
"IDFC","8,597","8,511","86","1.01","1,653"
"IDFCBANK","13,244","12,993","251","1.93","1,993"
"IFCI","2,228","2,147","81","3.77","409"
"IGL","1,678","1,595","83","5.20","1,397"
"INDIACEM","5,497","5,307","190","3.58","3,997"
"INDIANB","2,705","2,700","5","0.19","1,886"
"INDIGO","4,993","4,676","317","6.78","2,716"
"INDUSINDBK","18,392","18,380","12","0.07","12,727"
"INFIBEAM","4,092","4,015","77","1.92","2,204"
"INFRATEL","4,889","4,602","287","6.24","1,799"
"INFY","40,698","39,169","1,529","3.90","13,587"
"IOC","31,266","23,323","7,943","34.06","20,634"
"IRB","4,039","4,304","-265","-6.16","1,779"
"ITC","34,556","32,396","2,160","6.67","12,851"
"JETAIRWAYS","4,308","3,856","452","11.72","4,282"
"JINDALSTEL","15,256","14,141","1,115","7.88","14,758"
"JISLJALEQS","3,966","3,962","4","0.10","1,222"
"JPASSOCIAT","3,564","3,418","146","4.27","1,072"
"JSWSTEEL","33,289","32,481","808","2.49","9,179"
"JUBLFOOD","5,251","4,649","602","12.95","5,572"
"JUSTDIAL","1,642","1,406","236","16.79","1,907"
"KAJARIACER","2,336","2,067","269","13.01","1,016"
"KOTAKBANK","15,794","15,256","538","3.53","13,968"
"KPIT","2,804","2,694","110","4.08","1,142"
"KSCL","693","659","34","5.16","685"
"KTKBANK","3,662","3,436","226","6.58","1,116"
"LICHSGFIN","8,845","8,143","702","8.62","6,639"
"LT","27,581","26,419","1,162","4.40","14,282"
"L&TFH","5,815","5,328","487","9.14","4,800"
"LUPIN","12,875","12,256","619","5.05","9,021"
"MANAPPURAM","2,095","2,032","63","3.10","688"
"MARICO","3,479","3,282","197","6.00","1,454"
"MARUTI","34,881","33,008","1,873","5.67","39,022"
"MCDOWELL-N","7,953","7,290","663","9.09","8,319"
"MCX","4,000","3,887","113","2.91","4,346"
"MFSL","1,861","1,902","-41","-2.16","769"
"MGL","1,844","1,919","-75","-3.91","1,067"
"MINDTREE","4,682","4,151","531","12.79","6,615"
"M&M","14,784","13,878","906","6.53","9,466"
"M&MFIN","7,665","7,308","357","4.89","3,466"
"MOTHERSUMI","11,922","11,488","434","3.78","3,095"
"MRF","2,721","2,653","68","2.56","660"
"MRPL","788","801","-13","-1.62","404"
"MUTHOOTFIN","1,215","1,095","120","10.96","1,297"
"NATIONALUM","3,558","3,489","69","1.98","1,540"
"NBCC","6,294","5,281","1,013","19.18","3,960"
"NCC","6,929","6,661","268","4.02","3,487"
"NESTLEIND","4,994","4,929","65","1.32","930"
"NHPC","830","771","59","7.65","388"
"NIFTY","13,74,083","12,98,835","75,248","5.79","12,19,582"
"NIFTYIT","230","239","-9","-3.77","451"
"NIFTYMID50","5,377","6,317","-940","-14.88","940"
"NIITTECH","2,645","2,474","171","6.91","2,463"
"NMDC","3,760","3,674","86","2.34","1,164"
"NTPC","19,609","11,865","7,744","65.27","17,371"
"OFSS","1,189","1,158","31","2.68","271"
"OIL","2,953","1,497","1,456","97.26","4,408"
"ONGC","22,804","17,256","5,548","32.15","15,035"
"ORIENTBANK","1,997","1,862","135","7.25","1,723"
"PAGEIND","5,186","4,475","711","15.89","4,853"
"PCJEWELLER","6,435","5,716","719","12.58","6,161"
"PEL","9,864","9,797","67","0.68","4,757"
"PETRONET","4,531","4,175","356","8.53","1,812"
"PFC","8,766","6,287","2,479","39.43","9,770"
"PIDILITIND","7,068","7,022","46","0.66","2,875"
"PNB","22,430","21,890","540","2.47","9,750"
"POWERGRID","9,135","8,694","441","5.07","3,418"
"PTC","1,140","1,058","82","7.75","988"
"PVR","3,209","3,010","199","6.61","1,257"
"RAMCOCEM","995","981","14","1.43","563"
"RAYMOND","4,664","4,604","60","1.30","1,545"
"RBLBANK","6,082","5,759","323","5.61","5,572"
"RCOM","4,024","2,979","1,045","35.08","7,512"
"RECLTD","9,119","6,651","2,468","37.11","12,234"
"RELCAPITAL","11,402","10,253","1,149","11.21","17,665"
"RELIANCE","94,791","89,656","5,135","5.73","77,750"
"RELINFRA","7,171","5,812","1,359","23.38","14,284"
"REPCOHOME","1,718","1,123","595","52.98","5,744"
"RPOWER","3,763","3,641","122","3.35","1,638"
