Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,9987,9827,160,1.63,4657
ADANIENT,9210,9154,56,0.61,2407
ADANIPORTS,10668,10283,385,3.74,2879
ADANIPOWER,10262,9921,341,3.44,2415
AMARAJABAT,3301,3276,25,0.76,1361
AMBUJACEM,9006,8831,175,1.98,2347
APOLLOHOSP,5984,5874,110,1.87,4265
APOLLOTYRE,7003,6760,243,3.59,4020
ASHOKLEY,27010,26916,94,0.35,15678
ASIANPAINT,16485,15893,592,3.72,8055
AUROPHARMA,27962,29263,-1301,-4.45,22500
AXISBANK,59394,58881,513,0.87,20490
BAJAJ-AUTO,10948,10774,174,1.61,5687
BAJAJFINSV,14780,14364,416,2.90,4288
BAJFINANCE,41782,40771,1011,2.48,13086
BALKRISIND,2962,3049,-87,-2.85,2372
BANKBARODA,27364,27085,279,1.03,13315
BANKINDIA,5938,5955,-17,-0.29,4160
BANKNIFTY,775820,632570,143250,22.65,6256827
BATAINDIA,6532,6549,-17,-0.26,5242
BEL,7665,7602,63,0.83,2370
BERGEPAINT,4937,4686,251,5.36,1629
BHARATFORG,9003,8691,312,3.59,3956
BHARTIARTL,39017,34096,4921,14.43,85183
BHEL,13106,13094,12,0.09,3693
BIOCON,7995,7907,88,1.11,1947
BOSCHLTD,5118,5081,37,0.73,330
BPCL,18861,17701,1160,6.55,30057
BRITANNIA,12768,12429,339,2.73,4811
CADILAHC,6614,6557,57,0.87,4839
CANBK,10721,10701,20,0.19,10692
CASTROLIND,1781,1728,53,3.07,562
CENTURYTEX,6665,6388,277,4.34,8308
CESC,1941,1778,163,9.17,1246
CHOLAFIN,2489,2174,315,14.49,3330
CIPLA,19820,19082,738,3.87,9197
COALINDIA,16502,16005,497,3.11,6462
COLPAL,4932,4792,140,2.92,2504
CONCOR,5404,4616,788,17.07,4217
CUMMINSIND,2982,2935,47,1.60,493
DABUR,11288,11024,264,2.39,3209
DISHTV,8453,8140,313,3.85,4675
DIVISLAB,7355,7508,-153,-2.04,3286
DLF,20611,19663,948,4.82,16524
DRREDDY,17557,16912,645,3.81,4507
EICHERMOT,14209,14200,9,0.06,3131
EQUITAS,3944,3944,0,0.00,3410
ESCORTS,6141,6055,86,1.42,4043
EXIDEIND,5400,5509,-109,-1.98,2004
FEDERALBNK,11887,11927,-40,-0.34,7412
GAIL,14257,14105,152,1.08,4552
GLENMARK,15018,9674,5344,55.24,79594
GMRINFRA,3975,3956,19,0.48,895
GODREJCP,6362,6149,213,3.46,1210
GRASIM,29894,29183,711,2.44,13944
HAVELLS,6970,6765,205,3.03,3117
HCLTECH,17714,17573,141,0.80,2645
HDFC,149442,147691,1751,1.19,24038
HDFCBANK,64838,62587,2251,3.60,28357
HEROMOTOCO,26909,24883,2026,8.14,15136
HEXAWARE,1184,1151,33,2.87,377
HINDALCO,13359,13294,65,0.49,11187
HINDPETRO,13278,12838,440,3.43,6752
HINDUNILVR,35090,33865,1225,3.62,8693
IBULHSGFIN,56932,54354,2578,4.74,51903
ICICIBANK,85635,83040,2595,3.12,48333
ICICIPRULI,6573,6303,270,4.28,1812
IDEA,41550,37533,4017,10.70,30578
IDFCFIRSTB,24695,24020,675,2.81,5283
IGL,3443,3404,39,1.15,2910
INDIGO,19462,18933,529,2.79,8798
INDUSINDBK,35446,34825,621,1.78,16749
INFRATEL,10096,9486,610,6.43,8241
INFY,71582,70574,1008,1.43,14218
IOC,16381,16198,183,1.13,5098
ITC,59365,57859,1506,2.60,13230
JINDALSTEL,19484,19135,349,1.82,11084
JSWSTEEL,29107,28894,213,0.74,6623
JUBLFOOD,6835,6777,58,0.86,5676
JUSTDIAL,4960,5403,-443,-8.20,3089
KOTAKBANK,27351,26275,1076,4.10,15972
LICHSGFIN,11721,11409,312,2.73,4786
LT,52544,49162,3382,6.88,24028
L&TFH,10012,9858,154,1.56,3476
LUPIN,13676,13939,-263,-1.89,6282
MANAPPURAM,3809,3682,127,3.45,1254
MARICO,9333,9255,78,0.84,1165
MARUTI,62055,60423,1632,2.70,31278
MCDOWELL-N,10076,9920,156,1.57,2413
MFSL,5796,5564,232,4.17,3443
MGL,4638,4754,-116,-2.44,1719
MINDTREE,2712,2693,19,0.71,1182
M&M,27041,26605,436,1.64,5935
M&MFIN,11193,11143,50,0.45,3098
MOTHERSUMI,11921,11870,51,0.43,3988
MRF,1996,1860,136,7.31,349
MUTHOOTFIN,3448,3248,200,6.16,10898
NATIONALUM,7062,6991,71,1.02,1724
NBCC,6954,6731,223,3.31,3023
NCC,8483,8481,2,0.02,3375
NESTLEIND,10481,10438,43,0.41,1300
NIFTY,1543266,1451457,91809,6.33,3099539
NIFTYIT,180,175,5,2.86,44
NIITTECH,1831,1802,29,1.61,1091
NMDC,5516,5364,152,2.83,1716
NTPC,14769,14575,194,1.33,2413
OIL,2805,2785,20,0.72,159
ONGC,9115,8623,492,5.71,3611
PAGEIND,6944,6879,65,0.94,1572
PEL,17664,17227,437,2.54,4263
PETRONET,7848,7637,211,2.76,1258
PFC,6873,6183,690,11.16,10794
PIDILITIND,8069,8173,-104,-1.27,2956
PNB,25448,24991,457,1.83,8370
POWERGRID,12411,11999,412,3.43,3955
PVR,3706,3665,41,1.12,716
RAMCOCEM,1399,1401,-2,-0.14,295
RBLBANK,16742,17041,-299,-1.75,22023
RECLTD,5979,5699,280,4.91,8210
RELIANCE,136521,132651,3870,2.92,66529
SAIL,10962,10997,-35,-0.32,5958
SBIN,66791,63480,3311,5.22,77214
SHREECEM,3240,3082,158,5.13,906
SIEMENS,5382,4357,1025,23.53,5759
SRF,6280,6368,-88,-1.38,3876
SRTRANSFIN,7644,7477,167,2.23,1603
SUNPHARMA,71909,71900,9,0.01,29991
SUNTV,5259,5183,76,1.47,4379
TATACHEM,3209,3128,81,2.59,1175
TATAELXSI,2318,2252,66,2.93,830
TATAGLOBAL,7363,7219,144,1.99,5897
TATAMOTORS,36654,35967,687,1.91,14388
TATAMTRDVR,6694,6602,92,1.39,1454
TATAPOWER,10881,11080,-199,-1.80,2407
TATASTEEL,40057,40358,-301,-0.75,59007
TCS,95499,93040,2459,2.64,19969
TECHM,15904,15893,11,0.07,2852
TITAN,30241,30672,-431,-1.41,10924
TORNTPHARM,689,683,6,0.88,363
TORNTPOWER,1914,1844,70,3.80,819
TVSMOTOR,9859,9463,396,4.18,4019
UBL,3255,3241,14,0.43,687
UJJIVAN,7245,7273,-28,-0.38,4554
ULTRACEMCO,15802,15530,272,1.75,5804
UNIONBANK,6245,6271,-26,-0.41,3649
UPL,22114,22414,-300,-1.34,14230
VEDL,29783,28511,1272,4.46,11486
VOLTAS,4701,4418,283,6.41,2846
WIPRO,9902,9428,474,5.03,3041
YESBANK,158199,151740,6459,4.26,94811
ZEEL,37463,36184,1279,3.53,23125
