Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
"ACC","4,299","4,248","51","1.20","2,366"
"ADANIENT","14,744","13,044","1,700","13.03","8,739"
"ADANIPORTS","8,731","8,847","-116","-1.31","6,715"
"ADANIPOWER","9,646","8,987","659","7.33","2,612"
"AJANTPHARM","1,517","1,424","93","6.53","1,155"
"ALBK","1,915","1,986","-71","-3.58","1,308"
"AMARAJABAT","2,531","2,636","-105","-3.98","1,578"
"AMBUJACEM","7,304","7,213","91","1.26","2,369"
"APOLLOHOSP","2,445","2,513","-68","-2.71","1,493"
"APOLLOTYRE","4,121","4,020","101","2.51","3,167"
"ARVIND","12,029","11,956","73","0.61","4,343"
"ASHOKLEY","26,422","25,918","504","1.94","17,515"
"ASIANPAINT","8,711","8,455","256","3.03","5,169"
"AUROPHARMA","22,958","22,733","225","0.99","13,880"
"AXISBANK","39,843","38,704","1,139","2.94","29,199"
"BAJAJ-AUTO","11,396","11,323","73","0.64","6,040"
"BAJAJFINSV","5,821","5,763","58","1.01","2,181"
"BAJFINANCE","29,867","29,182","685","2.35","19,190"
"BALKRISIND","4,240","4,273","-33","-0.77","3,427"
"BANKBARODA","20,490","20,374","116","0.57","8,004"
"BANKINDIA","6,005","6,024","-19","-0.32","2,932"
"BANKNIFTY","8,33,709","7,07,340","1,26,369","17.87","45,56,247"
"BATAINDIA","4,195","4,486","-291","-6.49","5,382"
"BEL","11,224","11,812","-588","-4.98","5,056"
"BEML","2,688","2,648","40","1.51","3,752"
"BERGEPAINT","904","948","-44","-4.64","524"
"BHARATFIN","11,038","11,108","-70","-0.63","1,953"
"BHARATFORG","10,996","11,239","-243","-2.16","4,657"
"BHARTIARTL","24,817","24,846","-29","-0.12","5,935"
"BHEL","10,828","10,055","773","7.69","5,176"
"BIOCON","7,796","8,043","-247","-3.07","7,340"
"BOSCHLTD","5,969","6,063","-94","-1.55","842"
"BPCL","8,862","8,615","247","2.87","9,455"
"BRITANNIA","14,940","14,916","24","0.16","1,125"
"CADILAHC","5,627","5,628","-1","-0.02","1,279"
"CANBK","7,427","7,344","83","1.13","6,512"
"CANFINHOME","3,585","3,607","-22","-0.61","603"
"CAPF","8,602","8,653","-51","-0.59","1,019"
"CASTROLIND","2,489","2,532","-43","-1.70","464"
"CEATLTD","3,139","3,171","-32","-1.01","3,669"
"CENTURYTEX","9,278","9,247","31","0.34","2,356"
"CESC","2,899","2,972","-73","-2.46","1,191"
"CGPOWER","4,363","4,408","-45","-1.02","774"
"CHENNPETRO","592","589","3","0.51","471"
"CHOLAFIN","1,240","1,221","19","1.56","689"
"CIPLA","11,218","11,449","-231","-2.02","5,758"
"COALINDIA","27,386","29,356","-1,970","-6.71","15,971"
"COLPAL","2,063","2,038","25","1.23","1,221"
"CONCOR","2,509","2,499","10","0.40","1,056"
"CUMMINSIND","2,316","2,323","-7","-0.30","329"
"DABUR","9,165","9,207","-42","-0.46","2,522"
"DALMIABHA","1,250","1,250","0","0.00","0"
"DCBBANK","1,152","1,123","29","2.58","1,121"
"DHFL","19,367","19,106","261","1.37","7,260"
"DISHTV","9,019","8,948","71","0.79","3,133"
"DIVISLAB","11,016","11,138","-122","-1.10","4,609"
"DLF","13,710","13,621","89","0.65","8,156"
"DRREDDY","17,190","17,387","-197","-1.13","9,521"
"EICHERMOT","12,479","12,333","146","1.18","3,556"
"ENGINERSIN","1,955","1,948","7","0.36","673"
"EQUITAS","3,735","3,708","27","0.73","2,246"
"ESCORTS","7,269","7,007","262","3.74","7,039"
"EXIDEIND","3,557","3,625","-68","-1.88","1,629"
"FEDERALBNK","11,195","11,198","-3","-0.03","5,495"
"GAIL","7,881","7,795","86","1.10","4,000"
"GLENMARK","5,231","5,574","-343","-6.15","2,739"
"GMRINFRA","4,584","4,549","35","0.77","649"
"GODFRYPHLP","833","843","-10","-1.19","410"
"GODREJCP","9,130","9,041","89","0.98","1,067"
"GODREJIND","1,093","1,032","61","5.91","1,193"
"GRASIM","13,161","13,141","20","0.15","2,258"
"GSFC","3,771","3,785","-14","-0.37","616"
"HAVELLS","5,651","5,688","-37","-0.65","2,157"
"HCLTECH","19,428","18,783","645","3.43","10,730"
"HDFC","55,150","54,968","182","0.33","13,606"
"HDFCBANK","58,073","60,703","-2,630","-4.33","32,870"
"HEROMOTOCO","7,967","7,868","99","1.26","6,162"
"HEXAWARE","2,855","3,060","-205","-6.70","1,933"
"HINDALCO","13,107","13,155","-48","-0.36","12,194"
"HINDPETRO","16,070","16,266","-196","-1.20","11,637"
"HINDUNILVR","21,137","21,098","39","0.18","10,019"
"HINDZINC","2,215","2,159","56","2.59","610"
"IBULHSGFIN","46,261","46,141","120","0.26","17,004"
"ICICIBANK","41,202","41,763","-561","-1.34","22,984"
"ICICIPRULI","3,090","2,999","91","3.03","1,830"
"IDBI","8,542","8,200","342","4.17","1,889"
"IDEA","27,082","26,763","319","1.19","3,958"
"IDFC","9,157","9,178","-21","-0.23","673"
"IDFCBANK","14,531","14,601","-70","-0.48","1,981"
"IFCI","2,405","2,420","-15","-0.62","358"
"IGL","2,459","2,366","93","3.93","1,105"
"INDIACEM","7,209","7,175","34","0.47","3,278"
"INDIANB","2,698","2,701","-3","-0.11","1,366"
"INDIGO","5,605","5,663","-58","-1.02","4,458"
"INDUSINDBK","19,707","20,667","-960","-4.65","12,450"
"INFIBEAM","4,424","4,235","189","4.46","3,830"
"INFRATEL","5,180","5,187","-7","-0.13","1,576"
"INFY","44,529","43,628","901","2.07","19,802"
"IOC","35,514","37,970","-2,456","-6.47","24,241"
"IRB","3,745","3,745","0","0.00","1,582"
"ITC","43,599","42,535","1,064","2.50","10,693"
"JETAIRWAYS","6,626","6,234","392","6.29","8,979"
"JINDALSTEL","16,469","17,226","-757","-4.39","13,281"
"JISLJALEQS","4,548","4,463","85","1.90","1,327"
