Symbol, LatestOI, PrevOI, OIChange, %OIChange, Volume
ACC,8040,7535,505,6.70,8079
ADANIENT,11381,11644,-263,-2.26,2686
ADANIPORTS,9238,9360,-122,-1.30,2393
ADANIPOWER,7774,7776,-2,-0.03,289
AJANTPHARM,1651,1640,11,0.67,410
ALBK,2556,2514,42,1.67,1657
AMARAJABAT,5292,4272,1020,23.88,22273
AMBUJACEM,8865,6727,2138,31.78,7975
APOLLOHOSP,2893,2915,-22,-0.75,1142
APOLLOTYRE,4505,4586,-81,-1.77,2838
ARVIND,3320,3340,-20,-0.60,3630
ASHOKLEY,26983,25390,1593,6.27,13209
ASIANPAINT,10942,10656,286,2.68,5886
AUROPHARMA,18415,18457,-42,-0.23,7443
AXISBANK,35331,35264,67,0.19,20746
BAJAJ-AUTO,17617,17742,-125,-0.70,9001
BAJAJFINSV,6457,6356,101,1.59,3765
BAJFINANCE,24937,24529,408,1.66,11679
BALKRISIND,2952,2933,19,0.65,794
BANKBARODA,17238,17158,80,0.47,14117
BANKINDIA,5436,5424,12,0.22,6542
BANKNIFTY,1192474,880641,311833,35.41,27215570
BATAINDIA,4778,4706,72,1.53,2452
BEL,8111,8016,95,1.19,4960
BEML,3098,3279,-181,-5.52,3572
BERGEPAINT,1509,1489,20,1.34,374
BHARATFIN,8205,8319,-114,-1.37,1509
BHARATFORG,8733,8766,-33,-0.38,2490
BHARTIARTL,23960,23282,678,2.91,12371
BHEL,11593,11228,365,3.25,4316
BIOCON,8044,8010,34,0.42,2761
BOSCHLTD,5157,5207,-50,-0.96,633
BPCL,8381,6435,1946,30.24,9898
BRITANNIA,11551,11585,-34,-0.29,4357
BSOFT,1749,1757,-8,-0.46,315
CADILAHC,7703,7641,62,0.81,1383
CANBK,7206,6867,339,4.94,11623
CANFINHOME,2422,2476,-54,-2.18,2696
CASTROLIND,2520,2551,-31,-1.22,943
CEATLTD,3170,3314,-144,-4.35,1635
CENTURYTEX,7256,7330,-74,-1.01,1835
CESC,3527,3448,79,2.29,2525
CGPOWER,2701,2687,14,0.52,1483
CHENNPETRO,686,715,-29,-4.06,284
CHOLAFIN,1195,1203,-8,-0.67,1297
CIPLA,9458,9643,-185,-1.92,2927
COALINDIA,16862,17082,-220,-1.29,2823
COLPAL,2482,2536,-54,-2.13,517
CONCOR,853,789,64,8.11,590
CUMMINSIND,2617,2480,137,5.52,1744
DABUR,12697,12770,-73,-0.57,2473
DCBBANK,1687,1676,11,0.66,754
DHFL,20176,19718,458,2.32,10086
DISHTV,9504,8868,636,7.17,16905
DIVISLAB,8406,8172,234,2.86,3471
DLF,20814,20755,59,0.28,15335
DRREDDY,17457,16833,624,3.71,4299
EICHERMOT,21657,21647,10,0.05,14195
ENGINERSIN,2962,3025,-63,-2.08,1058
EQUITAS,3082,2994,88,2.94,1222
ESCORTS,4665,4752,-87,-1.83,4254
EXIDEIND,6457,6569,-112,-1.70,4379
FEDERALBNK,10925,10612,313,2.95,5349
GAIL,4721,4293,428,9.97,3265
GLENMARK,4436,4439,-3,-0.07,1347
GMRINFRA,5494,5430,64,1.18,2091
GODFRYPHLP,826,840,-14,-1.67,367
GODREJCP,10421,10352,69,0.67,2530
GODREJIND,896,892,4,0.45,467
GRASIM,17181,17012,169,0.99,3902
GSFC,2636,2635,1,0.04,944
HAVELLS,4850,4860,-10,-0.21,2736
HCLTECH,13010,12647,363,2.87,8389
HDFC,58990,58706,284,0.48,27719
HDFCBANK,47888,47851,37,0.08,28564
HEROMOTOCO,21037,20984,53,0.25,31567
HEXAWARE,2334,2434,-100,-4.11,1698
HINDALCO,11852,11667,185,1.59,8934
HINDPETRO,9677,9207,470,5.10,5140
HINDUNILVR,23996,23670,326,1.38,6682
HINDZINC,1496,1511,-15,-0.99,1544
IBULHSGFIN,49843,52300,-2457,-4.70,68765
ICICIBANK,46937,45474,1463,3.22,26399
ICICIPRULI,6879,6844,35,0.51,2299
IDBI,3836,3915,-79,-2.02,442
IDEA,30806,28853,1953,6.77,17942
IDFC,7597,7555,42,0.56,1557
IDFCFIRSTB,12678,12539,139,1.11,3613
IFCI,2140,2094,46,2.20,1063
IGL,1821,1650,171,10.36,2070
INDIACEM,6670,6767,-97,-1.43,5926
INDIANB,2148,2274,-126,-5.54,2136
INDIGO,5455,5355,100,1.87,13996
INDUSINDBK,27846,26513,1333,5.03,16217
INFIBEAM,3728,3747,-19,-0.51,1198
INFRATEL,3526,3465,61,1.76,1032
INFY,48415,47775,640,1.34,11742
IOC,19109,19195,-86,-0.45,4050
IRB,3530,3424,106,3.10,1832
ITC,30881,30552,329,1.08,8464
JETAIRWAYS,5701,6036,-335,-5.55,1804
JINDALSTEL,13292,13246,46,0.35,10174
JISLJALEQS,4770,4812,-42,-0.87,974
JSWSTEEL,29961,29748,213,0.72,7453
JUBLFOOD,8292,8074,218,2.70,5870
JUSTDIAL,3059,2833,226,7.98,2921
KAJARIACER,1726,1741,-15,-0.86,565
KOTAKBANK,18368,18175,193,1.06,11783
KPIT,2,2,0,0.00,0
KSCL,843,776,67,8.63,1262
KTKBANK,4269,4219,50,1.19,1094
LICHSGFIN,7708,7931,-223,-2.81,4851
LT,31129,30701,428,1.39,15165
L&TFH,5795,5365,430,8.01,4238
LUPIN,17238,17388,-150,-0.86,8196
MANAPPURAM,2091,2031,60,2.95,1280
MARICO,2551,2555,-4,-0.16,1230
MARUTI,54091,53665,426,0.79,52091
MCDOWELL-N,11610,11342,268,2.36,4911
MCX,2735,2631,104,3.95,629
MFSL,1486,1500,-14,-0.93,619
MGL,1182,1208,-26,-2.15,757
MINDTREE,11086,11009,77,0.70,2890
M&M,24546,23796,750,3.15,8847
M&MFIN,10112,10010,102,1.02,2378
MOTHERSUMI,13191,13228,-37,-0.28,2890
MRF,3153,3169,-16,-0.50,459
MRPL,760,651,109,16.74,597
MUTHOOTFIN,2238,2118,120,5.67,1251
NATIONALUM,6142,5943,199,3.35,1787
NBCC,6543,6331,212,3.35,3430
NCC,5438,5069,369,7.28,5246
NESTLEIND,6521,6668,-147,-2.20,721
NHPC,1185,1211,-26,-2.15,190
NIFTY,1647881,1519183,128698,8.47,5780180
NIFTYIT,383,331,52,15.71,390
NIITTECH,3067,2902,165,5.69,1612
NMDC,3801,3771,30,0.80,1183
NTPC,17426,17734,-308,-1.74,3460
OFSS,1955,1824,131,7.18,846
OIL,2642,2618,24,0.92,495
ONGC,16516,16446,70,0.43,3856
ORIENTBANK,2635,2734,-99,-3.62,3917
PAGEIND,4193,4210,-17,-0.40,974
PCJEWELLER,2791,2697,94,3.49,955
PEL,11274,11172,102,0.91,2379
PETRONET,4001,3426,575,16.78,2150
PFC,6346,6294,52,0.83,3762
PIDILITIND,5779,5842,-63,-1.08,5254
PNB,19777,19604,173,0.88,16637
POWERGRID,4708,4642,66,1.42,2557
PVR,1660,1615,45,2.79,1306
RAMCOCEM,2077,2066,11,0.53,799
RAYMOND,4692,4687,5,0.11,3046
RBLBANK,6754,6314,440,6.97,6299
RCOM,119,119,0,0.00,0
RECLTD,7033,6965,68,0.98,5145
RELCAPITAL,8755,7816,939,12.01,10341
RELIANCE,121521,116606,4915,4.22,77900
RELINFRA,12538,11842,696,5.88,9081
REPCOHOME,967,764,203,26.57,1975
RPOWER,8099,8240,-141,-1.71,291
SAIL,10314,10441,-127,-1.22,14412
SBIN,44134,42823,1311,3.06,48822
SHREECEM,1763,1504,259,17.22,959
SIEMENS,3289,3441,-152,-4.42,1753
SOUTHBANK,4787,4827,-40,-0.83,1035
SRF,3285,2808,477,16.99,9361
SRTRANSFIN,6909,6928,-19,-0.27,2481
STAR,3526,3147,379,12.04,4818
SUNPHARMA,52468,52075,393,0.75,12724
SUNTV,7447,7604,-157,-2.06,5297
SUZLON,5015,4903,112,2.28,2211
SYNDIBANK,2438,2473,-35,-1.42,1571
TATACHEM,6245,6546,-301,-4.60,5113
TATACOMM,2904,2923,-19,-0.65,758
TATAELXSI,4661,4516,145,3.21,2555
TATAGLOBAL,7565,7874,-309,-3.92,3274
TATAMOTORS,54521,53691,830,1.55,54271
TATAMTRDVR,10266,9863,403,4.09,3255
TATAPOWER,7364,7187,177,2.46,1832
TATASTEEL,38121,37817,304,0.80,31332
TCS,74967,72718,2249,3.09,44934
TECHM,13467,12974,493,3.80,4615
TITAN,15125,14948,177,1.18,13285
TORNTPHARM,1475,1440,35,2.43,587
TORNTPOWER,894,940,-46,-4.89,431
TV18BRDCST,5595,5416,179,3.31,1171
TVSMOTOR,7072,6937,135,1.95,4301
UBL,3991,3808,183,4.81,1632
UJJIVAN,2540,2364,176,7.45,4592
ULTRACEMCO,9769,9836,-67,-0.68,5631
UNIONBANK,6238,5878,360,6.12,8125
UPL,12977,12770,207,1.62,7727
VEDL,16670,16775,-105,-0.63,9223
VGUARD,1279,1248,31,2.48,378
VOLTAS,7121,7093,28,0.39,5416
WIPRO,11615,11243,372,3.31,5609
WOCKPHARMA,5856,5820,36,0.62,3298
YESBANK,90140,88371,1769,2.00,52532
ZEEL,20981,20178,803,3.98,42083
